match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_accurateLongBalls,stat_aerialLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_blockedScoringAttempt,stat_challengeLost,stat_fouls,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyConceded,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_errorLeadToAShot,stat_penaltyWon
15237908,home,Mirassol,Walter,walter,Walter,G,22,188.0,774,M,329055,EUR,564192000,G,22,22,False,26.0,26.0,0.0,26.0,26.0,7.0,2.0,1.0,2.0,90.0,29.0,6.3,8.704e-05,53.603320486743,8.0,37.748772674746,0.0,0.2144,0,-0.1535,0.03,0.01,-0.21,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237908,home,Mirassol,Igor Formiga,igor-formiga,Igor Formiga,D,32,175.0,269,M,1009030,EUR,915753600,D,32,32,False,19.0,15.0,0.0,2.0,3.0,1.0,,,,55.0,45.0,7.7,0.160422,117.60693295581,9.0,70.63979526081,4.0,,0,,0.62,0.12,0.26,,,,1.0,13.0,16.0,7.0,2.0,2.0,3.0,5.0,3.0,1.0,1.0,3.0,2.0,2.0,14.0,14.215427146239,81.46340865569,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15237908,home,Mirassol,João Victor,joao-victor,J. Victor,D,34,188.0,233,M,863297,EUR,873158400,D,34,34,False,52.0,49.0,0.0,41.0,41.0,6.0,,,,90.0,64.0,6.8,0.00359115,158.56023248292,22.0,83.068855569761,1.0,,0,,0.11,0.1,-0.26,,,,5.0,8.0,11.0,1.0,,2.0,1.0,5.0,,1.0,1.0,1.0,1.0,,4.0,14.438936393461,19.61071707001,,5.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
15237908,home,Mirassol,Willian Machado,willian-machado,W. Machado,D,23,185.0,452,M,925871,EUR,847843200,D,3,3,False,52.0,47.0,0.0,32.0,34.0,3.0,,,,90.0,63.0,6.7,0.0137442,230.80694837283,20.0,186.30837677864,3.0,,2,,0.16,0.12,-0.27,,,,10.0,15.0,18.0,,,,,1.0,,,2.0,1.0,,,5.0,28.141304986329,87.149802315339,,8.0,,,,4.0,,2.0,0.0731,0.2927,0.0,,,,,,,,,,,,,,,,
15237908,home,Mirassol,Reinaldo,reinaldo,Reinaldo,D,6,178.0,2574,M,243109,EUR,622944000,D,6,6,False,34.0,30.0,0.0,13.0,13.0,2.0,,,,90.0,60.0,5.9,0.0216395,41.128038129534,7.0,12.569999089591,0.0,,1,,0.08,-0.01,-0.35,,,,4.0,17.0,21.0,15.0,,,2.0,,2.0,,,,,1.0,23.0,,,,2.0,,,,,,,0.0557,,-0.1,True,1.0,,,,,,,,,,,,,,
15237908,home,Mirassol,Neto Moura,neto-moura,N. Moura,M,25,176.0,363,M,559034,EUR,839289600,M,25,25,False,38.0,30.0,0.0,16.0,20.0,4.0,,,,65.0,44.0,6.8,0.0457053,66.224650726651,12.0,42.068199144529,0.0,,0,,0.33,0.18,-0.07,,,,,14.0,18.0,,,,3.0,1.0,,1.0,1.0,,,,8.0,,,,,,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,
15237908,home,Mirassol,José Aldo,jose-aldo,J. Aldo,M,21,174.0,317,M,988851,EUR,901324800,M,21,21,False,50.0,43.0,0.0,12.0,13.0,4.0,,,,90.0,69.0,7.0,0.198817,88.086029770339,14.0,7.3977476277673,0.0,,3,,0.48,0.12,-0.16,,,,4.0,31.0,37.0,1.0,1.0,1.0,6.0,6.0,2.0,,1.0,2.0,1.0,1.0,12.0,,,2.0,2.0,,4.0,3.0,2.0,,1.0,0.1264,0.1654,-0.49,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,
15237908,home,Mirassol,Negueba,negueba,Negueba,M,11,175.0,664,M,872007,EUR,944179200,M,11,11,False,34.0,28.0,0.0,12.0,12.0,6.0,,,,90.0,57.0,7.5,0.0942727,103.73714682745,11.0,38.310242954509,1.0,,3,,0.05,0.21,-0.13,,,,3.0,16.0,22.0,5.0,,,4.0,2.0,,,1.0,1.0,1.0,4.0,17.0,11.600593426166,15.127381828988,3.0,2.0,,1.0,,1.0,1.0,1.0,0.096,0.417,0.54,,,2.0,1.0,,2.0,1.0,,,,,,,,,
15237908,home,Mirassol,Eduardo,eduardo,Eduardo,M,21,184.0,1737,M,76507,EUR,624585600,M,33,33,False,23.0,19.0,0.0,8.0,10.0,3.0,,,,71.0,32.0,6.5,0.0567171,81.260538054426,12.0,33.801576304157,0.0,,3,,0.21,-0.04,-0.14,,,,1.0,11.0,13.0,2.0,1.0,1.0,2.0,3.0,,,1.0,,,1.0,6.0,,,1.0,1.0,1.0,,,,2.0,2.0,0.2283,0.1831,-0.5,,1.0,1.0,1.0,,,,1.0,,,,,,,,
15237908,home,Mirassol,Alesson,alesson,Alesson,F,77,173.0,437,M,871015,EUR,919123200,M,77,77,False,18.0,17.0,0.0,2.0,2.0,3.0,,,,65.0,32.0,5.8,0.0342598,99.063803879893,9.0,34.325696868607,4.0,,2,,-0.46,0.21,-0.09,,,,,15.0,16.0,,,1.0,5.0,4.0,3.0,,,2.0,1.0,4.0,9.0,12.786514448665,69.833883434987,,,,,,,1.0,1.0,0.7136,0.3078,-0.67,,1.0,1.0,1.0,,,,1.0,,,,,,,,
