match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_clearanceOffLine
10385748,home,Bournemouth,Neto,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,13,13,False,30.0,19.0,21.0,10.0,13.0,18.0,6.0,12.0,1.0,1.0,9.0,1.0,3.0,4.0,1.0,90.0,41.0,8.1,11.0,0.0,0.0,0.00082911,0,1.4681,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385748,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,False,45.0,37.0,11.0,5.0,20.0,22.0,18.0,25.0,2.0,1.0,5.0,,,,,90.0,60.0,7.1,11.0,0.0,0.0,0.0591306,0,,True,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
10385748,home,Bournemouth,Chris Mepham,chris-mepham,C. Mepham,D,2,191,391,M,,865740,EUR,878688000,D,6,6,False,30.0,24.0,5.0,1.0,22.0,23.0,2.0,7.0,4.0,2.0,4.0,1.0,,,,90.0,42.0,7.5,7.0,0.0,0.0,0.00137818,0,,,,,2.0,3.0,,1.0,2.0,2.0,,1.0,4.0,1.0,,,,,,,,,,,,,,
10385748,home,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,25,25,False,46.0,37.0,3.0,1.0,22.0,26.0,16.0,22.0,3.0,3.0,6.0,,,,,90.0,60.0,7.4,10.0,0.0,0.0,0.0747447,0,,,2.0,1.0,,,,3.0,2.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
10385748,home,Bournemouth,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173,795,M,,964119,EUR,942537600,D,33,33,False,28.0,20.0,,,10.0,13.0,10.0,16.0,3.0,1.0,2.0,,,,,90.0,41.0,7.2,10.0,0.0,0.0,0.0191366,0,,,1.0,,1.0,2.0,,2.0,3.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,
10385748,home,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,False,28.0,21.0,1.0,,5.0,7.0,18.0,32.0,2.0,1.0,7.0,,,,,90.0,52.0,6.5,24.0,0.1084,0.0,0.0391529,2,,,11.0,2.0,1.0,5.0,,,1.0,,,,,,2.0,1.0,,,4.0,3.0,1.0,1.0,,,,,,
10385748,home,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,False,30.0,27.0,3.0,2.0,10.0,11.0,17.0,19.0,4.0,1.0,4.0,1.0,,,,90.0,36.0,6.5,6.0,0.0,0.0,0.00611071,0,,,,,,3.0,,,1.0,,,2.0,,,,,,,,3.0,,,,,,,,
10385748,home,Bournemouth,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,M,8,8,False,67.0,56.0,6.0,3.0,26.0,29.0,30.0,38.0,5.0,5.0,10.0,2.0,,,,90.0,83.0,7.1,11.0,0.1715,0.0,0.0645299,3,,,,,1.0,4.0,,2.0,1.0,1.0,,1.0,,3.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,
10385748,home,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,,548660,EUR,834451200,M,29,29,False,28.0,21.0,3.0,1.0,7.0,7.0,14.0,22.0,5.0,1.0,4.0,1.0,,,,90.0,43.0,6.5,13.0,0.0456,0.0,0.00529873,1,,,1.0,,,4.0,1.0,,2.0,,,2.0,,,,,,,2.0,3.0,1.0,,,,1.0,,,
10385748,home,Bournemouth,Kieffer Moore,kieffer-moore,K. Moore,F,19,195,1373,M,,298366,EUR,713232000,F,21,21,False,19.0,14.0,,,3.0,3.0,11.0,18.0,7.0,2.0,1.0,2.0,,,,72.0,35.0,6.8,15.0,0.0,0.0,0.115163,0,,,2.0,,2.0,8.0,,,,,1.0,5.0,,2.0,,,,,4.0,4.0,,,,,,1.0,,
10385748,home,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,9,9,False,16.0,14.0,,,7.0,7.0,7.0,10.0,4.0,2.0,7.0,1.0,,,,90.0,34.0,6.7,10.0,0.0558,0.0,0.131277,1,,,1.0,,1.0,8.0,,,,,2.0,1.0,,2.0,6.0,2.0,,,2.0,1.0,1.0,,,,,,,
10385748,home,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,M,10,10,True,8.0,7.0,,,2.0,3.0,5.0,5.0,,,,,,,,18.0,13.0,6.2,3.0,0.0,0.0,0.0118937,0,,,,,,4.0,1.0,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,
10385748,home,Bournemouth,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385748,home,Bournemouth,James Hill,james-hill,J. Hill,D,23,184,554,M,,1156586,EUR,1010620800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385748,home,Bournemouth,Jack Stephens,jack-stephens,J. Stephens,D,5,185,213,M,,134361,EUR,759628800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Jack,Stephens,,,,,,,,,,
10385748,home,Bournemouth,Jack Stacey,jack-stacey,J. Stacey,D,3,180,115,M,,583450,EUR,828748800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385748,home,Bournemouth,Jaidon Anthony,jaidon-anthony,J. Anthony,M,11,177,1095,M,,1020680,EUR,944006400,F,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385748,home,Bournemouth,Emiliano Marcondes,emiliano-marcondes,E. Marcondes,M,11,185,258,M,,186809,EUR,794707200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385748,home,Bournemouth,Siriki Dembélé,siriki-dembele,S. Dembélé,M,23,173,221,M,,886532,EUR,842054400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385748,home,Bournemouth,Jamal Lowe,jamal-lowe,J. Lowe,F,9,183,276,M,,257433,EUR,774662400,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385748,away,Brentford,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,1,1,False,45.0,37.0,17.0,9.0,35.0,36.0,2.0,9.0,,,10.0,,,,,90.0,52.0,6.9,8.0,0.0,0.0,0.00141711,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
