match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,captain,stat_penaltyConceded,stat_shotOffTarget,stat_totalOffside,stat_keyPass,stat_onTargetScoringAttempt,stat_accurateCross,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_bigChanceMissed,stat_bigChanceCreated,stat_goalAssist,stat_goals,stat_penaltyWon
10583807,home,Abha,Devis Epassy,,,devis-epassy,D. Epassy,G,1,187.0,1481,M,362758,EUR,728611200,G,16,16,False,23.0,19.0,9.0,6.0,17.0,19.0,2.0,4.0,1.0,10.0,1.0,1.0,1.0,4.0,1.0,6.0,90.0,40.0,6.1,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583807,home,Abha,Fahad Bin Jumayah,,,fahad-bin-jumayah,F. B. Jumayah,D,14,170.0,22,M,893514,EUR,800064000,D,14,14,False,38.0,29.0,3.0,1.0,12.0,17.0,17.0,24.0,1.0,2.0,1.0,,,,,,90.0,71.0,5.9,15.0,0,3.0,4.0,7.0,1.0,1.0,4.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
10583807,home,Abha,Amine Attouchi,,,amine-attouchi,A. Atouchi,D,,186.0,95,M,866170,EUR,709948800,D,19,19,False,48.0,45.0,10.0,9.0,28.0,31.0,17.0,17.0,3.0,7.0,,,,,,,90.0,60.0,6.6,4.0,0,,3.0,5.0,,1.0,3.0,3.0,1.0,2.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,
10583807,home,Abha,Abdullah Al-Zoari,,,abdullah-al-zoari,A. Z. Aldossary,D,,178.0,7,M,118137,EUR,555811200,D,3,3,False,28.0,26.0,1.0,1.0,18.0,19.0,8.0,9.0,3.0,3.0,,,,,,,65.0,35.0,6.5,2.0,0,,,1.0,,,1.0,1.0,2.0,,,,,,,,True,,,,,,,,,,,,,
10583807,home,Abha,Saeed Al Hamsal,,,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600,D,39,39,False,32.0,27.0,4.0,2.0,14.0,16.0,13.0,17.0,1.0,1.0,,1.0,,,,,65.0,53.0,5.8,9.0,0,1.0,6.0,2.0,,1.0,1.0,,,2.0,2.0,1.0,,3.0,1.0,,,1.0,,,,,,,,,,,,
10583807,home,Abha,Tayeb Meziani,,,tayeb-meziani,T. Meziani,F,,175.0,395,M,896711,EUR,825379200,M,17,17,False,21.0,19.0,1.0,,4.0,4.0,15.0,21.0,,1.0,,3.0,,,,,90.0,43.0,5.7,15.0,1,4.0,9.0,5.0,3.0,4.0,3.0,1.0,,,2.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,
10583807,home,Abha,Riyadh Sharahili,,,riyadh-sharahili,R. Sharahili,M,26,185.0,28,M,818624,EUR,735955200,M,89,89,False,30.0,25.0,2.0,1.0,12.0,12.0,13.0,18.0,1.0,5.0,,2.0,,,,,90.0,50.0,7.2,10.0,1,,5.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,,1.0,,,1.0,,1.0,,,,,,,,,
10583807,home,Abha,Uroš Matić,,,uros-matic,U. Matić,M,,185.0,66,M,63273,EUR,643420800,M,8,8,False,20.0,15.0,3.0,1.0,6.0,10.0,9.0,13.0,1.0,3.0,,,,,,,90.0,36.0,6.2,11.0,2,3.0,3.0,4.0,,2.0,3.0,2.0,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,
10583807,home,Abha,Saleh Al-Amri,,,saleh-al-amri,S. Al-Amri,M,93,176.0,147,M,791578,EUR,750556800,M,7,7,False,45.0,37.0,6.0,5.0,9.0,12.0,29.0,39.0,,3.0,,2.0,,,,,85.0,75.0,6.6,21.0,2,6.0,9.0,9.0,1.0,4.0,4.0,3.0,,1.0,1.0,1.0,2.0,2.0,1.0,3.0,,,1.0,,1.0,,1.0,1.0,,,,,,
10583807,home,Abha,Saad Bguir,Saad,Bguir,bguir-saad,S. Bguir,M,18,178.0,637,M,563030,EUR,764294400,F,10,10,False,19.0,16.0,4.0,4.0,4.0,4.0,13.0,17.0,,1.0,,1.0,,,,,65.0,26.0,6.9,6.0,1,2.0,1.0,3.0,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,2.0,,1.0,1.0,,,,,,
10583807,home,Abha,Abdulfattah Adam Mohammed,,,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400,F,9,9,False,15.0,10.0,3.0,2.0,4.0,4.0,6.0,11.0,1.0,1.0,,2.0,,,,,85.0,21.0,6.7,8.0,0,,3.0,2.0,,1.0,1.0,1.0,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,
10583807,home,Abha,Mohammed Al-Konaideri,,,mohammed-al-konaideri,M. Al-Konaideri,D,12,175.0,21,M,1019340,EUR,971222400,D,13,13,True,10.0,7.0,,,5.0,7.0,2.0,3.0,,1.0,,1.0,,,,,25.0,19.0,6.3,7.0,0,,2.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,
10583807,home,Abha,Saad Natiq,,,saad-natiq,S. Natiq,D,,188.0,510,M,836756,EUR,764035200,M,4,4,True,15.0,11.0,2.0,1.0,6.0,7.0,5.0,8.0,2.0,1.0,,,,,,,25.0,20.0,6.6,4.0,0,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
10583807,home,Abha,Abdulrahman Al-Barakah,,,abdulrahman-al-barakah,A. Al-Barakah,M,6,170.0,10,M,818802,EUR,653875200,M,6,6,True,9.0,8.0,2.0,2.0,2.0,3.0,6.0,6.0,,,,,,,,,25.0,12.0,6.7,1.0,1,,,2.0,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,
10583807,home,Abha,Hassan Al Qaid,,,hassan-al-qaid,H. A. Qaid,M,14,,3,M,871532,EUR,631152000,M,27,27,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,2.0,,1.0,,,,,8.0,6.0,6.6,2.0,0,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,
10583807,home,Abha,Saad Al-Salouli,,,saad-alselouli,S. Al-Salouli,M,24,168.0,15,M,917266,EUR,896054400,D,88,88,True,,,,,,,,,,,,,,,,,8.0,3.0,6.3,1.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10583807,home,Abha,Abdullah Al Shammari,,,abdullah-al-shammari,A. A. Shammari,G,,182.0,5,M,802092,EUR,690940800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583807,home,Abha,Nawaf Al Sadi,Nawaf Alsadi,,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583807,home,Abha,Zakaria Al-Sudani,,,zakaria-al-sudani,Z. Al-Sudani,M,,183.0,5,M,328851,EUR,712195200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583807,home,Abha,Sulaiman Asiri,Sulaiman Asiri,,sulaiman-asiri,S. Asiri,F,,,1,M,1168790,EUR,984182400,F,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583807,away,Al-Shabab,Seung-gyu Kim,,,seung-gyu-kim,S. Kim,G,81,187.0,324,M,235686,EUR,654652800,G,18,18,False,28.0,24.0,10.0,6.0,22.0,23.0,2.0,5.0,1.0,6.0,,,,1.0,,2.0,90.0,36.0,7.6,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
