match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_keyPass,stat_totalCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_dispossessed,stat_penaltyWon,stat_goals,stat_bigChanceMissed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_penaltyConceded,stat_goalAssist
10408533,home,Elche,Édgar Badía,,,edgar-badia,É. Badía,G,13,181,194,M,811557,EUR,697852800,G,13,13,False,True,16.0,6.0,15.0,5.0,1.0,1.0,5.0,15.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,90.0,21.0,6.6,10.0,0.0,0.0,0.00044727,0,0.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408533,home,Elche,Helibelton Palacios,,,helibelton-palacios,H. Palacios,D,13,181,376,M,329597,EUR,739584000,D,14,14,False,,6.0,4.0,1.0,,2.0,2.0,2.0,4.0,,2.0,,2.0,,,,,45.0,15.0,6.6,4.0,0.0,0.0,0.00069037,0,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10408533,home,Elche,Enzo Roco,,,enzo-roco,E. Roco,D,3,191,401,M,105971,EUR,713923200,D,3,3,False,,13.0,10.0,4.0,2.0,5.0,5.0,5.0,8.0,1.0,3.0,,3.0,,,,,90.0,21.0,7.2,3.0,0.0178,0.0,0.0147042,1,,1.0,3.0,2.0,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10408533,home,Elche,Lisandro Magallán,,,lisandro-magallan,L. Magallán,D,16,185,272,M,248125,EUR,749088000,D,7,7,False,,6.0,2.0,3.0,,1.0,4.0,1.0,2.0,,1.0,3.0,2.0,,,,,90.0,10.0,6.3,4.0,0.0,0.0,0.00014101,0,,3.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
10408533,home,Elche,José Ángel Carmona,,,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,M,40,40,False,,17.0,10.0,2.0,,3.0,5.0,7.0,13.0,,4.0,1.0,5.0,,,,,90.0,44.0,6.2,15.0,0.0277,0.237,0.0221848,1,,11.0,,2.0,1.0,1.0,2.0,3.0,,3.0,,1.0,2.0,5.0,1.0,1.0,3.0,,,,,,,,,,,,,,
10408533,home,Elche,Omar Mascarell,,,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,21,21,False,,25.0,18.0,1.0,,9.0,10.0,9.0,17.0,3.0,5.0,1.0,7.0,,,,,90.0,39.0,6.8,10.0,0.0,0.0,0.00670536,0,,3.0,2.0,1.0,1.0,1.0,2.0,,,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,
10408533,home,Elche,Gerard Gumbau,,,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,20,20,False,,16.0,14.0,2.0,1.0,5.0,6.0,10.0,12.0,,5.0,2.0,2.0,,,,,87.0,36.0,7.7,5.0,0.0474,0.0515,0.483074,2,,7.0,1.0,5.0,3.0,,3.0,4.0,,3.0,4.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10408533,home,Elche,Carlos Clerc,,,carlos-clerc,C. Clerc,D,18,182,71,M,192430,EUR,698630400,M,23,23,False,,13.0,8.0,4.0,3.0,3.0,5.0,5.0,10.0,,6.0,2.0,4.0,,,,,71.0,25.0,6.9,7.0,0.0,0.0,0.0114453,0,,4.0,,4.0,4.0,1.0,2.0,2.0,,,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,
10408533,home,Elche,Ezequiel Ponce,,,ezequiel-ponce,E. Ponce,F,10,178,775,M,356444,EUR,859593600,F,19,19,False,,23.0,21.0,1.0,,9.0,9.0,12.0,14.0,1.0,4.0,1.0,9.0,,,,,71.0,35.0,7.3,5.0,0.2306,0.2904,0.0297163,3,,5.0,,,,1.0,2.0,1.0,2.0,1.0,,,1.0,2.0,2.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,
10408533,home,Elche,Lucas Boyé,,,lucas-boye,L. Boyé,F,15,183,1345,M,814385,EUR,825465600,F,9,9,False,,28.0,24.0,,,7.0,7.0,17.0,21.0,,8.0,3.0,7.0,,,,,90.0,56.0,7.2,12.0,0.3936,0.2913,0.0636828,4,,9.0,,4.0,1.0,2.0,1.0,1.0,2.0,,2.0,,2.0,5.0,2.0,1.0,3.0,,,1.0,,2.0,,,,,,,,,
10408533,home,Elche,Pere Milla,,,pere-milla,P. Milla,M,11,179,867,M,175185,EUR,717206400,F,10,10,False,,8.0,5.0,,,1.0,1.0,5.0,8.0,1.0,3.0,,1.0,,,,,58.0,20.0,9.0,6.0,1.9578,2.6048,0.129457,5,,5.0,,1.0,1.0,1.0,,4.0,2.0,,2.0,1.0,,1.0,,3.0,2.0,1.0,,,,,1.0,3.0,,,,,,,
10408533,home,Elche,Diego González,,,diego-gonzalez,D. González,D,4,184,41,M,597756,EUR,791251200,D,4,4,True,,12.0,8.0,5.0,2.0,3.0,4.0,5.0,8.0,,1.0,3.0,2.0,,,,,45.0,19.0,6.5,4.0,0.2937,0.0,0.00175911,1,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,
