match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_penaltyWon,stat_hitWoodwork,stat_totalOffside,stat_errorLeadToAGoal,stat_penaltyFaced,stat_penaltyConceded
14032421,home,KVC Westerlo,Andreas Jungdal,,,andreas-jungdal,A. Jungdal,G,99,195.0,289,M,963038,EUR,1014336000,G,99,99,False,28.0,12.0,22.0,7.0,0.0,9.0,12.0,3.0,16.0,1.0,6.0,1.0,1.0,3.0,2.0,2.0,90.0,37.0,6.6,16.0,0.00037314,21.262212139172,4.0,15.33,7.245,0.0444,0,0.4498,0.05,0.01,-0.06,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032421,home,KVC Westerlo,Lucas Mbamba,Lucas,Mbamba,lucas-mbamba,L. Mbamba,D,23,,129,M,1474426,EUR,1155340800,D,23,23,False,8.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,6.0,2.0,1.0,,,,,,45.0,24.0,6.4,5.0,0.00416824,19.789239149014,2.0,16.065,15.855,,1,,0.04,0.01,0.17,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.1666,-0.04,,,,,,,,,,,,,,,,,,,,,,
14032421,home,KVC Westerlo,Emin Bayram,,,emin-bayram,E. Bayram,D,40,193.0,768,M,997153,EUR,1049241600,D,40,40,False,31.0,23.0,3.0,1.0,0.0,13.0,16.0,10.0,15.0,8.0,3.0,,,,,,90.0,52.0,7.7,9.0,0.0111363,37.751583276146,9.0,-8.505,3.465,,1,,0.25,0.03,0.5,,,2.0,7.0,,,,1.0,2.0,2.0,,0.1239,-0.52,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,
14032421,home,KVC Westerlo,Amando Lapage,,,amando-lapage,A. Lapage,D,4,187.0,181,M,1396102,EUR,1099872000,D,4,4,False,29.0,26.0,4.0,2.0,0.0,14.0,16.0,12.0,13.0,3.0,1.0,,,,,,90.0,40.0,7.5,5.0,0.00991055,81.34377298339,10.0,-29.4,5.355,,0,,0.16,0.0,0.65,,,3.0,4.0,,,,,,1.0,2.0,,,2.0,,,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,
14032421,home,KVC Westerlo,Bryan Reynolds,,,bryan-reynolds,B. Reynolds,D,22,185.0,426,M,862075,EUR,993686400,D,22,22,False,32.0,25.0,3.0,1.0,0.0,7.0,7.0,18.0,25.0,6.0,1.0,,,,,,90.0,54.0,8.1,12.0,0.0135181,154.65917321457,13.0,110.985,30.45,,3,,-0.05,0.37,0.2,,1.0,1.0,3.0,,1.0,,1.0,1.0,,1.0,0.6321,0.5,,,,,,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,0.5546,,,,,,,,
14032421,home,KVC Westerlo,Doğucan Haspolat,,,dogucan-haspolat,D. Haspolat,M,34,177.0,454,M,846087,EUR,950227200,M,34,34,False,33.0,26.0,4.0,3.0,0.0,9.0,11.0,17.0,22.0,2.0,3.0,,,,,,90.0,51.0,7.7,12.0,0.3398,77.895130832771,11.0,46.095,22.89,,0,,0.67,0.16,0.27,,6.0,2.0,2.0,,,,,2.0,,1.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,4.0,,,,,,True,2.0,,,,,,
14032421,home,KVC Westerlo,Arthur Piedfort,Arthur Piedfort,,arthur-piedfort,A. Piedfort,M,46,186.0,202,M,1149123,EUR,1107216000,M,46,46,False,26.0,17.0,1.0,,0.0,3.0,7.0,14.0,19.0,1.0,6.0,,,,,,78.0,43.0,9.0,11.0,0.07023,135.52895433474,13.0,74.655,26.355,,1,,0.0,0.24,-0.01,,,3.0,12.0,,2.0,,,2.0,5.0,1.0,0.1074,0.52,,2.0,1.0,,,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,0.7772,,,1.0,,,,,
14032421,home,KVC Westerlo,Allahyar Sayyadmanesh,,,allahyar-sayyadmanesh,A. Sayyadmanesh,M,7,182.0,1519,M,905474,EUR,993772800,M,7,7,False,22.0,16.0,,,0.0,2.0,3.0,14.0,19.0,,3.0,,,,,,90.0,58.0,8.3,15.0,0.0584904,91.00250193052,12.0,49.245,26.04,,5,,0.08,0.44,-0.05,,5.0,9.0,7.0,3.0,4.0,,2.0,2.0,2.0,,1.3156,0.59,2.0,1.0,3.0,,,1.0,1.0,1.0,,3.0,2.0,1.0,2.0,1.8615,,2.0,,,,,,
14032421,home,KVC Westerlo,Isa Sakamoto,Issai Sakamoto,,isa-sakamoto,I. Sakamoto,M,13,174.0,492,M,1126245,EUR,1061856000,M,13,13,False,17.0,14.0,,,1.0,4.0,4.0,10.0,13.0,1.0,2.0,,,,,,73.0,33.0,7.4,9.0,0.279308,61.041931099763,7.0,9.66,11.235,,3,,0.32,0.43,-0.02,,,6.0,6.0,2.0,3.0,2.0,1.0,,1.0,1.0,0.2796,0.06,,1.0,2.0,1.0,,2.0,2.0,3.0,1.0,2.0,2.0,,,0.5764,,,,1.0,,,,
14032421,home,KVC Westerlo,Josimar Alcócer,,,josimar-alcocer,J. Alcócer,M,77,185.0,655,M,1131598,EUR,1089158400,M,77,77,False,24.0,16.0,2.0,1.0,0.0,2.0,4.0,14.0,20.0,,5.0,,,,,,86.0,35.0,6.7,11.0,0.0784157,193.68543193926,18.0,95.97,25.935,,0,,-0.02,0.32,-0.09,,1.0,4.0,3.0,1.0,3.0,,,1.0,,,,,,,2.0,,,1.0,,,1.0,2.0,,,,,,,,,,,,
