match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalTackle,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_wonContest,player_firstName,player_lastName,player_sofascoreId,captain,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_hitWoodwork
12504364,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,29,29,False,29.0,19.0,17.0,7.0,0.0,16.0,18.0,3.0,11.0,2.0,10.0,1.0,1.0,2.0,1.0,90.0,43.0,6.7,10.0,0.00057266,0,-0.1325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504364,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,45.0,37.0,7.0,3.0,0.0,18.0,24.0,19.0,22.0,2.0,2.0,,,,,74.0,55.0,7.3,11.0,0.00799475,0,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12504364,home,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,4,4,False,60.0,54.0,6.0,4.0,0.0,39.0,39.0,15.0,21.0,5.0,9.0,,,,,90.0,72.0,6.8,7.0,0.01539,0,,,3.0,4.0,4.0,,1.0,2.0,1.0,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,
12504364,home,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,D,23,23,False,42.0,40.0,1.0,,0.0,20.0,20.0,20.0,22.0,3.0,12.0,,,,,90.0,60.0,6.9,6.0,0.0190358,1,,,2.0,4.0,6.0,,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,0.0445,,,,,,,,,,,,,,,
12504364,home,Atalanta,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,16,16,False,20.0,14.0,2.0,,0.0,4.0,5.0,10.0,17.0,1.0,2.0,,,,,59.0,30.0,6.4,10.0,0.00722362,0,,2.0,,5.0,2.0,,,,1.0,,3.0,,1.0,,,3.0,,,,2.0,,,,,,,,,,,,,,
12504364,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,39.0,32.0,2.0,1.0,0.0,12.0,16.0,20.0,23.0,2.0,3.0,,,,,81.0,53.0,7.0,8.0,0.208779,2,,,1.0,3.0,7.0,,,1.0,1.0,1.0,1.0,2.0,2.0,3.0,,2.0,2.0,2.0,0.0459,2.0,,,ederson99,,,,,,,,,,,
12504364,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,57.0,46.0,10.0,4.0,0.0,18.0,20.0,29.0,38.0,2.0,6.0,,,,,90.0,72.0,6.9,14.0,0.0676591,1,,1.0,1.0,5.0,3.0,,1.0,1.0,,,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0471,,,,,True,1.0,1.0,,,,,,,,
12504364,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,M,77,77,False,37.0,34.0,3.0,2.0,0.0,17.0,18.0,17.0,21.0,1.0,4.0,,,,,90.0,59.0,6.9,6.0,0.013027,2,,2.0,1.0,3.0,4.0,,,,1.0,2.0,1.0,,2.0,2.0,,,1.0,1.0,0.0477,,,,,,,,1.0,,,,,,,
12504364,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,F,8,8,False,21.0,17.0,,,0.0,7.0,9.0,10.0,12.0,1.0,1.0,,,,,59.0,27.0,6.9,5.0,0.0123146,1,,,4.0,1.0,5.0,,,,1.0,1.0,1.0,,,,,,,,0.0207,,,,pasalicmario,,,,,1.0,0.1085,,,,,
12504364,home,Atalanta,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,32,32,False,12.0,9.0,,,0.0,2.0,2.0,7.0,10.0,,,,,,,74.0,20.0,6.7,7.0,0.0170736,3,,,2.0,8.0,3.0,,,,3.0,,1.0,1.0,5.0,1.0,1.0,,,1.0,0.2007,,,,mateoretegui,,,1.0,3.0,,,,,,,
12504364,home,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,824200,EUR,877305600,F,11,11,False,22.0,15.0,1.0,1.0,0.0,3.0,3.0,14.0,23.0,,2.0,,,,,83.0,41.0,7.1,17.0,0.241702,2,,4.0,1.0,5.0,5.0,,,,4.0,1.0,,5.0,,2.0,1.0,4.0,1.0,1.0,0.0819,1.0,,,molalookman,,2.0,1.0,1.0,,,,,,,
12504364,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,965011,EUR,1026345600,M,22,22,True,20.0,17.0,,,0.0,5.0,5.0,12.0,16.0,2.0,1.0,,,,,31.0,30.0,7.1,4.0,0.0145928,1,,1.0,2.0,1.0,4.0,,,,,,,2.0,1.0,2.0,,,1.0,2.0,0.0388,,,,,,,,,,,,,,,
12504364,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,960441,EUR,984182400,F,17,17,True,16.0,13.0,,,0.0,3.0,3.0,10.0,13.0,,2.0,,,,,31.0,26.0,7.0,5.0,0.0540229,0,,,,1.0,5.0,,,,2.0,2.0,,,1.0,1.0,,2.0,,,,2.0,,,cdk,,,,,,,,,,,
12504364,home,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,True,10.0,10.0,2.0,2.0,0.0,3.0,3.0,7.0,7.0,,,,,,,16.0,16.0,6.7,2.0,0.00504504,2,,,,1.0,2.0,,,,1.0,,,1.0,,2.0,,1.0,,,0.093,,,,lakisamar10,,,,1.0,1.0,0.0448,,,,,
12504364,home,Atalanta,Daniel Maldini,daniel-maldini,D. Maldini,F,27,187,4629,M,970928,EUR,1002758400,F,70,70,True,8.0,3.0,,,0.0,,3.0,3.0,6.0,,2.0,,,,,16.0,18.0,7.1,8.0,0.00158229,1,,1.0,2.0,1.0,6.0,,,,1.0,2.0,,,,1.0,,2.0,,1.0,0.0205,1.0,,,dani.malda,,,,,1.0,0.079,,,,,
12504364,home,Atalanta,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188,1111,M,928800,EUR,948326400,M,44,44,True,6.0,5.0,,,0.0,3.0,4.0,2.0,2.0,,,,,,,20.0,7.0,6.3,2.0,0.00112476,0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12504364,home,Atalanta,Rui Patrício,rui-patricio,R. Patrício,G,,190,3199,M,17737,EUR,571881600,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,rpatricio1,,,,,,,,,,,
12504364,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504364,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,82943,EUR,655516800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504364,home,Atalanta,Pietro Comi,pietro-comi,P. Comi,D,6,180,119,M,1525551,EUR,1118448000,D,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504364,home,Atalanta,Marco Palestra,palestra-marco,M. Palestra,M,2,186,2182,M,1397736,EUR,1109808000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504364,away,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,16206,EUR,598320000,G,1,1,False,41.0,28.0,18.0,5.0,0.0,26.0,29.0,2.0,12.0,,5.0,,2.0,3.0,,90.0,45.0,7.1,13.0,0.00091514,0,0.2324,,,,,,,,,,,,,,,,,,,,,,yannsommer,,,,,,,,,,,
12504364,away,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10877,M,787505,EUR,827971200,D,28,28,False,49.0,45.0,4.0,1.0,0.0,30.0,32.0,15.0,19.0,6.0,6.0,,,,,90.0,60.0,7.0,6.0,0.00578558,0,,2.0,1.0,6.0,2.0,,1.0,,,,2.0,,2.0,1.0,,,,1.0,,,,,benpavard21,,,2.0,,,,,,,,
12504364,away,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,126816,EUR,571449600,D,15,15,False,40.0,35.0,3.0,2.0,0.0,28.0,32.0,7.0,8.0,9.0,2.0,,,,,90.0,63.0,8.0,7.0,0.00481037,0,,,5.0,3.0,7.0,,3.0,3.0,2.0,,,,3.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,
12504364,away,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,826188,EUR,923961600,D,95,95,False,56.0,51.0,11.0,8.0,0.0,29.0,30.0,22.0,28.0,1.0,5.0,,,,,90.0,71.0,7.0,10.0,0.143363,2,,2.0,1.0,7.0,4.0,,,,,2.0,4.0,,2.0,1.0,1.0,,2.0,1.0,0.1617,,,,alessandrobastoni,,,,,,,,,,,
12504364,away,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,759520,EUR,829785600,M,2,2,False,24.0,16.0,3.0,2.0,0.0,10.0,12.0,6.0,12.0,,6.0,,,,,66.0,34.0,6.8,10.0,0.00235271,0,,,,4.0,5.0,,,,,1.0,3.0,,1.0,3.0,1.0,2.0,,2.0,,1.0,,,ddumfries2,,,,,,,,,,,
12504364,away,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,363856,EUR,855273600,M,23,23,False,47.0,37.0,2.0,2.0,1.0,17.0,21.0,20.0,27.0,,10.0,,,,,90.0,69.0,7.4,19.0,0.173028,1,,1.0,1.0,9.0,7.0,,,,1.0,2.0,,2.0,1.0,3.0,4.0,4.0,,3.0,0.0477,1.0,,,nicolo_barella,,,1.0,1.0,,,1.0,1.0,,,
12504364,away,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,135700,EUR,760665600,M,20,20,False,43.0,36.0,4.0,2.0,1.0,21.0,22.0,16.0,28.0,3.0,3.0,,,,,89.0,60.0,7.1,15.0,0.211283,1,,7.0,,7.0,1.0,,,,1.0,1.0,1.0,1.0,4.0,,,,,,0.0277,,,,HÇalhanoğlu,,1.0,2.0,,1.0,0.0181,,1.0,,,
12504364,away,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,37151,EUR,601344000,M,22,22,False,34.0,27.0,2.0,2.0,0.0,9.0,14.0,18.0,20.0,2.0,6.0,,,,,75.0,47.0,6.9,9.0,0.0139312,0,,,2.0,6.0,5.0,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,micki_taryan,,,3.0,,,,,,,,
