match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonContest,player_firstName,player_lastName,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,captain,stat_hitWoodwork,stat_errorLeadToAShot,stat_fouls,stat_errorLeadToAGoal,stat_ownGoals,stat_lastManTackle
14061187,home,AS Monaco,Mika Biereth,mika-biereth,M. Biereth,F,14,187.0,5335,M,1083007,EUR,1044662400,F,14,14,False,21.0,11.0,,,0.0,3.0,4.0,17.0,1.0,,,,,80.0,27.0,6.6,11.0,0.096618,,1,,-0.21,0.18,0.13,,8.0,,5.0,6.0,,,,1.0,,,1.0,,1.0,0.0817,-0.27,,5.0,4.0,,,1.0,,,,,Mika Biereth,,,,,1.0,,,,,,,
14061187,home,AS Monaco,Vanderson,vanderson,Vanderson,D,2,173.0,6111,M,1090694,EUR,993081600,D,2,2,True,14.0,12.0,1.0,,0.0,6.0,7.0,7.0,1.0,,,,,27.0,24.0,6.8,4.0,0.0198718,,0,,0.15,0.02,-0.16,,6.0,1.0,1.0,5.0,,,,,,,3.0,2.0,,,,,,2.0,,,2.0,,,,,Vanderson,,,,,1.0,,,,1.0,,,
14061187,home,AS Monaco,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178.0,21668,M,1394353,EUR,1108512000,M,7,7,True,11.0,8.0,1.0,,0.0,4.0,4.0,7.0,1.0,,,,,27.0,17.0,6.3,4.0,0.00106863,,1,,-0.02,-0.01,-0.16,,4.0,,1.0,3.0,,,,1.0,,,2.0,,1.0,0.0592,-0.23,benseghir44,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,
14061187,home,AS Monaco,Paris Brunner,paris-brunner,P. Brunner,F,29,185.0,2048,M,1403216,EUR,1139961600,F,29,29,True,2.0,1.0,1.0,,0.0,,,2.0,,,,,,10.0,4.0,6.4,2.0,0.00033657,,0,,-0.13,0.07,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14061187,home,AS Monaco,George Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185.0,2495,M,1462434,EUR,1155686400,F,19,19,True,3.0,2.0,,,0.0,,,3.0,,,,,,9.0,3.0,6.6,1.0,0.0216531,,0,,0.12,0.0,0.13,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,George,Ilenikhena,1.0,,,,,,,,,,
14061187,home,AS Monaco,Aladji Bamba,aladji-bamba,A. Bamba,M,23,181.0,1033,M,1868591,EUR,1152835200,M,23,23,True,14.0,14.0,1.0,1.0,0.0,6.0,6.0,8.0,,,,,,10.0,15.0,6.8,,0.00539622,,0,,0.1,0.06,0.0,,8.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,Aladji Bamba,,,,,,,,,1.0,,,
14061187,home,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191.0,698,M,868964,EUR,891475200,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061187,home,AS Monaco,Wilfried Singo,wilfried-singo,W. Singo,D,90,190.0,12125,M,978285,EUR,977702400,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,stephane_singo,,,,,,,,,,,,,,,,,,,,,,
14061187,home,AS Monaco,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186.0,1925,M,281277,EUR,843264000,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061187,home,AS Monaco,Kassoum Ouattara,ouattara-kassoum,K. Ouattara,D,20,176.0,696,M,1397558,EUR,1097712000,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061187,away,Le Havre,Mory Diaw,mory-diaw,M. Diaw,G,99,197.0,3450,M,580226,EUR,740707200,G,99,99,False,26.0,17.0,15.0,6.0,0.0,14.0,19.0,7.0,9.0,1.0,1.0,,,90.0,34.0,6.5,11.0,0.00828743,0.2232,0,-1.2584,0.11,0.0,-0.42,0.26,3.0,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,
14061187,away,Le Havre,Arouna Sangante,arouna-sangante,A. Sangante,D,93,189.0,741,M,1035988,EUR,1018569600,D,93,93,False,21.0,12.0,,,0.0,5.0,12.0,9.0,1.0,,,,,78.0,39.0,5.6,13.0,0.00096163,,0,,0.02,0.04,-0.55,,7.0,,6.0,2.0,,1.0,2.0,,,1.0,,,1.0,,,,2.0,,,,5.0,,,1.0,1.0,,,,,,1.0,True,,1.0,3.0,,,
14061187,away,Le Havre,Ayumu Seko,ayumu-seko,A. Seko,D,15,186.0,730,M,873221,EUR,960336000,D,15,15,False,19.0,16.0,3.0,,0.0,15.0,15.0,4.0,2.0,,,,,90.0,39.0,6.4,3.0,0.00083082,,1,,0.01,0.02,-0.12,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,0.1817,-0.12,,,1.0,,,13.0,1.0,,,,,,,,,,,,,,,,
14061187,away,Le Havre,Gautier Lloris,gautier-lloris,G. Lloris,D,4,188.0,195,M,287887,EUR,806025600,D,4,4,False,21.0,15.0,3.0,,0.0,10.0,12.0,9.0,3.0,,,,,90.0,39.0,5.2,6.0,0.00147357,,0,,0.01,0.03,-0.97,,5.0,,5.0,5.0,,,,,,4.0,,,,,,,3.0,5.0,,,8.0,,,,,,,,,,,,,,2.0,,1.0,
14061187,away,Le Havre,Yanis Zouaoui,yanis-zouaoui,Y. Zouaoui,D,18,183.0,294,M,1397882,EUR,893721600,D,18,18,False,21.0,15.0,3.0,,0.0,10.0,14.0,7.0,6.0,,,,,90.0,54.0,6.5,18.0,0.0514205,,0,,-0.06,0.07,-0.09,,5.0,7.0,2.0,6.0,,1.0,3.0,,,1.0,2.0,2.0,2.0,,,,,,,,3.0,,,1.0,2.0,Yanis Zouaoui,,,1.0,,2.0,,,,,,,1.0
14061187,away,Le Havre,Étienne Youte Kinkoue,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195.0,254,M,980406,EUR,1010966400,M,6,6,False,20.0,12.0,4.0,1.0,0.0,9.0,13.0,7.0,7.0,,,,,78.0,34.0,6.7,9.0,0.00116075,,0,,-0.04,0.04,0.23,,3.0,,1.0,2.0,1.0,,,,,,2.0,,,,,,,,,,5.0,3.0,,,,,,,,,1.0,,,,,,,
14061187,away,Le Havre,Younes Namli,younes-namli,Y. Namli,M,9,180.0,233,M,235538,EUR,772070400,M,21,21,False,9.0,5.0,3.0,2.0,0.0,5.0,5.0,4.0,6.0,,,,,58.0,20.0,6.5,9.0,0.00010693,,1,,-0.09,0.29,-0.11,,,,4.0,3.0,2.0,,,,1.0,,2.0,1.0,,0.089,-0.21,,,1.0,,,1.0,,,,,,,,,,4.0,,,,2.0,,,
14061187,away,Le Havre,Simon Ebonog,ebonog-simon,S. Ebonog,M,26,180.0,152,M,1490783,EUR,1092614400,M,26,26,False,8.0,7.0,1.0,,0.0,6.0,7.0,1.0,5.0,,,,,58.0,16.0,6.6,3.0,0.00015509,,0,,-0.01,0.05,0.15,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,
14061187,away,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179.0,1884,M,992026,EUR,1008028800,M,14,14,False,21.0,17.0,,,0.0,9.0,11.0,10.0,,,,,,79.0,31.0,7.4,6.0,0.00667045,,1,,0.01,0.19,-0.28,,8.0,2.0,5.0,3.0,4.0,,,,,,3.0,1.0,,0.0729,0.52,,,,1.0,1.0,2.0,,0.8068,,,,,,,,,,,,1.0,,,
14061187,away,Le Havre,Yassine Kechta,yassine-kechta,Y. Kechta,M,8,166.0,2008,M,1000442,EUR,1014595200,M,8,8,False,31.0,24.0,4.0,2.0,1.0,13.0,15.0,16.0,7.0,,,,,90.0,48.0,6.5,14.0,0.0107035,,0,,-0.11,0.08,-0.15,,11.0,2.0,4.0,3.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,3.0,,,2.0,1.0,,,,,,4.0,,,,3.0,,,
14061187,away,Le Havre,Issa Soumaré,issa-soumare,I. Soumaré,F,45,182.0,607,M,1001458,EUR,971136000,F,45,45,False,13.0,9.0,,,0.0,4.0,6.0,7.0,4.0,,,,,90.0,29.0,6.3,10.0,0.0140449,,1,,-0.02,0.07,-0.08,,5.0,1.0,9.0,5.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.0199,-0.02,,4.0,3.0,1.0,,,,0.0667,,,,,,,,3.0,,,,2.0,,,
14061187,away,Le Havre,Fodé Doucouré,fode-doucoure,F. Doucouré,M,13,172.0,1282,M,1035695,EUR,981158400,D,13,13,True,10.0,7.0,1.0,,0.0,5.0,6.0,4.0,,,,,,32.0,15.0,6.0,4.0,0.00294342,,1,,-0.07,0.02,-0.35,,2.0,,1.0,1.0,,,,1.0,,,1.0,,,0.0314,0.01,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,
14061187,away,Le Havre,Mbwana Ally Samatta,mbwana-ally-samatta,M. Samatta,F,25,183.0,16107,M,825088,EUR,725068800,F,70,70,True,12.0,10.0,1.0,1.0,0.0,4.0,4.0,8.0,1.0,,,,,32.0,18.0,6.8,4.0,0.00831044,,3,,-0.13,0.28,0.13,,6.0,,1.0,4.0,,1.0,,1.0,1.0,,1.0,,,0.1716,-0.47,samagoal77,,3.0,1.0,,,,0.1381,,,,,1.0,,,1.0,,,,,,,
14061187,away,Le Havre,Godson Kyeremeh,kyeremeh-godson,G. Kyeremeh,M,11,175.0,101,M,975300,EUR,960940800,F,11,11,True,4.0,3.0,,,0.0,1.0,1.0,3.0,,,,,,12.0,7.0,6.6,2.0,0.0709685,,0,,0.1,0.02,0.13,,2.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
14061187,away,Le Havre,Felix Mambimbi,felix-mambimbi,F. K. Mambimbi,F,10,170.0,315,M,910076,EUR,979776000,F,10,10,True,,,,,0.0,,,,1.0,,,,,12.0,2.0,6.4,1.0,,,1,,,0.09,0.0,,,,2.0,,,1.0,,,,,,,,0.0342,-0.1,,1.0,,1.0,,,,0.254,,,,,,,,,,,,,,,
14061187,away,Le Havre,Daren Nbenbege Mosengo,daren-nbenbege-mosengo,D. N. Mosengo,M,78,188.0,135,M,1895829,EUR,1155254400,M,78,78,True,7.0,6.0,,,0.0,3.0,3.0,4.0,1.0,,,,,11.0,10.0,6.7,2.0,0.00369279,,0,,0.05,0.0,0.16,,3.0,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,Daren,Nbenbege Mosengo,,,,1.0,,,,,,,
14061187,away,Le Havre,Lionel M'Pasi,lionel-mpasi,L. M'Pasi,G,77,182.0,5824,M,599192,EUR,775699200,G,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,mpasil16,,,,,,,,,,,,,,,,,,,,,,
14061187,away,Le Havre,Georges Gomis,georges-gomis,G. Gomis,D,,,20,M,2198226,EUR,1199145600,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061187,away,Le Havre,Ismail Bouneb,bouneb-ismail,I. Bouneb,M,44,182.0,458,M,1426243,EUR,1149638400,M,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061187,away,Le Havre,Guy-Noël Zohouri,guy-zohouri,G. Zohouri,M,24,187.0,97,M,1895830,EUR,1170288000,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guy-Noël,Zohouri,,,,,,,,,,,
