match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_sofascoreId,captain,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_fouls,stat_wasFouled,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches
10437690,home,Benfica,Odysseas Vlachodimos,,,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,99,99,False,13.0,12.0,6.0,5.0,11.0,12.0,1.0,1.0,9.0,2.0,90.0,22.0,7.3,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437690,home,Benfica,Gilberto,,,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,False,49.0,40.0,2.0,,13.0,13.0,29.0,41.0,2.0,,63.0,78.0,7.7,16.0,1,5.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,
10437690,home,Benfica,Nicolás Otamendi,,,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,85.0,71.0,11.0,6.0,33.0,38.0,38.0,47.0,10.0,,90.0,94.0,7.0,15.0,0,,,3.0,5.0,4.0,1.0,,,,3.0,,3.0,1.0,1.0,,Notamendi30,True,3.0,1.0,,,,,,,,,,,,,
10437690,home,Benfica,Morato,,,morato,F. Morato,D,4,190,2248,M,985086,EUR,993859200,D,91,91,False,71.0,60.0,8.0,6.0,38.0,47.0,22.0,24.0,11.0,,90.0,83.0,7.5,13.0,2,,,3.0,1.0,5.0,,,1.0,,2.0,,1.0,2.0,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,,
10437690,home,Benfica,Alejandro Grimaldo,,,alejandro-grimaldo,A. Grimaldo,M,20,171,13008,M,177177,EUR,811555200,D,3,3,False,71.0,59.0,3.0,1.0,19.0,21.0,41.0,61.0,11.0,,90.0,98.0,7.7,24.0,3,11.0,1.0,1.0,2.0,3.0,,,,,,,,2.0,2.0,2.0,grimaldo35,,,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,
10437690,home,Benfica,Enzo Fernández,,,enzo-fernandez,E. Fernández,M,8,177,121227,M,974505,EUR,979689600,M,13,13,False,145.0,127.0,20.0,14.0,38.0,40.0,89.0,105.0,8.0,,90.0,156.0,7.5,23.0,4,,,,6.0,,,,1.0,1.0,,,,,,3.0,Enzo8,,3.0,2.0,2.0,3.0,,1.0,,1.0,,,,,,,
10437690,home,Benfica,Florentino Luís,,,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,False,74.0,67.0,8.0,5.0,21.0,22.0,46.0,52.0,5.0,,63.0,83.0,6.7,7.0,0,,,2.0,3.0,2.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,2.0,,,,,,
10437690,home,Benfica,David Neres,,,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,M,7,7,False,50.0,43.0,,,6.0,7.0,37.0,44.0,4.0,,72.0,68.0,6.9,14.0,2,1.0,,,5.0,5.0,7.0,4.0,,,,,,1.0,,,davidneres,,1.0,,1.0,2.0,,1.0,,1.0,,,,,,,
10437690,home,Benfica,Rafa Silva,,,rafa-silva,R. Silva,M,27,170,16782,M,252577,EUR,737596800,M,27,27,False,50.0,40.0,2.0,2.0,7.0,7.0,33.0,43.0,4.0,,90.0,67.0,8.3,16.0,2,,,1.0,5.0,6.0,4.0,4.0,2.0,2.0,,,,,,,Rafa_Silva,,1.0,,,3.0,,3.0,,,1.0,1.0,,,,,
10437690,home,Benfica,João Mário,,,joao-mario,J. Mário,M,10,179,3804,M,97001,EUR,727401600,M,20,20,False,16.0,16.0,,,1.0,1.0,15.0,15.0,3.0,,34.0,28.0,6.7,4.0,2,,,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,,,,,,JoaoMario,,,,1.0,2.0,,,,,,1.0,,,,,
