match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_aerialWon,stat_dispossessed,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_totalContest,stat_interceptionWon,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded,stat_lastManTackle
14131903,home,FC Porto,Borja Sainz,borja-sainz,B. Sainz,F,17,174,2639,M,,992567,EUR,980985600,F,17,17,False,,32.0,24.0,,,0.0,6.0,6.0,18.0,26.0,,3.0,,,,,90.0,60.0,7.8,19.0,0.135552,,6,,0.41,0.62,-0.03,,1.0,,3.0,8.0,5.0,1.0,1.0,1.0,5.0,2.0,,,,1.0,,1.0,,5.0,,2.0,1.0,0.2506,0.02,,2.0,0.091,,3.0,1.0,3.0,,,,,
14131903,home,FC Porto,Zaidu Sanusi,zaidu-sanusi,Z. Sanusi,D,12,182,2630,M,,987510,EUR,866160000,D,12,12,True,,17.0,16.0,,,0.0,7.0,7.0,9.0,10.0,3.0,,,,,,34.0,28.0,7.0,2.0,0.0113948,,0,,0.02,0.16,0.16,,,,,,2.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
14131903,home,FC Porto,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3369,M,,913401,EUR,961804800,D,18,18,True,,,,,,0.0,,,,,,1.0,,,,,4.0,2.0,,1.0,,,0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
14131903,home,FC Porto,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184,5203,M,,1010505,EUR,1022457600,M,10,10,True,,8.0,6.0,1.0,1.0,0.0,3.0,4.0,3.0,4.0,,2.0,,,,,34.0,17.0,6.8,8.0,0.086577,,1,,0.17,0.49,0.13,,4.0,,,2.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,0.4108,-0.6,1.0,1.0,0.4978,,,,,,,,,
14131903,home,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,,886223,EUR,851126400,M,6,6,True,,20.0,15.0,1.0,,0.0,9.0,11.0,6.0,9.0,1.0,3.0,,,,,30.0,29.0,6.8,8.0,0.0464737,,0,,0.2,0.12,0.14,,,,4.0,5.0,4.0,,2.0,2.0,2.0,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
14131903,home,FC Porto,Deniz Gül,deniz-gul,D. Gül,F,27,190,3437,M,,1407720,EUR,1088726400,F,27,27,True,,5.0,4.0,,,0.0,,,4.0,5.0,,1.0,,,,,14.0,6.0,6.8,1.0,0.0159342,,0,,0.13,0.13,0.24,,,,1.0,2.0,2.0,,,,,,,,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,
14131903,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131903,home,FC Porto,Dominik Prpić,dominik-prpic,D. Prpić,D,21,188,2177,M,,1146484,EUR,1084924800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131903,home,FC Porto,Ángel Alarcón,angel-alarcon,Á. Alarcón,M,77,175,1302,M,,1153261,EUR,1084579200,F,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Ángel,Alarcón,,,,,,,,,,,,,,,,,,,,,,,
14131903,home,FC Porto,André Miranda,andre-miranda,A. Miranda,F,72,174,191,M,,1963845,EUR,1190678400,F,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,André Miranda,,,,,,,,,,,,,,,,,,,,,,,,
14131903,away,CD Nacional,Lucas França,lucas-franca,L. França,G,37,194,104,M,,832672,EUR,822009600,G,37,37,False,,19.0,8.0,18.0,7.0,0.0,2.0,4.0,6.0,15.0,2.0,11.0,4.0,,3.0,3.0,90.0,28.0,7.9,11.0,0.00294292,0.9338,0,1.1729,0.05,0.05,-0.06,0.67,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,
14131903,away,CD Nacional,João Aurélio,joao-aurelio,J. Aurélio,D,2,185,24,M,,44684,EUR,587779200,D,2,2,False,True,24.0,13.0,5.0,2.0,0.0,7.0,11.0,6.0,13.0,12.0,6.0,,,,,90.0,57.0,6.5,14.0,0.00544755,,0,,-0.03,0.03,-0.2,,,,,2.0,7.0,,3.0,2.0,,,,,4.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,
14131903,away,CD Nacional,Léo Santos,leo-santos,L. Santos,D,34,186,158,M,,822509,EUR,913161600,D,34,34,False,,25.0,16.0,8.0,3.0,0.0,13.0,17.0,3.0,8.0,2.0,3.0,,,,,90.0,41.0,6.3,13.0,0.0026469,,1,,0.05,-0.05,-0.17,,1.0,,1.0,5.0,4.0,1.0,,,2.0,1.0,,,2.0,,2.0,,,2.0,4.0,1.0,,0.0142,-0.04,,,,,1.0,,,,,,,
14131903,away,CD Nacional,Ze Vitor,ze-vitor,Zé Vitor,D,38,189,125,M,,1112474,EUR,981676800,D,38,38,False,,38.0,26.0,6.0,1.0,0.0,18.0,24.0,8.0,14.0,3.0,7.0,,,,,90.0,52.0,6.5,13.0,0.00285672,,1,,0.02,0.04,-0.04,,,,3.0,7.0,6.0,1.0,2.0,2.0,1.0,,,,3.0,,3.0,,,1.0,2.0,1.0,,0.0135,0.0,,,,,1.0,,,,,,,
14131903,away,CD Nacional,José Gomes,jose-gomes,J. Gomes,D,5,185,33,M,,344181,EUR,837820800,D,5,5,False,,15.0,7.0,3.0,,0.0,4.0,8.0,3.0,7.0,4.0,4.0,,,,,90.0,47.0,6.2,20.0,0.00163604,,0,,-0.12,0.09,-0.16,,3.0,,3.0,10.0,7.0,2.0,2.0,1.0,2.0,,,,3.0,1.0,1.0,1.0,,5.0,,2.0,,,,,,,,,,,,,,,
14131903,away,CD Nacional,Liziero,liziero,Liziero,M,28,175,757,M,,822510,EUR,886809600,M,28,28,False,,22.0,13.0,6.0,5.0,0.0,6.0,11.0,7.0,11.0,,7.0,,,,,74.0,40.0,6.6,16.0,0.00747854,,0,,-0.07,0.05,-0.02,,2.0,,,5.0,4.0,,3.0,3.0,2.0,1.0,,,,1.0,2.0,,,2.0,3.0,,,,,,,,,,,,,,,,
14131903,away,CD Nacional,Matheus Dias,dias-matheus,Matheus Dias,M,6,187,228,M,,1020610,EUR,1020902400,M,6,6,False,,26.0,19.0,4.0,2.0,0.0,16.0,20.0,3.0,6.0,3.0,8.0,,,,,90.0,46.0,6.9,9.0,0.00184705,,0,,-0.1,0.01,0.21,,,,1.0,3.0,6.0,1.0,5.0,4.0,2.0,1.0,,,,,1.0,,,,6.0,,,,,,,,,,,,,,,,
14131903,away,CD Nacional,Chiheb Labidi,chiheb-labidi,C. Labidi,M,15,190,432,M,,1011997,EUR,991353600,M,15,15,False,,18.0,12.0,1.0,1.0,0.0,6.0,8.0,6.0,10.0,4.0,2.0,,,,,74.0,38.0,6.9,9.0,0.00259273,,1,,-0.04,0.05,0.22,,,,2.0,7.0,9.0,1.0,5.0,4.0,,,,,3.0,3.0,1.0,,1.0,1.0,1.0,1.0,,0.022,0.01,,1.0,0.2173,,,,,,,,,
14131903,away,CD Nacional,Pablo,messias-cardozo-pablo-ruan,Pablo,F,99,181,97,M,,1579664,EUR,1044057600,F,99,99,False,,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,63.0,8.0,6.3,2.0,0.00134646,,0,,-0.02,,-0.09,,,,,3.0,,2.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
14131903,away,CD Nacional,Jesús Ramírez,jesus-ramirez,J. Ramírez,F,9,187,1078,M,,987597,EUR,894240000,F,9,9,False,,13.0,7.0,1.0,,0.0,3.0,3.0,4.0,10.0,1.0,2.0,,,,,90.0,24.0,6.2,12.0,0.00448459,,0,,-0.08,-0.01,0.0,,,,7.0,11.0,5.0,,1.0,1.0,2.0,,,,4.0,1.0,,,,3.0,,,,,,,,,,,,1.0,,,,,
14131903,away,CD Nacional,Paulinho Bóia,paulinho-boia,Paulinho Bóia,M,11,171,270,M,,912781,EUR,898819200,F,11,11,False,,14.0,9.0,1.0,,0.0,3.0,3.0,6.0,11.0,,5.0,,,,,84.0,29.0,7.0,11.0,0.0358408,,2,,0.05,0.09,0.51,,,,1.0,6.0,7.0,1.0,2.0,,3.0,2.0,,,1.0,2.0,2.0,,,2.0,,2.0,2.0,0.0242,-0.14,,,,,,,,,,,,1.0
14131903,away,CD Nacional,Witi,witi,Witi,M,7,178,442,M,,786269,EUR,841017600,F,7,7,True,,7.0,2.0,,,0.0,1.0,3.0,1.0,4.0,,2.0,,,,,27.0,11.0,6.3,8.0,0.00065482,,0,,-0.13,0.11,-0.01,,1.0,,1.0,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14131903,away,CD Nacional,Joel Silva,joel-silva,J. Silva,M,26,185,56,M,,1393991,EUR,1044921600,M,26,26,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,16.0,4.0,6.6,2.0,5.551e-05,,1,,0.0,0.06,0.0,,1.0,,,1.0,1.0,,,,1.0,,Joel Silva,,1.0,,1.0,,,,,,,0.0127,0.0,,,,,1.0,,,,,,,
14131903,away,CD Nacional,Filipe Soares,filipe-soares,F. Soares,M,22,180,145,M,,851030,EUR,927158400,M,22,22,True,,10.0,6.0,3.0,1.0,0.0,3.0,6.0,3.0,4.0,,1.0,,,,,16.0,15.0,6.8,6.0,0.0345203,,0,,-0.04,0.11,0.2,,3.0,1.0,,,2.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14131903,away,CD Nacional,Lucas João,lucas-joao,L. João,F,19,192,449,M,,253837,EUR,747100800,F,19,19,True,,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,16.0,3.0,6.3,2.0,0.0001792,,0,,-0.05,,-0.01,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14131903,away,CD Nacional,Kaique,kaique,Kaique,G,1,190,577,M,,1167067,EUR,1050451200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Kaique,,,,,,,,,,,,,,,,,,,,,,,,
14131903,away,CD Nacional,Ulisses,ulisses,Ulisses,D,4,183,102,M,,926869,EUR,938476800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131903,away,CD Nacional,Lenny Vallier,lenny-vallier,L. Vallier,D,24,178,31,M,,878283,EUR,924912000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131903,away,CD Nacional,André Sousa,andre-sousa,A. Sousa,M,18,181,24,M,,167857,EUR,647481600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131903,away,CD Nacional,Martim Gustavo Watts,martim-gustavo-watts,M. Gustavo,F,30,184,22,M,,1410338,EUR,1121299200,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Martim Gustavo,,,,,,,,,,,,,,,,,,,,,,,,
