match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_aerialLost,stat_shotOffTarget,stat_lastManTackle,stat_totalCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_wonContest,player_sofascoreId,captain,stat_errorLeadToAShot,stat_totalOffside,stat_hitWoodwork
13473371,home,Santos,Tiquinho Soares,,,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,False,26.0,20.0,1.0,1.0,0.0,8.0,8.0,12.0,18.0,,3.0,,,,,90.0,46.0,6.8,16.0,0.0124406,69.985993204195,11.0,2.2753291110054,1.0,0,,7.0,9.0,,2.0,1.0,1.0,,3.0,2.0,,,,,,5.0,,,17.708892001947,17.738690030552,2.0,,,,,,8.0,,,1.0,tiquinho_soares_29,,,,
13473371,home,Santos,Benjamín Rollheiser,,,benjamin-rollheiser,B. Rollheiser,M,32,175,4255,M,922454,EUR,953856000,F,32,32,True,18.0,15.0,1.0,,0.0,9.0,10.0,6.0,8.0,,5.0,,,,,53.0,20.0,6.6,3.0,0.0383274,68.951407489447,11.0,9.0733718655299,1.0,0,,4.0,2.0,3.0,,1.0,1.0,,,,,,,,,,,,11.34911451228,11.686487966879,1.0,,,,,,,1.0,,1.0,,,,,
13473371,home,Santos,João Pedro Chermont,João Pedro Chermont,,joao-pedro-chermont,J.P. Chermont,D,44,181,1566,M,1482361,EUR,1137542400,D,44,44,True,10.0,10.0,1.0,1.0,0.0,7.0,7.0,3.0,3.0,5.0,3.0,,,,,45.0,24.0,6.6,5.0,0.00377041,58.73303511181,4.0,48.487937435654,1.0,0,,3.0,1.0,,,3.0,,,,,,,,,,,,,23.927306116869,26.363771069405,1.0,,,,,,,,,1.0,,,,,
13473371,home,Santos,Diego Pituca,,,diego-pituca,D. Pituca,M,21,175,649,M,866417,EUR,713836800,M,21,21,True,7.0,6.0,,,0.0,,,6.0,7.0,1.0,1.0,,,,,15.0,9.0,6.6,1.0,0.00594672,8.0645954641259,1.0,7.1530501030341,0.0,0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
13473371,home,Santos,Tomás Rincón,,,tomas-rincon,T. Rincón,M,8,175,2716,M,46798,EUR,569030400,M,8,8,True,7.0,7.0,,,0.0,,,7.0,7.0,,1.0,,,,,14.0,16.0,6.6,2.0,0.0664307,27.10015463465,4.0,14.81162628416,1.0,1,,3.0,1.0,1.0,,3.0,,,,,,,,,2.0,,0.1428,,5.6261046116917,10.458302921603,,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,
13473371,home,Santos,Thaciano,,,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,M,16,16,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,2.0,,,,,11.0,4.0,6.4,2.0,0.00753235,7.1904993567902,1.0,3.2329900674518,0.0,0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
13473371,home,Santos,João Paulo,,,joao-paulo,J. Paulo,G,34,188,1599,M,795177,EUR,804384000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473371,home,Santos,Luan Peres,,,luan-peres,L. Peres,D,14,190,1198,M,842098,EUR,774576000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473371,home,Santos,João Basso,,,joao-basso,J. Basso,D,13,189,689,M,850955,EUR,853113600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473371,home,Santos,Kevyson,Kevyson,,kevyson,Kevyson,D,38,174,451,M,1389980,EUR,1080518400,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473371,home,Santos,Luis Fellipe,Luis Fellipe,,luis-fellipe,L. Fellipe,D,25,192,558,M,1467379,EUR,1063065600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473371,home,Santos,Gabriel Veron,,,gabriel-veron,G. Veron,M,27,176,2553,M,1002819,EUR,1031011200,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473371,home,Santos,Deivid Washington,Deivid Washington,,deivid-washington,D. Washington,F,36,186,6765,M,1485371,EUR,1117929600,F,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deividwashington_,,,,
13473371,away,Atlético Mineiro,Everson,,,everson,Everson,G,22,193,2202,M,870748,EUR,648604800,G,22,22,False,25.0,22.0,8.0,5.0,0.0,19.0,19.0,3.0,6.0,,10.0,1.0,2.0,3.0,,90.0,35.0,6.8,3.0,0.00073737,48.456319600347,5.0,36.262481577475,1.0,0,0.4101,,,,,,,,,,,,,,,,,,32.054340546653,33.378349644642,,,,,,,,,,,,,,,
13473371,away,Atlético Mineiro,Renzo Saravia,,,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,D,26,26,False,22.0,20.0,4.0,2.0,0.0,10.0,10.0,10.0,12.0,,,,,,,45.0,36.0,6.3,5.0,0.0139808,91.868302972999,10.0,-2.4276756835113,0.0,2,,6.0,3.0,,1.0,3.0,1.0,1.0,3.0,,,1.0,,,,,0.0596,,,,1.0,1.0,,1.0,,,,,,2.0,,,,,
13473371,away,Atlético Mineiro,Lyanco,,,lyanco,Lyanco,D,4,187,2874,M,797893,EUR,854755200,D,4,4,False,64.0,60.0,9.0,7.0,0.0,34.0,36.0,26.0,28.0,,9.0,,,,,90.0,72.0,6.5,6.0,0.0700362,152.66242900534,22.0,110.41553344785,0.0,0,,4.0,4.0,1.0,,1.0,,,3.0,2.0,,,,,3.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,2.0,,
13473371,away,Atlético Mineiro,Junior Alonso,,,junior-alonso,J. Alonso,D,6,185,1792,M,333275,EUR,729216000,D,6,6,False,74.0,68.0,5.0,3.0,0.0,38.0,39.0,30.0,35.0,7.0,5.0,,,,,90.0,85.0,6.6,7.0,0.0193627,282.84147602816,29.0,181.18578365667,2.0,0,,5.0,,2.0,,,,,2.0,,,,,,2.0,,,,22.478025689725,43.40589192537,1.0,,,,,,,,,,,,,,
13473371,away,Atlético Mineiro,Caio Paulista,,,caio-paulista,C. Paulista,D,38,184,1649,M,931591,EUR,894844800,D,38,38,False,40.0,36.0,1.0,,0.0,16.0,17.0,20.0,23.0,1.0,5.0,,,,,56.0,59.0,6.8,9.0,0.0173026,120.45632834487,18.0,51.712751088115,0.0,1,,3.0,7.0,1.0,1.0,3.0,3.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,0.0253,,,,,,,1.0,,,3.0,,,3.0,,,,,
13473371,away,Atlético Mineiro,Rubens,Rubens,,rubens,Rubens,M,44,178,1492,M,1093196,EUR,993081600,M,44,44,False,56.0,55.0,4.0,4.0,0.0,19.0,20.0,36.0,36.0,2.0,4.0,,,,,90.0,75.0,7.5,5.0,0.0310114,121.89333086565,18.0,41.281757419671,0.0,1,,2.0,7.0,,,1.0,6.0,5.0,1.0,,,,,,3.0,1.0,0.0244,,,,1.0,1.0,,2.0,,,1.0,,,,,,,,
13473371,away,Atlético Mineiro,Fausto Vera,,,fausto-vera,F. Vera,M,8,181,1966,M,930690,EUR,954028800,M,8,8,False,32.0,27.0,2.0,1.0,0.0,7.0,7.0,20.0,25.0,1.0,1.0,,,,,71.0,43.0,6.4,8.0,0.0434832,92.096685630352,11.0,48.351478484588,0.0,1,,8.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,,,,,,,1.0,0.0085,,,,1.0,1.0,,,,,,,,1.0,,,,,
13473371,away,Atlético Mineiro,Rony,,,rony,Rony,F,11,167,5631,M,835260,EUR,800150400,M,33,33,False,15.0,13.0,,,0.0,2.0,2.0,11.0,13.0,,1.0,,,,,90.0,34.0,6.7,10.0,0.035676,76.975511953443,8.0,22.163733656172,2.0,5,,4.0,3.0,,,2.0,,,1.0,3.0,2.0,2.0,,,,,0.4195,0.1752,18.004177485234,36.238267747483,1.0,1.0,,1.0,,,4.0,,,,Rony,,,2.0,
13473371,away,Atlético Mineiro,Gustavo Scarpa,,,gustavo-scarpa,G. Scarpa,M,10,177,5525,M,559036,EUR,757728000,M,10,10,False,28.0,26.0,5.0,5.0,0.0,9.0,10.0,17.0,18.0,,2.0,,,,,45.0,39.0,6.4,9.0,0.0335097,136.51799841195,16.0,20.09805999691,0.0,0,,2.0,1.0,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,2.0,,,3.0,1.0,,,gustavoscarpa10,,1.0,1.0,
13473371,away,Atlético Mineiro,Tomás Cuello,,,tomas-cuello,T. Cuello,M,28,176,1951,M,871273,EUR,952214400,M,28,28,False,36.0,28.0,2.0,2.0,0.0,8.0,9.0,20.0,27.0,,6.0,,,,,90.0,57.0,6.8,15.0,0.43531,324.44654351529,32.0,55.818195987408,4.0,1,,8.0,5.0,1.0,1.0,6.0,,,2.0,,,,,,,2.0,0.024,,24.664482113875,57.844498012354,1.0,1.0,,,,,2.0,3.0,,3.0,,,,,
13473371,away,Atlético Mineiro,Hulk,,,hulk,Hulk,F,7,180,24458,M,34705,EUR,522633600,F,7,7,False,21.0,14.0,2.0,1.0,0.0,5.0,6.0,9.0,15.0,,1.0,,,,,77.0,38.0,6.7,19.0,0.0229119,92.6052214811,12.0,25.814302765299,1.0,1,,5.0,4.0,,1.0,4.0,,,1.0,1.0,1.0,,,,,2.0,0.0262,0.1684,10.942752411055,11.270285888122,,,,6.0,,,1.0,1.0,,1.0,Hulk,True,,1.0,
13473371,away,Atlético Mineiro,Natanael,,,natanael,Natanael,D,2,172,1029,M,1046805,EUR,1010188800,D,2,2,True,29.0,28.0,,,0.0,11.0,11.0,17.0,18.0,,3.0,,,,,45.0,39.0,6.6,6.0,0.0531956,33.897824953759,6.0,11.61759662582,0.0,0,,6.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,1.0,,,,,,2.0,,,4.0,,,,1.0,1.0,,,,,,
13473371,away,Atlético Mineiro,Igor Gomes,,,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,M,17,17,True,28.0,22.0,6.0,4.0,0.0,7.0,8.0,15.0,20.0,,6.0,,,,,45.0,33.0,7.2,6.0,0.0375062,41.054776170977,7.0,19.800610816199,0.0,2,,1.0,2.0,,,2.0,,,1.0,,,,,,,,0.0645,,,,,2.0,,,,,,1.0,,2.0,,,,,
13473371,away,Atlético Mineiro,Gabriel Menino,,,gabriel-menino,G. Menino,M,25,176,2791,M,974556,EUR,970185600,M,25,25,True,45.0,35.0,9.0,6.0,0.0,15.0,15.0,20.0,30.0,1.0,2.0,,,,,34.0,56.0,7.1,13.0,0.0221743,190.02268246932,20.0,125.3612463327,3.0,1,,1.0,2.0,,1.0,,,,,1.0,,,,,,1.0,0.114,,24.110645585439,48.359749465914,,1.0,,3.0,,,,,1.0,,,,,,1.0
13473371,away,Atlético Mineiro,Bernard,,,bernard,Bernard,M,11,164,2389,M,241488,EUR,715910400,M,11,11,True,16.0,14.0,,,0.0,2.0,3.0,12.0,13.0,,1.0,,,,,19.0,22.0,7.2,3.0,0.0827713,27.088179103478,4.0,19.962570864418,0.0,0,,,3.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,3.0,1.0,2.0,,,,,
13473371,away,Atlético Mineiro,João Marcelo,João Marcelo Soares,,joao-marcelo-soares,J. Marcelo,F,79,182,492,M,2025719,EUR,1113523200,F,19,19,True,2.0,,,,0.0,,,,2.0,,,,,,,13.0,6.0,6.9,2.0,,,,,,1,,1.0,2.0,,,,2.0,1.0,,,1.0,,,,,,0.0479,0.2101,,,1.0,,,,,,,,,,,,,,
13473371,away,Atlético Mineiro,Gabriel Delfim,Gabriel Delfim,,gabriel-delfim,G. Delfim,G,1,192,505,M,1117032,EUR,1026259200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473371,away,Atlético Mineiro,Rômulo,Rômulo,,romulo,Rômulo,D,49,182,592,M,1117102,EUR,1075507200,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473371,away,Atlético Mineiro,Vitor Hugo,,,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473371,away,Atlético Mineiro,Iván Román,Iván Román,,ivan-roman,I. Román,D,3,183,2607,M,1464929,EUR,1152662400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473371,away,Atlético Mineiro,Zé Phelipe,Zé Phelipe,,ze-phelipe,Z. Phelipe,M,27,180,76,M,1836785,EUR,1118707200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473371,away,Atlético Mineiro,David Kauã,,,david-kaua,D. Kauã,M,50,182,182,M,1485268,EUR,1110585600,D,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473371,away,Atlético Mineiro,Índio,Hendel,dos Santos Nascimento,hendel-dos-santos-nascimento,Índio,M,45,180,201,M,1829023,EUR,1207094400,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
