match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_totalCross,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_wonTackle,player_firstName,player_lastName,stat_onTargetScoringAttempt,captain,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_accurateCross,stat_goals
11352631,home,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,22.0,18.0,9.0,5.0,15.0,16.0,3.0,6.0,1.0,1.0,1.0,11.0,1.0,4.0,6.0,2.0,2.0,90.0,38.0,8.2,4.0,0.0,0.0,0.00126104,0,0.7087,,,,,,,,,,,,,,,,,,,,,,,,,,
11352631,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,False,43.0,36.0,1.0,1.0,21.0,23.0,15.0,20.0,1.0,6.0,,5.0,,,,,,58.0,59.0,6.3,9.0,0.0,0.0,0.0814695,0,,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11352631,home,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,axel_disasi,827243,EUR,889574400,D,2,2,False,60.0,55.0,2.0,1.0,39.0,42.0,16.0,19.0,2.0,4.0,1.0,8.0,,,,,,90.0,74.0,6.9,9.0,0.0348,0.0,0.129708,1,,1.0,4.0,1.0,1.0,,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
11352631,home,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42659,M,ThiagoSilva,33541,EUR,464659200,D,6,6,False,56.0,55.0,8.0,8.0,31.0,31.0,24.0,25.0,,2.0,9.0,4.0,,,,,,90.0,71.0,7.7,2.0,0.0,0.0,0.0372368,0,,2.0,2.0,,1.0,1.0,,,,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
11352631,home,Chelsea,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,LColwill,996911,EUR,1046217600,D,26,26,False,51.0,42.0,7.0,3.0,32.0,32.0,10.0,20.0,3.0,6.0,3.0,5.0,,,,,,90.0,65.0,7.3,11.0,0.0,0.0,0.00414711,0,,,,,2.0,,,,,,1.0,1.0,,2.0,1.0,,,2.0,,,,,,,,,
11352631,home,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,34.0,31.0,5.0,5.0,15.0,17.0,16.0,17.0,3.0,4.0,3.0,4.0,,,,,,79.0,41.0,7.0,3.0,0.0258,0.0319,0.0130257,1,,,5.0,3.0,1.0,,,2.0,,,,,,,,,,1.0,,,1.0,,,,,,
11352631,home,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,23,23,False,50.0,43.0,4.0,2.0,28.0,31.0,15.0,21.0,1.0,8.0,1.0,9.0,,,,,,90.0,71.0,7.6,12.0,0.0197,0.0,0.0265142,1,,,1.0,,3.0,1.0,2.0,,,1.0,2.0,3.0,,,2.0,,2.0,3.0,,,,True,1.0,,,,
11352631,home,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,M,7,7,False,19.0,12.0,,,5.0,5.0,7.0,17.0,1.0,7.0,1.0,5.0,,,,,,90.0,49.0,6.4,24.0,0.1486,0.6188,0.00369077,1,,,6.0,,2.0,4.0,2.0,,1.0,,3.0,6.0,,,2.0,,,1.0,,,1.0,,,2.0,1.0,,
11352631,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,8,8,False,33.0,25.0,4.0,1.0,10.0,14.0,15.0,21.0,,3.0,1.0,5.0,,,,,,68.0,45.0,6.7,14.0,0.1938,0.0,0.00952534,1,,1.0,6.0,3.0,2.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,1.0,,,,,,1.0,,,
11352631,home,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,M,10,10,False,12.0,9.0,2.0,2.0,3.0,3.0,6.0,12.0,,4.0,,2.0,,,,,,61.0,27.0,7.1,12.0,0.0,0.0,0.213215,0,,,4.0,,2.0,1.0,,,,1.0,3.0,6.0,,,2.0,1.0,,2.0,,,,,,,,,
11352631,home,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,False,10.0,7.0,,,2.0,3.0,5.0,7.0,2.0,3.0,2.0,2.0,,,,,,68.0,20.0,6.4,8.0,0.4822,0.6694,0.00980591,1,,2.0,5.0,,1.0,3.0,,2.0,3.0,1.0,,1.0,,,,,,1.0,Nicolas Jackson,,1.0,,,1.0,1.0,,
11352631,home,Chelsea,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181,10903,M,Chilly,802695,EUR,851126400,D,21,21,True,19.0,17.0,2.0,1.0,10.0,11.0,8.0,10.0,,3.0,2.0,3.0,,,,,,29.0,31.0,6.9,4.0,0.2209,0.3241,0.0143129,1,,,1.0,,1.0,,2.0,1.0,,,2.0,,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,
11352631,home,Chelsea,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,l.ugochukwu8,1048916,EUR,1080259200,M,16,16,True,13.0,12.0,,,6.0,6.0,6.0,7.0,,4.0,,2.0,,,,,,22.0,23.0,6.9,5.0,0.0,0.0,0.0122724,0,,,1.0,,3.0,3.0,,1.0,,,,1.0,,,1.0,,,3.0,,,,,,1.0,,,
11352631,home,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,20,20,True,20.0,17.0,4.0,3.0,3.0,5.0,14.0,15.0,,1.0,,3.0,,,,,,22.0,28.0,6.8,8.0,0.1823,0.0,0.0360647,2,,,4.0,,,1.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,,2.0,4.0,,,
11352631,home,Chelsea,Armando Broja,armando-broja,A. Broja,F,27,191,8716,M,armando.broja,996985,EUR,1000080000,F,19,19,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,11.0,4.0,6.5,1.0,0.0257,0.0,0.0006342,1,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,
11352631,home,Chelsea,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,dj.petrovic12,882604,EUR,939340800,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
