match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_aerialWon,stat_ownGoals,stat_penaltyConceded,stat_dispossessed,stat_unsuccessfulTouch,stat_keyPass,stat_totalContest,player_sofascoreId,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_goodHighClaim,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals
12513997,home,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,24,188,499,M,845792,EUR,903571200,G,33,33,False,25.0,14.0,17.0,6.0,0.0,10.0,12.0,4.0,13.0,3.0,6.0,5.0,1.0,5.0,2.0,90.0,35.0,6.9,11.0,0.00045602,0,-1.8652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513997,home,SC Farense,Rivaldo,rivaldo,Rivaldo,D,70,184,80,M,1533897,EUR,969235200,D,70,70,False,30.0,20.0,8.0,2.0,0.0,11.0,14.0,9.0,18.0,3.0,4.0,,,,,90.0,50.0,6.4,13.0,0.0361262,1,,2.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,0.0045,,,,,,,,,,,,,,,,,,,,,,,
12513997,home,SC Farense,Marco Moreno,marco-moreno,M. Moreno,D,21,190,81,M,997094,EUR,982627200,D,3,3,False,22.0,17.0,7.0,3.0,0.0,9.0,10.0,8.0,12.0,4.0,2.0,,,,,90.0,35.0,6.6,5.0,0.00582573,0,,,5.0,2.0,,6.0,1.0,2.0,2.0,,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
12513997,home,SC Farense,Lucas Áfrico,lucas-africo,L. Áfrico,D,40,188,120,M,939792,EUR,791942400,D,44,44,False,25.0,22.0,7.0,5.0,0.0,17.0,17.0,5.0,8.0,4.0,2.0,,,,,90.0,36.0,5.7,3.0,0.00315071,1,,,4.0,1.0,1.0,2.0,1.0,,,,3.0,0.0357,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12513997,home,SC Farense,Talys,talys,Talys,D,,179,45,M,913907,EUR,918604800,D,12,12,False,25.0,17.0,5.0,1.0,0.0,8.0,10.0,9.0,17.0,,4.0,,,,,78.0,41.0,5.9,16.0,0.024007,0,,2.0,5.0,2.0,,,1.0,2.0,1.0,,1.0,,,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12513997,home,SC Farense,Neto,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,6,6,False,14.0,12.0,2.0,1.0,0.0,10.0,11.0,2.0,3.0,1.0,4.0,,,,,45.0,21.0,6.5,3.0,0.00070373,0,,,6.0,2.0,,1.0,1.0,2.0,2.0,,2.0,,,,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,
12513997,home,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,M,29,29,False,20.0,13.0,1.0,,0.0,8.0,9.0,5.0,11.0,4.0,5.0,,,,,90.0,38.0,6.3,9.0,0.00433842,0,,,7.0,10.0,,,2.0,7.0,2.0,,3.0,,,,1.0,1.0,3.0,,,1.0,,,1.0,,,,,,,,,,,,
12513997,home,SC Farense,Mohamed Belloumi,mohamed-belloumi,M. Belloumi,F,10,174,4940,M,1125839,EUR,1022889600,M,62,62,False,19.0,12.0,1.0,,0.0,2.0,2.0,10.0,18.0,,5.0,,,,,90.0,44.0,6.5,16.0,0.0271998,3,,1.0,7.0,6.0,1.0,1.0,2.0,2.0,,,3.0,0.1504,,,,,2.0,,,,4.0,,6.0,b.m.belooumi.10,2.0,1.0,1.0,1.0,0.0219,,,,,,
12513997,home,SC Farense,Gio Almeida,geovanny-almeida,G. Almeida,M,16,185,26,M,1890492,EUR,1089763200,M,16,16,False,12.0,8.0,1.0,,0.0,7.0,8.0,1.0,4.0,1.0,1.0,,,,,78.0,20.0,6.0,7.0,0.00305562,0,,,4.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,
12513997,home,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,M,77,77,False,12.0,7.0,2.0,,0.0,5.0,7.0,2.0,6.0,,5.0,,,,,59.0,20.0,6.4,7.0,0.00074169,0,,1.0,1.0,4.0,,,,1.0,,2.0,,,,,,,,,,,,,2.0,,1.0,,,,,True,,,,,
12513997,home,SC Farense,Tomané,tomane,Tomané,F,7,185,176,M,126076,EUR,719798400,F,9,9,False,8.0,5.0,,,0.0,4.0,4.0,1.0,4.0,,,,,,,60.0,21.0,6.4,10.0,0.00014384,0,,,9.0,6.0,,,,2.0,1.0,1.0,,,,,6.0,,3.0,,,2.0,4.0,,1.0,,,,,,,,,,,,
12513997,home,SC Farense,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,M,8,8,True,24.0,17.0,2.0,1.0,0.0,9.0,12.0,8.0,13.0,,3.0,,,,,45.0,31.0,6.6,11.0,0.0179184,0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
12513997,home,SC Farense,Álex Millán,alex-millan,Á. Millán,F,23,185,80,M,1010550,EUR,941932800,F,19,19,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,,,,31.0,9.0,6.4,3.0,8.587e-05,1,,,6.0,1.0,,,,,,,2.0,0.0648,,,3.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,
12513997,home,SC Farense,Darío Poveda,dario-poveda,D. Poveda,F,14,188,58,M,836600,EUR,858211200,F,14,14,True,7.0,4.0,1.0,1.0,0.0,,,4.0,7.0,,,,,,,30.0,9.0,6.4,4.0,0.00601351,0,,,3.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
12513997,home,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,D,28,28,True,8.0,7.0,3.0,3.0,0.0,3.0,4.0,5.0,5.0,1.0,2.0,,,,,12.0,14.0,6.7,1.0,0.0636785,0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,
12513997,home,SC Farense,Filipe Soares,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,21,21,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,2.0,,,,,12.0,7.0,6.3,1.0,0.00065014,0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12513997,home,SC Farense,Lucas Cañizares,lucas-canizares,L. Cañizares,G,30,186,485,M,1022248,EUR,1020988800,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513997,home,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513997,home,SC Farense,Raúl Silva,raul-silva,R. Silva,D,,191,71,M,551812,EUR,626140800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513997,home,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513997,away,Sporting CP,Vladan Kovačević,vladan-kovacevic,V. Kovačević,G,1,191,1483,M,857997,EUR,892252800,G,13,13,False,17.0,15.0,3.0,1.0,0.0,14.0,14.0,1.0,3.0,1.0,3.0,,,1.0,,90.0,23.0,6.9,2.0,0.00138612,0,0.0219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
