match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_interceptionWon,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals
11407500,home,Monza,Dany Mota,,,dany-mota,D. Mota,F,47,180,827,M,,838907,EUR,894067200,F,47,47,False,28.0,19.0,4.0,2.0,8.0,11.0,12.0,21.0,7.0,,4.0,,,,79.0,41.0,6.5,16.0,0.0682811,0,,4.0,3.0,,,1.0,4.0,1.0,2.0,1.0,,,,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,
11407500,home,Monza,Patrick Ciurria,,,patrick-ciurria,P. Ciurria,F,26,178,222,M,,346676,EUR,792288000,F,84,84,True,17.0,12.0,3.0,1.0,4.0,8.0,9.0,10.0,2.0,,2.0,,,,45.0,23.0,6.9,5.0,0.0865968,1,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,1.0,,,,1.0,0.0205,,,,1.0,1.0,,1.0,,,,
11407500,home,Monza,Lorenzo Colombo,,,lorenzo-colombo,L. Colombo,F,29,183,2440,M,,930191,EUR,1015545600,F,9,9,True,13.0,9.0,,,5.0,5.0,4.0,8.0,7.0,,3.0,,,,45.0,21.0,6.6,7.0,0.00835599,0,,,1.0,,,,3.0,,2.0,1.0,2.0,,2.0,2.0,3.0,,,,,,,,,,,,,,,,
11407500,home,Monza,Valentín Carboni,,,valentin-carboni,V. Carboni,M,21,185,7112,M,valencarboni,1153083,EUR,1109980800,M,21,21,True,12.0,11.0,1.0,1.0,4.0,5.0,7.0,8.0,,,,,,,29.0,18.0,6.6,4.0,0.0140297,0,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11407500,home,Monza,Samuele Vignato,Samuele Vignato,,samuele-vignato,S. Vignato,F,19,170,526,M,,1119364,EUR,1077580800,F,80,80,True,4.0,2.0,,,1.0,2.0,1.0,2.0,,,2.0,,,,11.0,7.0,6.6,3.0,0.00149419,0,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11407500,home,Monza,Samuele Birindelli,,,samuele-birindelli,S. Birindelli,M,19,175,231,M,,856729,EUR,932342400,D,19,19,True,2.0,2.0,,,,,2.0,2.0,,,1.0,,,,13.0,8.0,7.0,1.0,0.00079321,0,,,2.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
11407500,home,Monza,Alessandro Sorrentino,,,alessandro-sorrentino,A. Sorrentino,G,22,190,65,M,,991416,EUR,1017792000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407500,home,Monza,Stefano Gori,,,stefano-gori,S. Gori,G,66,185,240,M,,364716,EUR,826329600,G,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407500,home,Monza,Eugenio Lamanna,,,eugenio-lamanna,E. Lamanna,G,,187,30,M,,41472,EUR,618451200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407500,home,Monza,Giorgio Cittadini,,,giorgio-cittadini,G. Cittadini,D,2,184,117,M,,1001847,EUR,1019088000,D,46,46,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407500,home,Monza,Davide Bettella,,,davide-bettella,D. Bettella,D,6,185,128,M,,826189,EUR,955065600,D,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407500,home,Monza,Armando Izzo,,,armando-izzo,A. Izzo,D,4,183,521,M,,165583,EUR,699494400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407500,home,Monza,Warren Bondo,,,warren-bondo,W. Bondo,M,38,177,2004,M,,1000366,EUR,1063584000,M,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407500,home,Monza,José Machín,,,jose-machin,J. Machín,M,28,184,178,M,,792308,EUR,839980800,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407500,home,Monza,Franco Carboni,,,carboni-franco,F. Carboni,M,29,190,965,M,,1086199,EUR,1049414400,D,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407500,home,Monza,Mirko Marić,,,mirko-maric,M. Marić,F,9,188,399,M,,190933,EUR,800582400,F,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407500,away,Fiorentina,Pietro Terracciano,,,pietro-terracciano,P. Terracciano,G,1,193,1591,M,,136856,EUR,636854400,G,1,1,False,34.0,21.0,24.0,11.0,13.0,15.0,8.0,19.0,,,4.0,,,2.0,90.0,37.0,7.1,13.0,0.00155927,0,0.6661,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
11407500,away,Fiorentina,Michael Kayode,,,michael-kayode,M. Kayode,D,33,179,2419,M,,1137431,EUR,1089417600,D,33,33,False,40.0,34.0,5.0,1.0,18.0,19.0,16.0,24.0,4.0,2.0,5.0,,,,90.0,61.0,7.2,13.0,0.0549883,1,,3.0,1.0,1.0,,,,,1.0,,2.0,,1.0,1.0,1.0,,,,,0.0693,1.0,0.0746,,2.0,,,,,,,
11407500,away,Fiorentina,Nikola Milenković,,,nikola-milenkovic,N. Milenković,D,31,195,5064,M,milenkovicn_4,836168,EUR,876614400,D,4,4,False,41.0,38.0,1.0,1.0,27.0,29.0,11.0,12.0,1.0,,7.0,,,,90.0,49.0,7.7,3.0,0.0141055,1,,,11.0,3.0,2.0,2.0,,6.0,,,1.0,,,,1.0,,,,,0.0688,,,,,,1.0,,,,,
11407500,away,Fiorentina,Luca Ranieri,,,luca-ranieri,L. Ranieri,D,6,187,1115,M,,893998,EUR,924825600,D,16,16,False,42.0,31.0,11.0,5.0,23.0,27.0,8.0,15.0,3.0,1.0,2.0,,,,90.0,51.0,7.0,12.0,0.00569718,0,,,3.0,,,1.0,1.0,2.0,,,4.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
11407500,away,Fiorentina,Cristiano Biraghi,,,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,,122848,EUR,715305600,D,3,3,False,50.0,37.0,13.0,6.0,17.0,19.0,20.0,39.0,2.0,1.0,7.0,,,,90.0,81.0,7.1,24.0,0.0242153,1,,8.0,2.0,1.0,,1.0,,,,,2.0,,,,1.0,,,,,0.05,,,True,,,1.0,,,,,
11407500,away,Fiorentina,Arthur,,,arthur,Arthur,M,29,172,8988,M,arthurmelo,794927,EUR,839808000,M,6,6,False,44.0,42.0,3.0,2.0,16.0,17.0,27.0,29.0,,,8.0,,,,77.0,53.0,7.2,3.0,0.0898149,0,,2.0,6.0,1.0,1.0,4.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,
11407500,away,Fiorentina,Alfred Duncan,,,alfred-duncan,A. Duncan,M,32,178,572,M,,232224,EUR,731721600,M,32,32,False,35.0,30.0,7.0,6.0,8.0,9.0,22.0,26.0,5.0,,4.0,,,,84.0,48.0,6.8,10.0,0.016928,0,,,3.0,2.0,2.0,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,
11407500,away,Fiorentina,Jonathan Ikoné,,,jonathan-ikone,J. Ikoné,M,93,180,1415,M,,802142,EUR,894067200,M,11,11,False,17.0,13.0,1.0,1.0,5.0,5.0,8.0,12.0,1.0,,1.0,,,,84.0,32.0,7.2,6.0,0.00738773,4,,,4.0,,,,,1.0,3.0,3.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,0.8518,2.0,0.2456,,,,,,,,,
11407500,away,Fiorentina,Antonín Barák,,,antonin-barak,A. Barák,M,72,190,780,M,,330705,EUR,786412800,M,72,72,False,28.0,21.0,3.0,2.0,7.0,7.0,14.0,21.0,4.0,1.0,4.0,,,,56.0,33.0,6.8,8.0,0.0496017,1,,,2.0,,,,1.0,2.0,1.0,,1.0,,,,1.0,,,,,0.0415,1.0,0.1986,,,,,,,,,
11407500,away,Fiorentina,Christian Kouamé,,,christian-kouame,C. Kouamé,F,31,185,2375,M,christianmichael.11,812946,EUR,881366400,M,99,99,False,42.0,29.0,1.0,1.0,4.0,5.0,25.0,39.0,12.0,1.0,2.0,,,,90.0,59.0,7.2,25.0,0.249839,1,,2.0,8.0,1.0,,,3.0,7.0,,,1.0,,,4.0,3.0,,5.0,,1.0,0.0331,,,,3.0,,,1.0,,,,
11407500,away,Fiorentina,Lucas Beltrán,,,lucas-beltran,L. Beltrán,M,15,177,3780,M,beltranlucass,962029,EUR,985824000,F,9,9,False,8.0,8.0,,,3.0,3.0,5.0,5.0,5.0,,1.0,,,,45.0,14.0,7.1,2.0,0.014843,1,,,2.0,,,1.0,2.0,1.0,,,,,,,1.0,,2.0,,,0.7099,1.0,0.788,,1.0,,,,,,,1.0
11407500,away,Fiorentina,M'Bala Nzola,,,mbala-nzola,M. Nzola,F,8,185,2430,M,,788061,EUR,840326400,F,18,18,True,20.0,18.0,,,,,18.0,21.0,5.0,,1.0,,,,45.0,27.0,6.9,6.0,0.196193,0,,1.0,3.0,,,,3.0,2.0,2.0,1.0,,,,2.0,1.0,,,,,,,,,2.0,,,,,,,
11407500,away,Fiorentina,Yerry Mina,,,yerry-mina,Y. Mina,D,26,195,5988,M,yerrymina,360396,EUR,780278400,D,26,26,True,13.0,11.0,2.0,1.0,5.0,6.0,6.0,7.0,4.0,1.0,6.0,,,,34.0,17.0,6.7,2.0,0.00627359,1,,,3.0,1.0,1.0,1.0,,1.0,,,1.0,,,,3.0,,,,,0.0583,,,,,,1.0,,,,,
11407500,away,Fiorentina,Rolando Mandragora,,,rolando-mandragora,R. Mandragora,M,8,183,2103,M,,548178,EUR,867542400,M,38,38,True,9.0,8.0,,,,,8.0,9.0,2.0,,1.0,,,,13.0,10.0,6.7,1.0,0.133913,0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,
11407500,away,Fiorentina,Lorenzo Amatucci,,,amatucci-lorenzo,L. Amatucci,M,16,172,448,M,,1100207,EUR,1075939200,M,73,73,True,8.0,7.0,1.0,1.0,1.0,1.0,6.0,7.0,,,2.0,,,,11.0,9.0,6.7,1.0,0.0960355,1,,,1.0,,,,,1.0,,,,,,,,,,,,0.0098,,,,,,1.0,,,,,
11407500,away,Fiorentina,Riccardo Sottil,,,riccardo-sottil,R. Sottil,M,23,180,1381,M,,893640,EUR,928368000,F,7,7,True,5.0,5.0,,,2.0,2.0,3.0,3.0,1.0,1.0,1.0,,,,12.0,8.0,7.0,,0.047695,2,,,1.0,,,1.0,,,,,,,,,,,,,2.0,0.09,,,,1.0,,,,,,,
11407500,away,Fiorentina,Oliver Christensen,,,oliver-christensen,O. Christensen,G,53,190,517,M,,860306,EUR,922060800,G,53,53,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407500,away,Fiorentina,Tommaso Vannucchi,,,vannucchi-tommaso,T. Vannucchi,G,1,197,117,M,,1416232,EUR,1173052800,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407500,away,Fiorentina,Fabiano Parisi,,,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,D,65,65,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407500,away,Fiorentina,Gino Infantino,Gino Infantino,,gino-infantino,G. Infantino,M,32,178,956,M,,1086992,EUR,1053302400,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407500,away,Fiorentina,Niccolò Pierozzi,,,niccolo-pierozzi,N. Pierozzi,M,27,184,211,M,,970938,EUR,1000252800,D,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407500,away,Fiorentina,Josip Brekalo,,,josip-brekalo,J. Brekalo,M,7,175,2234,M,,357598,EUR,898560000,M,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407500,away,Fiorentina,Maxime López,,,maxime-lopez,M. López,M,21,167,1284,M,,352802,EUR,881193600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
