match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_errorLeadToAGoal,stat_wasFouled,captain,stat_blockedScoringAttempt,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_hitWoodwork
12709443,home,Shrewsbury Town,Toby Savin,toby-savin,T. Savin,G,30,194.0,30,M,902548,EUR,988934400,G,1,1,False,28.0,17.0,19.0,8.0,0.0,12.0,13.0,5.0,15.0,8.0,2.0,3.0,90.0,35.0,6.6,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12709443,home,Shrewsbury Town,Luca Hoole,luca-hoole,L. Hoole,D,2,180.0,36,M,1005898,EUR,1022976000,D,2,2,False,32.0,22.0,3.0,,0.0,5.0,6.0,18.0,27.0,1.0,,,90.0,62.0,6.5,15.0,1,1.0,1.0,2.0,1.0,6.0,5.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12709443,home,Shrewsbury Town,Morgan Feeney,morgan-feeney,M. Feeney,D,5,190.0,23,M,839715,EUR,918432000,D,5,5,False,27.0,19.0,5.0,2.0,0.0,19.0,21.0,,6.0,,,,90.0,35.0,7.1,9.0,0,,,1.0,2.0,2.0,2.0,,,,,1.0,,,1.0,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,
12709443,home,Shrewsbury Town,Aaron Pierre,aaron-pierre,A. Pierre,D,16,186.0,16,M,289921,EUR,729907200,D,16,16,False,24.0,19.0,2.0,,0.0,18.0,19.0,1.0,5.0,4.0,,,90.0,39.0,5.9,7.0,0,,,3.0,,6.0,3.0,1.0,,,,6.0,3.0,3.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,
12709443,home,Shrewsbury Town,Malvind Benning,malvind-benning,M. Benning,D,3,178.0,25,M,212080,EUR,752198400,D,3,3,False,28.0,17.0,8.0,1.0,0.0,9.0,10.0,8.0,22.0,,,,83.0,42.0,6.2,18.0,0,4.0,,2.0,1.0,5.0,2.0,2.0,1.0,,,,,,1.0,,,,,,2.0,,,,1.0,,,,,,,,
12709443,home,Shrewsbury Town,Carl Winchester,carl-winchester,C. Winchester,M,20,178.0,25,M,110785,EUR,734572800,M,7,7,False,10.0,8.0,2.0,1.0,0.0,7.0,8.0,1.0,2.0,1.0,,,56.0,14.0,6.5,2.0,0,,,,,2.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,2.0,,,,True,,,,,,,
12709443,home,Shrewsbury Town,Taylor Perry,taylor-perry,T. Perry,M,14,180.0,32,M,988967,EUR,995155200,M,14,14,False,25.0,21.0,3.0,1.0,0.0,8.0,9.0,13.0,19.0,6.0,,,90.0,51.0,7.0,10.0,0,3.0,,2.0,1.0,8.0,6.0,2.0,2.0,,,1.0,3.0,2.0,,1.0,1.0,,,,1.0,5.0,1.0,,2.0,,,,,,,,
12709443,home,Shrewsbury Town,Tom Bloxham,tom-bloxham,T. Bloxham,F,14,196.0,81,M,1067951,EUR,1067731200,M,18,18,False,21.0,15.0,,,0.0,1.0,2.0,15.0,23.0,3.0,,,77.0,36.0,6.5,16.0,0,4.0,1.0,1.0,2.0,6.0,6.0,,1.0,,,,4.0,2.0,2.0,1.0,1.0,Tom Bloxham,,,,,3.0,,,,,,,,,,
12709443,home,Shrewsbury Town,Leo Castledine,leo-castledine,L. Castledine,M,23,175.0,1265,M,1142185,EUR,1124496000,M,19,19,False,25.0,17.0,1.0,1.0,0.0,6.0,6.0,11.0,20.0,1.0,,,82.0,42.0,6.4,14.0,2,1.0,,3.0,2.0,9.0,4.0,2.0,,,1.0,3.0,2.0,1.0,3.0,2.0,,,,,,1.0,2.0,,,,1.0,,,,,,
12709443,home,Shrewsbury Town,Charles Sagoe Jr.,charles-sagoe-jr,C. S. Jr.,F,53,168.0,1564,M,1119436,EUR,1090627200,M,11,11,False,29.0,25.0,2.0,2.0,0.0,7.0,7.0,19.0,25.0,7.0,,,90.0,54.0,7.6,12.0,0,3.0,1.0,1.0,1.0,6.0,13.0,1.0,8.0,,,,4.0,4.0,2.0,,2.0,,,,1.0,2.0,,,4.0,,,4.0,,,,,
12709443,home,Shrewsbury Town,John Marquis,john-marquis,J. Marquis,F,27,185.0,40,M,86398,EUR,705974400,F,27,27,False,10.0,8.0,2.0,2.0,0.0,2.0,2.0,6.0,8.0,1.0,,,77.0,15.0,6.6,3.0,2,,,3.0,2.0,4.0,3.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,
12709443,home,Shrewsbury Town,Harrison Biggins,harrison-biggins,H. Biggins,M,10,175.0,13,M,897571,EUR,826848000,M,8,8,True,14.0,12.0,2.0,2.0,0.0,6.0,6.0,6.0,8.0,2.0,,,34.0,16.0,6.3,3.0,0,,,,1.0,4.0,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
