match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,description,id,isHome,incidentClass,reason,player_id,player_name,playerName,rescinded,length,confirmed,injury,from
12528212,FT,1.0,5.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
12528212,,,,,90,,,1,,,inGamePenalty,Goalkeeper save,118486308.0,False,missed,goalkeeperSave,147745.0,Michy Batshuayi,,,,,,
12528212,,,,,90,,,1,,,card,,121519547.0,True,red,Foul,903851.0,Tolga Kalender,Tolga Kalender,False,,,,
12528212,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,2.0,,,
12528212,,,,,90,,,1,,,varDecision,,27606.0,True,cardUpgrade,,903851.0,Tolga Kalender,,,,False,,
12528212,,,,,82,,,9,,,substitution,,122997193.0,False,regular,,,,,,,,False,
12528212,,,,,82,,,9,,,substitution,,122997192.0,False,regular,,,,,,,,False,
12528212,,1.0,5.0,,79,,,12,,,goal,,186539781.0,True,penalty,,827934.0,Andreaw Gravillon,,,,,,penalty
12528212,,,,,73,,,18,,,substitution,,122997120.0,True,regular,,,,,,,,False,
12528212,,,,,71,,,20,,,substitution,,122997107.0,False,regular,,,,,,,,False,
12528212,,,,,70,,,21,,,substitution,,122997106.0,False,regular,,,,,,,,False,
12528212,,,,,68,,,23,,,substitution,,122997081.0,True,regular,,,,,,,,False,
12528212,,,,,67,,,24,,,substitution,,122997082.0,True,regular,,,,,,,,False,
12528212,,,,,66,,,25,,,inGamePenalty,Goalkeeper save,118486305.0,True,missed,goalkeeperSave,896364.0,Yusuf Sarı,,,,,,
12528212,,,,,63,,,28,,,varDecision,,27600.0,True,penaltyNotAwarded,,896364.0,Yusuf Sarı,,,,False,,
12528212,,0.0,5.0,,60,,,31,,,goal,,186538120.0,False,regular,,178963.0,Abdülkerim Bardakcı,,,,,,
12528212,,,,,51,,,40,,,substitution,,122996942.0,True,regular,,,,,,,,False,
12528212,,,,,50,,,41,,,card,,121519389.0,True,yellow,Foul,910091.0,Ali Yavuz Kol,Ali Yavuz Kol,False,,,,
12528212,,,,,46,,,45,,,substitution,,122996901.0,True,regular,,,,,,,,False,
12528212,HT,0.0,4.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
12528212,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,3.0,,,
12528212,,,,,40,,,6,,,card,,121519280.0,True,yellow,Foul,816435.0,Tayfun Aydoğan,Tayfun Aydoğan,False,,,,
12528212,,0.0,4.0,,37,,,9,,,goal,,186536973.0,False,regular,,32493.0,Dries Mertens,,,,,,
12528212,,0.0,3.0,,31,,,15,,,goal,,186536895.0,False,regular,,904096.0,Barış Alper Yılmaz,,,,,,
12528212,,,,,25,,,21,,,substitution,,122996669.0,False,injury,,,,,,,,True,
12528212,,,,,19,,,27,,,card,,121519151.0,True,yellow,Foul,900798.0,Abdulsamet Burak,Abdulsamet Burak,False,,,,
12528212,,0.0,2.0,,18,,,28,,,goal,,186536737.0,False,ownGoal,,325155.0,Semih Güler,,,,,,owngoal
12528212,,0.0,1.0,,9,,,37,,,goal,,186536666.0,False,regular,,903324.0,Kerem Aktürkoğlu,,,,,,
