match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,length,injury
12448228,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,
12448228,,1.0,1.0,,90,1.0,,1,,,goal,penalty,191251426.0,False,penalty,929633.0,Mohamed Ihattaren,,
12448228,,,,,90,0.0,,1,,,injuryTime,,,,,,,6.0,
12448228,,,,,83,,,8,,,substitution,,123347847.0,True,injury,,,,True
12448228,,,,,78,,,13,,,substitution,,123347822.0,False,regular,,,,False
12448228,,,,,78,,,13,,,substitution,,123347821.0,True,regular,,,,False
12448228,,,,,78,,,13,,,substitution,,123347820.0,True,regular,,,,False
12448228,,,,,78,,,13,,,substitution,,123347819.0,True,regular,,,,False
12448228,,,,,67,,,24,,,substitution,,123347756.0,False,injury,,,,True
12448228,,,,,61,,,30,,,substitution,,123347709.0,False,regular,,,,False
12448228,,,,,61,,,30,,,substitution,,123347708.0,False,regular,,,,False
12448228,,,,,46,,,45,,,substitution,,123347587.0,False,regular,,,,False
12448228,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,
12448228,,,,,45,0.0,,1,,,injuryTime,,,,,,,4.0,
12448228,,,,,34,,,12,,,substitution,,123347396.0,True,injury,,,,True
12448228,,1.0,0.0,,27,,,19,,,goal,,191203250.0,True,regular,1133678.0,Levi Smans,,
