match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_aerialLost,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_penaltyConceded,stat_fouls,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
12448228,home,SC Heerenveen,Ion Nicolaescu,ion-nicolaescu,I. Nicolaescu,F,184,981,M,891210,EUR,905126400,F,18,18,False,14.0,10.0,,,0.0,3.0,3.0,7.0,11.0,1.0,,78.0,29.0,6.2,11.0,0.269091,1,,98,1.0,7.0,2.0,,3.0,1.0,,1.0,,1.0,,Ion,Nicolaescu,3.0,,,0.1669,,2.0,,,,,,,,,1.0,,0.0658,,1.0,,,,,,,
12448228,home,SC Heerenveen,Ilias Sebaoui,ilias-sebaoui,I. Sebaoui,M,180,683,M,1154586,EUR,1002153600,F,10,10,True,16.0,9.0,3.0,1.0,0.0,2.0,4.0,7.0,12.0,3.0,,56.0,31.0,7.1,13.0,0.168772,2,,10,,4.0,4.0,,1.0,2.0,1.0,,,2.0,1.0,Ilias Sebaoui,,1.0,1.0,1.0,0.0514,,4.0,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,
12448228,home,SC Heerenveen,Denzel Hall,denzel-hall,D. Hall,D,180,97,M,987523,EUR,990489600,D,2,2,True,7.0,7.0,,,0.0,4.0,4.0,3.0,4.0,1.0,,12.0,11.0,6.3,3.0,0.00125282,0,,22,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
12448228,home,SC Heerenveen,Danilo Al-Saed,al-saed-danilo,D. Al-Saed,M,178,897,M,1103971,EUR,919814400,F,24,24,True,,,,,0.0,,,,,,,12.0,3.0,6.5,1.0,,0,,18,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12448228,home,SC Heerenveen,Dimitris Rallis,dimitris-rallis,D. Rallis,F,189,309,M,1888815,EUR,1111795200,F,26,26,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,,12.0,10.0,6.3,4.0,0.00118621,0,,9,,5.0,,,,1.0,,2.0,,,,,,2.0,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,
12448228,home,SC Heerenveen,Mateja Milovanović,mateja-milovanovic,M. Milovanović,D,185,406,M,1124029,EUR,1082246400,D,27,27,True,3.0,3.0,,,0.0,3.0,3.0,,,,,14.0,3.0,6.2,,0.00010009,0,,5,,2.0,,,,,,,,,,Mateja Milovanovic,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12448228,home,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,203,438,M,339339,EUR,765676800,G,44,44,True,,,,,,,,,,,,,,,,,0,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448228,home,SC Heerenveen,Bernt Klaverboer,klaverboer-bernt,B. Klaverboer,G,190,124,M,1195719,EUR,1127692800,G,22,22,True,,,,,,,,,,,,,,,,,0,,22,,,,,,,,,,,,Bernt Klaverboer,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448228,home,SC Heerenveen,Hussein Ali,hussein-ali,H. Ali,D,180,1946,M,962056,EUR,1014940800,D,15,15,True,,,,,,,,,,,,,,,,,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448228,home,SC Heerenveen,Amara Condé,amara-conde,A. Condé,M,173,86,M,817978,EUR,852508800,M,6,6,True,,,,,,,,,,,,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448228,home,SC Heerenveen,Ché Nunnely,che-nunnely,C. Nunnely,M,170,190,M,825841,EUR,918086400,F,7,7,True,,,,,,,,,,,,,,,,,0,,11,,,,,,,,,,,,Ché,Nunnely,,,,,,,,,,,,,,,,,,,,,,,,,,
12448228,home,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,185,159,M,850851,EUR,874195200,M,19,19,True,,,,,,,,,,,,,,,,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448228,home,SC Heerenveen,Daniel Karlsbakk,daniel-karlsbakk,D. Karlsbakk,F,186,589,M,1173573,EUR,1049673600,F,9,9,True,,,,,,,,,,,,,,,,,0,,11,,,,,,,,,,,,Daniel Karlsbakk,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448228,away,RKC Waalwijk,Jeroen Houwen,jeroen-houwen,J. Houwen,G,188,36,M,339367,EUR,824601600,G,1,1,False,45.0,32.0,20.0,8.0,0.0,30.0,34.0,2.0,11.0,9.0,,90.0,55.0,7.0,13.0,0.00319088,0,-0.7542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,
12448228,away,RKC Waalwijk,Liam van Gelderen,liam-van-gelderen,L. v. Gelderen,D,178,172,M,910049,EUR,985305600,D,4,4,False,36.0,29.0,3.0,1.0,0.0,17.0,19.0,12.0,17.0,4.0,,90.0,52.0,6.7,8.0,0.0109669,0,,4,2.0,2.0,3.0,,,,,3.0,1.0,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12448228,away,RKC Waalwijk,Roshon van Eijma,roshon-van-eijma,R. v. Eijma,D,186,59,M,925930,EUR,897350400,D,17,17,False,74.0,68.0,7.0,4.0,0.0,53.0,55.0,15.0,19.0,12.0,,90.0,87.0,6.9,7.0,0.0361736,2,,3,1.0,3.0,3.0,1.0,,1.0,1.0,4.0,2.0,1.0,,,,1.0,,,0.0292,,,,,,1.0,2.0,,,,,,,,,,,,,,,
12448228,away,RKC Waalwijk,Dario Van Den Buijs,dario-van-den-buijs,D. V. D. Buijs,D,188,65,M,783468,EUR,810864000,D,3,3,False,83.0,70.0,12.0,4.0,0.0,45.0,48.0,25.0,36.0,3.0,,78.0,98.0,7.1,15.0,0.0226186,0,,33,2.0,1.0,8.0,1.0,,,,2.0,2.0,6.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12448228,away,RKC Waalwijk,Luuk Wouters,luuk-wouters,L. Wouters,D,190,33,M,1048222,EUR,928800000,D,34,34,False,52.0,44.0,3.0,,0.0,23.0,26.0,21.0,26.0,6.0,,90.0,82.0,7.1,10.0,0.0133373,1,,15,1.0,3.0,6.0,1.0,,1.0,1.0,7.0,1.0,2.0,1.0,,,1.0,1.0,2.0,0.0298,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
12448228,away,RKC Waalwijk,Richard van der Venne,richard-van-der-venne,R. v. d. Venne,M,178,80,M,804489,EUR,705974400,M,23,23,False,19.0,12.0,1.0,,0.0,4.0,4.0,8.0,15.0,1.0,,67.0,26.0,6.6,8.0,0.0185248,2,,10,,1.0,,1.0,,,,,,,,,,,1.0,,0.0627,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0
12448228,away,RKC Waalwijk,Godfried Roemeratoe,godfried-roemeratoe,G. Roemeratoe,M,178,106,M,825849,EUR,935020800,M,24,24,False,54.0,46.0,8.0,4.0,0.0,24.0,25.0,22.0,29.0,11.0,,90.0,66.0,6.7,11.0,0.0229111,0,,6,,7.0,2.0,4.0,1.0,,,1.0,,,,,,,,2.0,,2.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,
12448228,away,RKC Waalwijk,Tim van de Loo,tim-van-de-loo,T. v. d. Loo,M,180,36,M,1174460,EUR,1045872000,M,22,22,False,19.0,17.0,3.0,3.0,0.0,7.0,7.0,10.0,12.0,4.0,,61.0,40.0,6.5,13.0,0.0188603,1,,22,,7.0,4.0,2.0,1.0,4.0,,,,3.0,2.0,Tim van de Loo,,,1.0,1.0,0.0594,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,
12448228,away,RKC Waalwijk,Silvester van der Water,silvester-van-der-water,S. v. d. Water,M,184,93,M,807145,EUR,844041600,F,18,18,False,15.0,8.0,,,0.0,1.0,3.0,7.0,15.0,1.0,,45.0,23.0,6.4,12.0,0.0317792,0,,,,7.0,2.0,1.0,,3.0,1.0,,,,,Silvester,van der Water,2.0,,1.0,,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,
12448228,away,RKC Waalwijk,Oskar Zawada,oskar-zawada,O. Zawada,F,192,705,M,318745,EUR,823132800,F,9,9,False,20.0,14.0,,,0.0,7.0,9.0,7.0,11.0,3.0,,61.0,28.0,6.7,9.0,0.0147523,0,,19,3.0,4.0,4.0,,,1.0,,1.0,1.0,1.0,,,,2.0,,,,,2.0,1.0,,,1.0,,True,,,,,,,,,,,,,,1.0
12448228,away,RKC Waalwijk,Richonell Margaret,richonell-margaret,R. Margaret,F,191,393,M,973716,EUR,968284800,F,19,19,False,33.0,25.0,1.0,,0.0,8.0,10.0,20.0,29.0,5.0,,90.0,75.0,6.7,30.0,0.205127,3,,18,,14.0,10.0,1.0,6.0,12.0,6.0,,,3.0,2.0,,,,1.0,1.0,0.1048,,7.0,1.0,6.0,,1.0,2.0,,,3.0,,,,,,,,,,,,1.0
12448228,away,RKC Waalwijk,Denilho Cleonise,denilho-cleonise,D. Cleonise,F,179,62,M,971006,EUR,1007769600,F,7,7,True,11.0,8.0,1.0,,0.0,1.0,4.0,9.0,10.0,3.0,,45.0,26.0,6.9,8.0,0.0550279,0,,7,,4.0,4.0,,3.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,,1.0,,,1.0,1.0,3.0,,,,,,2.0,,,,,,,,,,,,
12448228,away,RKC Waalwijk,Yassin Oukili,oukili-yassin,Y. Oukili,M,195,495,M,1010846,EUR,978480000,M,6,6,True,15.0,10.0,1.0,1.0,0.0,2.0,4.0,8.0,12.0,2.0,,29.0,21.0,6.7,7.0,0.0440184,0,,5,2.0,,4.0,,,,,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
12448228,away,RKC Waalwijk,Mohamed Ihattaren,mohamed-ihattaren,M. Ihattaren,M,182,2918,M,929633,EUR,1013472000,M,52,52,True,17.0,12.0,4.0,1.0,0.0,2.0,2.0,10.0,18.0,2.0,,29.0,30.0,6.9,12.0,0.0257944,2,,52,,3.0,1.0,,2.0,,,1.0,,,,,,1.0,1.0,1.0,0.8246,,2.0,,3.0,,,,,,,1.0,1.0,0.815,,,,,,,,,
12448228,away,RKC Waalwijk,Michiel Kramer,michiel-kramer,M. Kramer,F,195,192,M,36781,EUR,597110400,F,29,29,True,4.0,1.0,,,0.0,,,1.0,4.0,,,23.0,7.0,6.8,3.0,0.0121508,0,,29,3.0,,5.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
12448228,away,RKC Waalwijk,Reuven Niemeijer,reuven-niemeijer,R. Niemeijer,M,178,46,M,846202,EUR,796262400,F,10,10,True,3.0,3.0,,,0.0,,,3.0,3.0,,,12.0,7.0,6.9,,0.0607258,1,,10,1.0,,2.0,,,,,,,1.0,1.0,,,,1.0,,0.0259,,,1.0,,,,,,,,,,,,,,,,,,,
12448228,away,RKC Waalwijk,Joey Kesting,joey-kesting,J. Kesting,G,190,14,M,1166678,EUR,983923200,G,13,13,True,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,Joey Kesting,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448228,away,RKC Waalwijk,Luuk Vogels,luuk-vogels,L. Vogels,G,191,20,M,1593862,EUR,1057449600,G,31,31,True,,,,,,,,,,,,,,,,,0,,31,,,,,,,,,,,,Luuk Vogels,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448228,away,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,184,104,M,798179,EUR,880329600,D,2,2,True,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448228,away,RKC Waalwijk,Aaron Meijers,aaron-meijers,A. Meijers,D,176,30,M,32386,EUR,562377600,D,28,28,True,,,,,,,,,,,,,,,,,0,,14,,,,,,,,,,,,Aaron,Meijers,,,,,,,,,,,,,,,,,,,,,,,,,,
12448228,away,RKC Waalwijk,Kevin Felida,kevin-felida,K. Felida,M,172,104,M,896215,EUR,942278400,M,35,35,True,,,,,,,,,,,,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448228,away,RKC Waalwijk,Chris Lokesa,lokesa-chris,C. Lokesa,M,175,140,M,1126518,EUR,1099785600,M,14,14,True,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448228,away,RKC Waalwijk,Patrick Vroegh,patrick-vroegh,P. Vroegh,M,175,12,M,991846,EUR,943833600,M,8,8,True,,,,,,,,,,,,,,,,,0,,8,,,,,,,,,,,,Patrick,Vroegh,,,,,,,,,,,,,,,,,,,,,,,,,,
