match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_penaltyConceded,stat_fouls,stat_penaltyWon,stat_aerialLost,stat_shotOffTarget,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,player_sofascoreId,captain,stat_goals,stat_bigChanceMissed,stat_errorLeadToAShot,stat_totalOffside
12624946,home,Al-Ettifaq,Marek Rodák,marek-rodak,M. Rodák,G,1,188.0,518,M,358694,EUR,850435200,G,1,1,False,33.0,26.0,9.0,3.0,0.0,24.0,25.0,2.0,8.0,5.0,3.0,1.0,5.0,1.0,1.0,90.0,40.0,7.2,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624946,home,Al-Ettifaq,Radhi Al-Oteibi,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000,D,61,61,False,28.0,24.0,4.0,2.0,0.0,12.0,13.0,13.0,21.0,2.0,,,,,,88.0,54.0,7.2,12.0,0,6.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
12624946,home,Al-Ettifaq,Jack Hendry,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800,D,4,4,False,66.0,56.0,8.0,3.0,0.0,36.0,38.0,20.0,28.0,2.0,,,,,,90.0,74.0,6.8,10.0,0,,,6.0,,3.0,1.0,2.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12624946,home,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,False,101.0,92.0,11.0,6.0,0.0,54.0,57.0,38.0,45.0,9.0,,,,,,90.0,108.0,6.2,12.0,1,1.0,,2.0,,,1.0,2.0,1.0,,,,,,2.0,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
12624946,home,Al-Ettifaq,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800,D,33,33,False,56.0,46.0,5.0,1.0,0.0,22.0,28.0,24.0,30.0,6.0,,,,,,90.0,97.0,7.0,16.0,0,2.0,,9.0,,3.0,,6.0,6.0,1.0,1.0,,,2.0,6.0,,1.0,,1.0,,,,1.0,3.0,4.0,,,,,,,,,,,
12624946,home,Al-Ettifaq,João Costa,joao-costa,J. Costa,F,18,178.0,623,M,1397478,EUR,1111968000,M,18,18,False,38.0,30.0,5.0,3.0,0.0,6.0,8.0,24.0,31.0,6.0,,,,,,90.0,60.0,6.8,20.0,2,1.0,,6.0,,,,1.0,,,2.0,,,,11.0,,,,2.0,,,2.0,1.0,11.0,,2.0,5.0,2.0,,,,,,,,
12624946,home,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800,M,14,14,False,55.0,47.0,8.0,5.0,0.0,16.0,16.0,35.0,48.0,3.0,,,,,,90.0,77.0,7.5,14.0,4,9.0,4.0,4.0,,,1.0,2.0,1.0,1.0,4.0,,,1.0,2.0,,1.0,,,2.0,,,,1.0,,,,,2.0,1.0,,,,,,
12624946,home,Al-Ettifaq,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600,M,8,8,False,43.0,41.0,5.0,5.0,0.0,18.0,19.0,23.0,25.0,5.0,,,,,,89.0,55.0,7.4,6.0,2,1.0,,2.0,,2.0,,1.0,1.0,,,,,1.0,2.0,,,,,1.0,,1.0,,,,2.0,,1.0,,,gwijnaldum,True,1.0,,,
12624946,home,Al-Ettifaq,Demarai Gray,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000,M,11,11,False,27.0,26.0,,,0.0,7.0,7.0,19.0,25.0,2.0,,,,,,90.0,43.0,6.8,8.0,2,5.0,,4.0,,,,2.0,1.0,1.0,1.0,,,,2.0,,2.0,,,,,2.0,,1.0,,,1.0,,2.0,,,,,,,
12624946,home,Al-Ettifaq,Abdullah Radif,abdullah-radif,A. H. Radif,F,21,185.0,510,M,1101759,EUR,1043107200,M,21,21,False,15.0,9.0,1.0,,0.0,1.0,1.0,8.0,17.0,2.0,,,,,,73.0,36.0,6.3,21.0,1,3.0,,3.0,,,,,,1.0,2.0,Abdullah Radif,,1.0,10.0,,1.0,,1.0,1.0,,4.0,,4.0,,5.0,1.0,,,,,,,,,
12624946,home,Al-Ettifaq,Moussa Dembélé,moussa-dembele,M. Dembélé,F,9,183.0,2632,M,318653,EUR,837129600,F,9,9,False,18.0,13.0,,,1.0,3.0,4.0,10.0,14.0,2.0,,,,,,90.0,34.0,7.1,13.0,5,,,3.0,,,,,,,1.0,,,2.0,11.0,,3.0,,1.0,1.0,,1.0,1.0,5.0,,3.0,1.0,2.0,2.0,,,,1.0,1.0,,
