match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_outfielderBlock,stat_lastManTackle,stat_bigChanceMissed,stat_wonContest,stat_challengeLost,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_ownGoals,stat_punches
14572760,home,FC Midtjylland,Franculino Djú,Franculino,,franculino-dju,F. Djú,F,7,182.0,4849,M,1146009,EUR,1088380800,F,7,7,False,12.0,7.0,,,0.0,3.0,4.0,4.0,8.0,1.0,7.0,2.0,,,,,,88.0,35.0,6.8,16.0,0.12699,,2,,0.03,0.37,0.16,,3.0,1.0,2.0,9.0,4.0,6.0,1.0,,,,3.0,2.0,1.0,,,1.0,,0.1372,0.1174,0.1,,,,,4.0,,,3.0,1.0,,,
14572760,home,FC Midtjylland,Aral Şimşir,,,aral-simsir,A. Şimşir,M,58,167.0,1868,M,999186,EUR,1024444800,M,58,58,True,12.0,9.0,2.0,1.0,1.0,3.0,4.0,6.0,8.0,,2.0,2.0,,,,,,30.0,27.0,6.8,11.0,0.0710263,,0,,0.13,0.12,-0.02,,4.0,1.0,,3.0,2.0,2.0,,1.0,,,2.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,
14572760,home,FC Midtjylland,Adam Gabriel,Adam Gabriel,,adam-gabriel,A. Gabriel,D,13,190.0,137,M,1085914,EUR,991008000,D,13,13,True,9.0,8.0,1.0,1.0,0.0,7.0,7.0,1.0,2.0,,,2.0,,,,,,21.0,18.0,6.6,7.0,0.0006579,,0,,0.01,-0.01,0.0,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
14572760,home,FC Midtjylland,Edward Chilufya,,,edward-chilufya,E. Chilufya,F,14,171.0,734,M,881135,EUR,937526400,F,14,14,True,1.0,,,,0.0,,1.0,,,,2.0,1.0,,,,,,20.0,5.0,6.5,2.0,,,0,,-0.02,0.01,0.0,,,,3.0,3.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,
14572760,home,FC Midtjylland,Valdemar Byskov,Valdemar Byskov,,valdemar-byskov,V. Byskov,M,20,180.0,403,M,1146404,EUR,1106611200,M,20,20,True,,,,,0.0,,,,,,,,,,,,,2.0,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,1.0,,0.0625,0.0229,,,,,,,,,,,,,
14572760,home,FC Midtjylland,Jonas Lössl,,,jonas-lossl,J. Lössl,G,1,195.0,205,M,37514,EUR,602294400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572760,home,FC Midtjylland,Mark Nnamdi Ugboh,,,mark-nnamdi-ugboh,M. N. Ugboh,G,60,191.0,58,M,1391226,EUR,1072915200,G,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572760,home,FC Midtjylland,Paulinho,,,paulinho,Paulinho,D,29,178.0,197,M,944458,EUR,789091200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572760,home,FC Midtjylland,Bilal Konteh,Bilal Konteh,,bilal-konteh,B. Konteh,D,35,,46,M,1974393,EUR,1171238400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572760,home,FC Midtjylland,Victor Bak Jensen,,,victor-bak-jensen,V. B. Jensen,D,55,175.0,174,M,1002057,EUR,1065139200,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572760,home,FC Midtjylland,Alamara Djabi,Alamara Djabi,,alamara-djabi,A. Djabi,M,33,172.0,96,M,1536753,EUR,1159315200,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572760,home,FC Midtjylland,Friday Etim,Friday Etim,,friday-etim,F. Etim,F,25,186.0,186,M,1172464,EUR,1021939200,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572760,away,SK Sturm Graz,Oliver Christensen,,,oliver-christensen,O. Christensen,G,53,190.0,517,M,860306,EUR,922060800,G,1,1,False,23.0,15.0,10.0,2.0,0.0,13.0,14.0,2.0,9.0,,,9.0,,2.0,4.0,1.0,1.0,90.0,35.0,5.8,9.0,0.00069779,0.476,0,-1.1949,0.03,0.01,-1.0,0.29,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
14572760,away,SK Sturm Graz,Tim Oermann,,,tim-oermann,T. Oermann,D,15,187.0,293,M,1138778,EUR,1065398400,D,5,5,False,14.0,8.0,3.0,1.0,0.0,2.0,4.0,6.0,10.0,1.0,3.0,2.0,,,,,,73.0,28.0,6.2,10.0,0.00859392,,1,,-0.05,0.11,-0.22,,,,2.0,4.0,1.0,,,,2.0,1.0,3.0,,,1.0,,,,0.0235,,-0.08,,,,,,1.0,,,1.0,,,
14572760,away,SK Sturm Graz,Emanuel Aiwu,,,emanuel-aiwu,E. Aiwu,D,47,187.0,219,M,924690,EUR,977702400,D,47,47,False,41.0,33.0,5.0,1.0,0.0,29.0,33.0,4.0,8.0,2.0,2.0,10.0,,,,,,90.0,48.0,5.7,9.0,0.00463557,,0,,0.06,0.01,-0.39,,,,2.0,8.0,,1.0,3.0,2.0,,,,,4.0,,,,,,,,,,,,,1.0,,,,,,
14572760,away,SK Sturm Graz,Dimitri Lavalėe,,,dimitri-lavalee,D. Lavalėe,D,24,187.0,148,M,857458,EUR,853113600,D,24,24,False,45.0,31.0,15.0,7.0,0.0,17.0,23.0,14.0,22.0,6.0,9.0,6.0,,,,,,90.0,59.0,6.5,14.0,0.0130438,,1,,0.25,0.02,-0.39,,,,5.0,8.0,,1.0,3.0,3.0,1.0,,,1.0,2.0,,1.0,,,0.14,,-0.19,,,,,1.0,1.0,,,,,,
14572760,away,SK Sturm Graz,Emir Karić,,,emir-karic,E. Karić,D,17,186.0,635,M,796032,EUR,865814400,D,17,17,False,48.0,38.0,2.0,1.0,0.0,25.0,28.0,13.0,20.0,1.0,7.0,3.0,,,,,,90.0,96.0,7.1,18.0,0.0577886,,0,,0.19,0.04,0.27,,2.0,,,4.0,,1.0,3.0,1.0,5.0,4.0,2.0,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,,,,,,
14572760,away,SK Sturm Graz,Jon Gorenc Stanković,,,jon-gorenc-stankovic,J. G. Stanković,M,4,190.0,338,M,280565,EUR,821577600,M,4,4,False,52.0,40.0,5.0,1.0,0.0,25.0,28.0,15.0,24.0,1.0,3.0,5.0,,,,,,90.0,61.0,6.8,13.0,0.0127616,,0,,0.23,0.07,0.0,,1.0,,1.0,2.0,,,3.0,,2.0,1.0,,,,1.0,,,,,,,True,,,,,1.0,,,,,,
14572760,away,SK Sturm Graz,Tochi Chukwuani,,,tochi-chukwuani,T. P. Chukwuani,M,42,187.0,598,M,994007,EUR,1048464000,M,21,21,False,45.0,42.0,4.0,4.0,0.0,17.0,17.0,25.0,28.0,1.0,3.0,8.0,,,,,,84.0,51.0,6.7,4.0,0.221876,,1,,0.25,0.09,-0.04,,,,2.0,6.0,,,1.0,,1.0,1.0,1.0,1.0,3.0,,,1.0,,0.0641,0.0544,-0.16,,,,,,1.0,,,,,,
14572760,away,SK Sturm Graz,Tomi Horvat,,,tomi-horvat,T. Horvat,M,14,176.0,562,M,906698,EUR,922233600,M,19,19,False,29.0,15.0,7.0,1.0,0.0,7.0,10.0,8.0,19.0,,5.0,4.0,,,,,,90.0,54.0,6.3,27.0,0.185087,,2,,0.23,0.3,-0.2,,9.0,2.0,2.0,9.0,2.0,3.0,2.0,,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,0.0703,0.0685,-0.24,,,,,1.0,2.0,1.0,,,,,
14572760,away,SK Sturm Graz,Seedy Jatta,,,seedy-jatta,S. Jatta,F,20,180.0,274,M,1024876,EUR,1047945600,M,20,20,False,7.0,5.0,1.0,,0.0,,,5.0,7.0,3.0,6.0,1.0,,,,,,73.0,25.0,6.3,12.0,0.0377614,,0,,-0.02,-0.06,-0.04,,1.0,,3.0,8.0,3.0,1.0,1.0,1.0,1.0,,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14572760,away,SK Sturm Graz,Filip Rózga,,,filip-rozga,F. Rózga,M,8,176.0,1080,M,1423454,EUR,1154908800,M,8,8,False,16.0,11.0,,,0.0,4.0,5.0,7.0,11.0,,5.0,4.0,,,,,,45.0,27.0,6.6,7.0,0.00628601,,1,,-0.09,0.04,-0.04,,,,,2.0,1.0,1.0,,,1.0,,,4.0,,1.0,1.0,,,0.0141,,-0.05,,,,,,,,,,,,
14572760,away,SK Sturm Graz,Maurice Malone,,,maurice-malone,M. Malone,F,77,184.0,302,M,877845,EUR,966470400,F,77,77,False,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,5.0,8.0,,,,,,,59.0,28.0,6.7,14.0,0.00181914,,2,,-0.02,0.22,0.13,,2.0,,3.0,7.0,2.0,,1.0,,1.0,,6.0,2.0,1.0,,1.0,1.0,,0.3929,0.4267,-0.4,,,,1.0,,1.0,,,,,,
14572760,away,SK Sturm Graz,Jacob Hödl,,,jacob-hodl,J. Hödl,M,43,175.0,168,M,1488043,EUR,1170201600,M,43,43,True,12.0,10.0,,,0.0,6.0,6.0,4.0,6.0,,6.0,3.0,,,,,,45.0,29.0,6.8,8.0,0.00122602,,2,,-0.07,0.21,-0.05,,,,,3.0,,3.0,1.0,,4.0,2.0,3.0,1.0,,,1.0,1.0,,0.1113,0.0428,-0.22,,,,,1.0,1.0,,,,,,
14572760,away,SK Sturm Graz,Leon Grgić,Leon Grgic,,leon-grgic,L. Grgić,F,38,189.0,830,M,1387712,EUR,1137888000,F,38,38,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,31.0,9.0,6.3,7.0,0.00011597,,0,,-0.11,0.07,-0.02,,,,1.0,4.0,1.0,,,,,,4.0,,2.0,,,,,,,,,,,,,,,,,,,
14572760,away,SK Sturm Graz,Stefan Hierländer,,,stefan-hierlander,S. Hierländer,M,25,180.0,68,M,49021,EUR,665539200,M,25,25,True,7.0,5.0,,,0.0,3.0,4.0,2.0,3.0,,1.0,3.0,,,,,,17.0,12.0,6.6,2.0,0.00061107,,0,,0.03,0.0,-0.01,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14572760,away,SK Sturm Graz,Belmin Beganović,Belmin Beganovic,,belmin-beganovic,B. Beganović,F,26,183.0,189,M,1212322,EUR,1094688000,F,26,26,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,17.0,6.0,6.3,1.0,0.00252579,,1,,0.08,-0.34,-0.01,,,,2.0,3.0,,,,,,,1.0,1.0,1.0,,,,,0.0895,,-0.25,,,,,,,,,1.0,,,
14572760,away,SK Sturm Graz,Julius Beck,Julius,Beck,julius-beck,J. Beck,M,22,178.0,164,M,1098541,EUR,1114560000,M,22,22,True,1.0,,,,0.0,,,,1.0,1.0,1.0,,,,,,,11.0,3.0,6.5,2.0,,,0,,-0.01,0.0,-0.06,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14572760,away,SK Sturm Graz,Christoph Wiener Pucher,,,wiener-pucher-christoph,C. W. Pucher,G,32,186.0,16,M,1632411,EUR,1160265600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572760,away,SK Sturm Graz,Matteo Bignetti,Matteo Bignetti,,matteo-bignetti,M. Bignetti,G,40,190.0,112,M,1150766,EUR,1083801600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572760,away,SK Sturm Graz,Jeyland Mitchell,,,jeyland-mitchell,J. Mitchell,D,2,187.0,1808,M,1099285,EUR,1096416000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572760,away,SK Sturm Graz,Gabriel Haider,,,gabriel-haider,G. Haider,D,27,184.0,29,M,1106655,EUR,1024358400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572760,away,SK Sturm Graz,Niklas Geyrhofer,,,niklas-geyrhofer,N. Geyrhofer,D,35,188.0,64,M,1017135,EUR,950227200,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572760,away,SK Sturm Graz,Luca Weinhandl,,,luca-weinhandl,L. Weinhandl,M,39,190.0,162,M,1831170,EUR,1231632000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
