match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_fouls,stat_aerialLost,stat_wonTackle,stat_accurateCross,stat_blockedScoringAttempt,stat_challengeLost,stat_shotOffTarget,captain,stat_wonContest,player_sofascoreId,stat_goals,stat_bigChanceCreated,stat_errorLeadToAShot,stat_totalOffside
12450251,away,Montpellier,Modibo Sagnan,,,modibo-sagnan,M. Sagnan,D,27,187,581,M,904759,EUR,924048000,D,5,5,False,14.0,11.0,,,0.0,9.0,10.0,2.0,4.0,4.0,9.0,2.0,,,,,,,,90.0,34.0,6.3,8.0,0.00107995,0,,,2.0,4.0,1.0,,1.0,2.0,1.0,,,,3.0,,,,1.0,,,,,,,,,,1.0,
12450251,away,Montpellier,Theo Sainte Luce,,,theo-sainte-luce,T. S. Luce,D,17,181,53,M,901152,EUR,908841600,D,17,17,False,9.0,9.0,,,0.0,7.0,7.0,2.0,2.0,3.0,4.0,3.0,,,,,,,,90.0,35.0,6.6,5.0,0.00239649,0,,,,9.0,4.0,,1.0,1.0,,,,1.0,,1.0,2.0,2.0,1.0,,,3.0,,,2.0,,,,,1.0
12450251,away,Montpellier,Tanguy Coulibaly,,,tanguy-coulibaly,T. Coulibaly,M,70,180,478,M,954060,EUR,982454400,M,70,70,False,9.0,7.0,1.0,,0.0,3.0,3.0,4.0,6.0,5.0,,8.0,2.0,,,,,,,76.0,22.0,7.1,9.0,0.00203395,2,,,2.0,2.0,1.0,2.0,,,6.0,0.1305,0.4327,1.0,1.0,,,1.0,,,,,,,1.0,,,,,
12450251,away,Montpellier,Rabby Nzingoula,,,rabby-nzingoula,R. Nzingoula,M,22,183,464,M,1492676,EUR,1132876800,M,19,19,False,14.0,12.0,1.0,,0.0,8.0,9.0,4.0,6.0,,,5.0,,,,,,,,75.0,23.0,6.1,5.0,0.00519415,0,,1.0,,7.0,1.0,,1.0,,1.0,,,,,,3.0,,,,,3.0,,,,,,,,
12450251,away,Montpellier,Joris Chotard,,,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,False,25.0,23.0,1.0,1.0,0.0,11.0,11.0,12.0,15.0,6.0,3.0,3.0,,,,,,,,90.0,48.0,7.3,9.0,0.0128474,1,,1.0,1.0,5.0,1.0,1.0,2.0,5.0,2.0,0.0486,0.29,1.0,2.0,1.0,,,4.0,,,2.0,,,,,,,,
12450251,away,Montpellier,Teji Savanier,,,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,43.0,33.0,16.0,13.0,0.0,15.0,19.0,18.0,25.0,7.0,1.0,8.0,2.0,,,,,,,90.0,66.0,7.5,16.0,0.260425,4,,1.0,,7.0,2.0,,,3.0,1.0,0.0949,,1.0,3.0,,1.0,2.0,2.0,,,1.0,4.0,,2.0,,,,,
12450251,away,Montpellier,Andy Delort,,,andy-delort,A. Delort,F,,182,2883,M,84744,EUR,686966400,F,9,9,False,9.0,6.0,1.0,1.0,0.0,3.0,4.0,3.0,5.0,3.0,1.0,1.0,2.0,,,,,,,90.0,21.0,6.7,7.0,0.0160061,1,,,,6.0,1.0,,,1.0,2.0,0.0177,,1.0,,,1.0,4.0,1.0,,,,1.0,,,LeTigre,,,,1.0
12450251,away,Montpellier,Othmane Maamma,,,maamma-othmane,O. Maamma,F,42,180,11668,M,1515917,EUR,1128556800,F,14,14,True,7.0,5.0,,,0.0,2.0,2.0,3.0,6.0,1.0,,1.0,1.0,,,,,,,22.0,14.0,6.4,6.0,0.0274284,1,,1.0,,4.0,2.0,,,,,0.0272,,,1.0,,1.0,,,,,,1.0,,,,,,,
12450251,away,Montpellier,Wahbi Khazri,,,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,F,10,10,True,5.0,5.0,,,0.0,,,5.0,6.0,,,1.0,,,,,,,,14.0,8.0,6.6,1.0,0.00959223,1,,1.0,,1.0,,,,,,0.0157,,1.0,,,1.0,,,,1.0,,,,,,,,,
12450251,away,Montpellier,Nicolas Pays,,,nicolas-pays,N. Pays,F,18,180,89,M,1622129,EUR,1057536000,F,18,18,True,9.0,6.0,,,0.0,2.0,2.0,4.0,7.0,3.0,,1.0,,,,,,,,15.0,11.0,6.8,4.0,0.0058946,0,,,2.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
12450251,away,Montpellier,Wilfried Ndollo Bille,Wilfried Ndollo Bille,,wilfried-ndollo-bille,W. N. Bille,D,49,172,67,M,2063925,EUR,1113523200,D,49,49,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,1.0,,3.0,,,,,,,,10.0,8.0,6.8,,0.000545,0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
12450251,away,Montpellier,Dimitry Bertaud,,,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,d_bertaud16,,,,
12450251,away,Montpellier,Bamo Meïté,,,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450251,away,Montpellier,Jordan Ferri,,,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450251,away,Montpellier,Theo Chennahi,Théo Chennahi,,chennahi-theo,T. Chennahi,M,44,182,70,M,1634349,EUR,1107648000,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450251,away,Montpellier,Junior Ndiaye,Junior Ndiaye,,ndiaye-junior,J. Ndiaye,F,,180,96,M,1195700,EUR,1112054400,F,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
