match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_lastManTackle,stat_wasFouled,stat_challengeLost,stat_shotOffTarget,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_keyPass,captain,stat_outfielderBlock,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10385467,away,Chelsea,Reece James,reece-james,R. James,D,24,180,49594,M,ReeceJ,885908,EUR,944611200,D,24,24,False,88.0,84.0,3.0,2.0,31.0,34.0,53.0,59.0,3.0,7.0,,,,90.0,115.0,7.1,14.0,0.0371,0.2228,0.0568329,1,,7.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,3.0,,1.0,,,5.0,,2.0,2.0,,,,1.0,,,,,,,
10385467,away,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42659,M,ThiagoSilva,33541,EUR,464659200,D,6,6,False,86.0,82.0,2.0,,55.0,57.0,27.0,29.0,5.0,5.0,,,,90.0,98.0,7.1,5.0,0.0,0.0,0.0088645,0,,1.0,3.0,,,1.0,2.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,True,1.0,,,,,,,,,
10385467,away,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,4,4,False,81.0,74.0,7.0,4.0,52.0,57.0,22.0,24.0,4.0,6.0,,,,90.0,88.0,6.8,7.0,0.1963,0.0,0.0388701,2,,2.0,6.0,,,,,,,1.0,,,,6.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,
10385467,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,32,32,False,56.0,49.0,4.0,2.0,22.0,26.0,27.0,32.0,1.0,1.0,,,,67.0,70.0,6.9,10.0,0.0,0.0,0.0151064,0,,1.0,5.0,,,1.0,3.0,3.0,,,,,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,,
10385467,away,Chelsea,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,12,12,False,68.0,63.0,,,29.0,31.0,34.0,38.0,1.0,2.0,,,,79.0,79.0,7.2,7.0,0.0,0.0,0.0383579,0,,2.0,8.0,5.0,5.0,,2.0,2.0,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
10385467,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,5,5,False,96.0,86.0,8.0,6.0,29.0,33.0,57.0,63.0,,7.0,,,,90.0,110.0,7.6,14.0,0.0819,0.0,0.375153,2,,6.0,3.0,1.0,,2.0,3.0,1.0,1.0,,,,1.0,,,,2.0,2.0,,,2.0,1.0,,1.0,,,,1.0,1.0,,,,
10385467,away,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,M,31,31,False,26.0,24.0,1.0,1.0,10.0,10.0,14.0,17.0,,1.0,,,,68.0,43.0,6.7,9.0,0.0892,0.1143,0.0931701,2,,7.0,5.0,7.0,4.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,,2.0,,,1.0,,1.0,,,,1.0,,,
10385467,away,Chelsea,João Félix,joao-felix,J. Félix,F,79,181,127180,M,JFélix,851671,EUR,942192000,M,11,11,False,35.0,29.0,,,13.0,14.0,18.0,29.0,,1.0,,,,90.0,66.0,7.7,21.0,0.6389,1.356,0.322929,3,,7.0,8.0,4.0,2.0,,3.0,2.0,2.0,,,,2.0,,,3.0,1.0,,8.0,2.0,2.0,2.0,,,1.0,2.0,1.0,,,1.0,,,
10385467,away,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,M,15,15,False,18.0,16.0,,,8.0,8.0,8.0,10.0,,4.0,,,,67.0,29.0,6.7,7.0,0.0,0.0,0.0390006,0,,1.0,4.0,1.0,,,2.0,2.0,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,
10385467,away,Chelsea,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,28.0,24.0,,,4.0,5.0,20.0,23.0,,3.0,,,,90.0,40.0,6.5,10.0,0.0583,0.0,0.0589914,1,,12.0,4.0,,,,2.0,1.0,2.0,5.0,,,2.0,2.0,,,1.0,1.0,,,4.0,1.0,,,3.0,,,,,,,,
10385467,away,Chelsea,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181,10903,M,Chilly,802695,EUR,851126400,D,21,21,True,13.0,11.0,,,6.0,7.0,6.0,7.0,1.0,,,,,23.0,22.0,7.1,2.0,0.0,0.0,0.0522872,0,,2.0,6.0,,,1.0,2.0,2.0,,1.0,,,1.0,3.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,
10385467,away,Chelsea,Hakim Ziyech,hakim-ziyech,H. Ziyech,M,30,181,60999,M,HZiyech,249437,EUR,732499200,M,22,22,True,17.0,13.0,3.0,1.0,4.0,5.0,10.0,15.0,,2.0,,,,23.0,22.0,6.6,6.0,0.0,0.0,0.0329222,0,,3.0,1.0,1.0,1.0,,,,,2.0,,,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,
10385467,away,Chelsea,Mason Mount,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,M,19,19,True,8.0,5.0,,,1.0,2.0,4.0,6.0,,1.0,,,,22.0,11.0,6.1,6.0,0.0,0.0,0.0467305,0,,3.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
10385467,away,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,23,23,True,12.0,10.0,1.0,,4.0,4.0,6.0,8.0,1.0,1.0,,,,11.0,19.0,6.5,4.0,0.0439,0.0,0.00323004,1,,2.0,2.0,,,1.0,,,2.0,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,,
10385467,away,Chelsea,Marcus Bettinelli,marcus-bettinelli,M. Bettinelli,G,13,194,7689,M,marcusbettss,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385467,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385467,away,Chelsea,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,D,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385467,away,Chelsea,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10392,M,chukwuemeka10,994556,EUR,1066608000,M,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385467,away,Chelsea,David Datro Fofana,david-datro-fofana,D. D. Fofana,F,15,181,7910,M,datro_9,1090458,EUR,1040515200,F,27,27,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
