match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalOffside,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_totalContest,stat_wonContest,captain,stat_fouls,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_challengeLost,stat_dispossessed,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,player_sofascoreId,stat_errorLeadToAShot,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_clearanceOffLine
14333880,home,Juventude,Jandrei,,,jandrei,Jandrei,G,93,186.0,1016,M,874979,EUR,730944000,G,13,13,False,39.0,22.0,28.0,11.0,0.0,13.0,17.0,9.0,22.0,1.0,7.0,1.0,1.0,1.0,2.0,90.0,44.0,7.1,17.0,0.0041842,0,0.2349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14333880,home,Juventude,Reginaldo,,,reginaldo,Reginaldo,D,93,174.0,102,M,555456,EUR,730339200,D,93,93,False,13.0,12.0,2.0,2.0,0.0,8.0,9.0,4.0,4.0,,,,,,,78.0,22.0,6.6,6.0,0.00114158,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14333880,home,Juventude,Abner,Abner,,abner,Abner,D,23,189.0,249,M,1464653,EUR,1082332800,D,23,23,False,24.0,20.0,4.0,1.0,0.0,17.0,17.0,3.0,7.0,2.0,3.0,,,,,90.0,43.0,7.4,4.0,0.0014915,0,,,,,13.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14333880,home,Juventude,Wilker Ángel,,,wilker-angel,W. Ángel,D,4,190.0,807,M,147358,EUR,732412800,D,4,4,False,30.0,26.0,5.0,1.0,0.0,23.0,25.0,3.0,5.0,5.0,,1.0,,,,90.0,45.0,7.6,4.0,0.00210899,0,,,,,8.0,1.0,,1.0,3.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14333880,home,Juventude,Alan Ruschel,,,alan-ruschel,A. L. Ruschel,D,28,175.0,447,M,551674,EUR,619833600,D,28,28,False,21.0,18.0,,,0.0,11.0,13.0,7.0,8.0,3.0,3.0,1.0,,,,90.0,37.0,6.9,9.0,0.00510111,0,,3.0,3.0,4.0,1.0,,1.0,,,2.0,1.0,,,,,True,1.0,,,,,,,,,,,,,,,,,,
14333880,home,Juventude,Emerson Batalla,,,emerson-batalla,E. Batalla,M,27,171.0,428,M,1022945,EUR,993859200,M,27,27,False,8.0,6.0,,,1.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,,,,57.0,17.0,7.3,5.0,0.125073,1,,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,,2.0,1.0,1.0,0.0289,,,,,,,,,,,,,,,
14333880,home,Juventude,Jádson,,,jadson,Jádson,M,16,171.0,454,M,243651,EUR,746668800,M,16,16,False,18.0,15.0,2.0,,0.0,12.0,14.0,3.0,4.0,1.0,7.0,,,,,90.0,36.0,6.9,6.0,0.00240072,2,,1.0,,3.0,2.0,4.0,1.0,,,1.0,1.0,,,,,,1.0,,2.0,0.0385,2.0,,,,,,,,,,,,,,
14333880,home,Juventude,Caique Gonçalves,,,caique-goncalves,Caique,M,95,178.0,364,M,871032,EUR,813283200,M,95,95,False,21.0,18.0,2.0,1.0,0.0,9.0,9.0,9.0,12.0,2.0,3.0,,,,,65.0,28.0,6.9,5.0,0.00675872,0,,,,2.0,2.0,,,,,2.0,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
14333880,home,Juventude,Luis Mandaca,Luis Mandaca,,luis-mandaca,L. Mandaca,M,44,178.0,388,M,1116677,EUR,1001980800,M,44,44,False,21.0,19.0,1.0,,0.0,9.0,9.0,10.0,12.0,6.0,4.0,,,,,90.0,39.0,7.5,3.0,0.141025,3,,1.0,1.0,7.0,4.0,3.0,,,,4.0,3.0,2.0,,2.0,2.0,,3.0,1.0,,0.1159,2.0,1.0,1.0,1.0,2.0,0.016,,,,,,,,,
14333880,home,Juventude,Nenê,,,nene,Nenê,M,10,181.0,1562,M,5672,EUR,364348800,F,10,10,False,17.0,15.0,1.0,1.0,0.0,9.0,9.0,6.0,8.0,1.0,5.0,1.0,,,,57.0,22.0,7.3,3.0,0.00730099,1,,1.0,,,1.0,,,,,,,1.0,,,,,,,,0.7884,,,,1.0,,0.7469,1.0,,,,,,,,
14333880,home,Juventude,Gabriel Taliari,,,gabriel-taliari,G. Taliari,F,19,176.0,441,M,933955,EUR,860889600,F,19,19,False,9.0,5.0,,,0.0,2.0,3.0,3.0,6.0,6.0,1.0,2.0,,,,78.0,23.0,7.5,9.0,0.00064975,3,,,2.0,6.0,1.0,,,,,2.0,2.0,,2.0,2.0,,,,,,0.3011,,2.0,,3.0,,0.3488,1.0,1.0,,,,,,,
14333880,home,Juventude,Gabriel Veron,,,gabriel-veron,G. Veron,M,27,176.0,2553,M,1002819,EUR,1031011200,F,7,7,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,4.0,1.0,,,,,33.0,14.0,6.9,1.0,0.0216701,0,,,1.0,3.0,2.0,,,,,2.0,2.0,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
14333880,home,Juventude,Ênio,,,enio,Ênio,M,97,168.0,256,M,1015935,EUR,983577600,M,97,97,True,15.0,10.0,1.0,1.0,0.0,4.0,6.0,6.0,9.0,2.0,1.0,1.0,,,,33.0,20.0,6.7,7.0,0.0290568,0,,,,1.0,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
14333880,home,Juventude,Daniel Giraldo,,,daniel-giraldo,D. Giraldo,M,8,178.0,177,M,1136107,EUR,709948800,M,8,8,True,7.0,7.0,,,0.0,7.0,7.0,,,1.0,2.0,,,,,25.0,13.0,6.6,,0.00018471,0,,,,2.0,4.0,1.0,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
14333880,home,Juventude,Igor Formiga,,,igor-formiga,Igor Formiga,D,32,175.0,269,M,1009030,EUR,915753600,D,32,32,True,6.0,4.0,,,0.0,4.0,6.0,,,3.0,2.0,1.0,,,,12.0,12.0,6.6,4.0,0.00012031,0,,,,1.0,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14333880,home,Juventude,Matheus Babi,,,matheus-babi,Matheus Babi,F,17,191.0,465,M,1007431,EUR,869184000,F,17,17,True,1.0,,,,0.0,,,,1.0,1.0,,1.0,,,,12.0,7.0,6.4,3.0,,0,,,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14333880,home,Juventude,Gastón Guruceaga,,,gaston-guruceaga,G. Guruceaga,G,22,190.0,124,M,589614,EUR,795225600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14333880,home,Juventude,Marcelo Hermes,,,marcelo-hermes,M. Hermes,D,22,177.0,288,M,783490,EUR,791596800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14333880,home,Juventude,Bernardo Tichz Toffolo,Bernardo,Tichz Toffolo,bernardo-tichz-toffolo,B. T. Toffolo,D,43,,36,M,1631649,EUR,1110499200,D,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14333880,home,Juventude,Peixoto,,,peixoto,Peixoto,M,72,181.0,94,M,1049781,EUR,867628800,M,72,72,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14333880,home,Juventude,Rafael Pinna,,,rafael-pinna,R. Pinna,F,35,183.0,15,M,1652428,EUR,1188864000,F,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14333880,home,Juventude,Rafael Bilú,,,rafael-bilu,Rafael Bilú,F,99,174.0,313,M,959005,EUR,924652800,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14333880,home,Juventude,Marlon Santos,Marlon,Santos Teodoro,teodoro-marlon-santos,M. Santos,F,,175.0,39,M,1631654,EUR,1105401600,F,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
