match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_accurateCross,stat_unsuccessfulTouch,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_penaltyWon,stat_totalOffside,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded
12117127,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,1,1,False,22.0,20.0,6.0,4.0,0.0,19.0,20.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,90.0,27.0,6.3,2.0,0.00026536,0,-0.9172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117127,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,False,36.0,35.0,1.0,1.0,0.0,11.0,11.0,24.0,32.0,3.0,6.0,,,,90.0,61.0,6.9,9.0,0.0181318,1,,7.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0556,,,,,,,,,,,,,,,,,,,,,
12117127,home,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,False,63.0,56.0,6.0,4.0,0.0,28.0,30.0,28.0,34.0,1.0,1.0,3.0,,,69.0,68.0,6.5,9.0,0.141789,0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12117127,home,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,davidluiz23,21300,EUR,546048000,D,23,23,False,66.0,58.0,8.0,2.0,0.0,31.0,31.0,27.0,36.0,1.0,2.0,5.0,,,80.0,76.0,6.6,9.0,0.0139016,3,,1.0,1.0,,,,,1.0,4.0,,,,,,1.0,0.0915,,,,,1.0,1.0,1.0,0.1209,,,,,,,,,,,,,
12117127,home,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,AyrtonLucas,818473,EUR,866678400,D,6,6,False,66.0,58.0,2.0,2.0,0.0,22.0,24.0,37.0,48.0,1.0,4.0,9.0,,,90.0,89.0,6.8,16.0,0.125863,2,,6.0,4.0,1.0,,2.0,1.0,,1.0,,,,,,1.0,0.057,1.0,3.0,,,,2.0,2.0,,1.0,2.0,,,,,,,,,,,
12117127,home,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,erick05,590262,EUR,758592000,M,5,5,False,48.0,42.0,2.0,2.0,0.0,17.0,20.0,25.0,28.0,1.0,6.0,4.0,,,90.0,60.0,6.9,7.0,0.0552449,0,,,7.0,2.0,,,,,,,3.0,5.0,3.0,,2.0,,3.0,,,,,,,,,1.0,,,,,,,,,,,
12117127,home,Flamengo,Allan,allan,Allan,M,29,172,5267,M,,828839,EUR,857347200,M,21,21,False,61.0,53.0,4.0,3.0,0.0,24.0,27.0,29.0,34.0,2.0,3.0,3.0,,,69.0,68.0,6.8,10.0,0.0295766,0,,,3.0,,,1.0,,,1.0,1.0,,,,,2.0,,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,
12117127,home,Flamengo,Luiz Araújo,luiz-araujo,L. Araújo,M,7,175,16511,M,l_araujo11ofi,840451,EUR,833673600,M,7,7,False,34.0,28.0,4.0,2.0,0.0,,3.0,29.0,40.0,,6.0,1.0,,,80.0,58.0,6.8,19.0,0.0765907,1,,9.0,7.0,,2.0,2.0,1.0,1.0,,,,2.0,1.0,,1.0,0.0205,3.0,1.0,,,,,3.0,,1.0,2.0,,,,,,,,,,,
12117127,home,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,gerson_santos,611876,EUR,864086400,M,8,8,False,54.0,46.0,1.0,1.0,0.0,9.0,12.0,37.0,42.0,2.0,3.0,,,,90.0,66.0,6.8,12.0,0.0611738,2,,,4.0,,,3.0,,1.0,,,,,,,,0.0859,1.0,2.0,,,1.0,,1.0,0.1572,,1.0,True,,,,,,,,,,
12117127,home,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,,1175553,EUR,1124323200,M,20,20,False,60.0,44.0,5.0,4.0,0.0,8.0,8.0,39.0,59.0,1.0,8.0,5.0,,,90.0,93.0,7.9,28.0,0.509673,5,,7.0,6.0,1.0,,5.0,3.0,2.0,,,,4.0,3.0,,1.0,0.1703,2.0,3.0,Matheus Gonçalves,,2.0,1.0,,0.3229,3.0,4.0,,,,,,,,,,,
12117127,home,Flamengo,Pedro,pedro,Pedro,F,9,186,57455,M,pedroguilherme,840219,EUR,866764800,F,9,9,False,12.0,9.0,,,0.0,5.0,5.0,4.0,7.0,2.0,3.0,3.0,,,90.0,26.0,7.6,7.0,0.00272558,5,,,2.0,,1.0,,,2.0,,,1.0,,,,,1.436,1.0,1.0,,,2.0,1.0,1.0,1.1817,,3.0,,1.0,1.0,1.0,1.0,1.0,,,,,
