match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_interceptionWon,stat_lastManTackle,stat_wasFouled,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_goals,stat_outfielderBlock,stat_ownGoals
12436494,home,Manchester United,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,35.0,24.0,15.0,4.0,0.0,22.0,25.0,2.0,10.0,1.0,1.0,9.0,1.0,3.0,5.0,90.0,48.0,7.9,11.0,0.00441764,0,0.7154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436494,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,False,28.0,24.0,2.0,1.0,0.0,15.0,15.0,9.0,14.0,,3.0,1.0,,,,57.0,42.0,6.4,7.0,0.00923167,0,,1.0,3.0,12.0,6.0,1.0,3.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
12436494,home,Manchester United,Matthijs de Ligt,,,matthijs-de-ligt,M. de Ligt,D,4,188,32684,M,mdeligt,803031,EUR,934416000,D,4,4,False,59.0,55.0,2.0,,0.0,44.0,44.0,11.0,15.0,1.0,1.0,6.0,,,,90.0,68.0,6.7,7.0,0.00337826,0,,,1.0,3.0,,4.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
12436494,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51689,M,LichaMartínez,859999,EUR,885081600,D,6,6,False,81.0,71.0,7.0,1.0,0.0,39.0,44.0,32.0,37.0,2.0,6.0,7.0,,,,90.0,95.0,7.4,11.0,0.0143543,0,,,,,,3.0,3.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12436494,home,Manchester United,Noussair Mazraoui,,,noussair-mazraoui,N. Mazraoui,D,3,183,53635,M,nousmaz97,847030,EUR,879465600,D,3,3,False,37.0,32.0,,,0.0,12.0,14.0,22.0,26.0,2.0,9.0,4.0,,,,90.0,64.0,7.4,8.0,0.234299,1,,3.0,1.0,4.0,3.0,2.0,5.0,2.0,,,,,,,2.0,2.0,2.0,1.0,0.0174,1.0,,,,,,,,,,
12436494,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,False,38.0,34.0,1.0,1.0,0.0,16.0,17.0,19.0,23.0,2.0,9.0,4.0,,,,79.0,61.0,6.9,11.0,0.0127538,1,,2.0,1.0,10.0,4.0,2.0,7.0,5.0,2.0,1.0,4.0,,,,1.0,,,1.0,0.0629,1.0,,,,,,,,,,
12436494,home,Manchester United,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182,19122,M,ugartemanu,846425,EUR,986947200,M,25,25,False,51.0,47.0,2.0,1.0,0.0,19.0,19.0,28.0,32.0,,10.0,7.0,,,,90.0,69.0,7.7,6.0,0.0209337,1,,,3.0,9.0,4.0,,8.0,6.0,1.0,2.0,,3.0,,1.0,,1.0,1.0,1.0,0.0121,1.0,1.0,,,,,,,,,
12436494,home,Manchester United,Amad Diallo,,,diallo-amad,A. Diallo,F,16,173,104228,M,AmadDiallo19,971037,EUR,1026345600,M,16,16,False,26.0,19.0,1.0,,1.0,9.0,11.0,10.0,15.0,2.0,10.0,7.0,,,,90.0,50.0,7.9,12.0,0.0235267,4,,,,4.0,1.0,1.0,2.0,2.0,1.0,,2.0,2.0,,2.0,,5.0,4.0,2.0,0.2844,1.0,,1.0,1.0,1.0,0.1175,,,,,
12436494,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,51.0,39.0,3.0,2.0,1.0,8.0,10.0,32.0,46.0,2.0,6.0,4.0,,,,90.0,70.0,9.0,20.0,0.165511,2,,5.0,3.0,6.0,,1.0,4.0,4.0,2.0,2.0,1.0,1.0,,,1.0,1.0,,,0.2332,7.0,,1.0,1.0,,0.0818,True,1.0,1.0,,
12436494,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,M,10,10,False,28.0,23.0,,,0.0,6.0,6.0,17.0,26.0,,2.0,3.0,,,,57.0,42.0,6.6,15.0,0.0202746,0,,4.0,,3.0,,,,,2.0,,1.0,,,,,4.0,2.0,,,,,,,,,,,,,
12436494,home,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,9,9,False,11.0,11.0,,,0.0,5.0,5.0,6.0,6.0,,1.0,4.0,,,,75.0,23.0,6.5,8.0,0.0151545,1,,,5.0,10.0,,1.0,,,4.0,1.0,3.0,,,,,2.0,1.0,,0.0702,,,1.0,,,,,,,,
12436494,home,Manchester United,Jonny Evans,,,jonny-evans,J. Evans,D,,188,4344,M,6jevans,30144,EUR,568166400,D,35,35,True,17.0,14.0,2.0,,0.0,13.0,15.0,1.0,2.0,,2.0,2.0,,,,33.0,22.0,6.6,4.0,0.00102158,0,,,,1.0,1.0,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
12436494,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,F,17,17,True,9.0,6.0,1.0,,0.0,2.0,3.0,4.0,6.0,,1.0,5.0,,,,33.0,20.0,7.1,9.0,0.00883656,2,,,1.0,5.0,,1.0,1.0,1.0,2.0,,2.0,,,,,2.0,,,0.0592,,,1.0,1.0,,0.2121,,,1.0,,
12436494,home,Manchester United,Joshua Zirkzee,,,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,11,11,True,8.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,6.0,,,,,,,15.0,9.0,6.5,1.0,0.00556384,1,,,1.0,1.0,,,,,,,,,,,,,,1.0,0.0169,,,,,,,,,,,
12436494,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,True,12.0,12.0,2.0,2.0,0.0,8.0,8.0,4.0,4.0,,,1.0,,,,11.0,15.0,6.8,,0.00763144,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
