match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,stat_aerialLost,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,player_firstName,player_lastName,stat_challengeLost,stat_accurateCross,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_blockedScoringAttempt,captain,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_errorLeadToAShot,stat_clearanceOffLine
14773683,home,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184.0,194410,M,3306,EUR,566870400,F,9,9,False,33.0,25.0,1.0,1.0,0.0,4.0,4.0,29.0,,1.0,1.0,,,,90.0,44.0,6.0,10.0,0.0586127,97.381038918689,10.0,24.36,18.27,6,0.08,0.15,-0.01,21.0,,2.0,,1.0,,1.0,4.0,4.0,,,,,1.1337,0.9092,52.635801066804,4.0,1.0,-0.9,KBenz9,1.0,1.0,,1.0,,,,,,,,1.0,1.0,True,,,,,,,,
14773683,home,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,80,80,True,15.0,14.0,,,0.0,11.0,11.0,4.0,,1.0,1.0,,,,21.0,20.0,6.7,1.0,0.011119,64.575436001444,7.0,32.13,19.845,2,0.04,0.03,-0.01,3.0,,,,,,,,,,,,,0.1803,,21.642655128242,1.0,,0.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,
14773683,home,Al-Ittihad,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,F,27,27,True,5.0,4.0,,,0.0,,,5.0,,,,,,,8.0,6.0,6.4,2.0,0.00397255,,,,,0,-0.02,,0.0,4.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
14773683,home,Al-Ittihad,Ahmed Al-Julaydan,al-julaydan-ahmed,A. Al-Jelidan,D,32,170.0,199,M,1475443,EUR,1078704000,D,32,32,True,7.0,6.0,,,0.0,3.0,3.0,4.0,,,1.0,,,,1.0,10.0,,2.0,0.0028915,49.211448586265,4.0,40.74,34.335,0,,,,3.0,1.0,,,,,,,,,,,,,,34.344695092547,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14773683,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400,M,14,14,True,5.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,,,1.0,,,,1.0,5.0,,,0.00136035,18.009245206597,4.0,-12.39,-0.63,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Awad Al Nashri,,,,,,,,,,,,,,,,,
14773683,home,Al-Ittihad,Mohammed Al-Absi,mohammed-al-absi,M. Al-Absi,G,50,180.0,125,M,1168640,EUR,1032825600,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammed Alabsi,,,,,,,,,,,,,,,,,
14773683,home,Al-Ittihad,Mohammed Ali Barnawi,barnawi-mohammed-ali,M. A. Barnawi,D,66,179.0,198,M,1475444,EUR,1123372800,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773683,home,Al-Ittihad,Mohammed Fallatah,mohammed-fallatah,M. Fallatah,M,41,184.0,107,M,1916738,EUR,1184284800,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammed Fallatah,,,,,,,,,,,,,,,,,
14773683,home,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773683,home,Al-Ittihad,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,818779,EUR,752112000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773683,away,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200,G,1,1,False,27.0,14.0,18.0,5.0,0.0,11.0,13.0,14.0,,,7.0,,,,90.0,37.0,8.7,14.0,0.0005419,51.05928952353,6.0,21.735,12.18,0,0.0,-0.02,-0.01,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,1.6315,1.6863,1.0,,
14773683,away,Al-Taawoun,Mohammed Mahzari,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400,D,5,5,False,38.0,34.0,3.0,2.0,0.0,18.0,19.0,19.0,1.0,11.0,3.0,,,,90.0,68.0,7.6,12.0,0.0222421,154.00293419063,15.0,85.575,30.66,0,0.25,0.08,0.0,16.0,3.0,2.0,1.0,2.0,1.0,,,,,2.0,,,,,75.397862060528,3.0,,,,,,1.0,4.0,Mohammed Mahzari,,,1.0,,5.0,2.0,2.0,,,,,,,,,,
14773683,away,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186.0,274,M,794836,EUR,698284800,D,3,3,False,36.0,28.0,7.0,,0.0,22.0,24.0,12.0,2.0,3.0,5.0,,,,90.0,50.0,7.6,9.0,0.00111655,97.168466588889,9.0,25.62,22.995,0,0.07,0.1,1.0,6.0,,1.0,,,,,,,,7.0,,,,,24.077990468476,1.0,,,,1.0,,1.0,,,,,,3.0,1.0,,1.0,,,,,,,,,1.0,
14773683,away,Al-Taawoun,Muteb Al-Mufarrij,muteb-almufarrij,M. Al-Mufarrij,D,32,181.0,105,M,847379,EUR,840412800,D,32,32,False,13.0,13.0,,,0.0,9.0,9.0,4.0,1.0,1.0,,,,,37.0,18.0,8.1,,0.00272401,21.98883136653,4.0,-3.99,3.15,0,0.03,0.03,0.89,4.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0
14773683,away,Al-Taawoun,Mohammed Al Dossari,mohammed-al-dossari,M. A. Dossari,D,55,184.0,35,M,1549231,EUR,986083200,D,55,55,False,36.0,34.0,3.0,1.0,0.0,28.0,29.0,7.0,1.0,3.0,3.0,,,,90.0,51.0,6.9,4.0,0.00338153,45.804847876075,9.0,13.44,6.615,1,0.05,0.01,0.3,6.0,,1.0,,,,,,,,5.0,,,0.1883,,,,,-0.39,,1.0,1.0,1.0,,Mohammed Al Dossari,,,,,2.0,2.0,1.0,,,,,,,,,,
14773683,away,Al-Taawoun,Flávio,flavio,Flávio,M,8,177.0,261,M,839521,EUR,823910400,M,8,8,False,40.0,34.0,4.0,1.0,0.0,21.0,22.0,18.0,,3.0,7.0,,,,90.0,51.0,6.6,10.0,0.00686675,58.728332238019,10.0,19.74,13.02,0,0.11,0.26,0.16,13.0,,7.0,1.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,1.0,,1.0,,,,3.0,,1.0,2.0,2.0,3.0,,,,,,,,,,
14773683,away,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,50.0,45.0,10.0,7.0,0.0,28.0,29.0,21.0,2.0,5.0,7.0,,,,90.0,63.0,7.2,7.0,0.0150223,115.25821845498,16.0,-10.395,14.175,0,0.25,0.05,-0.03,17.0,,3.0,1.0,,,,,,,2.0,,,,,,,,,,1.0,,2.0,2.0,,,1.0,,,1.0,1.0,1.0,,True,,,,,,,,
14773683,away,Al-Taawoun,Victor Hugo,vitao,V. Hugo,M,6,182.0,230,M,1395634,EUR,1084147200,M,6,6,False,17.0,14.0,3.0,2.0,0.0,8.0,10.0,7.0,1.0,2.0,4.0,,,,67.0,25.0,6.3,6.0,0.00236583,69.586840867753,9.0,7.77,17.325,1,-0.01,0.0,-0.07,6.0,1.0,4.0,2.0,,,,,,,,1.0,,0.0965,,,,,-0.2,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,
14773683,away,Al-Taawoun,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,F,7,7,False,10.0,6.0,1.0,,0.0,3.0,5.0,5.0,,1.0,3.0,,,,45.0,19.0,6.5,7.0,0.0114669,72.990233922887,6.0,53.865,27.825,4,0.0,0.29,0.0,3.0,1.0,1.0,,2.0,1.0,,,,,,,1.0,0.3205,,61.553717605053,3.0,,-0.51,,,3.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,
14773683,away,Al-Taawoun,Roger Martínez,roger-martinez,R. Martínez,F,10,180.0,2161,M,344243,EUR,772329600,F,10,10,False,17.0,16.0,2.0,1.0,0.0,8.0,8.0,9.0,1.0,8.0,1.0,,,,74.0,28.0,7.3,4.0,0.276792,56.719355398825,7.0,18.48,29.82,0,0.17,0.02,0.14,8.0,,3.0,1.0,2.0,2.0,,,,,,1.0,1.0,,,31.221113112764,1.0,3.0,,,1.0,,,4.0,,,,,,1.0,1.0,,,,,,,,,,,
14773683,away,Al-Taawoun,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000,F,27,27,False,16.0,11.0,,,0.0,8.0,10.0,6.0,,6.0,3.0,,,,90.0,32.0,6.7,10.0,0.23655,90.622821013561,10.0,-14.28,7.77,1,0.08,-0.55,-0.14,3.0,3.0,5.0,1.0,1.0,,,,,,1.0,,2.0,0.1871,,,,2.0,-0.15,,,1.0,1.0,3.0,,,3.0,2.0,,3.0,2.0,2.0,,,,,,,,,,
14773683,away,Al-Taawoun,Moustapha Sémbène,moustapha-sembene,M. Sémbène,D,24,,66,M,1927680,EUR,898473600,D,24,24,True,8.0,6.0,1.0,,0.0,4.0,4.0,4.0,1.0,2.0,1.0,,,,30.0,12.0,6.3,3.0,0.00036679,31.960423948219,5.0,21.105,8.19,0,0.02,0.01,-0.15,2.0,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,Moustapha Sémbène,,,,,1.0,1.0,1.0,,,,,,,,,,
14773683,away,Al-Taawoun,Bassam Al-Hurayji,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,1085357,EUR,954288000,D,66,66,True,13.0,11.0,,,0.0,7.0,7.0,6.0,,5.0,5.0,,,,45.0,24.0,6.6,5.0,0.01471,78.284971234338,9.0,48.3,27.09,0,-0.16,0.08,-0.16,4.0,,1.0,,,,,,,,,,,,,27.120792097577,1.0,,,,,,1.0,2.0,Mohammed Bassam Alhurayji,,1.0,,,3.0,2.0,2.0,,,,,,,,,,
14773683,away,Al-Taawoun,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000,M,77,77,True,11.0,8.0,1.0,,0.0,3.0,3.0,8.0,,1.0,,,,,23.0,15.0,6.4,5.0,0.00433007,94.914844910146,7.0,36.96,11.865,0,-0.05,-0.5,-0.01,5.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,Abduleallah Hawsawi,,,,,1.0,,,,,,,,,,,,
14773683,away,Al-Taawoun,Cristopher Zambrano,zambrano-cristopher,C. Zambrano,F,19,184.0,161,M,1116357,EUR,1088985600,F,19,19,True,8.0,7.0,,,0.0,3.0,3.0,5.0,,1.0,,,,,23.0,9.0,6.6,1.0,0.0324559,8.0192834490027,2.0,-0.41999999999999,3.15,0,-0.04,0.03,0.13,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14773683,away,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400,F,9,9,True,3.0,3.0,,,0.0,,,3.0,,,,,,,16.0,3.0,6.5,,0.00944087,28.594892319366,2.0,23.1,14.91,0,0.03,0.09,0.0,3.0,,2.0,,,,,,,,,,1.0,,,28.594892319366,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
14773683,away,Al-Taawoun,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773683,away,Al-Taawoun,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meshal Alaeli,,,,,,,,,,,,,,,,,
14773683,away,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ahmed Bahusayn,,,,,,,,,,,,,,,,,
14773683,away,Al-Taawoun,Mohammed Al Aqal,mohammed-al-aqal,M. A. Aqal,M,90,182.0,24,M,1127133,EUR,949881600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammed Al Aqal,,,,,,,,,,,,,,,,,
