match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,captain,stat_bigChanceCreated,stat_penaltyConceded,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_shotOffTarget,stat_bigChanceMissed,stat_penaltyWon
11451124,home,Konyaspor,Paul Bernardoni,,,paul-bernardoni,P. Bernardoni,G,40,190,167,M,361314,EUR,861321600,G,61,61,False,39.0,22.0,27.0,10.0,0.0,14.0,14.0,8.0,25.0,1.0,1.0,1.0,5.0,1.0,1.0,90.0,42.0,6.1,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451124,home,Konyaspor,Ahmet Oğuz,,,ahmet-oguz,A. Oğuz,D,22,175,120,M,603902,EUR,727142400,D,22,22,False,28.0,18.0,7.0,2.0,0.0,14.0,15.0,5.0,15.0,4.0,1.0,4.0,3.0,,,90.0,64.0,6.8,21.0,0,2.0,1.0,1.0,3.0,11.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,
11451124,home,Konyaspor,Uğurcan Yazğılı,,,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,D,5,5,False,51.0,45.0,7.0,1.0,0.0,40.0,41.0,5.0,10.0,1.0,1.0,7.0,8.0,,,90.0,68.0,7.8,7.0,1,,,,,6.0,,,5.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11451124,home,Konyaspor,Francisco Calvo,,,francisco-calvo,F. Calvo,D,5,181,677,M,156400,EUR,710553600,D,15,15,False,45.0,32.0,12.0,3.0,0.0,24.0,25.0,8.0,20.0,3.0,1.0,2.0,7.0,,,90.0,53.0,6.6,13.0,0,,,2.0,1.0,6.0,3.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
11451124,home,Konyaspor,Guilherme Haubert Sityá,,,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,20.0,12.0,4.0,,1.0,5.0,6.0,9.0,18.0,1.0,1.0,,1.0,,,90.0,41.0,7.2,14.0,0,4.0,2.0,,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,,3.0,,,,2.0,True,1.0,,,,,,,,,
11451124,home,Konyaspor,Soner Dikmen,,,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,6,6,False,30.0,26.0,2.0,2.0,0.0,16.0,18.0,10.0,12.0,3.0,,1.0,3.0,,,90.0,40.0,6.7,5.0,1,,,,,6.0,2.0,1.0,4.0,2.0,,1.0,2.0,,1.0,,1.0,,,,1.0,,,,,,,,
11451124,home,Konyaspor,Steven​ N'Zonzi,,,steven-nzonzi,S. N'Zonzi,M,15,196,565,M,51652,EUR,598147200,M,37,37,False,31.0,28.0,3.0,2.0,0.0,22.0,24.0,6.0,7.0,4.0,2.0,1.0,2.0,,,62.0,34.0,6.6,3.0,0,,,,2.0,2.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,
11451124,home,Konyaspor,Robert Murić,,,robert-muric,R. Murić,M,,182,210,M,283853,EUR,826588800,M,7,7,False,13.0,10.0,1.0,,0.0,4.0,5.0,6.0,8.0,2.0,,1.0,3.0,,,63.0,20.0,6.5,6.0,0,,,,,,1.0,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,
11451124,home,Konyaspor,Alexandru Cicâldău,,,alexandru-cicaldau,A. Cicâldău,M,20,178,682,M,827540,EUR,868320000,M,8,8,False,17.0,10.0,1.0,,0.0,5.0,5.0,5.0,13.0,2.0,1.0,1.0,3.0,,,63.0,24.0,6.6,10.0,1,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,
11451124,home,Konyaspor,Marlos Moreno,,,marlos-moreno,M. Moreno,F,7,173,1658,M,818942,EUR,843177600,M,70,70,False,11.0,10.0,,,0.0,3.0,3.0,7.0,8.0,10.0,2.0,,4.0,,,77.0,27.0,6.5,6.0,1,,,2.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,,,,,,,,1.0,1.0,,,,,,
11451124,home,Konyaspor,Sokol Cikalleshi,,,sokol-cikalleshi,S. Cikalleshi,F,,185,338,M,81138,EUR,646444800,F,17,17,False,13.0,12.0,,,0.0,2.0,2.0,10.0,11.0,5.0,,,1.0,,,66.0,21.0,6.7,3.0,2,,,2.0,1.0,4.0,2.0,2.0,,,,1.0,1.0,,,,,,,,,2.0,2.0,,,,,,
11451124,home,Konyaspor,Oğulcan Ülgün,Ogulcan Ülgün,,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,True,11.0,9.0,1.0,,0.0,6.0,6.0,3.0,5.0,,,1.0,1.0,,,28.0,16.0,6.6,2.0,0,,,,1.0,3.0,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,
11451124,home,Konyaspor,Louka Prip,,,prip-louka,L. Prip,M,,182,142,M,976127,EUR,867542400,F,11,11,True,2.0,1.0,,,0.0,1.0,2.0,,,2.0,,,,,,27.0,6.0,6.3,3.0,0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,
11451124,home,Konyaspor,Yunus Malli,,,yunus-malli,Y. Malli,M,,179,114,M,136262,EUR,698889600,M,10,10,True,5.0,4.0,,,0.0,3.0,3.0,1.0,3.0,,,,2.0,,,27.0,11.0,6.7,4.0,1,1.0,,,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
11451124,home,Konyaspor,Cebrail Karayel,,,cebrail-karayel,C. Karayel,D,77,176,32,M,816485,EUR,776908800,D,19,19,True,5.0,2.0,,,0.0,1.0,3.0,1.0,3.0,3.0,,,2.0,,,24.0,12.0,6.1,6.0,0,1.0,,,,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
11451124,home,Konyaspor,Nélson Oliveira,,,nelson-oliveira,N. Oliveira,F,7,186,454,M,42898,EUR,681609600,F,16,16,True,5.0,4.0,,,0.0,3.0,3.0,1.0,2.0,3.0,1.0,,1.0,,,13.0,8.0,6.5,2.0,0,,,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11451124,home,Konyaspor,Deniz Ertaş,Deniz Ertas,,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451124,home,Konyaspor,Yasir Subaşı,,,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451124,home,Konyaspor,Kahraman Demirtaş,,,kahraman-demirtas,K. Demirtaş,D,47,184,25,M,845313,EUR,762480000,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
