match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotValueNormalized,player_height,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_clearanceOffLine,stat_bigChanceMissed,player_sofascoreId,stat_hitWoodwork,stat_bigChanceCreated
14015675,home,SV Atlas Delmenhorst,Damian Schobert,damian-schobert,D. Schobert,G,1,2,M,990314,EUR,928454400,G,1,1,False,46.0,25.0,40.0,20.0,0.0,9.0,16.0,16.0,30.0,2.0,2.0,4.0,11.0,1.0,5.0,6.0,4.0,4.0,90.0,59.0,7.1,21.0,0.6532,0,0.24,0.0,-0.32,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015675,home,SV Atlas Delmenhorst,Linus Urban,linus-urban,L. Urban,D,22,0,M,2218211,EUR,1100908800,D,22,22,False,30.0,14.0,9.0,2.0,0.0,6.0,9.0,8.0,21.0,2.0,1.0,5.0,3.0,,,,,,90.0,57.0,7.0,27.0,,2,0.1,0.04,-0.56,,Linus Urban,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.56,,,,,,,,,,,,,,,,,,,
14015675,home,SV Atlas Delmenhorst,Marlo Siech,marlo-siech,M. Siech,D,30,0,M,875624,EUR,880329600,D,30,30,False,20.0,12.0,9.0,3.0,0.0,7.0,7.0,5.0,13.0,8.0,1.0,5.0,2.0,,,,,,90.0,33.0,6.0,9.0,,1,0.05,0.01,-0.41,,,,,5.0,6.0,1.0,,1.0,1.0,4.0,1.0,-0.04,192.0,3.0,1.0,1.0,,,,,,,,,,,,,,,
14015675,home,SV Atlas Delmenhorst,Dylan Burke,dylan-burke,D. Burke,D,3,9,M,935819,EUR,847756800,D,3,3,False,23.0,15.0,7.0,2.0,0.0,12.0,17.0,3.0,6.0,7.0,4.0,3.0,4.0,,,,,,90.0,32.0,5.5,9.0,,1,0.05,0.01,-0.59,,,,,1.0,1.0,,,1.0,,2.0,,-0.34,187.0,,1.0,,,1.0,1.0,,,,,,,,,,,,
14015675,home,SV Atlas Delmenhorst,Ibrahim Temin,ibrahim-temin,I. Temin,D,5,1,M,801234,EUR,717033600,D,5,5,False,22.0,10.0,3.0,1.0,0.0,4.0,6.0,6.0,16.0,9.0,,1.0,4.0,,,,,,90.0,54.0,6.2,28.0,,2,-0.04,0.17,-0.36,,,2.0,,2.0,7.0,,,1.0,1.0,1.0,,-0.2,183.0,4.0,,2.0,,3.0,,True,2.0,1.0,2.0,2.0,2.0,,,,,,
14015675,home,SV Atlas Delmenhorst,Daniel Hefele,hefele-daniel,D. Hefele,M,6,0,M,1068324,EUR,998352000,M,6,6,False,16.0,10.0,4.0,1.0,0.0,3.0,4.0,7.0,12.0,3.0,1.0,3.0,5.0,,,,,,62.0,23.0,6.7,8.0,,0,0.21,0.19,-0.02,,,,,,2.0,,,,2.0,1.0,1.0,,174.0,1.0,,,,,,,,,,2.0,1.0,,,,,,
14015675,home,SV Atlas Delmenhorst,Josip Tomić,josip-tomic,J. Tomić,M,10,3,M,310990,EUR,742780800,M,10,10,False,22.0,9.0,6.0,2.0,0.0,6.0,11.0,3.0,11.0,5.0,1.0,2.0,3.0,,,,,,73.0,29.0,5.9,14.0,,0,0.0,-0.82,-0.02,,,,,,1.0,,,,1.0,3.0,,,178.0,1.0,,,,,,,,,,1.0,1.0,,,,,,
14015675,home,SV Atlas Delmenhorst,Dinand Gijsen,dinand-gijsen,D. Gijsen,M,8,1,M,2218207,EUR,1118275200,M,8,8,False,22.0,15.0,1.0,,0.0,6.0,7.0,9.0,15.0,8.0,3.0,3.0,1.0,,,,,,83.0,35.0,6.3,12.0,,0,0.2,0.34,-0.06,,Dinand Gijsen,2.0,,,2.0,,,,1.0,1.0,2.0,,,3.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,
14015675,home,SV Atlas Delmenhorst,Lamine Diop,lamine-diop,L. Diop,F,16,8,M,1130823,EUR,800755200,M,16,16,False,16.0,7.0,2.0,2.0,1.0,2.0,2.0,5.0,14.0,12.0,,,2.0,,,,,,73.0,27.0,6.9,13.0,,1,0.25,0.38,-0.1,,Lamine Diop,,,5.0,9.0,,,1.0,,3.0,1.0,-0.11,185.0,5.0,,1.0,,3.0,,,3.0,2.0,1.0,1.0,1.0,,,,,,
14015675,home,SV Atlas Delmenhorst,Steffen Rohwedder,steffen-rohwedder,S. Rohwedder,F,28,1,M,1397784,EUR,835747200,F,28,28,False,14.0,9.0,,,0.0,4.0,5.0,5.0,9.0,6.0,1.0,1.0,3.0,,,,,,90.0,24.0,7.9,8.0,,1,0.22,0.06,-0.02,,,1.0,1.0,5.0,6.0,1.0,1.0,,2.0,1.0,,0.52,188.0,3.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,
14015675,home,SV Atlas Delmenhorst,Nico Poplawski,poplawski-nico,N. Poplawski,F,11,26,M,1907464,EUR,1028937600,F,11,11,False,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,6.0,,,,,,,,,83.0,19.0,7.2,8.0,,0,0.21,-0.01,0.38,,,,,,2.0,,,,4.0,1.0,,,192.0,3.0,2.0,1.0,,1.0,,,1.0,,,1.0,,1.0,1.0,,,,
14015675,home,SV Atlas Delmenhorst,Sven Lameyer,sven-lameyer,S. Lameyer,M,27,2,M,981209,EUR,972950400,M,27,27,True,13.0,12.0,1.0,,0.0,6.0,6.0,6.0,7.0,,,,5.0,,,,,,28.0,15.0,6.7,1.0,,0,0.01,0.08,-0.02,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,
14015675,home,SV Atlas Delmenhorst,Tobias Fagerström,tobias-fagerstrom,T. Fagerström,M,9,10,M,941609,EUR,963360000,F,9,9,True,9.0,7.0,1.0,,0.0,1.0,1.0,6.0,8.0,6.0,,,2.0,,,,,,17.0,15.0,6.3,6.0,,0,-0.1,0.08,0.16,,,,,,2.0,,,,2.0,3.0,,,175.0,1.0,,,,2.0,,,,,,2.0,1.0,,,,,,
14015675,home,SV Atlas Delmenhorst,Joel Schallschmidt,joel-schallschmidt,J. Schallschmidt,M,25,0,M,1518642,EUR,989539200,M,25,25,True,10.0,7.0,,,0.0,1.0,1.0,6.0,9.0,1.0,,,,,,,,,17.0,11.0,6.8,3.0,,0,0.0,0.01,-0.01,,Joel Schallschmidt,,,3.0,3.0,,,,,,,,188.0,1.0,,,,,,,,,,,,,,,,,
14015675,home,SV Atlas Delmenhorst,Timon-Julian Widiker,timon-julian-widiker,T. Widiker,D,19,0,M,2218215,EUR,1052265600,D,19,19,True,6.0,3.0,4.0,1.0,0.0,2.0,2.0,1.0,4.0,,,,,,,,,,8.0,7.0,6.6,3.0,,0,-0.02,0.04,0.0,,Timon-Julian Widiker,,,,,,,,,,,,178.0,,,,,,,,,,,,,,,,,,
14015675,home,SV Atlas Delmenhorst,Justin Dähnenkamp,justin-dahnenkamp,J. Dähnenkamp,F,7,1,M,990304,EUR,857001600,F,7,7,True,,,,,0.0,,,,,1.0,,,,,,,,,8.0,2.0,6.5,1.0,,0,,,0.13,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14015675,home,SV Atlas Delmenhorst,Kilian Sanden,kilian-sanden,K. Sanden,G,26,0,M,2218210,EUR,1097193600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Kilian Sanden,,,,,,,,,,,,190.0,,,,,,,,,,,,,,,,,,
14015675,home,SV Atlas Delmenhorst,Philipp Eggersgluss,philipp-eggersgluss,P. Eggersgluss,D,21,1,M,293443,EUR,799027200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,182.0,,,,,,,,,,,,,,,,,,
14015675,home,SV Atlas Delmenhorst,Tom Berling,tom-berling,T. Berling,D,18,0,M,2218213,EUR,1076371200,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Tom Berling,,,,,,,,,,,,190.0,,,,,,,,,,,,,,,,,,
14015675,home,SV Atlas Delmenhorst,Leonit Basha,leonit-basha,L. Basha,F,23,2,M,1518644,EUR,1081728000,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Leonit Basha,,,,,,,,,,,,186.0,,,,,,,,,,,,,,,,,,
14015675,away,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,410,M,578166,EUR,877392000,G,33,33,False,38.0,26.0,24.0,12.0,0.0,20.0,23.0,6.0,15.0,,,,7.0,1.0,1.0,2.0,,,90.0,46.0,6.4,12.0,0.0528,0,0.29,0.01,-0.12,-0.87,,,,,1.0,,,,,,,,193.0,,,,,,,,,,,1.0,1.0,,,,,,
