match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoalsOnTarget,stat_ownGoals,captain,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_punches,stat_errorLeadToAGoal
12436516,home,Manchester United,Antony,,,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,F,21,21,True,17.0,13.0,,,0.0,5.0,7.0,9.0,11.0,1.0,,,45.0,30.0,6.5,7.0,0.0676365,2,,1.0,5.0,4.0,1.0,,,1.0,1.0,,1.0,,1.0,0.7673,1.0,1.0,1.0,,3.0,1.0,,1.0,,1.0,2.0,0.4993,,,1.0,,,,
12436516,home,Manchester United,Toby Collyer,Toby Collyer,,toby-collyer,T. Collyer,M,33,180,7937,M,tobycollyer,1084356,EUR,1073088000,M,43,43,True,21.0,20.0,,,0.0,11.0,12.0,9.0,9.0,,,,37.0,25.0,6.8,1.0,0.0136629,0,,1.0,2.0,3.0,1.0,,,2.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,
12436516,home,Manchester United,Joshua Zirkzee,,,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,11,11,True,13.0,9.0,,,0.0,5.0,5.0,4.0,8.0,3.0,,,37.0,22.0,6.9,8.0,0.0245111,1,,1.0,5.0,3.0,,,,,,2.0,1.0,1.0,,0.0257,,,2.0,2.0,2.0,,,,,,1.0,,,,,1.0,1.0,,
12436516,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,True,10.0,8.0,2.0,1.0,0.0,5.0,6.0,3.0,4.0,,,,8.0,15.0,6.6,5.0,0.00202672,0,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
12436516,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,True,8.0,8.0,,,1.0,2.0,2.0,6.0,6.0,2.0,,,8.0,8.0,7.5,,0.317215,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,
12436516,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436516,home,Manchester United,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169,8798,M,tyrellmalacia,825839,EUR,934761600,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436516,home,Manchester United,Godwill Kukonki,Godwill Kukonki,,godwill-kukonki,G. Kukonki,D,12,196,2041,M,,1899546,EUR,1202256000,D,87,87,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436516,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436516,away,Southampton,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,30,30,False,36.0,17.0,26.0,7.0,0.0,13.0,15.0,4.0,21.0,4.0,4.0,6.0,90.0,45.0,7.2,19.0,0.00155969,0,-0.4224,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12436516,away,Southampton,James Bree,,,james-bree,J. Bree,D,14,178,148,M,,555406,EUR,881798400,D,14,14,False,47.0,32.0,5.0,2.0,0.0,21.0,23.0,11.0,24.0,7.0,,,90.0,59.0,6.7,17.0,0.00613547,0,,,2.0,7.0,,2.0,1.0,3.0,1.0,4.0,,,3.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,
12436516,away,Southampton,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189,6978,M,janbednarek_,286085,EUR,829267200,D,35,35,False,37.0,36.0,4.0,4.0,0.0,24.0,24.0,12.0,13.0,2.0,,,83.0,58.0,7.6,3.0,0.00291473,0,,3.0,6.0,9.0,,5.0,3.0,3.0,3.0,5.0,,3.0,2.0,,,,,,,,,,,2.0,1.0,,,True,,,,,
12436516,away,Southampton,Taylor Harwood-Bellis,,,taylor-harwood-bellis,T. Harwood-Bellis,D,6,185,1654,M,,980637,EUR,1012348800,D,6,6,False,50.0,42.0,7.0,5.0,0.0,24.0,26.0,18.0,24.0,3.0,,,90.0,67.0,6.7,9.0,0.00908986,1,,1.0,4.0,10.0,3.0,4.0,,5.0,,2.0,1.0,2.0,4.0,0.028,,,2.0,,1.0,1.0,,,,1.0,2.0,,,,,,,,1.0
12436516,away,Southampton,Yukinari Sugawara,,,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,,905347,EUR,962150400,M,16,16,False,28.0,22.0,1.0,1.0,0.0,6.0,7.0,17.0,23.0,2.0,,,90.0,50.0,6.7,11.0,0.0416824,0,,,2.0,,,5.0,3.0,,1.0,,,,,,2.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,
12436516,away,Southampton,Lesley Ugochukwu,,,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,l.ugochukwu8,1048916,EUR,1080259200,M,26,26,False,41.0,37.0,2.0,1.0,0.0,11.0,13.0,26.0,28.0,4.0,,,83.0,61.0,7.7,5.0,0.0249277,0,,1.0,2.0,11.0,,3.0,,4.0,,5.0,,3.0,2.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,
12436516,away,Southampton,Joe Aribo,,,joe-aribo,J. Aribo,M,18,183,1387,M,,818073,EUR,837907200,M,7,7,False,41.0,36.0,2.0,1.0,0.0,13.0,14.0,23.0,27.0,11.0,,,73.0,50.0,7.1,7.0,0.0168731,1,,,2.0,3.0,2.0,,,2.0,,,1.0,,1.0,0.0717,,,2.0,,1.0,1.0,,,,2.0,,,,,,,,,
12436516,away,Southampton,Kyle Walker-Peters,,,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,,823085,EUR,860889600,M,2,2,False,31.0,26.0,1.0,1.0,0.0,10.0,11.0,16.0,20.0,3.0,,,90.0,51.0,7.0,9.0,0.0198781,0,,,4.0,4.0,1.0,3.0,1.0,4.0,2.0,,,2.0,2.0,,,,2.0,1.0,,,,,,2.0,,,,,,,,,
12436516,away,Southampton,Mateus Fernandes,,,mateus-fernandes,M. Fernandes,M,18,178,3830,M,,1142562,EUR,1089417600,F,18,18,False,34.0,31.0,1.0,,0.0,10.0,10.0,22.0,30.0,6.0,,,73.0,58.0,7.2,13.0,0.0526953,3,,,3.0,6.0,1.0,1.0,,3.0,,,1.0,1.0,2.0,0.819,6.0,1.0,1.0,1.0,3.0,2.0,,2.0,,3.0,1.0,0.3311,,,1.0,,,,
12436516,away,Southampton,Tyler Dibling,Tyler,Dibling,tyler-dibling,T. Dibling,M,20,178,2847,M,,1174472,EUR,1140134400,F,33,33,False,20.0,15.0,,,0.0,5.0,5.0,10.0,15.0,3.0,,,63.0,38.0,7.3,10.0,0.0124932,3,,1.0,6.0,3.0,,1.0,,,1.0,1.0,,,,0.1914,,,1.0,3.0,3.0,2.0,1.0,2.0,,1.0,,0.2345,,,,,,,
12436516,away,Southampton,Kamaldeen Sulemana,,,kamaldeen-sulemana,K. Sulemana,F,7,174,8299,M,kamaldeenho10,1019442,EUR,1013731200,F,20,20,False,20.0,16.0,2.0,2.0,0.0,6.0,6.0,10.0,14.0,5.0,,,90.0,44.0,7.3,13.0,0.0135172,4,,1.0,6.0,8.0,,,1.0,1.0,,1.0,1.0,,,0.4003,,,,4.0,6.0,5.0,2.0,1.0,,3.0,1.0,0.1026,,,,,,,
12436516,away,Southampton,Will Smallbone,,,will-smallbone,W. Smallbone,M,39,173,484,M,,970435,EUR,951091200,M,8,8,True,12.0,8.0,,,0.0,3.0,4.0,5.0,8.0,,,,27.0,14.0,6.2,5.0,0.00188104,0,,,2.0,2.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,
12436516,away,Southampton,Flynn Downes,Flynn,Downes,flynn-downes,F. Downes,M,4,172,375,M,,879810,EUR,916790400,M,4,4,True,6.0,3.0,1.0,,0.0,1.0,1.0,2.0,5.0,,,,17.0,12.0,6.2,4.0,0.00192832,0,,1.0,2.0,1.0,,2.0,,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,
12436516,away,Southampton,Adam Armstrong,Adam,Armstrong,adam-armstrong,A. Armstrong,F,9,172,1450,M,,361352,EUR,855532800,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,17.0,4.0,6.3,1.0,0.00029271,1,,,1.0,,,,,,,,1.0,,,0.0248,,,,1.0,,,,,,,,,,,,,,,
12436516,away,Southampton,Nathan Wood,,,nathan-wood,N. Wood,D,15,188,204,M,,944200,EUR,1022803200,D,15,15,True,,,,,0.0,,,,,,,,13.0,1.0,6.0,,,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436516,away,Southampton,Paul Onuachu,,,paul-onuachu,P. Onuachu,F,30,201,6601,M,,295123,EUR,770083200,F,32,32,True,1.0,,,,0.0,,,,1.0,,,,13.0,2.0,6.4,2.0,,0,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
12436516,away,Southampton,Alex McCarthy,,,alex-mccarthy,A. McCarthy,G,1,193,297,M,,45502,EUR,628646400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436516,away,Southampton,Ryan Manning,Ryan,Manning,ryan-manning,R. Manning,D,3,172,451,M,,328701,EUR,834710400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436516,away,Southampton,Adam Lallana,,,adam-lallana,A. Lallana,M,10,172,1210,M,,17054,EUR,579225600,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436516,away,Southampton,Cameron Archer,,,cameron-archer,C. Archer,F,19,181,984,M,,993451,EUR,1007856000,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
