match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,captain,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,stat_unsuccessfulTouch,stat_outfielderBlock,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist
10570041,home,Rotherham United,Josh Vickers,josh-vickers,J. Vickers,G,31,183.0,50,M,370476,EUR,817776000.0,G,31,31,False,25.0,19.0,12.0,6.0,16.0,16.0,3.0,9.0,7.0,1.0,1.0,1.0,90.0,31.0,6.3,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570041,home,Rotherham United,Wes Harding,wes-harding,W. Harding,D,45,181.0,89,M,892397,EUR,845769600.0,D,2,2,False,60.0,44.0,6.0,3.0,14.0,17.0,30.0,49.0,3.0,,,,90.0,88.0,6.7,25.0,0,6.0,1.0,5.0,5.0,9.0,1.0,2.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
10570041,home,Rotherham United,Lee Peltier,lee-peltier,L. Peltier,D,,178.0,17,M,9649,EUR,534643200.0,D,21,21,False,79.0,72.0,14.0,13.0,45.0,49.0,27.0,30.0,5.0,,,,90.0,87.0,7.5,7.0,1,,,7.0,,9.0,,,,1.0,1.0,,,,True,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,
10570041,home,Rotherham United,Jamie McCart,jamie-mccart,J. McCart,D,5,185.0,36,M,788375,EUR,866764800.0,D,5,5,False,73.0,56.0,9.0,5.0,33.0,42.0,24.0,34.0,4.0,,,,90.0,90.0,7.5,20.0,1,3.0,,11.0,1.0,13.0,,1.0,,2.0,2.0,,,,,1.0,2.0,1.0,,2.0,1.0,1.0,,,,,,,,,
10570041,home,Rotherham United,Brooke Norton-Cuffy,brooke-norton-cuffy,B. Norton-Cuffy,D,15,181.0,1219,M,1087514,EUR,1073865600.0,M,10,10,False,20.0,15.0,2.0,,2.0,3.0,13.0,23.0,4.0,,,,64.0,37.0,6.1,19.0,0,6.0,,,6.0,1.0,,3.0,1.0,,,,,,,,,1.0,,1.0,,,4.0,2.0,,,,,,,
10570041,home,Rotherham United,Scott High,scott-high,S. High,M,15,177.0,21,M,1009712,EUR,982195200.0,M,7,7,False,30.0,23.0,4.0,2.0,5.0,6.0,21.0,28.0,11.0,,,,90.0,43.0,7.2,9.0,2,4.0,1.0,1.0,2.0,3.0,,,,2.0,1.0,,,,,2.0,,,,2.0,3.0,,1.0,,,,,,,,
10570041,home,Rotherham United,Jamie Lindsay,jamie-lindsay,J. Lindsay,M,38,177.0,14,M,75705,EUR,813369600.0,M,16,16,False,33.0,29.0,1.0,,12.0,13.0,17.0,22.0,4.0,,,,80.0,51.0,6.7,10.0,2,2.0,2.0,,7.0,4.0,1.0,,,4.0,2.0,1.0,,,,2.0,,1.0,,,,,3.0,1.0,1.0,,,,,,
10570041,home,Rotherham United,Oliver Rathbone,oliver-rathbone,O. Rathbone,M,20,173.0,175,M,842141,EUR,844905600.0,M,18,18,False,34.0,27.0,4.0,3.0,9.0,9.0,18.0,27.0,1.0,,,,65.0,55.0,6.9,14.0,2,2.0,,1.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,,,2.0,1.0,2.0,,1.0,,,1.0,4.0,,,,,,,
10570041,home,Rotherham United,Cohen Bramall,cohen-bramall,C. Bramall,D,33,175.0,86,M,888549,EUR,828403200.0,M,3,3,False,25.0,21.0,3.0,1.0,11.0,11.0,11.0,18.0,3.0,,,,64.0,34.0,6.8,9.0,0,4.0,,1.0,1.0,3.0,,3.0,2.0,,,,,,,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,
10570041,home,Rotherham United,Tom Eaves,tom-eaves,T. Eaves,F,9,190.0,39,M,106192,EUR,695347200.0,F,9,9,False,14.0,11.0,1.0,1.0,2.0,2.0,9.0,12.0,4.0,,,,64.0,20.0,6.6,7.0,1,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,
