match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_outfielderBlock,stat_wonTackle,stat_errorLeadToAGoal,stat_aerialLost,stat_challengeLost,stat_wonContest,stat_keyPass,stat_accurateCross,stat_wasFouled,stat_onTargetScoringAttempt,stat_totalOffside,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
10433857,home,Kayserispor,Mario Gavranović,mario-gavranovic,M. Gavranović,F,,175,340,,49351,EUR,627868800,F,19,19,False,13.0,9.0,,,5.0,6.0,4.0,7.0,,3.0,,3.0,,,,,,89.0,21.0,7.4,6.0,3,,3.0,,,1.0,,1.0,,,1.0,,1.0,,,1.0,,1.0,,2.0,1.0,2.0,,2.0,,1.0,,,
10433857,home,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,326,M,344009,EUR,771984000,M,7,7,True,10.0,8.0,,,4.0,4.0,5.0,8.0,,1.0,,3.0,,,,,,32.0,17.0,8.0,5.0,1,2.0,1.0,,,1.0,2.0,1.0,,,,,1.0,,,,,2.0,1.0,,1.0,,,,,1.0,1.0,,
10433857,home,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,M,11,11,True,19.0,15.0,2.0,1.0,6.0,8.0,10.0,13.0,,4.0,,2.0,,,,,,31.0,30.0,6.7,6.0,0,2.0,2.0,2.0,,,1.0,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,
10433857,home,Kayserispor,Emrah Başsan,emrah-bassan,E. Başsan,M,14,177,60,M,174141,EUR,703468800,M,17,17,True,11.0,9.0,,,,,10.0,14.0,,,,,,,,,,18.0,19.0,7.7,6.0,1,3.0,,,,,2.0,,,,,,,,,,,3.0,1.0,,,,,1.0,,,1.0,2.0,
10433857,home,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,True,8.0,6.0,,,1.0,1.0,7.0,9.0,,1.0,,1.0,,,,,,17.0,12.0,6.7,2.0,1,2.0,,1.0,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,1.0
10433857,home,Kayserispor,Mustafa Pektemek,mustafa-pektemek,M. Pektemek,F,,182,39,M,43643,EUR,587260800,F,9,9,True,3.0,1.0,,,,,1.0,3.0,1.0,1.0,,,,,,,,1.0,3.0,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433857,home,Kayserispor,Abdulkadir Taşdan,abdulkadir-tasdan,A. Taşdan,G,1,192,14,M,1065837,EUR,1055894400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,Abdulkadir Tasdan,,,,,,,,,,,,,,,,,,,,
10433857,home,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183,103,M,68228,EUR,687571200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433857,home,Kayserispor,Andrea Bertolacci,andrea-bertolacci,A. Bertolacci,M,,179,98,M,47568,EUR,663552000,M,91,91,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433857,home,Kayserispor,İlhan Parlak,ilhan-parlak,İ. Parlak,F,38,181,25,,5810,EUR,537926400,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433857,home,Kayserispor,Hayrullah Erkip,erkip-hayrullah,H. Erkip,F,22,175,10,M,1177165,EUR,1056067200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433857,away,Adana Demirspor,Ertaç Özbir,ertac-ozbir,E. Özbir,G,,186,92,M,126077,EUR,625276800,G,25,25,False,34.0,30.0,9.0,5.0,30.0,32.0,,2.0,,,,6.0,,3.0,4.0,,,90.0,42.0,6.8,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433857,away,Adana Demirspor,Jonas Svensson,jonas-svensson,J. Svensson,D,71,170,1475,M,98199,EUR,731376000,D,22,22,False,32.0,30.0,2.0,,18.0,19.0,12.0,13.0,,4.0,2.0,5.0,,,,,,90.0,52.0,6.5,4.0,1,,3.0,,,3.0,1.0,2.0,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,
10433857,away,Adana Demirspor,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190,969,M,863600,EUR,763516800,D,5,5,False,38.0,35.0,4.0,4.0,28.0,30.0,7.0,8.0,,2.0,5.0,2.0,,,,,,90.0,48.0,6.7,3.0,0,,2.0,,2.0,1.0,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,
10433857,away,Adana Demirspor,Semih Güler,semih-guler,S. Güler,D,6,184,112,M,325155,EUR,786153600,D,4,4,False,44.0,35.0,10.0,4.0,32.0,36.0,3.0,8.0,1.0,4.0,5.0,6.0,,,,,,90.0,55.0,6.6,11.0,0,,2.0,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,
10433857,away,Adana Demirspor,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169,248,M,234232,EUR,762825600,D,77,77,False,39.0,30.0,5.0,1.0,10.0,12.0,20.0,31.0,1.0,2.0,2.0,6.0,,,,,,90.0,66.0,6.2,18.0,0,4.0,5.0,2.0,3.0,,,1.0,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,
10433857,away,Adana Demirspor,Benjamin Stambouli,benjamin-stambouli,B. Stambouli,M,21,180,161,M,105951,EUR,650505600,M,90,90,False,47.0,37.0,9.0,6.0,18.0,21.0,19.0,26.0,1.0,5.0,4.0,5.0,,,,,,87.0,63.0,7.1,14.0,0,,6.0,2.0,1.0,3.0,,,,,2.0,1.0,2.0,,,2.0,,2.0,,1.0,,,True,,,,,,
10433857,away,Adana Demirspor,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,,180,427,M,228342,EUR,656985600,M,17,17,False,32.0,27.0,3.0,2.0,13.0,15.0,14.0,17.0,1.0,5.0,1.0,6.0,,,,,,90.0,46.0,7.3,7.0,2,,3.0,3.0,2.0,,1.0,2.0,,,,,,,,,2.0,,,2.0,1.0,,,,1.0,1.0,,,
10433857,away,Adana Demirspor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,M,11,11,False,18.0,13.0,1.0,,3.0,3.0,10.0,15.0,,,1.0,3.0,,,,,,61.0,22.0,6.7,5.0,1,,2.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,
10433857,away,Adana Demirspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,8,180,414,M,343527,EUR,718156800,M,20,20,False,20.0,14.0,2.0,1.0,9.0,10.0,5.0,11.0,,1.0,,1.0,,,,,,61.0,30.0,6.3,13.0,1,1.0,4.0,1.0,,1.0,3.0,1.0,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,
10433857,away,Adana Demirspor,Henry Onyekuru,henry-onyekuru,H. Onyekuru,F,7,175,741,M,809220,EUR,865468800,M,7,7,False,10.0,9.0,1.0,1.0,2.0,2.0,7.0,8.0,,4.0,,3.0,,,,,,79.0,26.0,7.3,8.0,2,,3.0,3.0,1.0,1.0,4.0,,,,,,,,,,,1.0,,3.0,2.0,1.0,,,,1.0,,,
10433857,away,Adana Demirspor,Younès Belhanda,younes-belhanda,Y. Belhanda,M,10,177,1189,M,72999,EUR,635904000,F,10,10,False,35.0,30.0,2.0,1.0,5.0,5.0,25.0,32.0,,7.0,,5.0,,,,,,90.0,59.0,8.0,13.0,5,2.0,4.0,5.0,1.0,1.0,2.0,,Younès,Belhanda,,,1.0,,1.0,,2.0,4.0,,4.0,1.0,1.0,,2.0,2.0,,1.0,2.0,
10433857,away,Adana Demirspor,Yusuf Sarı,yusuf-sari,Y. Sarı,M,7,168,562,M,896364,EUR,911520000,F,26,26,True,10.0,8.0,,,3.0,4.0,5.0,7.0,,,,,,,,,,29.0,13.0,6.5,4.0,1,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,
10433857,away,Adana Demirspor,Fredrik Gulbrandsen,fredrik-gulbrandsen,F. Gulbrandsen,F,8,178,352,M,51833,EUR,716083200,F,23,23,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,1.0,,1.0,,,,,,29.0,10.0,6.3,1.0,0,,6.0,,2.0,,,2.0,,,1.0,,,,1.0,2.0,,,,1.0,,,,,,,,,
10433857,away,Adana Demirspor,Britt Assombalonga,britt-assombalonga,B. Assombalonga,F,27,177,240,M,151512,EUR,723600000,F,9,9,True,3.0,1.0,,,1.0,1.0,,2.0,,1.0,,1.0,,,,,,11.0,6.0,6.1,3.0,1,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0
10433857,away,Adana Demirspor,Gökhan Inler,gokhan-inler,G. Inler,M,,183,108,M,4252,EUR,457142400,M,88,88,True,11.0,10.0,1.0,1.0,5.0,5.0,5.0,6.0,1.0,2.0,1.0,1.0,,,,,,8.0,14.0,6.8,1.0,0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10433857,away,Adana Demirspor,Vedat Karakuş,vedat-karakus,V. Karakuş,G,1,185,49,M,847353,EUR,888624000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433857,away,Adana Demirspor,Jovan Manev,jovan-manev,J. Manev,D,29,185,186,M,1111781,EUR,980380800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,Jovan Manev,,,,,,,,,,,,,,,,,,,,
10433857,away,Adana Demirspor,İsmail Çokçalış,ismail-cokcalis,İ. Çokçalış,D,16,176,32,M,906050,EUR,961545600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433857,away,Adana Demirspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,77,176,46,M,883275,EUR,912470400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433857,away,Adana Demirspor,Gökhan Töre,gokhan-tore,G. Töre,M,,176,85,M,88125,EUR,695865600,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433857,away,Adana Demirspor,Birkir Bjarnason,birkir-bjarnason,B. Bjarnason,M,,182,161,M,13270,EUR,580694400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
