match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_keyPass,captain,stat_accurateLongBalls,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_blockedScoringAttempt,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,player_sofascoreId,stat_wonContest,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_errorLeadToAShot,stat_clearanceOffLine,stat_outfielderBlock
14573049,home,RC Strasbourg,Mike Penders,Mike Penders,,mike-penders,M. Penders,G,39,199.0,4409,M,1149148,EUR,1122768000,G,39,39,False,27.0,23.0,4.0,0.0,23.0,25.0,2.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,90.0,35.0,6.9,4.0,8.304e-05,0.2771,0,0.3427,-0.01,0.01,-0.05,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573049,home,RC Strasbourg,Abdoul Ouattara,,,abdoul-ouattara,A. Ouattara,M,42,180.0,1127,M,1930811,EUR,1129939200,D,42,42,False,47.0,42.0,,0.0,26.0,30.0,17.0,,,2.0,3.0,,,,61.0,60.0,6.2,10.0,0.0272568,,0,,0.08,0.0,-0.15,,16.0,3.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573049,home,RC Strasbourg,Guéla Doué,,,guela-doue,G. Doué,D,22,187.0,10560,M,1002033,EUR,1034812800,D,22,22,False,101.0,92.0,4.0,1.0,49.0,51.0,53.0,,4.0,,8.0,,,,90.0,121.0,7.2,13.0,0.296531,,2,,0.32,0.21,0.44,,45.0,7.0,,1.0,,2.0,True,3.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,0.1163,-0.49,,,,,,,,,,,,,,,,
14573049,home,RC Strasbourg,Andrew Omobamidele,,,andrew-omobamidele,A. Omobamidele,D,2,188.0,723,M,983066,EUR,1024790400,D,2,2,False,76.0,72.0,1.0,0.0,50.0,51.0,25.0,2.0,4.0,1.0,1.0,,,,90.0,83.0,6.7,4.0,0.0156094,,1,,0.14,0.05,-0.15,,22.0,3.0,,,,,,,,,1.0,,,1.0,1.0,2.0,0.054,-0.1,1.0,3.0,1.0,,,,,,,,,,,,,
14573049,home,RC Strasbourg,Lucas Høgsberg,,,lucas-hogsberg,L. Høgsberg,D,24,187.0,1149,M,1426597,EUR,1151020800,D,24,24,False,116.0,106.0,3.0,0.0,43.0,49.0,67.0,1.0,2.0,2.0,2.0,,,,90.0,126.0,7.0,12.0,0.0355188,,1,,0.39,0.16,-0.14,,63.0,,,,,,,1.0,,,,,,1.0,,,0.0364,-0.04,1.0,,,,,,,,,,,,,,,
14573049,home,RC Strasbourg,Kendry Páez,,,kendry-paez,K. Páez,M,19,177.0,23876,M,1464025,EUR,1178236800,M,16,16,False,51.0,43.0,2.0,0.0,14.0,15.0,39.0,,1.0,,8.0,,,,73.0,62.0,6.9,10.0,0.434106,,3,,0.43,0.24,-0.07,,30.0,3.0,,1.0,,4.0,,1.0,3.0,1.0,3.0,1.0,,,,,0.0914,-0.18,2.0,,,kendrypaez_10,1.0,1.0,1.0,1.0,,,,,,,,
14573049,home,RC Strasbourg,Mathis Amougou,,,mathis-amougou,M. Amougou,M,17,177.0,3746,M,1426224,EUR,1137542400,M,17,17,False,41.0,39.0,1.0,0.0,15.0,16.0,25.0,,1.0,,1.0,,,,62.0,48.0,6.4,3.0,0.0254566,,1,,0.06,0.09,-0.09,,24.0,2.0,,,1.0,1.0,,,,,,,,,,1.0,0.0469,-0.13,1.0,1.0,1.0,,,,,,1.0,,,,,,,
14573049,home,RC Strasbourg,Rafael Luis,Rafael Luís,,luis-rafael,R. Luís,M,83,186.0,579,M,1153333,EUR,1108684800,M,83,83,False,65.0,60.0,3.0,0.0,24.0,24.0,41.0,,4.0,,6.0,,,,78.0,74.0,7.0,8.0,0.0362739,,1,,0.07,0.22,-0.02,,36.0,,,,2.0,1.0,,2.0,,,,1.0,,4.0,3.0,,0.0294,-0.04,,1.0,,,,,,,,,,,,,,
14573049,home,RC Strasbourg,Martial Godo,,,martial-godo,M. Godo,F,20,169.0,1306,M,1190938,EUR,1047600000,M,20,20,False,37.0,33.0,,0.0,6.0,6.0,33.0,,4.0,,4.0,,,,90.0,65.0,6.2,16.0,0.2679,,5,,0.29,0.32,-0.08,,28.0,10.0,3.0,6.0,3.0,1.0,,,2.0,1.0,1.0,3.0,,,,2.0,0.9416,-0.71,1.0,2.0,3.0,,1.0,,1.0,,,2.0,1.0,0.4844,,,,
14573049,home,RC Strasbourg,Sebastian Nanasi,Sebastian Nanasi,,sebastian-nanasi,S. Nanasi,M,11,178.0,2784,M,962068,EUR,1021507200,F,11,11,False,27.0,25.0,,0.0,5.0,5.0,25.0,,1.0,,1.0,,,,61.0,39.0,6.5,6.0,0.151417,,2,,-0.2,0.43,-0.02,,21.0,3.0,,2.0,,3.0,,,3.0,1.0,,,,,,2.0,0.7025,-0.6,,,,,1.0,,,,,2.0,2.0,0.3429,,,,
14573049,home,RC Strasbourg,Félix Lemaréchal,,,felix-lemarechal,F. Lemaréchal,M,80,181.0,808,M,1130942,EUR,1060214400,F,80,80,False,35.0,28.0,,0.0,9.0,9.0,28.0,1.0,5.0,,1.0,,,,90.0,48.0,7.3,11.0,0.166844,,4,,0.3,0.17,-0.05,,20.0,2.0,1.0,3.0,2.0,1.0,,,2.0,1.0,,,,,,,0.1887,0.22,2.0,,1.0,,3.0,1.0,,,1.0,,2.0,0.503,,,,
14573049,home,RC Strasbourg,Valentín Barco,Valentín Barco,,valentin-barco,V. Barco,M,32,172.0,11698,M,1127057,EUR,1090540800,M,32,32,True,27.0,24.0,2.0,0.0,6.0,6.0,32.0,,2.0,,4.0,,,,29.0,49.0,6.9,10.0,0.316716,,2,,0.31,0.14,-0.01,,23.0,3.0,1.0,,,2.0,,1.0,11.0,5.0,,1.0,,,,2.0,0.1078,-0.12,1.0,,2.0,colo.barco,,,,,,,,,,,,
14573049,home,RC Strasbourg,Diego Moreira,Diego,Moreira,diego-moreira,D. Moreira,F,7,179.0,6030,M,1142233,EUR,1091750400,F,7,7,True,31.0,27.0,1.0,0.0,4.0,4.0,30.0,1.0,4.0,,2.0,,,,29.0,45.0,6.9,9.0,0.0486917,,1,,-0.02,0.22,-0.01,,24.0,1.0,1.0,2.0,2.0,1.0,,1.0,3.0,1.0,,,,,,,0.0448,0.0,1.0,,1.0,diegzyyy,2.0,,,,,,,,,,,
14573049,home,RC Strasbourg,Joaquin Panichelli,Joaquín Panichelli,,panichelli-joaquin,J. Panichelli,F,9,190.0,11553,M,1410925,EUR,1033948800,F,9,9,True,5.0,3.0,,0.0,1.0,1.0,4.0,1.0,2.0,,,,,,28.0,12.0,7.7,5.0,0.0702949,,2,,0.09,0.03,0.13,,2.0,3.0,2.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,0.2315,0.49,,1.0,,,,,,,,,2.0,0.9244,1.0,,,
