match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,player_firstName,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_wasFouled,player_sofascoreId,stat_goals,captain,stat_hitWoodwork,player_lastName,stat_goodHighClaim,stat_punches,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
12117095,home,Atlético Mineiro,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193,413,M,1018555,EUR,921024000,G,31,31,False,19.0,16.0,5.0,2.0,0.0,16.0,18.0,1.0,1.0,5.0,4.0,4.0,90.0,27.0,7.3,3.0,5.463e-05,0,0.7282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117095,home,Atlético Mineiro,Mariano,mariano,Mariano,D,,177,308,M,40076,EUR,519868800,D,25,25,False,81.0,68.0,13.0,6.0,0.0,27.0,32.0,52.0,3.0,3.0,,,90.0,103.0,7.1,18.0,0.0251946,0,,41.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12117095,home,Atlético Mineiro,Igor Rabello,igor-rabello,I. Rabello,D,21,190,883,M,753662,EUR,799027200,D,16,16,False,83.0,74.0,4.0,2.0,0.0,48.0,52.0,31.0,7.0,6.0,,,90.0,99.0,7.8,10.0,0.0161635,1,,26.0,,5.0,5.0,9.0,,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0088,,,,,,,,,,,,,,,,,,
12117095,home,Atlético Mineiro,Rômulo,romulo,Rômulo,D,49,182,592,M,1117102,EUR,1075507200,D,47,47,False,72.0,65.0,5.0,1.0,0.0,32.0,35.0,37.0,4.0,3.0,,,90.0,90.0,7.0,8.0,0.0302218,1,,33.0,,,4.0,4.0,2.0,1.0,3.0,1.0,2.0,,1.0,,,,1.0,,0.0076,Rômulo,1.0,1.0,,,,,,,,,,,,,,,
12117095,home,Atlético Mineiro,Brahian Palacios,brahian-palacios,B. Palacios,M,30,178,713,M,1106599,EUR,1038096000,M,30,30,False,33.0,29.0,2.0,1.0,0.0,9.0,9.0,25.0,1.0,5.0,,,89.0,53.0,7.0,9.0,0.0181364,3,,20.0,1.0,,5.0,3.0,4.0,,2.0,2.0,,1.0,2.0,,1.0,,,1.0,0.1276,Brahian Palacios,1.0,1.0,1.0,0.1021,,,,,,,,,,,,,
12117095,home,Atlético Mineiro,Paulo Vitor,vitor-paulo,P. Vitor,M,27,185,275,M,1488136,EUR,1093478400,M,27,27,False,50.0,39.0,5.0,1.0,0.0,16.0,17.0,33.0,4.0,2.0,,,68.0,63.0,6.7,14.0,0.0158947,0,,23.0,,5.0,6.0,9.0,,1.0,4.0,1.0,2.0,,3.0,,,,,1.0,,Paulo Vitor,,,,,2.0,,,,,,,,,,,,
12117095,home,Atlético Mineiro,Rodrigo Battaglia,rodrigo-battaglia,R. Battaglia,D,5,187,1317,M,158257,EUR,679276800,M,21,21,False,74.0,65.0,3.0,,0.0,26.0,29.0,45.0,6.0,1.0,,,90.0,91.0,6.9,14.0,0.0280598,0,,39.0,,2.0,3.0,4.0,2.0,,1.0,1.0,,,1.0,,,,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,
12117095,home,Atlético Mineiro,Cadu,cadu,Cadu,F,42,180,661,M,1199473,EUR,1085356800,M,42,42,False,33.0,29.0,1.0,,0.0,9.0,10.0,26.0,1.0,1.0,,,89.0,47.0,7.0,8.0,0.0362313,2,,20.0,3.0,1.0,4.0,6.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,0.0471,,2.0,,1.0,0.0769,,2.0,,,,,,,,,,,
12117095,home,Atlético Mineiro,Paulinho,paulinho,Paulinho,F,10,175,11050,M,885179,EUR,963619200,F,10,10,False,36.0,29.0,3.0,2.0,0.0,5.0,10.0,28.0,1.0,3.0,,,90.0,50.0,7.3,15.0,0.0614404,1,,24.0,2.0,1.0,6.0,1.0,2.0,,,,,2.0,1.0,,,,,1.0,0.3031,,,,1.0,0.4405,3.0,,paulinho10,1.0,,,,,,,,,
12117095,home,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,F,17,17,False,43.0,38.0,5.0,2.0,0.0,9.0,10.0,38.0,,7.0,,,90.0,61.0,7.4,15.0,0.0655291,1,,29.0,5.0,,1.0,5.0,2.0,,,,,3.0,,,,,,4.0,0.0309,,2.0,,1.0,0.0471,1.0,3.0,,,,,,,,,,,
