match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalCross,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_hitWoodwork
11369806,home,Cercle Brugge,Kévin Denkey,,,kevin-denkey,K. Denkey,F,9,181,3511,M,862470,EUR,975542400,F,9,9,False,17.0,10.0,,,3.0,3.0,7.0,14.0,3.0,,,,90.0,44.0,7.5,16.0,0.1602,0.0991,0.0744525,4,,8.0,7.0,12.0,13.0,4.0,1.0,,,5.0,,,,1.0,,,,5.0,1.0,,2.0,1.0,1.0,,1.0,,,
11369806,home,Cercle Brugge,Olivier Deman,,,deman-olivier,O. Deman,D,2,181,445,M,960114,EUR,954979200,F,23,23,True,9.0,9.0,1.0,1.0,6.0,6.0,3.0,4.0,3.0,,,,26.0,23.0,6.6,6.0,0.0,0.0,0.00350451,0,,2.0,,4.0,3.0,,,,,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,
11369806,home,Cercle Brugge,Alan Minda,,,minda-alan,A. Minda,F,27,171,2590,M,1122552,EUR,1052870400,M,11,11,True,9.0,5.0,,,1.0,1.0,4.0,8.0,,,,,15.0,11.0,6.6,6.0,0.0,0.0,0.0280744,0,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
11369806,home,Cercle Brugge,Emilio Kehrer,,,emilio-kehrer,E. Kehrer,F,11,177,82,M,1064079,EUR,1016582400,F,7,7,True,4.0,3.0,1.0,,1.0,1.0,2.0,3.0,4.0,,,,18.0,9.0,6.7,4.0,0.0,0.0,0.00137666,0,,,,,2.0,,,,,1.0,,,,1.0,1.0,,,3.0,,,,,,,,,,
11369806,home,Cercle Brugge,Maxime Delanghe,,,maxime-delanghe,M. Delanghe,G,21,189,144,M,909953,EUR,990576000,G,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369806,home,Cercle Brugge,Robbe Decostere,,,robbe-decostere,R. Decostere,D,,180,23,M,943248,EUR,894585600,D,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369806,home,Cercle Brugge,Nils De Wilde,,,de-wilde-nils,N. D. Wilde,M,27,182,74,M,1101701,EUR,1043625600,M,27,27,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369806,home,Cercle Brugge,Hannes Van Der Bruggen,,,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180,73,M,94290,EUR,733622400,M,28,28,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369806,away,KRC Genk,Maarten Vandevoordt,,,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,False,37.0,24.0,22.0,9.0,18.0,19.0,6.0,18.0,14.0,,1.0,2.0,90.0,50.0,7.4,14.0,0.0,0.0,0.00098941,0,0.2437,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,
11369806,away,KRC Genk,Daniel Muñoz,,,daniel-munoz,D. Muñoz,M,2,183,12025,M,870360,EUR,833068800,D,23,23,False,59.0,47.0,13.0,7.0,21.0,27.0,26.0,33.0,7.0,,,,90.0,83.0,7.5,16.0,0.0,0.0,0.0828799,0,,3.0,4.0,6.0,7.0,,4.0,,,,1.0,1.0,2.0,3.0,3.0,,,3.0,2.0,,,,,,,,daniel.chitiva,
11369806,away,KRC Genk,Carlos Cuesta,,,carlos-cuesta,C. Cuesta,D,46,179,4440,M,839095,EUR,920937600,D,46,46,False,40.0,31.0,10.0,6.0,21.0,29.0,10.0,11.0,5.0,,,,90.0,46.0,6.9,9.0,0.0,0.0,0.00645993,0,,2.0,2.0,5.0,4.0,,3.0,,,,2.0,,1.0,2.0,,,,,,,,,,True,,,,
11369806,away,KRC Genk,Mujaid Sadick,,,mujaid-sadick,M. Sadick,D,3,185,237,M,935309,EUR,952992000,D,3,3,False,32.0,23.0,2.0,2.0,19.0,26.0,4.0,6.0,7.0,,,,90.0,55.0,8.1,10.0,0.0,0.0,0.0008831,0,,1.0,7.0,1.0,11.0,,9.0,3.0,1.0,,,,,4.0,3.0,,,1.0,,,,,,,,,,
11369806,away,KRC Genk,Joris Kayembe,,,joris-kayembe-ditu,J. Kayembe,D,18,180,4977,M,354046,EUR,776304000,D,18,18,False,47.0,32.0,11.0,6.0,17.0,27.0,16.0,25.0,15.0,,,,90.0,77.0,7.0,25.0,0.0,0.0,0.0427709,0,,5.0,1.0,10.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,joriskayembe23,
11369806,away,KRC Genk,Patrik Hrošovský,,,patrik-hrosovsky,P. Hrošovský,M,17,172,366,M,198282,EUR,703900800,M,17,17,False,34.0,20.0,13.0,4.0,8.0,12.0,12.0,22.0,12.0,,,,90.0,48.0,6.4,19.0,0.1,0.0,0.0233667,2,,2.0,2.0,8.0,4.0,2.0,2.0,,1.0,2.0,3.0,,,,,1.0,,1.0,,,,,2.0,,,,,
11369806,away,KRC Genk,Aziz Ouattara Mohammed,,,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,4,4,False,40.0,25.0,10.0,5.0,17.0,24.0,8.0,16.0,7.0,,,,90.0,72.0,7.5,18.0,0.2086,0.0,0.0132197,1,,7.0,15.0,9.0,16.0,,13.0,,3.0,,1.0,,1.0,1.0,1.0,,,3.0,,,,,1.0,,,,,
11369806,away,KRC Genk,Bilal El Khannouss,Bilal,El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25244,M,1126569,EUR,1084147200,M,34,34,False,47.0,34.0,4.0,4.0,12.0,17.0,22.0,31.0,3.0,,,,90.0,61.0,7.0,19.0,0.0986,0.0301,0.0944258,2,,1.0,2.0,7.0,4.0,1.0,,,,,2.0,1.0,2.0,2.0,1.0,1.0,,3.0,2.0,,1.0,1.0,,,,,bilalekns_34,
11369806,away,KRC Genk,Joseph Paintsil,,,joseph-paintsil,J. Paintsil,F,28,167,2698,M,901285,EUR,886291200,F,28,28,False,41.0,34.0,4.0,2.0,12.0,13.0,22.0,32.0,10.0,,,,89.0,53.0,7.1,13.0,0.0867,0.1862,0.0279441,3,,2.0,,4.0,,1.0,,,,,1.0,4.0,,,,,,1.0,,,1.0,2.0,,,,,,
11369806,away,KRC Genk,Yira Collins Sor,,,yira-collins-sor,Y. C. Sor,F,14,174,386,M,985162,EUR,964396800,F,14,14,False,26.0,20.0,,,8.0,9.0,12.0,17.0,,,,,84.0,44.0,6.8,15.0,0.0226,0.0,0.10764,1,,4.0,5.0,10.0,9.0,1.0,,,,2.0,2.0,,,1.0,1.0,4.0,1.0,4.0,2.0,,1.0,,,,1.0,,,
11369806,away,KRC Genk,Anouar Ait El Hadj,,,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167,2677,M,964764,EUR,1019260800,F,19,19,False,21.0,15.0,3.0,1.0,5.0,7.0,11.0,16.0,6.0,,,,68.0,35.0,6.6,13.0,0.0,0.0,0.31417,0,,,,6.0,3.0,,,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,,,,,,,,
11369806,away,KRC Genk,Christopher Baah,Christopher Baah,,christopher-baah,C. Baah,M,22,172,2650,M,1477662,EUR,1102982400,F,90,90,True,4.0,3.0,,,,,3.0,4.0,,,,,22.0,7.0,7.3,1.0,0.0735,0.0,0.0215981,1,,,2.0,,3.0,,,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,1.0
11369806,away,KRC Genk,Tolu Arokodare,,,tolu-arokodare,T. Arokodare,F,14,196,5773,M,987734,EUR,974937600,F,99,99,True,3.0,,,,,,,3.0,,,,,17.0,5.0,6.5,3.0,0.0,0.0,0.0,0,,1.0,1.0,2.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,
11369806,away,KRC Genk,Ángelo Preciado,,,angelo-preciado,Á. Preciado,M,23,178,3022,M,881844,EUR,887760000,D,77,77,True,1.0,1.0,,,,,1.0,1.0,1.0,,,,9.0,5.0,5.9,4.0,0.0,0.0,0.00188907,0,,,1.0,5.0,1.0,1.0,,,,,1.0,,,,,3.0,,,,,,,,,,,,
11369806,away,KRC Genk,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,195,M,110777,EUR,736128000,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369806,away,KRC Genk,Mark McKenzie,,,mark-mckenzie,M. McKenzie,D,3,183,655,M,922759,EUR,919900800,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369806,away,KRC Genk,Gerardo Arteaga,,,gerardo-arteaga,G. Arteaga,D,3,173,772,M,856129,EUR,905126400,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369806,away,KRC Genk,Luca Oyen,,,luca-oyen,L. Oyen,M,11,172,406,M,996986,EUR,1047600000,F,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
