match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,captain,stat_challengeLost,stat_wasFouled,stat_blockedScoringAttempt,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,player_sofascoreId
10382076,home,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196.0,390,M,347726,EUR,770256000,G,1,1,False,13.0,6.0,9.0,3.0,4.0,5.0,2.0,8.0,1.0,6.0,2.0,1.0,3.0,1.0,1.0,90.0,22.0,6.3,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382076,home,FC Utrecht,Sean Klaiber,,,sean-klaiber,S. Klaiber,D,31,184.0,217,M,336535,EUR,775612800,D,17,17,False,59.0,45.0,6.0,2.0,15.0,16.0,30.0,45.0,1.0,7.0,,,,,,90.0,91.0,6.9,21.0,1,2.0,2.0,6.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10382076,home,FC Utrecht,Mike van der Hoorn,,,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190.0,158,M,152414,EUR,719107200,D,33,33,False,58.0,51.0,8.0,6.0,21.0,23.0,30.0,35.0,,3.0,,,,,,63.0,64.0,6.8,7.0,3,,,6.0,7.0,,,,2.0,,1.0,,,,6.0,1.0,7.0,1.0,1.0,,,,,,,,,,,
10382076,home,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,24,182.0,150,M,46900,EUR,618105600,D,24,24,False,55.0,51.0,4.0,2.0,28.0,30.0,23.0,25.0,8.0,5.0,,,,,,90.0,70.0,7.2,5.0,1,,,1.0,3.0,,,,,,1.0,,,1.0,,,2.0,1.0,1.0,True,1.0,1.0,,,,,,,,
10382076,home,FC Utrecht,Mark van der Maarel,,,mark-van-der-maarel,M. van der Maarel,D,,177.0,47,M,88615,EUR,618883200,D,2,2,False,29.0,27.0,1.0,,14.0,15.0,13.0,14.0,1.0,2.0,,,,,,45.0,35.0,6.3,2.0,0,,1.0,3.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,
10382076,home,FC Utrecht,Can Bozdoğan,,,can-bozdogan,C. Bozdoğan,M,8,175.0,306,M,934249,EUR,986428800,M,6,6,False,46.0,42.0,3.0,3.0,12.0,13.0,30.0,36.0,1.0,4.0,,,,,,90.0,71.0,7.5,10.0,4,3.0,,3.0,6.0,1.0,1.0,1.0,1.0,,1.0,4.0,3.0,2.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,,,,,,,
10382076,home,FC Utrecht,Jens Toornstra,,,jens-toornstra,J. Toornstra,M,18,178.0,203,M,99960,EUR,607651200,M,18,18,False,44.0,40.0,5.0,3.0,15.0,16.0,29.0,39.0,,5.0,,,,,,60.0,57.0,8.1,12.0,0,11.0,,1.0,,,,,,,,,,,1.0,5.0,,,,,,,,1.0,4.0,2.0,,,,
10382076,home,FC Utrecht,Bart Ramselaar,,,bart-ramselaar,B. Ramselaar,M,10,180.0,132,M,788951,EUR,836006400,M,23,23,False,27.0,22.0,,,3.0,4.0,21.0,27.0,,2.0,,,,,,67.0,37.0,7.2,9.0,0,4.0,,1.0,2.0,,,,,,,2.0,2.0,1.0,1.0,4.0,,,,,,,,,2.0,1.0,,,,
10382076,home,FC Utrecht,Sander van de Streek,,,sander-van-de-streek,S. v. d. Streek,M,22,180.0,185,M,220155,EUR,732931200,M,22,22,False,15.0,11.0,1.0,1.0,3.0,3.0,8.0,13.0,2.0,4.0,,,,,,60.0,28.0,6.6,6.0,3,1.0,,2.0,3.0,,2.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,2.0,,,,1.0,1.0,,,,1.0,,,
10382076,home,FC Utrecht,Othman Boussaid,,,othman-boussaid,O. Boussaid,M,49,166.0,244,M,877032,EUR,952387200,M,26,26,False,32.0,26.0,3.0,1.0,10.0,11.0,19.0,26.0,,3.0,,,,,,82.0,48.0,7.5,12.0,2,5.0,,4.0,2.0,,3.0,1.0,2.0,,1.0,1.0,1.0,1.0,,3.0,,,,,2.0,,,1.0,3.0,1.0,,,,
