match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,captain,stat_challengeLost,stat_unsuccessfulTouch,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_keyPass,stat_shotOffTarget,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_penaltyWon
14131944,home,Rio Ave,Dario Špikić,,,dario-spikic,D. Špikić,M,18,183,790,M,826024,EUR,922060800,F,18,18,False,13.0,11.0,,,0.0,7.0,7.0,4.0,6.0,3.0,,,,,,,56.0,28.0,6.5,9.0,0.00121624,,0,,-0.06,0.11,0.15,,1.0,2.0,3.0,1.0,,,,,,1.0,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,
14131944,home,Rio Ave,Eric da Silva Moreira,Eric da Silva Moreira,,eric-da-silva-moreira,E. d. S. Moreira,D,2,185,766,M,1418646,EUR,1146614400,F,2,2,True,18.0,16.0,,,0.0,7.0,7.0,9.0,11.0,3.0,1.0,,,,,,34.0,26.0,6.4,5.0,0.00293388,,0,,-0.03,0.04,0.2,,,1.0,3.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14131944,home,Rio Ave,Brandon Aguilera,,,brandon-aguilera,B. Aguilera,M,10,180,927,M,1020203,EUR,1056758400,M,10,10,True,28.0,22.0,3.0,2.0,0.0,12.0,14.0,10.0,14.0,1.0,1.0,,,,,,34.0,31.0,6.6,6.0,0.00452018,,0,,-0.12,0.08,-0.11,,1.0,4.0,1.0,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14131944,home,Rio Ave,Tamás Nikitscher,,,nikitscher-tamas,T. Nikitscher,M,44,193,971,M,1393242,EUR,941587200,M,44,44,True,17.0,16.0,3.0,3.0,0.0,12.0,12.0,4.0,5.0,,1.0,,,,,,19.0,21.0,6.9,1.0,0.00174448,,0,,0.02,0.04,0.19,,,1.0,,3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14131944,home,Rio Ave,Marc Gual,,,marc-gual,M. Gual,F,28,184,483,M,860683,EUR,826675200,F,28,28,True,15.0,13.0,1.0,,0.0,6.0,6.0,7.0,9.0,1.0,1.0,,,,,,19.0,18.0,6.5,4.0,0.00381505,,0,,-0.05,0.07,-0.01,,1.0,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
14131944,home,Rio Ave,João Graça,,,joao-graca,J. Graça,M,21,177,46,M,309296,EUR,803433600,M,21,21,True,8.0,6.0,,,0.0,,,6.0,8.0,1.0,1.0,,,,,,8.0,11.0,6.6,3.0,0.0018714,,0,,-0.15,0.06,-0.01,,,2.0,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
14131944,home,Rio Ave,Kevin Chamorro,,,kevin-chamorro,K. Chamorro,G,22,183,263,M,905406,EUR,955152000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131944,home,Rio Ave,Nelson Abbey,Nelson Abbey,,nelson-abbey,N. Abbey,D,6,187,247,M,1064359,EUR,1062028800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131944,home,Rio Ave,Antonis Papakanellos,Antonis Papakanellos,,papakanellos-antonis,A. Papakanellos,M,19,186,653,M,1196014,EUR,1123718400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131944,home,Rio Ave,Ole Pohlmann,,,ole-pohlmann,O. Pohlmann,M,80,184,239,M,930273,EUR,986428800,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131944,away,Estoril Praia,Joel Robles,,,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,1,1,False,8.0,8.0,1.0,1.0,0.0,8.0,8.0,,,,11.0,,,,,,90.0,16.0,6.8,,0.00012887,,0,,0.09,0.01,0.23,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
14131944,away,Estoril Praia,Antef Tsoungui,,,tsoungui-antef,A. Tsoungui,D,5,185,223,M,994532,EUR,1041206400,D,5,5,False,30.0,28.0,1.0,,0.0,14.0,15.0,14.0,15.0,2.0,5.0,,,,,,59.0,41.0,7.4,4.0,0.00752687,,1,,0.12,0.09,0.55,,,4.0,,,1.0,1.0,2.0,,2.0,,,2.0,,,,0.0717,-0.19,1.0,,,1.0,,,,1.0,,,,,,,,
14131944,away,Estoril Praia,Kévin Boma,Kévin Boma,,kevin-boma,K. Boma,D,44,193,411,M,1049465,EUR,1037750400,D,44,44,False,64.0,61.0,2.0,,0.0,42.0,44.0,19.0,20.0,3.0,4.0,,2.0,,,,90.0,75.0,7.1,4.0,0.0297408,,2,,0.33,0.08,0.18,,,5.0,1.0,3.0,,1.0,1.0,1.0,1.0,2.0,,,,1.0,,0.2459,-0.58,,,2.0,1.0,,,,,1.0,1.0,1.0,0.1605,,,,
14131944,away,Estoril Praia,Felix Bacher,,,felix-bacher,F. Bacher,D,25,190,92,M,943525,EUR,972432000,D,25,25,False,60.0,55.0,3.0,1.0,0.0,40.0,43.0,15.0,17.0,4.0,5.0,,1.0,,,,90.0,72.0,7.2,7.0,0.00611392,,1,,0.25,0.11,0.14,,2.0,5.0,,1.0,,1.0,2.0,2.0,1.0,2.0,,,1.0,,1.0,0.1025,0.0,,,1.0,,,,,,1.0,,,,,,,
14131944,away,Estoril Praia,Pedro Carvalho,,,carvalho-pedro,P. Carvalho,D,22,169,64,M,1511977,EUR,1045180800,M,22,22,False,41.0,36.0,1.0,,1.0,14.0,14.0,22.0,27.0,6.0,5.0,,3.0,,,,90.0,62.0,6.5,10.0,0.184709,,2,,0.2,0.11,-0.06,,,,1.0,,,1.0,,,,,,1.0,1.0,,,0.184,-0.37,4.0,3.0,1.0,2.0,1.0,,,,1.0,,,,1.0,,,
14131944,away,Estoril Praia,Jandro Orellana,,,jandro-orellana,J. Orellana,M,6,178,224,M,877920,EUR,965606400,M,6,6,False,58.0,54.0,2.0,1.0,0.0,24.0,25.0,30.0,33.0,3.0,2.0,,,,,,67.0,63.0,6.9,4.0,0.0291788,,0,,0.25,0.06,-0.07,,1.0,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,
14131944,away,Estoril Praia,Jordan Holsgrove,,,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,10,10,False,90.0,82.0,12.0,8.0,2.0,38.0,39.0,44.0,51.0,2.0,5.0,,1.0,,,,67.0,108.0,8.9,14.0,0.489177,,3,,0.97,0.25,0.19,,,3.0,,,,1.0,1.0,,2.0,,,,1.0,,2.0,0.0634,-0.19,6.0,4.0,7.0,1.0,,,,,1.0,1.0,,,,,,
14131944,away,Estoril Praia,Gonçalo Costa,,,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,M,20,20,False,25.0,18.0,2.0,,0.0,6.0,10.0,12.0,15.0,4.0,3.0,,1.0,,,,59.0,55.0,7.1,21.0,0.357774,,1,,0.44,0.18,0.18,,,3.0,2.0,1.0,,,1.0,1.0,1.0,,,,4.0,1.0,1.0,0.1157,-0.06,9.0,2.0,3.0,,1.0,,,,2.0,1.0,,,,,,
14131944,away,Estoril Praia,João Carvalho,,,joao-carvalho,J. Carvalho,F,12,170,372,M,548044,EUR,857865600,F,12,12,False,60.0,48.0,6.0,4.0,0.0,16.0,17.0,32.0,43.0,3.0,7.0,,,,,,90.0,82.0,6.6,20.0,0.0844161,,4,,-0.32,0.23,-0.05,,,2.0,3.0,,,1.0,1.0,1.0,,,True,1.0,1.0,1.0,1.0,0.3971,-0.62,6.0,1.0,2.0,2.0,,,,,,,1.0,,1.0,1.0,,
14131944,away,Estoril Praia,Yanis Begraoui,,,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,930246,EUR,994204800,F,14,14,False,21.0,18.0,2.0,2.0,0.0,12.0,14.0,6.0,7.0,1.0,1.0,,1.0,,,,82.0,32.0,9.3,5.0,0.249517,,4,,-0.39,0.06,-0.02,,,3.0,2.0,,,1.0,,,1.0,,,,1.0,2.0,,1.5582,1.0,1.0,,,1.0,1.0,,,,,,3.0,1.8926,1.0,,3.0,
14131944,away,Estoril Praia,André Lacximicant,,,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,19,19,False,17.0,12.0,,,0.0,3.0,3.0,9.0,14.0,11.0,1.0,,2.0,,,,90.0,29.0,6.4,10.0,0.00752953,,5,,-1.0,0.44,-0.1,,4.0,2.0,1.0,,,,1.0,,,1.0,,2.0,1.0,,2.0,0.4224,0.45,,,,2.0,,,,,2.0,,1.0,0.8376,2.0,1.0,1.0,
14131944,away,Estoril Praia,Ferro,,,ferro,Ferro,D,4,193,693,M,357734,EUR,859334400,D,4,4,True,30.0,27.0,5.0,4.0,0.0,12.0,12.0,15.0,18.0,3.0,4.0,,1.0,,,,31.0,34.0,7.1,3.0,0.00845913,,0,,0.29,0.05,-0.09,,1.0,3.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14131944,away,Estoril Praia,Tiago Parente,,,tiago-parente,T. Parente,D,5,180,85,M,1403144,EUR,1074038400,D,55,55,True,25.0,23.0,,,0.0,7.0,7.0,16.0,18.0,1.0,,,1.0,,,,31.0,30.0,6.9,5.0,0.0218684,,0,,-0.39,0.1,0.0,,,2.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,1.0
14131944,away,Estoril Praia,Pizzi,,,pizzi,Pizzi,M,21,179,1284,M,77725,EUR,623635200,M,21,21,True,41.0,40.0,,,0.0,16.0,16.0,24.0,25.0,2.0,4.0,,1.0,,,,23.0,43.0,7.0,1.0,0.215439,,0,,0.36,0.08,-0.05,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
14131944,away,Estoril Praia,Patrick de Paula,,,patrick-de-paula,P. de Paula,M,12,180,1234,M,1015291,EUR,936748800,M,45,45,True,28.0,24.0,4.0,2.0,0.0,11.0,11.0,13.0,17.0,2.0,1.0,,,,,,23.0,29.0,6.5,4.0,0.0102314,,1,,-0.05,0.0,-0.09,,,1.0,,,,,,,,1.0,,2.0,,,1.0,0.0276,-0.02,,,,,,,,,,,,,,,,
14131944,away,Estoril Praia,Rafik Guitane,,,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,M,99,99,True,9.0,8.0,,,0.0,1.0,1.0,7.0,8.0,1.0,,,,,,,8.0,10.0,6.6,2.0,0.253133,,0,,0.07,0.27,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,
14131944,away,Estoril Praia,Martin Turk,,,martin-turk,M. Turk,G,16,190,240,M,1083104,EUR,1061424000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131944,away,Estoril Praia,Nodar Lominadze,,,nodar-lominadze,N. Lominadze,M,7,194,295,M,1001313,EUR,1017878400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131944,away,Estoril Praia,Alejandro Marqués,,,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131944,away,Estoril Praia,Peixinho,,,peixinho,Peixinho,F,70,185,27,M,1513647,EUR,1085270400,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
