match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,captain,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed
11369847,home,RSC Anderlecht,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170,1932,M,901889,EUR,935366400,F,7,7,False,21.0,20.0,2.0,1.0,6.0,6.0,20.0,,8.0,,4.0,,,,,76.0,39.0,7.1,8.0,0.067,0.0,0.042594,2,,,,,14.0,5.0,,4.0,1.0,,5.0,3.0,,1.0,,,,,1.0,1.0,,4.0,1.0,2.0,1.0,,,,,
11369847,home,RSC Anderlecht,Luis Vázquez,luis-vazquez,L. Vázquez,F,19,191,1685,M,974713,EUR,988070400,F,20,20,True,17.0,12.0,1.0,1.0,3.0,7.0,10.0,,1.0,,7.0,,,,,47.0,22.0,6.6,7.0,0.0,0.0,0.010437,0,,,,,9.0,,,2.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,
11369847,home,RSC Anderlecht,Amadou Diawara,amadou-diawara,A. Diawara,M,24,183,1862,M,788895,EUR,869097600,M,21,21,True,28.0,21.0,3.0,1.0,10.0,12.0,16.0,3.0,10.0,,9.0,,,,,45.0,47.0,7.3,10.0,0.0122,0.0,0.00825265,1,,,,,11.0,,,2.0,,2.0,,,,6.0,1.0,,,,5.0,3.0,,1.0,,1.0,,,,,,
11369847,home,RSC Anderlecht,Alexis Flips,flips-alexis,A. Flips,M,70,173,227,M,879672,EUR,948153600,F,8,8,True,5.0,4.0,1.0,,,,6.0,,,,1.0,,,,,14.0,12.0,6.2,5.0,0.0,0.0,0.0143375,0,,,,,4.0,1.0,,3.0,1.0,2.0,,,,,1.0,,,,2.0,,,,,,,,,,,
11369847,home,RSC Anderlecht,Anders Dreyer,anders-dreyer,A. Dreyer,F,10,174,2337,M,809280,EUR,894067200,M,36,36,True,3.0,2.0,,,,1.0,2.0,1.0,2.0,3.0,1.0,,,,,14.0,8.0,6.9,1.0,0.0429,0.0,0.00453952,1,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,
11369847,home,RSC Anderlecht,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,174,M,96542,EUR,731203200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369847,home,RSC Anderlecht,Kristian Arnstad,kristian-arnstad,K. Arnstad,M,10,171,574,M,984989,EUR,1062892800,M,61,61,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369847,home,RSC Anderlecht,Louis Patris,louis-patris,L. Patris,M,27,187,275,M,923972,EUR,991872000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369847,away,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1240,M,10406,EUR,573609600,G,22,22,False,31.0,22.0,16.0,7.0,18.0,21.0,10.0,,,1.0,7.0,,,1.0,1.0,90.0,36.0,6.5,9.0,0.0,0.0,0.00134544,0,-0.0451,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
11369847,away,Club Brugge KV,Kyriani Sabbe,kyriani-sabbe,K. Sabbe,D,64,176,1049,M,1101258,EUR,1106697600,D,64,64,False,59.0,49.0,1.0,1.0,18.0,23.0,41.0,,6.0,,10.0,,,,,90.0,85.0,8.1,20.0,0.0,0.0,0.204274,0,,,,,32.0,5.0,,2.0,,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,,1.0,1.0,,,,,,,
11369847,away,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,86.0,74.0,14.0,8.0,36.0,40.0,47.0,,3.0,1.0,10.0,,,,,90.0,101.0,7.1,14.0,0.0,0.0,0.0172507,0,,,,,38.0,1.0,,3.0,1.0,,,,,2.0,1.0,,,1.0,2.0,2.0,,1.0,2.0,,,,,,,
11369847,away,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188,885,M,1104897,EUR,1106265600,D,58,58,False,75.0,71.0,6.0,4.0,49.0,51.0,24.0,1.0,1.0,4.0,8.0,,,,,90.0,83.0,6.9,4.0,0.0298,0.0,0.0123419,1,,Jorne,Spileers,,22.0,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,,
11369847,away,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4477,M,997152,EUR,977443200,D,55,55,False,45.0,36.0,8.0,4.0,13.0,16.0,35.0,1.0,5.0,1.0,5.0,,,,,90.0,72.0,7.0,21.0,0.0332,0.0,0.0385245,1,,,,,23.0,6.0,2.0,5.0,,1.0,4.0,2.0,,2.0,2.0,2.0,,1.0,2.0,1.0,,,,,,,1.0,,,
11369847,away,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174,784,M,877236,EUR,951696000,M,10,10,False,40.0,36.0,2.0,1.0,18.0,20.0,20.0,1.0,5.0,,7.0,,,,,67.0,51.0,6.6,6.0,0.0254,0.0,0.0296099,1,,,,,18.0,,,5.0,1.0,2.0,,,,1.0,,,,,,1.0,,3.0,2.0,,,,1.0,,,
11369847,away,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,False,61.0,50.0,4.0,1.0,17.0,20.0,41.0,1.0,8.0,,10.0,,,,,90.0,79.0,7.3,12.0,0.0096,0.266,0.0458623,1,,,,,33.0,,2.0,6.0,1.0,1.0,,,,4.0,,,,,1.0,3.0,,3.0,2.0,,,,,1.0,,
11369847,away,Club Brugge KV,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,M,7,7,False,32.0,28.0,8.0,7.0,10.0,11.0,22.0,,3.0,,7.0,,,,,76.0,51.0,7.2,14.0,0.0843,0.488,0.0561747,2,,,,,19.0,1.0,1.0,10.0,3.0,2.0,6.0,2.0,,1.0,4.0,,1.0,,,1.0,,,,,,,,2.0,1.0,
11369847,away,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,44.0,32.0,1.0,1.0,7.0,9.0,35.0,2.0,7.0,1.0,4.0,,,,,90.0,57.0,7.1,13.0,0.0,0.0,0.141354,0,,,,,25.0,,,1.0,,1.0,2.0,2.0,,,,,,,1.0,,True,3.0,,,,,,,,
11369847,away,Club Brugge KV,Philip Zinckernagel,philip-zinckernagel,P. Zinckernagel,F,11,175,1060,M,328247,EUR,787536000,M,77,77,False,30.0,28.0,1.0,1.0,9.0,9.0,24.0,,1.0,,4.0,,,,,67.0,42.0,7.4,8.0,0.0,0.0,0.19272,0,,,,1.0,20.0,3.0,,1.0,,,2.0,1.0,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
11369847,away,Club Brugge KV,Igor Thiago,igor-thiago,I. Thiago,F,9,191,31387,M,1016907,EUR,993513600,F,99,99,False,24.0,17.0,,,3.0,4.0,20.0,1.0,4.0,1.0,1.0,,,,,90.0,40.0,6.3,14.0,0.0929,0.0,0.0332702,1,,,,,14.0,,2.0,9.0,,3.0,,,,3.0,4.0,1.0,,,1.0,3.0,,,4.0,1.0,,,,,,1.0
11369847,away,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182,403,M,247471,EUR,767577600,M,27,27,True,21.0,13.0,1.0,,2.0,4.0,19.0,,2.0,,1.0,,,,,23.0,28.0,6.3,12.0,0.145,0.0,0.0354994,1,,,,,11.0,2.0,,2.0,,,4.0,2.0,,,,,,,,,,,,,,,1.0,,,1.0
11369847,away,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3732,M,949962,EUR,917827200,F,9,9,True,4.0,4.0,,,1.0,1.0,3.0,,1.0,,1.0,,,,,23.0,10.0,6.9,4.0,0.0248,0.0,0.00335355,1,,,,,3.0,,2.0,4.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,
11369847,away,Club Brugge KV,Dedryck Boyata,dedryck-boyata,D. Boyata,D,,188,345,M,103928,EUR,659750400,D,28,28,True,18.0,17.0,,,7.0,8.0,10.0,,,,2.0,,,,,14.0,18.0,6.5,1.0,0.0,0.0,0.00366286,0,,,,,10.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369847,away,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369847,away,Club Brugge KV,Denis Odoi,denis-odoi,D. Odoi,M,3,177,876,M,58994,EUR,580694400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Denis,Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369847,away,Club Brugge KV,Éder Balanta,eder-balanta,É. Balanta,M,,181,410,M,322529,EUR,730857600,M,39,39,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369847,away,Club Brugge KV,Michał Skóraś,michal-skoras,M. Skóraś,F,8,172,3088,M,942479,EUR,950572800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
