match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,injury,description,from,confirmed
14573087,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14573087,,,,,90,,,1,,,card,Timothy Ouma,Foul,False,124454403.0,False,yellow,1159176.0,Timothy Ouma,,,,
14573087,,,,,88,,,3,,,substitution,,,,125271536.0,False,regular,,,False,,,
14573087,,,,,88,,,3,,,substitution,,,,125271557.0,False,regular,,,False,,,
14573087,,,,,85,,,6,,,substitution,,,,125271522.0,True,regular,,,False,,,
14573087,,1.0,2.0,,84,,,7,,,goal,,,,332718288.0,True,regular,826043.0,Jan Král,,,,
14573087,,,,,76,,,15,,,substitution,,,,125271396.0,True,injury,,,True,,,
14573087,,,,,72,,,19,,,substitution,,,,125271380.0,False,regular,,,False,,,
14573087,,,,,72,,,19,,,substitution,,,,125271355.0,False,regular,,,False,,,
14573087,,,,,62,,,29,,,substitution,,,,125271145.0,False,regular,,,False,,,
14573087,,,,,59,,,32,,,card,Radim Breite,Argument,False,124454283.0,True,yellow,68819.0,Radim Breite,,,,
14573087,,,,,58,,,33,,,inGamePenalty,,goalkeeperSave,,118593660.0,False,missed,114062.0,Mikael Ishak,,Goalkeeper save,,
14573087,,,,,53,,,38,,,substitution,,,,125271077.0,True,regular,,,False,,,
14573087,,,,,46,,,45,,,substitution,,,,125271038.0,True,regular,,,False,,,
14573087,HT,0.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14573087,,0.0,2.0,,45,1.0,,1,,,goal,,,,332715609.0,False,penalty,114062.0,Mikael Ishak,,,penalty,
14573087,,,,,45,1.0,,1,,,card,Abdoulaye Sylla,Argument,False,124454241.0,True,yellow,1102501.0,Abdoulaye Sylla,,,,
14573087,,,,,45,1.0,,1,,,varDecision,,,,93164.0,False,review,905421.0,Luis Palma,,,,False
14573087,,0.0,1.0,,35,,,11,,,goal,,,,332715029.0,False,regular,114062.0,Mikael Ishak,,,,
