match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_totalClearance,stat_penaltyConceded,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_penaltyWon,stat_goodHighClaim,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside
12437797,home,Valencia,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,13,13,False,28.0,7.0,23.0,2.0,0.0,6.0,10.0,1.0,18.0,8.0,1.0,1.0,1.0,2.0,1.0,90.0,35.0,6.2,21.0,0.00096965,0,-0.1779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437797,home,Valencia,Dimitri Foulquier,,,dimitri-foulquier,D. Foulquier,D,20,183,461,M,151138,EUR,732844800,D,20,20,False,51.0,37.0,4.0,1.0,0.0,17.0,25.0,21.0,31.0,3.0,,,,,,90.0,84.0,6.5,25.0,0.0268926,1,,True,5.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0183,,,,,,,,,,,,,,,,,
12437797,home,Valencia,Cristhian Mosquera,Cristhian Mosquera,,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,1144630,EUR,1088294400,D,3,3,False,68.0,65.0,4.0,3.0,0.0,43.0,43.0,22.0,25.0,11.0,,,,,,90.0,79.0,6.6,5.0,0.0101699,0,,,,,,5.0,3.0,,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,,
12437797,home,Valencia,Yarek Gasiorowski,Yarek Gasiorowski,,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,1184317,EUR,1105488000,D,24,24,False,60.0,51.0,13.0,5.0,0.0,26.0,30.0,25.0,30.0,5.0,,,,,,90.0,70.0,6.5,10.0,0.00950864,0,,,,,1.0,2.0,2.0,,,,,1.0,1.0,,,2.0,,,3.0,,2.0,,,,,,,,,,,,,
12437797,home,Valencia,Luis Rioja,,,luis-rioja,L. Rioja,M,11,173,860,M,900433,EUR,750729600,D,22,22,False,52.0,42.0,5.0,4.0,0.0,17.0,20.0,27.0,43.0,2.0,,,,,,90.0,94.0,8.3,20.0,0.152286,1,,,11.0,2.0,2.0,1.0,8.0,,,,,2.0,2.0,,1.0,,0.7884,1.0,2.0,,2.0,3.0,3.0,1.0,1.0,0.7521,2.0,,,,,,,
12437797,home,Valencia,Enzo Barrenechea,,,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,1087316,EUR,990489600,M,5,5,False,61.0,51.0,10.0,7.0,0.0,24.0,26.0,27.0,35.0,8.0,,,,,,78.0,75.0,7.5,12.0,0.294442,1,,,,,2.0,5.0,9.0,,1.0,1.0,,3.0,2.0,,2.0,2.0,0.0065,1.0,2.0,,2.0,3.0,2.0,,,,,,,,,,,
12437797,home,Valencia,Javier Guerra,,,javier-guerra,J. Guerra,M,8,187,1800,M,1122610,EUR,1052784000,M,8,8,False,27.0,23.0,3.0,,0.0,12.0,14.0,12.0,17.0,2.0,,,,,,78.0,42.0,6.3,13.0,0.171138,1,,,4.0,1.0,1.0,8.0,2.0,,3.0,,,1.0,1.0,1.0,,2.0,0.0907,2.0,,,,1.0,,,,,1.0,1.0,,,,,,
12437797,home,Valencia,Fran Pérez,,,fran-perez,F. Pérez,M,21,176,466,M,966637,EUR,1031529600,M,23,23,False,14.0,10.0,,,0.0,1.0,2.0,9.0,14.0,,,,,,,44.0,22.0,6.8,6.0,0.00390121,0,,,2.0,,,1.0,5.0,,,,,1.0,1.0,,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,
12437797,home,Valencia,André Almeida,,,andre-almeida,A. Almeida,M,10,176,1200,M,845693,EUR,959644800,M,10,10,False,27.0,21.0,2.0,1.0,0.0,8.0,10.0,13.0,17.0,4.0,,,,,,90.0,41.0,6.6,9.0,0.010401,2,,,,,,5.0,5.0,,2.0,1.0,,3.0,1.0,1.0,1.0,1.0,0.0396,2.0,,,,1.0,1.0,1.0,,0.0136,,,,,,,,
12437797,home,Valencia,Diego López,,,diego-lopez,D. López,M,16,172,1350,M,998950,EUR,1021248000,M,16,16,False,28.0,23.0,1.0,,1.0,7.0,7.0,16.0,25.0,3.0,,,,,,90.0,49.0,7.7,13.0,0.552372,0,,,4.0,,,9.0,8.0,1.0,,,,1.0,1.0,1.0,3.0,1.0,,5.0,,,,6.0,4.0,,,,2.0,,1.0,1.0,,,,
