match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_totalCross,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_bigChanceMissed,stat_goals,stat_wonTackle,captain,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_penaltyWon,stat_keyPass,stat_goalAssist,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyMiss,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded,stat_lastManTackle,stat_clearanceOffLine,stat_hitWoodwork
11453131,away,Al-Fayha,Ghislain Konan,Ghislain,Konan,ghislain-konan,G. Konan,D,3,176.0,2811,M,,831781,EUR,820022400,D,3,3,False,46.0,42.0,2.0,,21.0,22.0,21.0,24.0,5.0,,,,90.0,67.0,6.0,8.0,0,,,3.0,4.0,1.0,,4.0,,1.0,3.0,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,
11453131,away,Al-Fayha,Abdulrahman Al-Safri,,,abdulrahman-al-safri,A. Al-Safri,M,8,176.0,22,M,,990187,EUR,733536000,M,8,8,False,26.0,25.0,,,20.0,20.0,5.0,6.0,3.0,,,,78.0,38.0,7.0,1.0,0,,1.0,1.0,8.0,,,2.0,1.0,5.0,2.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,
11453131,away,Al-Fayha,Gojko Cimirot,,,gojko-cimirot,G. Cimirot,M,59,178.0,253,M,,116604,EUR,724723200,M,13,13,False,46.0,44.0,1.0,1.0,32.0,33.0,12.0,13.0,8.0,,,,84.0,59.0,7.2,4.0,0,,,5.0,5.0,4.0,3.0,1.0,,1.0,1.0,3.0,,1.0,,,3.0,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,
11453131,away,Al-Fayha,Nawwaf Al Harthi,,,nawwaf-al-harthi,N. A. Harthi,M,7,169.0,18,M,,948046,EUR,908150400,M,29,29,False,15.0,11.0,2.0,1.0,10.0,11.0,1.0,4.0,3.0,,,,78.0,27.0,6.4,7.0,0,1.0,1.0,3.0,3.0,1.0,,1.0,3.0,2.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
11453131,away,Al-Fayha,Abdelhamid Sabiri,,,abdelhamid-sabiri,A. Sabiri,M,11,186.0,4174,M,abdelhamidsabiri,807400,EUR,849139200,M,77,77,False,66.0,55.0,2.0,1.0,42.0,43.0,13.0,23.0,3.0,,,,89.0,82.0,6.0,21.0,0,1.0,3.0,8.0,5.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,,3.0,,3.0,,1.0,,,,,,,,,,,
11453131,away,Al-Fayha,Fashion Sakala,,,fashion-sakala,F. Sakala,F,10,178.0,8842,M,fashionjr10,876626,EUR,858297600,M,17,17,False,28.0,23.0,,,12.0,14.0,11.0,14.0,3.0,,,,88.0,48.0,6.2,15.0,2,,,10.0,5.0,5.0,2.0,,,,3.0,1.0,,,,1.0,,,1.0,,,,6.0,,,,,,1.0,3.0,,,,,,,,
11453131,away,Al-Fayha,Anthony Nwakaeme,,,anthony-nwakaeme,A. N. Nwakaeme,M,9,185.0,824,M,,139455,EUR,606441600,F,9,9,False,37.0,29.0,3.0,1.0,16.0,20.0,13.0,17.0,4.0,,,,78.0,50.0,7.0,12.0,2,2.0,2.0,3.0,4.0,,,1.0,,,2.0,1.0,,,2.0,,,,,,,,,,3.0,,1.0,1.0,,1.0,,,,,,,,1.0
11453131,away,Al-Fayha,Rakan Kaabi,Rakan Kaabi,,rakan-kaabi,R. Kaabi,M,6,170.0,25,M,,1171233,EUR,1038787200,M,66,66,True,8.0,6.0,1.0,,5.0,6.0,1.0,2.0,3.0,,,,12.0,11.0,6.9,2.0,0,,,,3.0,,,,,3.0,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,
11453131,away,Al-Fayha,Saud Zidan,Saud Zidan,,saud-zidan,S. Zidan,M,14,167.0,29,M,,1084266,EUR,941846400,M,6,6,True,15.0,14.0,,,7.0,7.0,7.0,8.0,,,,,12.0,17.0,6.7,1.0,0,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453131,away,Al-Fayha,Sultan Mandash,,,sultan-mandash,S. Mandash,F,23,175.0,362,M,,818568,EUR,782352000,M,27,27,True,7.0,5.0,1.0,,3.0,4.0,2.0,3.0,1.0,,,,12.0,10.0,6.4,3.0,0,1.0,,3.0,2.0,1.0,1.0,,,1.0,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11453131,away,Al-Fayha,Ricardo Ryller,,,ricardo-ryller,R. Ryller,M,28,176.0,231,M,,870943,EUR,762307200,M,37,37,True,10.0,10.0,,,6.0,6.0,4.0,4.0,,,,,15.0,13.0,6.5,2.0,1,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,
11453131,away,Al-Fayha,Satam Al Lehiyani,Satam Al Lehiyani,,satam-al-lehiyani,S. A. Lehiyani,F,17,189.0,9,M,,1797948,EUR,1089936000,F,45,45,True,4.0,2.0,,,,,2.0,4.0,1.0,,,,8.0,5.0,6.4,3.0,0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453131,away,Al-Fayha,Abdulraoof Al-Deqeel,,,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,,868411,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453131,away,Al-Fayha,Hussam Majrashi,Hussam  Majrashi,,hossam-majrashi,H. Majrashi,D,5,175.0,6,M,,1542649,EUR,1067817600,D,62,62,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453131,away,Al-Fayha,Mohanad Alqaydhi,,,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,,879649,EUR,896140800,D,98,98,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453131,away,Al-Fayha,Khalid Al-Kaabi,,,khalid-al-kaabi,K. Al-Kaabi,M,70,171.0,9,M,,791558,EUR,706579200,M,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
