match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_outfielderBlock,captain,stat_shotOffTarget,stat_totalContest,stat_wonContest,stat_keyPass,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_ownGoals,stat_bigChanceMissed
10411457,home,Udinese,Gerard Deulofeu,gerard-deulofeu,G. Deulofeu,F,,174,1480,M,96372,EUR,763516800,F,10,10,False,39.0,33.0,,,7.0,8.0,29.0,38.0,3.0,,2.0,1.0,,,,90.0,61.0,8.3,15.0,0.3749,0.0322,0.745183,5,,,,7.0,,,5.0,1.0,2.0,,,,,,1.0,,1.0,,,2.0,6.0,2.0,6.0,,2.0,3.0,1.0,1.0,1.0,,,,,
10411457,home,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,True,9.0,9.0,,,3.0,3.0,6.0,8.0,1.0,1.0,2.0,,,,,29.0,16.0,6.5,2.0,0.1498,0.0,0.00699395,2,,,,2.0,,,1.0,,2.0,,,,,1.0,,,,,,,1.0,1.0,1.0,lakisamar10,,,,,,,,,,
10411457,home,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,D,19,19,True,10.0,6.0,2.0,1.0,4.0,5.0,2.0,5.0,2.0,1.0,3.0,1.0,,,,21.0,17.0,6.8,5.0,0.0645,0.0,0.00221979,1,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
10411457,home,Udinese,Isaac Success,isaac-success,S. Isaac,F,29,182,366,M,359640,EUR,820972800,F,7,7,True,5.0,3.0,,,1.0,2.0,2.0,3.0,1.0,,1.0,1.0,,,,21.0,13.0,6.6,5.0,0.0428,0.0,0.033537,1,,Isaac,Success,,1.0,,2.0,,1.0,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,
10411457,home,Udinese,Tolgay Arslan,tolgay-arslan,T. Arslan,F,30,180,393,M,71203,EUR,650764800,M,5,5,True,4.0,2.0,1.0,,2.0,3.0,,1.0,1.0,,1.0,,,,,11.0,7.0,7.4,2.0,0.298,0.3614,1.22e-05,1,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10411457,home,Udinese,Enzo Ebosse,enzo-ebosse,E. Ebosse,D,77,185,507,M,848279,EUR,921110400,D,23,23,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,10.0,5.0,6.5,2.0,0.0,0.0,0.00011297,0,,,,,2.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10411457,home,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411457,home,Udinese,Edoardo Piana,edoardo-piana,E. Piana,G,22,197,81,M,1001017,EUR,1064793600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411457,home,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180,593,M,983059,EUR,1028246400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411457,home,Udinese,James Abankwah,james-abankwah,J. Abankwah,D,25,188,423,M,1127232,EUR,1074211200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411457,home,Udinese,Bram Nuytinck,bram-nuytinck,B. Nuytinck,D,17,190,135,M,70930,EUR,641779200,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411457,home,Udinese,Axel Guessand,axel-guessand,A. Guessand,D,19,192,119,M,1136819,EUR,1099699200,D,67,67,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Axel Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411457,home,Udinese,Mato Jajalo,mato-jajalo,M. Jajalo,M,,180,69,M,42147,EUR,580521600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411457,home,Udinese,Simone Pafundi,simone-pafundi,S. Pafundi,M,20,164,2131,M,1133119,EUR,1142294400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Simone,Pafundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411457,home,Udinese,Ilija Nestorovski,ilija-nestorovski,I. Nestorovski,F,90,182,255,M,55314,EUR,637200000,F,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Ilija,Nestorovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411457,away,Inter,Samir Handanović,samir-handanovic,S. Handanović,G,,193,1174,,2949,EUR,458611200,G,1,1,False,25.0,21.0,7.0,3.0,20.0,21.0,1.0,4.0,,2.0,8.0,,2.0,4.0,2.0,90.0,36.0,6.8,4.0,0.0,0.0,0.00022455,0,-1.3596,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,1.0,1.0,,,
10411457,away,Inter,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187,9818,M,187205,EUR,792460800,D,37,37,False,68.0,61.0,4.0,3.0,46.0,49.0,15.0,19.0,1.0,1.0,6.0,,,,,90.0,76.0,5.8,7.0,0.0402,0.0,0.00455351,1,,,,,1.0,1.0,4.0,,,,,,2.0,1.0,,,,1.0,,1.0,,,,milanskriniar,,,,,,,,1.0,1.0,
10411457,away,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,126816,EUR,571449600,D,15,15,False,61.0,52.0,7.0,5.0,39.0,43.0,13.0,18.0,5.0,1.0,5.0,,,,,79.0,67.0,7.0,10.0,0.0,0.0,0.00941023,0,,,,,,3.0,2.0,,,2.0,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,
10411457,away,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,826188,EUR,923961600,D,95,95,False,15.0,12.0,2.0,1.0,9.0,10.0,3.0,5.0,,1.0,3.0,,,,,31.0,21.0,6.4,6.0,0.0351,0.0936,0.00138335,1,,,,,1.0,,3.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,alessandrobastoni,,,,1.0,,,,,,
10411457,away,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,759520,EUR,829785600,M,2,2,False,25.0,20.0,1.0,,10.0,10.0,11.0,18.0,4.0,1.0,4.0,2.0,,,,90.0,45.0,6.6,13.0,0.1927,0.0,0.160758,2,,,,3.0,1.0,2.0,3.0,1.0,,,,1.0,,,,,,1.0,,2.0,1.0,,3.0,ddumfries2,,1.0,,,,,,,,1.0
10411457,away,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,363856,EUR,855273600,M,23,23,False,38.0,28.0,3.0,1.0,11.0,14.0,18.0,27.0,5.0,3.0,6.0,1.0,,,,90.0,63.0,7.2,17.0,0.0703,0.2679,0.0720687,1,,,,3.0,1.0,1.0,6.0,3.0,,2.0,2.0,,,1.0,1.0,1.0,,1.0,,,2.0,1.0,1.0,nicolo_barella,,1.0,,,1.0,,,,,
10411457,away,Inter,Marcelo Brozović,marcelo-brozovic,M. Brozović,M,11,181,13097,M,108800,EUR,721872000,M,77,77,False,50.0,38.0,4.0,2.0,21.0,25.0,17.0,27.0,5.0,1.0,8.0,,,,,90.0,69.0,6.8,16.0,0.0362,0.048,0.0159157,1,,,,2.0,1.0,,7.0,1.0,,3.0,1.0,,1.0,3.0,1.0,,1.0,2.0,,,3.0,2.0,,marcelo_brozovic,,,,,,,,,,
10411457,away,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,37151,EUR,601344000,M,22,22,False,8.0,6.0,,,3.0,5.0,3.0,4.0,2.0,,2.0,1.0,,,,30.0,15.0,6.4,4.0,0.0,0.0,0.0025257,0,,,,1.0,,,3.0,,,1.0,1.0,,2.0,,,,,,,,1.0,,,micki_taryan,,,,,,,,,,
10411457,away,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3779,M,19352,EUR,628560000,M,36,36,False,19.0,15.0,3.0,3.0,6.0,8.0,10.0,14.0,2.0,,3.0,1.0,,,,67.0,38.0,6.5,11.0,0.0,0.0,0.0546183,0,,,,3.0,,,5.0,1.0,,1.0,1.0,1.0,2.0,,,,,1.0,,,2.0,,,,,1.0,,,,,,,,
10411457,away,Inter,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23224,M,14990,EUR,511401600,F,9,9,False,13.0,10.0,,,5.0,5.0,5.0,9.0,7.0,3.0,3.0,1.0,,,,67.0,27.0,7.1,5.0,0.1074,0.0,0.135068,3,,,,1.0,3.0,5.0,4.0,,1.0,,,,,,,,1.0,,,2.0,2.0,1.0,2.0,EDzeko,,,,,1.0,,,,,
10411457,away,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,823984,EUR,872208000,F,10,10,False,22.0,16.0,,,7.0,10.0,9.0,12.0,2.0,,3.0,1.0,,,,90.0,34.0,6.7,10.0,0.4794,0.047,0.0286435,3,,,,,,,6.0,1.0,,,,1.0,2.0,1.0,1.0,,1.0,,,2.0,3.0,1.0,,LautaroM,,,,,,,,,,
10411457,away,Inter,Roberto Gagliardini,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,287057,EUR,765676800,M,5,5,True,14.0,8.0,1.0,,5.0,7.0,3.0,8.0,7.0,2.0,1.0,2.0,,,,60.0,29.0,6.9,8.0,0.0207,0.0,0.00479922,1,,,,1.0,2.0,2.0,3.0,,1.0,3.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,
10411457,away,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,284361,EUR,879120000,D,32,32,True,37.0,31.0,7.0,2.0,17.0,17.0,18.0,29.0,1.0,,5.0,1.0,,,,59.0,57.0,6.9,14.0,0.0785,0.0,0.207305,3,,,,9.0,,,,,1.0,,,3.0,1.0,,,,,,,2.0,,,2.0,dimarco32,,4.0,1.0,,,,,,,
10411457,away,Inter,Danilo D'Ambrosio,danilo-dambrosio,D. D'Ambrosio,D,,180,548,M,107936,EUR,589766400,D,33,33,True,15.0,12.0,2.0,1.0,5.0,5.0,7.0,11.0,2.0,2.0,2.0,,,,,23.0,23.0,6.8,4.0,0.0,0.0,0.0131117,0,,,,1.0,,,,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10411457,away,Inter,Joaquín Correa,joaquin-correa,J. Correa,F,30,188,5676,M,249929,EUR,776736000,F,11,11,True,4.0,1.0,1.0,,,,1.0,4.0,2.0,,1.0,,,,,23.0,9.0,6.1,6.0,0.0,0.0,0.00069012,0,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,3.0,1.0,1.0,tucocorrea,,,,,,,,,,
10411457,away,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,91046,EUR,697248000,D,6,6,True,7.0,5.0,,,1.0,2.0,4.0,5.0,2.0,,,,,,,11.0,10.0,6.5,3.0,0.0,0.0,0.001158,0,,,,,,,1.0,,,2.0,,1.0,,1.0,,,,,,,,,,Stefandevrij,,,,,,,,,,
10411457,away,Inter,André Onana,andre-onana,A. Onana,G,24,190,53850,M,787498,EUR,828403200,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,AndréOnana24,,,,,,,,,,
10411457,away,Inter,Alex Cordaz,alex-cordaz,A. Cordaz,G,,188,119,,43872,EUR,410227200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411457,away,Inter,Robin Gosens,robin-gosens,R. Gosens,D,21,183,3165,M,377118,EUR,773366400,D,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411457,away,Inter,Mattia Zanotti,mattia-zanotti,M. Zanotti,D,46,177,531,M,1012175,EUR,1042243200,D,46,46,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411457,away,Inter,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411457,away,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,996820,EUR,1015632000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,KristjanAsllani,,,,,,,,,,
10411457,away,Inter,Valentín Carboni,valentin-carboni,V. Carboni,M,21,185,7112,M,1153083,EUR,1109980800,M,45,45,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,valencarboni,,,,,,,,,,
