match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalOffside,captain,stat_challengeLost,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_dispossessed,stat_outfielderBlock,stat_bigChanceCreated,stat_goalAssist,stat_penaltyWon,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_ownGoals
10438176,home,Benfica,Odysseas Vlachodimos,,,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,99,99,False,15.0,14.0,4.0,3.0,12.0,12.0,2.0,3.0,1.0,4.0,1.0,2.0,3.0,90.0,22.0,6.9,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438176,home,Benfica,Alexander Bah,,,alexander-bah,A. Bah,D,6,183,2276,M,850976,EUR,881625600,D,6,6,False,64.0,53.0,4.0,,17.0,18.0,37.0,48.0,6.0,5.0,2.0,,,83.0,81.0,6.9,15.0,1,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10438176,home,Benfica,António Silva,,,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,66,66,False,62.0,57.0,4.0,3.0,34.0,35.0,23.0,27.0,1.0,9.0,,,,90.0,66.0,7.2,5.0,2,,,,,2.0,,,,,2.0,,antoniosilva.66,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10438176,home,Benfica,Nicolás Otamendi,,,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,59.0,54.0,10.0,7.0,29.0,32.0,25.0,27.0,4.0,4.0,,,,75.0,66.0,7.2,5.0,1,,,1.0,2.0,2.0,,2.0,2.0,,,,Notamendi30,,,,,,2.0,,True,1.0,1.0,1.0,2.0,,,,,,,,,,
10438176,home,Benfica,Alejandro Grimaldo,,,alejandro-grimaldo,A. Grimaldo,M,20,171,13008,M,177177,EUR,811555200,D,3,3,False,73.0,64.0,3.0,1.0,30.0,32.0,34.0,46.0,4.0,4.0,,,,90.0,101.0,6.3,19.0,1,5.0,,2.0,1.0,8.0,1.0,3.0,2.0,1.0,,,grimaldo35,3.0,,,,,,1.0,,2.0,,,2.0,1.0,,,,,,,,,
10438176,home,Benfica,Chiquinho,,,chiquinho,Chiquinho,M,22,174,1902,M,584124,EUR,806112000,M,22,22,False,98.0,92.0,11.0,9.0,36.0,37.0,56.0,64.0,5.0,13.0,2.0,,,90.0,117.0,7.5,13.0,0,3.0,,,,6.0,,3.0,2.0,1.0,3.0,1.0,,2.0,,,,,,,,1.0,,,3.0,,1.0,,,,,,,,
10438176,home,Benfica,Florentino Luís,,,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,False,57.0,51.0,3.0,3.0,19.0,21.0,32.0,36.0,7.0,5.0,,,,75.0,69.0,7.7,6.0,0,,,,1.0,2.0,,6.0,3.0,,1.0,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,
10438176,home,Benfica,João Mário,,,joao-mario,J. Mário,M,10,179,3804,M,97001,EUR,727401600,M,20,20,False,39.0,34.0,,,7.0,7.0,27.0,33.0,3.0,3.0,1.0,,,90.0,55.0,7.6,11.0,2,1.0,,,,8.0,,2.0,1.0,2.0,1.0,,JoaoMario,1.0,,,2.0,2.0,,,,4.0,,,,2.0,,,,,,,,,
10438176,home,Benfica,David Neres,,,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,M,7,7,False,44.0,39.0,,,12.0,13.0,32.0,37.0,2.0,6.0,1.0,,,90.0,58.0,7.7,12.0,0,6.0,5.0,,,4.0,,,,2.0,1.0,5.0,davidneres,4.0,1.0,,,,,,,,,,,,,2.0,,,,,,,
10438176,home,Benfica,Rafa Silva,,,rafa-silva,R. Silva,M,27,170,16782,M,252577,EUR,737596800,M,27,27,False,28.0,22.0,2.0,2.0,,2.0,22.0,26.0,5.0,4.0,3.0,,,89.0,46.0,6.7,17.0,1,,,1.0,1.0,12.0,,,,2.0,,1.0,Rafa_Silva,5.0,1.0,,,,,,,2.0,1.0,,,5.0,,1.0,1.0,1.0,,,,,
10438176,home,Benfica,Gonçalo Ramos,,,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,88,88,False,12.0,9.0,,,3.0,4.0,6.0,8.0,7.0,4.0,2.0,,,75.0,29.0,8.0,7.0,3,,,1.0,1.0,7.0,,2.0,2.0,2.0,3.0,1.0,goncaloramos88,4.0,2.0,,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,1.0,1.0,,,,,,
10438176,home,Benfica,Morato,,,morato,F. Morato,D,4,190,2248,M,985086,EUR,993859200,D,91,91,True,17.0,16.0,2.0,2.0,12.0,12.0,4.0,5.0,5.0,1.0,1.0,,,15.0,21.0,6.8,2.0,0,,,,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438176,home,Benfica,João Neves,,,joao-neves,J. Neves,M,87,174,37142,M,1190933,EUR,1096243200,M,87,87,True,14.0,12.0,2.0,1.0,7.0,7.0,5.0,7.0,2.0,,1.0,,,15.0,16.0,6.5,2.0,0,,,,,,,,,,,,joao_neves,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10438176,home,Benfica,Petar Musa,,,petar-musa,P. Musa,F,9,190,2986,M,827668,EUR,888969600,F,33,33,True,5.0,3.0,,,1.0,1.0,2.0,4.0,2.0,2.0,,,,15.0,9.0,6.8,3.0,1,,,1.0,,3.0,,,,,,1.0,,2.0,2.0,1.0,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,
10438176,home,Benfica,Gilberto,,,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,True,7.0,6.0,,,2.0,2.0,4.0,6.0,1.0,1.0,,,,11.0,12.0,6.3,4.0,0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10438176,home,Benfica,Cher Ndour,,,ndour-cher,C. Ndour,M,27,190,2173,M,1114422,EUR,1090886400,M,73,73,True,5.0,5.0,,,4.0,4.0,1.0,1.0,,,,,,1.0,5.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438176,home,Benfica,Samuel Soares,,,samuel-soares,S. Soares,G,24,189,1436,M,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438176,home,Benfica,Lucas Veríssimo,,,lucas-verissimo,L. Veríssimo,D,28,188,1027,M,826343,EUR,804643200,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
