match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,captain,stat_goals,stat_goalAssist,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated
10583846,home,Abha,Abdulfattah Adam Mohammed,,,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400,F,9,9,False,11.0,8.0,2.0,,3.0,3.0,5.0,8.0,5.0,1.0,2.0,2.0,,,,62.0,20.0,6.7,5.0,1,,,3.0,2.0,4.0,,,,1.0,,,1.0,,,,2.0,1.0,,1.0,,,,,,
10583846,home,Abha,Mohammed Al-Konaideri,,,mohammed-al-konaideri,M. Al-Konaideri,D,12,175.0,21,M,1019340,EUR,971222400,D,13,13,True,8.0,7.0,1.0,1.0,3.0,3.0,5.0,6.0,2.0,1.0,1.0,,,,,36.0,18.0,7.2,4.0,0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,2.0,,,,,,,,,,,1.0,,,
10583846,home,Abha,Felipe Caicedo,,,felipe-caicedo,F. Caicedo,F,,185.0,1058,M,18841,EUR,589420800,F,20,20,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,28.0,3.0,6.4,,1,,,3.0,,6.0,,,,,3.0,,,,,,,,,,,,,1.0,,
10583846,home,Abha,Luis Jose Miquissone,Luis Jose,Miquissone,luis-jose-miquissone,L. J. Miquissone,F,10,170.0,1106,M,944015,EUR,806630400,F,11,11,True,7.0,5.0,,,4.0,5.0,1.0,2.0,3.0,1.0,1.0,,,,,28.0,14.0,6.7,4.0,1,,,1.0,1.0,1.0,,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,
10583846,home,Abha,Zakaria Al-Sudani,,,zakaria-al-sudani,Z. Al-Sudani,M,,183.0,5,M,328851,EUR,712195200,M,21,21,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,13.0,6.0,6.5,1.0,0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
10583846,home,Abha,Abdullah Al Shammari,,,abdullah-al-shammari,A. A. Shammari,G,,182.0,5,M,802092,EUR,690940800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10583846,home,Abha,Ahmad Al Hbeab,Ahmad,Al Hbeab,ahmad-al-hbeab,A. A. Hbeab,D,76,176.0,1,M,818761,EUR,725932800,D,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10583846,home,Abha,Saad Al-Salouli,,,saad-alselouli,S. Al-Salouli,M,24,168.0,15,M,917266,EUR,896054400,D,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10583846,home,Abha,Abdulrahman Al-Barakah,,,abdulrahman-al-barakah,A. Al-Barakah,M,6,170.0,10,M,818802,EUR,653875200,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10583846,home,Abha,Tayeb Meziani,,,tayeb-meziani,T. Meziani,F,,175.0,395,M,896711,EUR,825379200,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10583846,away,Al-Fayha,Vladimir Stojković,,,vladimir-stojkovic,V. Stojković,G,28,194.0,228,M,13691,EUR,428198400,G,88,88,False,22.0,18.0,14.0,10.0,8.0,9.0,10.0,13.0,,1.0,9.0,,1.0,2.0,1.0,90.0,31.0,6.9,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,
10583846,away,Al-Fayha,Ali Al-Zaqan,,,ali-al-zaqan,A. Al-Zaqan,M,26,176.0,10,M,830121,EUR,688953600,D,26,26,False,23.0,16.0,3.0,2.0,7.0,9.0,11.0,19.0,6.0,1.0,4.0,1.0,,,,90.0,58.0,6.9,15.0,1,5.0,2.0,,1.0,4.0,2.0,3.0,2.0,1.0,,2.0,,,2.0,,3.0,1.0,,,,,,1.0,,
10583846,away,Al-Fayha,Sami Al-Khaibary,,,sami-al-khaibary,S. Al-Khaibary,D,4,185.0,15,M,893198,EUR,622080000,D,4,4,False,30.0,24.0,6.0,3.0,18.0,20.0,6.0,11.0,6.0,3.0,7.0,1.0,,,,90.0,40.0,6.9,7.0,0,1.0,,1.0,5.0,2.0,,,,,1.0,,,,4.0,,,,,,True,,,,,
10583846,away,Al-Fayha,Mohanad Alqaydhi,,,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,False,30.0,23.0,9.0,4.0,20.0,21.0,3.0,9.0,3.0,2.0,4.0,1.0,,,,90.0,37.0,6.8,7.0,0,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,
10583846,away,Al-Fayha,Abdulrahman Al-Safri,,,abdulrahman-al-safri,A. Al-Safri,M,8,176.0,22,M,990187,EUR,733536000,D,8,8,False,26.0,22.0,2.0,1.0,12.0,12.0,11.0,16.0,1.0,2.0,3.0,1.0,,,,90.0,45.0,6.5,8.0,0,2.0,1.0,1.0,,4.0,1.0,,,,2.0,,,,2.0,,,,,,,,,,,
10583846,away,Al-Fayha,Ricardo Ryller,,,ricardo-ryller,R. Ryller,M,28,176.0,231,M,870943,EUR,762307200,M,37,37,False,42.0,35.0,9.0,7.0,11.0,14.0,24.0,28.0,3.0,1.0,8.0,,,,,90.0,54.0,6.4,14.0,1,,,2.0,2.0,4.0,,,,2.0,,,1.0,,1.0,1.0,2.0,1.0,,,,,,,1.0,
10583846,away,Al-Fayha,Victor Ruiz,,,victor-ruiz,V. Ruiz,M,77,172.0,64,M,975496,EUR,752198400,M,10,10,False,20.0,15.0,1.0,1.0,4.0,5.0,13.0,23.0,4.0,,4.0,,,,,89.0,43.0,7.4,19.0,1,8.0,2.0,1.0,,9.0,4.0,4.0,3.0,5.0,1.0,3.0,,,,,3.0,,,,,,1.0,1.0,,2.0
10583846,away,Al-Fayha,Paulinho Paula,,,paulinho-paula,Paulinho,M,18,173.0,1795,M,879902,EUR,852681600,M,18,18,False,12.0,7.0,1.0,,3.0,4.0,4.0,8.0,2.0,,2.0,1.0,,,,51.0,15.0,6.6,7.0,0,,,,1.0,3.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,
10583846,away,Al-Fayha,Mohammed Abusabaan,,,mohammed-abusabaan,M. Abusabaan,M,,176.0,2,M,232202,EUR,632793600,M,66,66,False,16.0,14.0,1.0,1.0,4.0,4.0,10.0,12.0,4.0,1.0,2.0,4.0,,,,76.0,27.0,6.4,4.0,1,,,1.0,,5.0,1.0,,,1.0,2.0,,,,,,1.0,,1.0,,,,,,,
10583846,away,Al-Fayha,Anthony Nwakaeme,,,anthony-nwakaeme,A. N. Nwakaeme,M,9,185.0,824,M,139455,EUR,606441600,M,9,9,False,32.0,25.0,1.0,1.0,6.0,7.0,19.0,26.0,6.0,,3.0,,,,,90.0,60.0,7.0,22.0,4,1.0,,,2.0,10.0,,,,3.0,,3.0,2.0,,1.0,6.0,8.0,4.0,2.0,2.0,,1.0,,,,
10583846,away,Al-Fayha,Milan Pavkov,,,milan-pavkov,M. Pavkov,F,50,193.0,372,M,804183,EUR,760752000,F,23,23,False,21.0,11.0,1.0,,5.0,7.0,6.0,14.0,6.0,,3.0,,,,,90.0,34.0,6.6,13.0,4,,,2.0,6.0,6.0,,,,3.0,4.0,,2.0,,,,,,1.0,1.0,,,,1.0,1.0,
10583846,away,Al-Fayha,Sultan Mandash,,,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000,M,27,27,True,14.0,13.0,2.0,1.0,3.0,3.0,10.0,12.0,1.0,,3.0,,,,,39.0,21.0,6.3,6.0,0,1.0,,,,5.0,1.0,,,,,1.0,,,,,5.0,1.0,,,,,,,,
10583846,away,Al-Fayha,Aleksandar Trajkovski,,,aleksandar-trajkovski,A. Trajkovski,F,7,179.0,729,M,60184,EUR,715651200,F,7,7,True,3.0,3.0,,,,,4.0,5.0,,,,,,,,14.0,6.0,6.7,2.0,0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
10583846,away,Al-Fayha,Saud Zidan,Saud Zidan,,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400,M,6,6,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,3.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,
10583846,away,Al-Fayha,Moslem Al-Freej,Moslem,Al-Freej,moslem-al-freej,M. Al-Freej,G,1,188.0,5,M,818636,EUR,517968000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10583846,away,Al-Fayha,Faisal Al-Masrahi,,,faisal-al-masrahi,F. Al-Masrahi,G,,181.0,2,,818698,EUR,727833600,G,55,55,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10583846,away,Al-Fayha,Osama Al Khalaf,,,osama-al-khalaf,O. A. Khalaf,D,8,178.0,26,M,818871,EUR,851558400,D,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10583846,away,Al-Fayha,Khalid Al-Kaabi,,,khalid-al-kaabi,K. Al-Kaabi,M,70,171.0,9,M,791558,EUR,706579200,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10583846,away,Al-Fayha,Ali Alnemer,Ali,Alnemer,ali-alnemer,A. Alnemer,M,16,,2,M,923076,EUR,683078400,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10583846,away,Al-Fayha,Mohammed Majrashi,,,mohammed-majrashi,M. Majrashi,F,20,180.0,7,M,160931,EUR,674697600,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
