match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_ownGoals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_errorLeadToAShot,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_hitWoodwork,stat_goalAssist
10385433,home,Tottenham Hotspur,Harry Kane,harry-kane,H. Kane,F,9,188,297679,M,HurriKane,108579,EUR,743817600,F,10,10,False,,21.0,15.0,5.0,3.0,4.0,6.0,11.0,16.0,3.0,7.0,1.0,,,,,,90.0,36.0,8.0,8.0,0.155227,4,,,,2.0,6.0,1.0,2.0,1.0,,,,3.0,,2.0,1.0,,,,4.0,2.0,2.0,,1.0,0.4501,1.0,,3.0,0.8182,1.0,,,,,,
10385433,home,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,True,,3.0,2.0,,,1.0,2.0,1.0,3.0,,1.0,,,,,,,19.0,9.0,6.6,4.0,0.000556973,1,,,,,2.0,1.0,,,,,,1.0,,1.0,2.0,,,,,,,,,0.1241,,,1.0,0.1504,,,,,,,
10385433,home,Tottenham Hotspur,Ivan Perišić,ivan-perisic,I. Perišić,M,5,187,17408,M,ivanperisic444,38710,EUR,602380800,M,14,14,True,,3.0,2.0,1.0,,1.0,1.0,1.0,3.0,,1.0,1.0,,,,,,14.0,9.0,6.7,5.0,0.000138899,0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10385433,home,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181,19170,M,YB8,844842,EUR,841363200,M,38,38,True,,10.0,10.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,,,,,,14.0,11.0,7.0,,0.0107079,0,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
10385433,home,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,,94758,EUR,735609600,D,33,33,True,,4.0,2.0,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,8.0,4.0,6.5,2.0,0.000207593,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385433,home,Tottenham Hotspur,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,bryan11gil,910026,EUR,981849600,F,11,11,True,,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,8.0,3.0,6.5,1.0,0.000241106,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10385433,home,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201,1229,M,,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385433,home,Tottenham Hotspur,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12158,M,DAVINSON,566102,EUR,834537600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385433,home,Tottenham Hotspur,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385433,home,Tottenham Hotspur,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,,859901,EUR,969062400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385433,away,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,False,,19.0,6.0,17.0,4.0,4.0,4.0,2.0,15.0,,,10.0,,,2.0,6.0,7.0,90.0,36.0,8.8,13.0,0.000443003,0,2.5492,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
10385433,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,,49.0,44.0,3.0,2.0,9.0,10.0,36.0,41.0,3.0,4.0,4.0,,,,,,90.0,71.0,7.2,10.0,0.0524484,0,,,,1.0,3.0,,8.0,,,1.0,1.0,,1.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
10385433,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,12,12,False,,33.0,30.0,2.0,2.0,20.0,22.0,10.0,11.0,2.0,2.0,3.0,,,,,,90.0,39.0,7.0,3.0,0.00341146,0,,,,1.0,1.0,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10385433,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,,38.0,27.0,8.0,,15.0,19.0,12.0,19.0,1.0,4.0,6.0,,,,,,90.0,53.0,6.8,13.0,0.00617947,0,,,,6.0,8.0,,6.0,1.0,2.0,,,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,
10385433,away,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,False,,70.0,61.0,2.0,1.0,30.0,34.0,31.0,37.0,4.0,9.0,4.0,,,,,,86.0,92.0,7.3,11.0,0.0272195,0,,,,,2.0,,2.0,,,2.0,,1.0,1.0,1.0,1.0,,1.0,,,2.0,2.0,,,,,,,,,,,,,,
10385433,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,True,43.0,37.0,2.0,2.0,10.0,11.0,27.0,34.0,,4.0,3.0,,,,,,89.0,58.0,7.8,11.0,0.146869,3,,,,,4.0,2.0,1.0,,,,,2.0,1.0,3.0,2.0,,,,2.0,1.0,1.0,,1.0,0.1332,,,2.0,0.4685,,,,,1.0,,
10385433,away,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,False,,74.0,68.0,5.0,4.0,25.0,27.0,43.0,48.0,1.0,5.0,8.0,,,,,,90.0,90.0,7.9,9.0,0.0505783,3,,,,,1.0,,1.0,2.0,1.0,4.0,2.0,1.0,,,1.0,,1.0,,1.0,,,3.0,,0.1269,,,,,,,,,,1.0,
10385433,away,Arsenal,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15717,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,,46.0,45.0,,,20.0,20.0,25.0,27.0,,3.0,6.0,,,,,,90.0,59.0,7.8,2.0,0.299196,1,,,,1.0,4.0,,1.0,3.0,2.0,1.0,1.0,2.0,,2.0,1.0,,1.0,,1.0,,,1.0,,0.0911,1.0,,,,,,,,,,
10385433,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,,35.0,27.0,1.0,,2.0,2.0,26.0,36.0,1.0,4.0,4.0,,,,,,90.0,55.0,6.8,18.0,0.117116,1,,,,2.0,8.0,1.0,1.0,,,,,2.0,4.0,3.0,3.0,1.0,1.0,,2.0,3.0,,1.0,,0.0325,,,,,,,,,,,1.0
10385433,away,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,False,,18.0,15.0,1.0,1.0,4.0,4.0,11.0,14.0,1.0,6.0,3.0,,,,,,89.0,42.0,6.3,8.0,0.102151,5,,,,6.0,14.0,2.0,2.0,,,1.0,1.0,3.0,2.0,2.0,,,2.0,,,3.0,2.0,,2.0,1.3999,,2.0,3.0,1.2775,2.0,,,,,,
10385433,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,,29.0,23.0,2.0,1.0,8.0,9.0,15.0,21.0,,5.0,7.0,,,,,,79.0,50.0,6.8,18.0,0.844958,1,,,,2.0,9.0,2.0,,,,2.0,1.0,1.0,3.0,2.0,1.0,,,,4.0,5.0,1.0,,1.0,0.0659,1.0,,,,,,,,,,
10385433,away,Arsenal,Kieran Tierney,kieran-tierney,K. Tierney,D,63,178,4739,M,kierantierney1,366592,EUR,865468800,D,3,3,True,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,11.0,6.0,6.5,2.0,0.000274349,0,,,,2.0,3.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
10385433,away,Arsenal,Takehiro Tomiyasu,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,True,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,10.0,3.0,6.7,,6.62991e-06,0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10385433,away,Arsenal,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,10,10,True,,,,,,,,,,,,,,,,,,1.0,,,,,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385433,away,Arsenal,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,True,,,,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385433,away,Arsenal,Matt Turner,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385433,away,Arsenal,Rob Holding,rob-holding,R. Holding,D,6,189,1055,M,,793228,EUR,811555200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385433,away,Arsenal,Marquinhos,marquinhos,Marquinhos,M,7,175,4095,M,_marquinhos011,1116954,EUR,1049673600,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385433,away,Arsenal,Matthew Smith,matthew-smith,M. Smith,M,17,175,147,M,,991582,EUR,970704000,M,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385433,away,Arsenal,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,,901892,EUR,940550400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
