match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_sofascoreId,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialLost,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,captain,stat_challengeLost,stat_shotOffTarget,player_firstName,player_lastName,stat_bigChanceCreated,stat_accurateCross,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_totalOffside,stat_errorLeadToAShot,stat_clearanceOffLine,stat_penaltyConceded,stat_hitWoodwork
14062158,home,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,47.0,33.0,16.0,4.0,0.0,29.0,36.0,4.0,11.0,1.0,12.0,1.0,2.0,90.0,55.0,6.8,14.0,0.00353796,51.237470922735,10.0,25.2,7.14,0.0425,0,0.0821,0.02,0.01,0.21,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062158,home,Borussia M'gladbach,Philipp Sander,philipp-sander,P. Sander,M,16,185,246,M,939880,EUR,888019200,D,16,16,False,37.0,32.0,4.0,1.0,0.0,22.0,24.0,10.0,13.0,1.0,3.0,,,72.0,49.0,7.4,9.0,0.0199784,96.730434776929,12.0,-37.275,5.775,,0,,0.19,0.0,0.17,,1.0,3.0,1.0,6.0,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062158,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,97.0,93.0,4.0,3.0,0.0,81.0,83.0,12.0,14.0,8.0,5.0,,,90.0,108.0,7.6,4.0,0.203106,256.11460370686,32.0,150.045,22.89,,0,,0.34,0.2,0.25,,,2.0,1.0,2.0,2.0,,,,1.0,,17.389138679072,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062158,home,Borussia M'gladbach,Kevin Diks,kevin-diks,K. Diks,D,4,186,14792,M,583806,EUR,844560000,D,4,4,False,85.0,77.0,5.0,2.0,0.0,50.0,53.0,27.0,32.0,6.0,8.0,,,90.0,104.0,8.2,9.0,0.185019,124.3168217045,14.0,36.855,23.835,,1,,0.3,0.1,0.29,,,,1.0,3.0,3.0,2.0,2.0,,,,29.23696032422,1.0,KevinDiks_,1.0,1.0,1.0,1.0,1.0,0.7884,0.6397,0.32,,,,,,,,,,,,,,,,,,,,,
14062158,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,M,29,29,False,27.0,23.0,1.0,,0.0,13.0,13.0,10.0,14.0,,3.0,,,85.0,42.0,7.0,8.0,0.0235144,43.99940844282,7.0,17.955,6.09,,3,,-0.46,0.01,-0.07,,,2.0,6.0,6.0,,2.0,1.0,1.0,2.0,1.0,,,,2.0,3.0,1.0,,1.0,0.6573,0.9211,0.45,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
14062158,home,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,43.0,38.0,8.0,5.0,0.0,26.0,27.0,12.0,16.0,1.0,9.0,,,90.0,69.0,6.9,15.0,0.0472086,83.208793828765,13.0,23.31,14.07,,1,,0.25,0.06,0.13,,2.0,1.0,11.0,6.0,2.0,3.0,2.0,1.0,1.0,,14.207522092188,1.0,,3.0,,,,2.0,0.026,,-0.2,,4.0,,,True,3.0,1.0,,,,,,,,,,,,,,
14062158,home,Borussia M'gladbach,Yannik Engelhardt,yannik-engelhardt,Y. Engelhardt,M,6,184,362,M,990209,EUR,981504000,M,6,6,False,57.0,53.0,,,0.0,41.0,44.0,12.0,13.0,2.0,2.0,,,90.0,74.0,5.9,10.0,0.0158453,93.461852675311,13.0,29.085,13.335,,2,,-0.13,0.13,-0.28,,,1.0,10.0,4.0,,3.0,,2.0,4.0,1.0,,,,1.0,,,,,0.0523,,-0.56,,3.0,,,,2.0,2.0,,,,,,,,,,,,,,
14062158,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,M,20,20,False,38.0,30.0,2.0,1.0,1.0,12.0,16.0,18.0,22.0,7.0,2.0,,,90.0,69.0,7.6,16.0,0.484777,25.068714162269,5.0,-6.72,3.255,,0,,0.41,0.25,0.33,,2.0,,5.0,4.0,2.0,1.0,1.0,1.0,,2.0,,,,5.0,,,2.0,,,,,,2.0,3.0,,,1.0,,,,2.0,,,,,,,,,,,
14062158,home,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,F,9,9,False,14.0,9.0,1.0,1.0,1.0,3.0,3.0,6.0,11.0,,1.0,,,62.0,21.0,7.4,6.0,0.301547,28.776166355726,3.0,16.59,16.485,,0,,0.26,0.29,-0.01,,1.0,1.0,2.0,4.0,,,,,,2.0,24.130254174033,2.0,,4.0,,,,,,,,1.0,,3.0,,,,,,,1.0,1.0,,,,,,,,,,
14062158,home,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,F,10,10,False,56.0,47.0,8.0,4.0,0.0,26.0,31.0,21.0,25.0,2.0,9.0,,,72.0,72.0,7.0,13.0,0.199261,190.1686203687,20.0,122.535,25.935,,2,,-0.12,0.27,0.3,,1.0,,5.0,5.0,1.0,2.0,2.0,1.0,2.0,,82.629555661847,4.0,,1.0,,,,2.0,0.1373,,-0.51,1.0,2.0,1.0,,,,,,,,,2.0,,,,,,,,,
