match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_wonTackle,stat_errorLeadToAShot,stat_totalCross,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,player_sofascoreId,stat_hitWoodwork,stat_goals
12513708,home,Santa Clara,Gabriel Batista,,,gabriel-batista,G. Batista,G,1,188,348,M,822526,EUR,896832000,G,1,1,False,True,34.0,14.0,33.0,13.0,0.0,4.0,7.0,10.0,27.0,1.0,1.0,1.0,8.0,3.0,90.0,40.0,6.7,20.0,0.00383307,0,-0.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513708,home,Santa Clara,Sidney Lima,Sidney,,sidney-lima,S. Lima,D,23,182,139,M,1131145,EUR,853459200,D,23,23,False,,28.0,19.0,4.0,,0.0,13.0,16.0,6.0,12.0,1.0,4.0,3.0,3.0,,90.0,43.0,6.5,12.0,0.0012938,0,,1.0,5.0,1.0,3.0,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
12513708,home,Santa Clara,Luís Rocha,,,luis-rocha,L. Rocha,D,13,186,44,M,141012,EUR,524275200,D,13,13,False,,18.0,16.0,2.0,1.0,0.0,14.0,15.0,2.0,3.0,,3.0,5.0,5.0,,90.0,26.0,6.4,2.0,0.00129052,0,,1.0,4.0,,,2.0,,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12513708,home,Santa Clara,Matheus Araújo,Matheus,,matheus-araujo,M. Araújo,D,32,185,323,M,1105841,EUR,983404800,D,32,32,False,,19.0,12.0,5.0,2.0,0.0,7.0,9.0,5.0,11.0,,3.0,3.0,3.0,,90.0,33.0,6.5,11.0,0.00463555,1,,4.0,4.0,,1.0,2.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.1303,,,,,,,,,,,,,,
12513708,home,Santa Clara,Lucas Soares,,,lucas-soares,L. Soares,M,42,176,85,M,991358,EUR,894240000,M,42,42,False,,35.0,23.0,7.0,2.0,0.0,12.0,16.0,12.0,24.0,1.0,5.0,1.0,7.0,,90.0,67.0,6.4,22.0,0.021488,0,,1.0,6.0,,2.0,3.0,1.0,1.0,,,2.0,,5.0,4.0,,,,,1.0,1.0,,,,,,,,,,,,
12513708,home,Santa Clara,Pedro Ferreira,,,ferreira-pedro,P. Ferreira,M,8,183,121,M,851277,EUR,883958400,M,8,8,False,,18.0,11.0,3.0,1.0,0.0,4.0,7.0,7.0,12.0,,5.0,2.0,2.0,,81.0,29.0,6.9,8.0,0.00232673,0,,,1.0,,2.0,3.0,,2.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,
12513708,home,Santa Clara,Daniel Borges,Daniel Borges,,daniel-borges,D. Borges,M,41,183,73,M,1117007,EUR,1049587200,M,41,41,False,,20.0,13.0,1.0,,0.0,5.0,6.0,8.0,15.0,3.0,4.0,1.0,3.0,,63.0,33.0,6.1,14.0,0.00521928,2,,2.0,11.0,,1.0,,4.0,1.0,5.0,2.0,,,1.0,,,,2.0,0.0844,,2.0,,,,,,,,,,,,
12513708,home,Santa Clara,Diogo Calila,,,diogo-calila,D. Calila,M,2,173,593,M,892083,EUR,907977600,M,2,2,False,,14.0,7.0,1.0,,0.0,3.0,4.0,4.0,10.0,,5.0,1.0,5.0,,81.0,30.0,7.0,9.0,0.0135922,1,,,1.0,,1.0,4.0,,1.0,,,2.0,,,,,,,0.0096,,1.0,1.0,1.0,,,,,,,,,,
12513708,home,Santa Clara,Vinícius Lopes,,,vinicius-lopes,V. Lopes,F,70,175,316,M,1001753,EUR,926035200,F,70,70,False,,12.0,6.0,,,0.0,,2.0,6.0,10.0,1.0,4.0,,4.0,,75.0,30.0,6.5,13.0,0.00465667,2,,4.0,12.0,,1.0,3.0,1.0,,1.0,1.0,2.0,,,4.0,,,,0.3323,,2.0,1.0,,1.0,0.7285,,,,,,,,
12513708,home,Santa Clara,Gabriel Silva,Gabriel Silva,,gabriel-silva,Gabriel Silva,F,10,177,795,M,1046794,EUR,1016755200,F,11,11,False,,20.0,14.0,2.0,1.0,0.0,4.0,5.0,10.0,18.0,2.0,4.0,,2.0,,90.0,45.0,6.6,23.0,0.016187,3,,3.0,10.0,,,1.0,6.0,,3.0,1.0,,,3.0,3.0,1.0,,2.0,0.084,,1.0,1.0,,,,,,,,,,,
