match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,captain,stat_aerialLost,stat_duelWon,stat_wasFouled,stat_aerialWon,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_totalTackle,stat_keyPass,stat_wonContest,stat_wonTackle,player_sofascoreId,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goals,stat_goodHighClaim,stat_punches,stat_lastManTackle,stat_totalOffside
12501556,home,Parma,Zion Suzuki,,,zion-suzuki,Z. Suzuki,G,31,189,4904,M,905351,EUR,1029888000,G,31,31,False,38.0,28.0,20.0,10.0,0.0,22.0,22.0,6.0,16.0,2.0,8.0,2.0,2.0,2.0,2.0,90.0,44.0,6.9,10.0,0.00159,0,-0.2984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501556,home,Parma,Pontus Almqvist,,,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,D,11,11,False,11.0,8.0,,,0.0,6.0,6.0,2.0,5.0,,2.0,,,,,45.0,14.0,6.2,4.0,0.00097581,1,,1.0,1.0,1.0,1.0,1.0,0.1369,,,,,,,,,,,,,,,,,,,,,,,,,,
12501556,home,Parma,Enrico Del Prato,,,enrico-del-prato,E. Del Prato,D,15,183,860,M,928103,EUR,942192000,D,15,15,False,34.0,30.0,3.0,2.0,0.0,21.0,21.0,9.0,13.0,6.0,,,,,,90.0,48.0,6.5,5.0,0.00406406,0,,4.0,,,,1.0,,True,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12501556,home,Parma,Alessandro Vogliacco,,,alessandro-vogliacco,A. Vogliacco,D,4,186,344,M,807295,EUR,905731200,D,21,21,False,41.0,40.0,2.0,2.0,0.0,31.0,32.0,9.0,9.0,5.0,,,,,,90.0,49.0,6.5,2.0,0.00307013,0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12501556,home,Parma,Lautaro Valenti,,,lautaro-valenti,L. Valenti,D,5,188,629,M,958517,EUR,916272000,D,5,5,False,43.0,35.0,6.0,1.0,0.0,30.0,33.0,5.0,10.0,5.0,1.0,,,,,90.0,52.0,6.5,9.0,0.0019306,0,,3.0,,1.0,1.0,2.0,,,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12501556,home,Parma,Emanuele Valeri,,,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,D,14,14,False,22.0,16.0,3.0,,0.0,6.0,7.0,11.0,22.0,4.0,5.0,,,,,90.0,49.0,6.7,17.0,0.452757,0,,4.0,,,2.0,,,,,2.0,,,,7.0,1.0,2.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,
12501556,home,Parma,Hernani,,,hernani,Hernani,M,8,188,409,M,156019,EUR,764726400,M,27,27,False,14.0,11.0,1.0,1.0,0.0,7.0,9.0,4.0,6.0,,1.0,,,,,45.0,21.0,6.6,4.0,0.0140416,0,,2.0,,1.0,,1.0,,,,3.0,2.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
12501556,home,Parma,Mandela Keita,Mandela Keita,,mandela-keita,M. Keita,M,16,180,1230,M,1110136,EUR,1020988800,M,16,16,False,36.0,34.0,2.0,1.0,0.0,25.0,26.0,9.0,10.0,2.0,1.0,,,,,90.0,46.0,6.6,3.0,0.00690273,0,,3.0,,,1.0,1.0,,,1.0,3.0,1.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,
12501556,home,Parma,Simon Sohm,,,simon-sohm,S. Sohm,M,23,188,941,M,909991,EUR,986947200,M,19,19,False,27.0,25.0,2.0,1.0,0.0,14.0,14.0,11.0,13.0,,2.0,,,,,54.0,29.0,6.5,3.0,0.00248668,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501556,home,Parma,Dennis Man,,,dennis-man,D. Man,M,27,182,10418,M,812145,EUR,904089600,F,98,98,False,9.0,5.0,,,0.0,3.0,5.0,2.0,4.0,,1.0,,,,,45.0,11.0,6.2,5.0,0.00152442,1,,1.0,,,,,0.2072,,,,,,,,,,,,,,,,dennisman,1.0,1.0,1.0,0.311,,,,,,
12501556,home,Parma,Ange-Yoan Bonny,,,ange-yoan-bonny,A. Bonny,F,14,189,10665,M,1086223,EUR,1067040000,F,13,13,False,18.0,15.0,,,1.0,4.0,5.0,11.0,13.0,,3.0,,,,,78.0,34.0,7.1,9.0,0.109926,2,,4.0,,1.0,2.0,,0.5039,,,3.0,1.0,,1.0,,,,2.0,1.0,,2.0,2.0,,,4.0,1.0,1.0,0.2778,1.0,,,,,
12501556,home,Parma,Giovanni Leoni,,,giovanni-leoni,G. Leoni,D,15,196,14345,M,1473137,EUR,1166659200,D,46,46,True,29.0,26.0,1.0,,0.0,13.0,15.0,13.0,15.0,1.0,1.0,,,,,45.0,37.0,6.7,5.0,0.0112425,0,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12501556,home,Parma,Adrián Bernabé,,,adrian-bernabe,A. Bernabé,M,10,170,2308,M,934384,EUR,990835200,M,10,10,True,24.0,22.0,7.0,5.0,0.0,9.0,9.0,13.0,15.0,2.0,1.0,,,,,45.0,30.0,7.3,3.0,0.0261935,1,,2.0,,,,1.0,0.0173,,,,,,,,,,1.0,,,,,,,,,1.0,0.2512,,1.0,,,,
12501556,home,Parma,Mateo Pellegrino,,,pellegrino-mateo,M. Pellegrino,F,9,192,3039,M,1099296,EUR,983404800,F,32,32,True,13.0,8.0,,,1.0,3.0,5.0,5.0,8.0,,4.0,,,,,45.0,22.0,6.8,9.0,0.0370575,1,,4.0,,,3.0,2.0,0.4094,,1.0,6.0,1.0,5.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,
