match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,stat_totalCross,stat_dispossessed,stat_bigChanceCreated,stat_lastManTackle,stat_wasFouled,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_errorLeadToAGoal,player_firstName,player_lastName,stat_unsuccessfulTouch,captain,stat_shotOffTarget,stat_expectedGoals,player_sofascoreId,stat_accurateCross,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12436500,home,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,F,11,11,False,28.0,25.0,,,0.0,7.0,8.0,18.0,22.0,,4.0,,,,,,90.0,41.0,7.7,6.0,0.0485927,2,,,1.0,1.0,5.0,2.0,1.0,,,,1.0,2.0,,,,3.0,,1.0,,,,,,,,0.7829,yowissa,,1.0,1.0,1.0,0.9861,1.0,,
12436500,home,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,814873,EUR,894758400,M,27,27,True,41.0,35.0,3.0,,0.0,12.0,14.0,23.0,27.0,1.0,2.0,,,,,,48.0,50.0,6.9,7.0,0.0204921,0,,,,1.0,3.0,1.0,1.0,,2.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
12436500,home,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,1031258,EUR,1078099200,M,18,18,True,21.0,18.0,2.0,2.0,0.0,5.0,6.0,13.0,15.0,,2.0,,,,,,20.0,27.0,7.0,5.0,0.0207695,0,,,,2.0,1.0,,,1.0,1.0,,1.0,,,,,,2.0,,1.0,,,,2.0,,,,,,,,,,,,
12436500,home,Brentford,Igor Thiago,igor-thiago,I. Thiago,F,9,191,31181,M,1016907,EUR,993513600,F,9,9,True,10.0,8.0,,,0.0,2.0,3.0,6.0,7.0,,1.0,,,,,,20.0,13.0,6.9,2.0,0.00287855,0,,1.0,,1.0,2.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12436500,home,Brentford,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,991604,EUR,1030665600,M,14,14,True,20.0,17.0,,,0.0,2.0,2.0,16.0,19.0,,4.0,,,,,,20.0,31.0,7.3,6.0,0.0459328,1,,2.0,,4.0,5.0,2.0,1.0,1.0,2.0,,,1.0,1.0,,,2.0,,,1.0,,,,1.0,,,0.0447,_fabio.10,1.0,,1.0,,0.4948,,,
12436500,home,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,826057,EUR,930182400,D,30,30,True,9.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,9.0,,1.0,,,,,,11.0,12.0,6.7,2.0,0.00807668,0,,,,,,,,,,,,2.0,,,,,,,,,Mads,Roerslev,,,,,,,,,,,,,
12436500,home,Brentford,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436500,home,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,137774,EUR,622339200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436500,home,Brentford,Yunus Konak,yunus-konak,Y. Konak,M,5,181,1118,M,1518589,EUR,1136851200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Yunus Konak,,,,,,,,,,,,,,
12436500,home,Brentford,Edmond-Paris Maghoma,maghoma-edmond-paris,E. Maghoma,M,25,178,274,M,907500,EUR,989280000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436500,away,Leicester City,Mads Hermansen,mads-hermansen,M. Hermansen,G,1,187,1770,M,856640,EUR,963273600,G,30,30,False,38.0,13.0,29.0,4.0,0.0,10.0,19.0,3.0,19.0,1.0,10.0,,1.0,1.0,2.0,1.0,90.0,49.0,5.9,25.0,0.00022951,0,-0.4647,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
12436500,away,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,False,32.0,27.0,5.0,2.0,0.0,16.0,19.0,11.0,13.0,7.0,3.0,,,,,,90.0,45.0,6.0,7.0,0.0124066,0,,1.0,,5.0,,,,1.0,,2.0,1.0,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,
12436500,away,Leicester City,Conor Coady,conor-coady,C. Coady,D,15,184,629,M,98449,EUR,730598400,D,4,4,False,32.0,27.0,4.0,3.0,0.0,18.0,19.0,9.0,13.0,7.0,,,,,,,90.0,43.0,6.5,5.0,0.0115712,0,,2.0,1.0,3.0,2.0,,,,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
12436500,away,Leicester City,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,False,12.0,7.0,1.0,1.0,0.0,7.0,10.0,,2.0,2.0,1.0,,,,,,35.0,16.0,6.2,5.0,3.59e-05,0,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436500,away,Leicester City,James Justin,james-justin,J. Justin,D,24,183,1165,M,827681,EUR,888192000,M,2,2,False,22.0,15.0,4.0,1.0,0.0,6.0,10.0,10.0,15.0,,1.0,,,,,,90.0,45.0,6.8,13.0,0.0182358,1,,2.0,4.0,5.0,9.0,,,1.0,3.0,1.0,,3.0,,,,2.0,2.0,,3.0,,,,4.0,,,0.1326,,1.0,1.0,,,,,,
12436500,away,Leicester City,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,False,40.0,34.0,3.0,1.0,0.0,15.0,17.0,19.0,23.0,,,,,,,,64.0,44.0,6.4,6.0,0.0231479,0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436500,away,Leicester City,Wilfred Ndidi,wilfred-ndidi,W. Ndidi,M,4,186,9690,M,787885,EUR,850694400,M,6,6,False,39.0,32.0,5.0,2.0,0.0,21.0,22.0,11.0,18.0,2.0,7.0,,,,,,90.0,54.0,6.0,13.0,0.0117577,0,,1.0,1.0,10.0,3.0,2.0,,,2.0,2.0,,1.0,2.0,,,,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
12436500,away,Leicester City,Luke Thomas,luke-thomas,L. Thomas,D,33,178,491,M,991584,EUR,992131200,M,33,33,False,44.0,34.0,4.0,,0.0,17.0,23.0,17.0,24.0,,5.0,,,,,,90.0,69.0,6.6,18.0,0.0303671,1,,3.0,2.0,4.0,5.0,,,,2.0,,1.0,3.0,,,,1.0,1.0,,2.0,,,,1.0,,,0.0242,,,1.0,,,,,,
12436500,away,Leicester City,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,F,40,40,False,14.0,10.0,4.0,2.0,0.0,2.0,4.0,8.0,12.0,,8.0,,,,,,64.0,29.0,7.1,10.0,0.0225258,2,,,,8.0,3.0,3.0,,2.0,1.0,1.0,1.0,2.0,,,,2.0,4.0,,1.0,,Facundo Buonanotte,,1.0,,,0.781,facubuonanotte_,,,2.0,1.0,1.1208,,,
12436500,away,Leicester City,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,F,18,18,False,20.0,19.0,,,0.0,12.0,13.0,7.0,8.0,1.0,7.0,,,,,,80.0,37.0,6.3,10.0,0.126317,1,,5.0,2.0,12.0,3.0,5.0,,2.0,,1.0,,1.0,1.0,,,2.0,,,,,,,1.0,,1.0,0.0578,jordanayew9,,,,,,,,
12436500,away,Leicester City,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,9,9,False,13.0,10.0,,,1.0,8.0,9.0,2.0,6.0,1.0,,,,,,,64.0,19.0,6.9,7.0,0.520838,0,,,4.0,4.0,5.0,3.0,1.0,,,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,True,,,Vardy7,,,,,,1.0,,
12436500,away,Leicester City,Jannik Vestergaard,jannik-vestergaard,J. Vestergaard,D,23,199,1227,M,120538,EUR,712800000,D,23,23,True,35.0,31.0,2.0,2.0,0.0,15.0,18.0,16.0,17.0,4.0,1.0,,,,,,55.0,43.0,6.7,4.0,0.00702675,0,,,3.0,1.0,6.0,,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12436500,away,Leicester City,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,859901,EUR,969062400,M,22,22,True,7.0,7.0,,,0.0,2.0,2.0,5.0,6.0,1.0,,,,,,,26.0,13.0,6.8,2.0,0.00643774,0,,,,,1.0,,,2.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
12436500,away,Leicester City,Stephy Mavididi,stephy-mavididi,S. Mavididi,M,10,182,1545,M,605338,EUR,896572800,F,10,10,True,15.0,13.0,1.0,,0.0,4.0,5.0,10.0,13.0,,3.0,,,,,,26.0,31.0,6.9,8.0,0.116765,1,,2.0,,7.0,5.0,7.0,4.0,,1.0,,1.0,3.0,1.0,,,,1.0,,1.0,,,,,,,0.0503,,1.0,,1.0,,0.0229,,,
12436500,away,Leicester City,Patson Daka,patson-daka,P. Daka,F,20,185,15501,M,865057,EUR,907891200,F,20,20,True,8.0,4.0,,,0.0,2.0,3.0,2.0,5.0,,1.0,,,,,,26.0,13.0,6.4,6.0,0.0004115,1,,1.0,,4.0,2.0,,,,1.0,,,,1.0,,,1.0,2.0,,,,,,1.0,,,0.0169,patsondaka,,1.0,,,,,,
12436500,away,Leicester City,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,151499,EUR,728611200,F,14,14,True,7.0,5.0,2.0,,0.0,2.0,3.0,3.0,5.0,,1.0,,,,,,10.0,9.0,6.5,3.0,0.00249569,0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12436500,away,Leicester City,Danny Ward,danny-ward,D. Ward,G,21,191,698,M,197428,EUR,740707200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436500,away,Leicester City,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,1092409,EUR,1039996800,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436500,away,Leicester City,Hamza Choudhury,hamza-choudhury,H. Choudhury,M,17,178,84995,M,833057,EUR,875664000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,HChoudhury,,,,,,,,
12436500,away,Leicester City,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,1126569,EUR,1084147200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Bilal,El Khannouss,,,,,bilalekns_34,,,,,,,,
