match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_challengeLost,stat_wasFouled,stat_goals,stat_goalAssist,stat_shotOffTarget,stat_errorLeadToAGoal,stat_keyPass,stat_bigChanceMissed,stat_wonTackle,captain,stat_dispossessed,stat_bigChanceCreated,stat_penaltyConceded,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyWon
10434011,home,İstanbulspor,Emeka Eze,emeka-eze,E. Eze,F,185,146,M,877235,EUR,843696000,F,90,90,False,21.0,10.0,2.0,,4.0,5.0,6.0,17.0,,9.0,1.0,5.0,,,,,,90.0,43.0,7.2,18.0,2,,,90,1.0,,10.0,6.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,,3.0,,1.0,1.0,,1.0,,1.0,,2.0,1.0,1.0,,,,
10434011,home,İstanbulspor,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,185,88,M,355004,EUR,855792000,D,46,46,True,5.0,3.0,1.0,,2.0,2.0,1.0,3.0,,,4.0,,,,,,,17.0,9.0,6.4,2.0,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434011,home,İstanbulspor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,179,36,M,816571,EUR,886982400,M,24,24,True,8.0,7.0,,,4.0,5.0,3.0,3.0,,2.0,4.0,4.0,,,,,,17.0,15.0,6.8,1.0,0,,,24,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
10434011,home,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,180,31,M,190815,EUR,794620800,D,66,66,True,6.0,6.0,1.0,1.0,4.0,4.0,3.0,3.0,,,1.0,1.0,,,,,,12.0,10.0,6.6,,0,,,66,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10434011,home,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,180,80,M,903714,EUR,970444800,F,19,19,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,3.0,,1.0,,,,,,14.0,9.0,6.7,3.0,0,,,9,,,1.0,1.0,,,,,3.0,2.0,,,,,,,,,,,1.0,,,,,,,,
10434011,home,İstanbulspor,Alp Arda,alp-arda,A. Arda,G,192,35,M,999485,EUR,802483200,G,59,59,True,,,,,,,,,,,,,,,,,,,,,,0,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434011,home,İstanbulspor,Okan Erdoğan,okan-erdogan,O. Erdoğan,D,185,54,M,881213,EUR,907027200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434011,home,İstanbulspor,Adi Mehremić,adi-mehremic,A. Mehremić,D,188,26,M,152110,EUR,704246400,D,88,88,True,,,,,,,,,,,,,,,,,,,,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434011,home,İstanbulspor,Kerem Şen,kerem-sen,K. Şen,M,175,57,M,1085376,EUR,1010966400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,Kerem Sen,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434011,home,İstanbulspor,Florian Loshaj,florian-loshaj,F. Loshaj,M,174,152,M,831407,EUR,839894400,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434011,home,İstanbulspor,Jetmir Topalli,jetmir-topalli,J. Topalli,M,180,102,M,987126,EUR,886809600,F,98,98,True,,,,,,,,,,,,,,,,,,,,,,0,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434011,away,Antalyaspor,Helton Leite,helton-leite,H. Leite,G,196,372,M,329081,EUR,657504000,G,90,90,False,18.0,18.0,1.0,1.0,17.0,17.0,1.0,1.0,,,,4.0,,1.0,,3.0,,90.0,25.0,5.8,1.0,0,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10434011,away,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,180,128,M,967214,EUR,959731200,D,7,7,False,58.0,50.0,5.0,3.0,26.0,30.0,26.0,34.0,,4.0,,11.0,,,,,,90.0,79.0,6.8,14.0,0,,,7,6.0,2.0,3.0,2.0,1.0,,,,2.0,1.0,1.0,1.0,,1.0,,,,,2.0,,2.0,,,1.0,,,,,
10434011,away,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,185,109,M,98276,EUR,585792000,D,89,89,False,117.0,112.0,7.0,4.0,62.0,63.0,50.0,55.0,,3.0,4.0,8.0,,,,,,90.0,128.0,6.6,6.0,0,,,89,1.0,,2.0,,,,,,2.0,,,,2.0,1.0,,,,,,,2.0,True,,,,,,,
10434011,away,Antalyaspor,Emrecan Uzunhan,emrecan-uzunhan,E. Uzunhan,D,189,228,M,997684,EUR,983145600,D,5,5,False,86.0,75.0,5.0,1.0,46.0,48.0,29.0,39.0,4.0,7.0,1.0,7.0,,,,,,90.0,99.0,6.3,13.0,1,,,24,1.0,,6.0,1.0,1.0,1.0,,4.0,,,2.0,1.0,2.0,2.0,,,,,,,,,1.0,,,,,,
10434011,away,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,177,69,M,43559,EUR,581990400,D,11,11,False,63.0,56.0,2.0,2.0,36.0,36.0,21.0,33.0,2.0,5.0,,6.0,,,,,,90.0,88.0,7.0,12.0,1,,,77,6.0,1.0,4.0,,,1.0,,2.0,,,3.0,,1.0,3.0,,1.0,,,1.0,,,,,,,,,,
10434011,away,Antalyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,180,30,M,859546,EUR,872640000,M,19,19,False,10.0,9.0,,,6.0,6.0,3.0,4.0,,2.0,,3.0,,,,,,45.0,13.0,6.3,1.0,0,,,19,,,2.0,,,,,,1.0,,,,2.0,1.0,,,,,,,1.0,,,,,,,,
10434011,away,Antalyaspor,Fernando,fernando,Fernando,M,175,141,M,123354,EUR,699580800,M,8,8,False,136.0,124.0,22.0,14.0,71.0,72.0,53.0,72.0,,3.0,,5.0,,,,,,89.0,158.0,7.7,22.0,4,,,,8.0,,2.0,1.0,,1.0,,1.0,1.0,,,,1.0,2.0,1.0,,2.0,,,,1.0,,,,,,1.0,,
10434011,away,Antalyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,176,333,M,1016033,EUR,851040000,M,18,18,False,17.0,15.0,,,5.0,5.0,10.0,12.0,,,1.0,4.0,,,,,,62.0,26.0,6.2,4.0,3,,,,,,2.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,2.0,,
10434011,away,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,179,231,M,229800,EUR,734400000,M,20,20,False,17.0,11.0,1.0,1.0,2.0,4.0,9.0,13.0,,4.0,,3.0,,,,,,71.0,31.0,6.2,12.0,1,,,23,,,7.0,3.0,1.0,,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,1.0,,1.0,,1.0,,,,1.0,,
10434011,away,Antalyaspor,Doğukan Sinik,dogukan-sinik,D. Sinik,M,180,124,M,796114,EUR,916876800,M,70,70,False,7.0,5.0,,,1.0,1.0,4.0,6.0,,1.0,,1.0,,,,,,45.0,15.0,6.1,7.0,0,,,70,,,3.0,1.0,,,,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,
10434011,away,Antalyaspor,Haji Wright,haji-wright,H. Wright,F,193,2072,M,818391,EUR,890956800,F,9,9,False,14.0,10.0,,,7.0,7.0,3.0,7.0,3.0,3.0,2.0,2.0,,,,,,90.0,29.0,8.0,7.0,5,,,11,,,1.0,,,2.0,,1.0,,3.0,,1.0,,,2.0,,2.0,,,1.0,,,,,,,1.0,1.0,
10434011,away,Antalyaspor,Erdal Rakip,erdal-rakip,E. Rakip,M,179,73,M,319871,EUR,824169600,M,6,6,True,20.0,16.0,2.0,1.0,2.0,4.0,14.0,16.0,2.0,5.0,,,,,,,,45.0,27.0,6.9,5.0,0,,,,,,2.0,,,,,2.0,,1.0,1.0,1.0,,3.0,,,,,1.0,,,,,,,,,,
10434011,away,Antalyaspor,Fredy,fredy,Fredy,M,169,1026,M,845281,EUR,638496000,M,16,16,True,18.0,14.0,,,4.0,4.0,10.0,15.0,,2.0,1.0,2.0,,,,,,45.0,31.0,6.7,9.0,1,,,16,1.0,,2.0,,,1.0,,,2.0,3.0,,1.0,,,,,,,,,2.0,,1.0,,,,,,
10434011,away,Antalyaspor,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,186,1621,M,1382235,EUR,1026432000,F,17,17,True,2.0,1.0,,,,,2.0,3.0,,1.0,,,,,,,,28.0,5.0,6.8,2.0,0,Bertug Yildirim,,91,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0
10434011,away,Antalyaspor,Shoya Nakajima,shoya-nakajima,S. Nakajima,F,167,664,M,155825,EUR,777600000,M,22,22,True,7.0,6.0,,,1.0,1.0,5.0,8.0,,,,1.0,,,,,,19.0,12.0,6.5,4.0,1,,,10,2.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,
10434011,away,Antalyaspor,Ömer Toprak,omer-toprak,Ö. Toprak,D,187,127,M,39015,EUR,616982400,D,21,21,True,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,1.0,2.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434011,away,Antalyaspor,Ataberk Dadakdeniz,ataberk-dadakdeniz,A. Dadakdeniz,G,194,57,M,840605,EUR,933811200,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434011,away,Antalyaspor,Sherel Floranus,sherel-floranus,S. Floranus,D,181,189,M,803021,EUR,903830400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,Sherel,Floranus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434011,away,Antalyaspor,Mark Mampasi,mark-mampasi,M. Mampasi,D,185,121,M,998740,EUR,1047427200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434011,away,Antalyaspor,Cemali Sertel,sertel-cemali,C. Sertel,D,186,55,M,929956,EUR,947116800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434011,away,Antalyaspor,Houssameddine Ghacha,houssameddine-ghacha,H. Ghacha,M,170,467,M,941633,EUR,814579200,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
