match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_interceptionWon,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_wasFouled,captain,stat_blockedScoringAttempt,stat_goals,stat_lastManTackle,stat_totalOffside,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
14065151,home,RB Leipzig,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,F,7,7,False,24.0,22.0,,,0.0,1.0,1.0,21.0,23.0,2.0,,,,68.0,34.0,6.7,9.0,0.0469311,181.29600048705,17.0,89.145,32.025,,1,,0.0,0.31,-0.01,,,,5.0,,3.0,2.0,,,4.0,2.0,,,,,,,,,,0.0444,1.0,-0.18,1.0,,1.0,,,0.0225,,,,,,,nusaantonio,,,
14065151,home,RB Leipzig,Xaver Schlager,xaver-schlager,X. Schlager,M,24,174,1069,M,791079,EUR,875404800,M,24,24,True,15.0,13.0,1.0,1.0,0.0,4.0,5.0,9.0,10.0,1.0,,,,22.0,17.0,7.4,2.0,0.00613256,64.016229414793,6.0,21.0,21.105,,1,,-0.07,-0.04,-0.03,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,0.1382,,0.51,,,1.0,,,0.8134,,,,1.0,,,,,,
14065151,home,RB Leipzig,Johan Bakayoko,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,9,9,True,8.0,6.0,,,0.0,3.0,3.0,3.0,5.0,1.0,,,,22.0,14.0,6.5,4.0,0.0256828,22.609303619767,5.0,-3.255,4.305,,3,,0.05,0.02,-0.01,,Johan Bakayoko,,,,2.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,1.0,,0.1585,,-0.46,1.0,,1.0,,,0.1073,,,1.0,,,,johanbakayoko,,,
14065151,home,RB Leipzig,Max Finkgräfe,finkgrafe-max,M. Finkgräfe,D,35,183,310,M,1146250,EUR,1080345600,D,35,35,True,,,,,0.0,,,,,,,,,1.0,,,,,,,,,,0,,,,,,Max Finkgräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065151,home,RB Leipzig,Ezechiel Banzuzi,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,6,6,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,1.0,3.0,,1.0,0.00072417,,,,,,0,,,,,,Ezechiel Banzuzi,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
14065151,home,RB Leipzig,Tidiam Gomis,gomis-tidiam,T. Gomis,M,27,183,739,M,1426577,EUR,1154995200,F,27,27,True,,,,,0.0,,,,,,,,,1.0,2.0,,2.0,,26.232312059748,1.0,21.21,21.21,,0,,,,,,Tidiam Gomis,,,,3.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14065151,home,RB Leipzig,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065151,home,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065151,home,RB Leipzig,Kosta Nedeljković,kosta-nedeljkovic,K. Nedeljković,D,19,184,2309,M,1152923,EUR,1134691200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Kosta Nedeljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065151,home,RB Leipzig,Andrija Maksimović,andrija-maksimovic,A. Maksimović,M,33,182,4274,M,1406171,EUR,1181001600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065151,away,SV Werder Bremen,Mio Backhaus,mio-backhaus,M. Backhaus,G,30,194,1073,M,1083390,EUR,1082073600,G,30,30,False,34.0,24.0,11.0,2.0,0.0,24.0,27.0,,7.0,18.0,3.0,8.0,10.0,90.0,60.0,10.0,10.0,0.00026595,52.055060547567,8.0,-23.73,4.725,1.7962,0,1.2587,0.05,-0.03,0.27,1.0,Mio Backhaus,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
14065151,away,SV Werder Bremen,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,3,3,False,56.0,50.0,6.0,4.0,0.0,24.0,27.0,26.0,29.0,2.0,,,,90.0,70.0,6.6,10.0,0.0733207,97.583539555121,17.0,-32.34,6.09,,0,,0.34,0.09,-0.34,,,,3.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
14065151,away,SV Werder Bremen,Amos Pieper,amos-pieper,A. Pieper,D,5,191,299,M,851254,EUR,884995200,D,5,5,False,58.0,56.0,7.0,6.0,0.0,40.0,41.0,16.0,17.0,1.0,,,,90.0,75.0,6.9,3.0,0.00866511,121.53889730979,15.0,-75.285,3.36,,1,,0.12,0.04,-0.19,,,,,,3.0,5.0,2.0,,,,,,,8.0,1.0,1.0,1.0,,1.0,0.0569,1.0,-0.15,,4.0,1.0,3.0,,,,,,,,,,,,
14065151,away,SV Werder Bremen,Karim Coulibaly,karim-coulibaly,K. Coulibaly,D,31,191,703,M,1797852,EUR,1179878400,D,31,31,False,50.0,44.0,4.0,,0.0,34.0,38.0,10.0,12.0,2.0,,,,90.0,60.0,6.5,7.0,0.0191172,164.13751914762,22.0,-76.23,8.82,,0,,0.17,0.04,-0.34,,,,,,3.0,4.0,3.0,,,,,,,4.0,,2.0,1.0,1.0,,,1.0,,,2.0,,1.0,,,,,,,,,,,,
14065151,away,SV Werder Bremen,Marco Friedl,marco-friedl,M. Friedl,D,32,187,536,M,825771,EUR,890006400,D,32,32,False,31.0,29.0,2.0,2.0,0.0,20.0,20.0,9.0,11.0,5.0,,,,90.0,53.0,6.4,6.0,0.0064447,42.877697079175,7.0,-32.76,1.365,,1,,0.04,0.06,-0.26,,,,,,3.0,5.0,,1.0,1.0,,,,1.0,3.0,2.0,4.0,3.0,2.0,1.0,0.019,,-0.1,,1.0,,1.0,,,,True,,,,,,,,
14065151,away,SV Werder Bremen,Senne Lynen,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,14,14,False,45.0,41.0,3.0,2.0,0.0,22.0,22.0,19.0,23.0,2.0,,,,89.0,54.0,6.8,4.0,0.0270549,19.398251237462,5.0,10.71,4.095,,1,,0.24,-0.03,-0.08,,,,,,1.0,2.0,1.0,,,,,,1.0,2.0,,2.0,2.0,,,0.0705,,-0.15,,,,1.0,,,,,,,,,,,,
14065151,away,SV Werder Bremen,Jens Stage,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,44.0,36.0,6.0,2.0,0.0,20.0,21.0,16.0,23.0,7.0,,,,90.0,56.0,6.1,10.0,0.0918721,30.321032502314,5.0,-5.775,4.515,,2,,-0.32,0.08,-0.12,,,,,,4.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,0.1312,1.0,-0.29,,1.0,1.0,1.0,,0.1823,,,1.0,,,,,,,
14065151,away,SV Werder Bremen,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,M,18,18,False,35.0,31.0,1.0,1.0,0.0,16.0,18.0,15.0,17.0,3.0,,,,73.0,53.0,6.9,6.0,0.28668,73.981416623721,11.0,-13.125,6.615,,1,,-0.24,0.08,0.21,,,,,,4.0,6.0,2.0,1.0,,,,,1.0,2.0,,4.0,4.0,1.0,1.0,0.0217,1.0,-0.14,,1.0,,1.0,,,1.0,,,,,,,,,
14065151,away,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,M,20,20,False,51.0,40.0,3.0,2.0,0.0,17.0,22.0,23.0,29.0,4.0,,,,90.0,79.0,6.6,23.0,0.620939,228.74311970911,24.0,6.825,20.58,,3,,0.36,0.17,-0.18,,,,10.0,4.0,7.0,4.0,1.0,1.0,5.0,1.0,,,,1.0,,2.0,1.0,1.0,,0.1964,5.0,-0.34,1.0,,3.0,,,0.5916,1.0,,,,,,,,,
14065151,away,SV Werder Bremen,Marco Grüll,marco-grull,M. Grüll,F,17,182,648,M,815612,EUR,899683200,M,17,17,False,22.0,16.0,,,0.0,8.0,11.0,8.0,11.0,2.0,,,,73.0,39.0,7.9,12.0,0.0315525,57.491668495909,7.0,-24.885,4.095,,2,,-0.17,0.03,0.8,,,,2.0,,1.0,7.0,,,1.0,1.0,,,1.0,,1.0,5.0,1.0,4.0,1.0,0.0572,,-0.34,,,1.0,1.0,,0.0106,1.0,,,,,,,,,1.0
14065151,away,SV Werder Bremen,Keke Topp,topp-keke,K. Topp,F,9,192,894,M,1166832,EUR,1080172800,F,9,9,False,24.0,23.0,1.0,1.0,0.0,10.0,11.0,13.0,13.0,4.0,,,,73.0,40.0,6.7,6.0,0.0645742,107.20748663983,11.0,-27.51,8.715,,2,,0.0,0.3,0.23,,,,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,,,1.0,3.0,,,,4.0,2.0,0.1846,2.0,-0.53,2.0,1.0,,,,,1.0,,1.0,,,1.0,,,,
14065151,away,SV Werder Bremen,Samuel Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4363,M,1100836,EUR,1074211200,F,7,7,True,11.0,10.0,,,0.0,3.0,3.0,7.0,8.0,1.0,,,,17.0,17.0,6.8,3.0,0.0252641,47.134362185069,3.0,-36.225,4.83,,1,,0.07,0.11,0.18,,Samuel,Mbangula,,,1.0,2.0,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,0.0368,,-0.09,,,,,,,,,1.0,,,1.0,Samu,,,
14065151,away,SV Werder Bremen,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,44,44,True,7.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,6.0,,,,,17.0,14.0,6.3,7.0,0.0180777,20.786265606215,3.0,-14.07,-0.52500000000001,,1,,-0.36,0.25,0.0,,,,1.0,,3.0,2.0,,1.0,2.0,,,,1.0,,,1.0,1.0,,,0.0253,1.0,-0.01,,1.0,,,,,,,,,,,boniface_jrn,,,
14065151,away,SV Werder Bremen,Justin Njinmah,justin-njinmah,J. Njinmah,F,11,185,714,M,1005343,EUR,974246400,F,11,11,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,,17.0,9.0,6.5,2.0,0.00343904,37.572396858478,4.0,37.065,17.43,,0,,0.0,-0.26,0.13,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
14065151,away,SV Werder Bremen,Patrice Čović,patrice-covic,P. Čović,M,24,182,572,M,1596105,EUR,1182729600,M,24,24,True,7.0,6.0,,,0.0,4.0,4.0,2.0,3.0,1.0,,,,1.0,8.0,,1.0,0.00129631,16.489765449104,2.0,-1.785,-0.525,,0,,,,,,Patrice,Čović,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14065151,away,SV Werder Bremen,Karl Hein,karl-hein,K. Hein,G,13,193,4097,M,991591,EUR,1018656000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065151,away,SV Werder Bremen,Niklas Stark,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065151,away,SV Werder Bremen,Isaac Schmidt,isaac-schmidt,I. Schmidt,D,23,172,532,M,1015164,EUR,944524800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065151,away,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065151,away,SV Werder Bremen,Skelly Alvero,skelly-alvero,S. Alvero,M,80,202,456,M,1165722,EUR,1020470400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Skelly Alvero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
