match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_outfielderBlock,stat_interceptionWon,stat_challengeLost,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_goodHighClaim
10408338,home,Mallorca,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192,2732,M,188107,EUR,815097600,G,1,1,False,29.0,17.0,20.0,8.0,12.0,17.0,5.0,12.0,2.0,6.0,1.0,3.0,1.0,90.0,38.0,7.4,12.0,0.0,0.0,0.00438211,0,0.1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408338,home,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,D,15,15,False,32.0,27.0,1.0,1.0,16.0,18.0,12.0,17.0,,4.0,,,,90.0,63.0,7.0,16.0,0.0525,0.0,0.102799,1,,1.0,3.0,1.0,1.0,3.0,6.0,7.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,
10408338,home,Mallorca,Martin Valjent,martin-valjent,M. Valjent,D,24,187,757,M,300522,EUR,818640000,D,24,24,False,56.0,48.0,8.0,3.0,32.0,33.0,16.0,24.0,3.0,5.0,,,,90.0,64.0,6.9,9.0,0.0,0.0,0.0113543,0,,,1.0,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10408338,home,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186,793,M,807116,EUR,686880000,D,21,21,False,38.0,32.0,3.0,1.0,24.0,27.0,8.0,11.0,6.0,6.0,,,,90.0,53.0,7.4,6.0,0.0,0.0,0.0176106,0,,,,,3.0,,5.0,2.0,,,,,1.0,,,1.0,2.0,,True,2.0,2.0,,,,,,,,,
10408338,home,Mallorca,Matija Nastasić,matija-nastasic,M. Nastasić,D,15,188,481,M,98440,EUR,733276800,D,2,2,False,30.0,27.0,7.0,4.0,14.0,14.0,13.0,16.0,1.0,5.0,,,,77.0,37.0,7.0,4.0,0.0,0.0,0.00972125,0,,,,,,,2.0,,,,,,,,1.0,,2.0,,,1.0,2.0,,,,,,,,,
10408338,home,Mallorca,Jaume Costa,jaume-costa,J. Costa,D,,171,89,M,44577,EUR,574646400,D,18,18,False,33.0,22.0,8.0,3.0,9.0,11.0,16.0,26.0,1.0,4.0,,,,90.0,49.0,7.3,12.0,0.0,0.0,0.120014,0,,,4.0,3.0,1.0,,4.0,3.0,,,,,3.0,3.0,,,2.0,4.0,,,1.0,1.0,1.0,,,,,,,
10408338,home,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,M,14,14,False,30.0,25.0,1.0,1.0,9.0,10.0,16.0,20.0,1.0,11.0,,,,90.0,52.0,6.8,17.0,0.2619,0.6989,0.00513969,2,,,,,,,7.0,1.0,2.0,4.0,,,,,6.0,1.0,,1.0,,,1.0,1.0,,2.0,1.0,,,,,
10408338,home,Mallorca,Iddrisu Baba,iddrisu-baba,I. Baba,M,14,182,943,M,914014,EUR,822268800,M,12,12,False,22.0,16.0,3.0,2.0,10.0,11.0,6.0,11.0,,5.0,,,,45.0,34.0,6.7,8.0,0.0202,0.0,0.00741601,1,,,,,,2.0,4.0,4.0,,,,1.0,,,2.0,2.0,4.0,,,,3.0,,,,,,,,,
10408338,home,Mallorca,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,96365,EUR,744595200,M,4,4,False,46.0,38.0,3.0,1.0,19.0,22.0,20.0,30.0,1.0,12.0,,,,90.0,61.0,6.9,16.0,0.0,0.0,0.0291738,0,,,6.0,1.0,2.0,,4.0,5.0,,3.0,3.0,,2.0,1.0,2.0,,,,,,,2.0,,,,,,,,
10408338,home,Mallorca,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179,448,M,845168,EUR,837475200,M,23,23,False,9.0,8.0,,,2.0,3.0,6.0,6.0,,,,,,45.0,16.0,6.1,6.0,0.0,0.0,0.00878158,0,,,,,1.0,,4.0,,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,
