match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_outfielderBlock,player_firstName,player_lastName,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_totalOffside
12530879,home,Gaziantep FK,Christophe Lungoyi,christophe-lungoyi,C. Lungoyi,F,11,180,197,M,883355,EUR,962668800,F,11,11,False,15.0,9.0,,,0.0,5.0,5.0,12.0,2.0,,,,,,88.0,34.0,7.2,12.0,0.243857,2,,5.0,1.0,,5.0,6.0,3.0,,2.0,1.0,,,1.0,6.0,,0.1844,1.1522,,,,,,,,,2.0,1.0,1.0,,,,
12530879,home,Gaziantep FK,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183,812,M,930775,EUR,944611200,F,9,9,True,17.0,10.0,,,0.0,4.0,4.0,13.0,4.0,,,,,,34.0,31.0,6.8,15.0,0.0254882,0,,6.0,,2.0,5.0,6.0,4.0,4.0,,,,,4.0,1.0,1.0,,,1.0,,,,,,,1.0,,,3.0,,,,
12530879,home,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187,127,M,904228,EUR,908409600,D,4,4,True,5.0,4.0,2.0,1.0,0.0,2.0,2.0,3.0,,,,,,,15.0,7.0,6.7,1.0,0.0013119,1,,2.0,,2.0,1.0,3.0,,,,,,,,1.0,1.0,0.1338,,,,,,1.0,,,,,,,,,,
12530879,home,Gaziantep FK,Quentin Daubin,quentin-daubin,Q. Daubin,M,,183,31,M,826605,EUR,804729600,M,6,6,True,6.0,4.0,1.0,1.0,0.0,1.0,2.0,4.0,,,,,,,14.0,11.0,6.7,4.0,0.00243082,0,,3.0,1.0,1.0,2.0,3.0,2.0,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,
12530879,home,Gaziantep FK,Cyril Mandouki,cyril-mandouki,C. Mandouki,M,14,180,38,M,821461,EUR,682732800,M,14,14,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,9.0,4.0,6.6,,2.068e-05,0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12530879,home,Gaziantep FK,Mirza Cihan,mirza-cihan,M. Cihan,M,8,175,29,M,909289,EUR,972518400,M,17,17,True,5.0,5.0,,,0.0,,,5.0,2.0,,,,,,9.0,10.0,7.0,,0.00957661,1,,5.0,2.0,,3.0,3.0,3.0,3.0,,,1.0,,,,,0.0679,,1.0,,,,1.0,,,,,,,,,,
12530879,home,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196,107,M,934201,EUR,966988800,G,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530879,home,Gaziantep FK,Salem M'Bakata,salem-mbakata,S. M'Bakata,D,22,177,65,M,940367,EUR,892944000,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530879,home,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175,70,M,226992,EUR,802915200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530879,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,61,172,50,M,859783,EUR,917136000,M,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530879,home,Gaziantep FK,İlker Karakaş,ilker-karakas,İ. Karakaş,F,61,187,26,M,921406,EUR,916012800,F,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530879,away,Konyaspor,Jakub Słowik,jakub-slowik,J. Słowik,G,24,190,232,M,95437,EUR,683596800,G,27,27,False,33.0,25.0,15.0,8.0,0.0,23.0,24.0,9.0,5.0,1.0,1.0,2.0,,,90.0,40.0,6.5,8.0,0.00051517,0,-1.3869,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530879,away,Konyaspor,Nikola Boranijašević,nikola-boranijasevic,N. Boranijašević,D,28,180,43,M,150667,EUR,706233600,D,24,24,False,49.0,30.0,10.0,1.0,0.0,16.0,24.0,28.0,6.0,,,,,,90.0,75.0,6.3,29.0,0.00580005,0,,14.0,,2.0,5.0,5.0,,,,,2.0,1.0,1.0,1.0,2.0,,,3.0,1.0,,,,2.0,2.0,,3.0,,,,,,
12530879,away,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,47.0,39.0,6.0,2.0,0.0,31.0,32.0,15.0,4.0,,,,,,90.0,60.0,6.7,8.0,0.00338524,1,,8.0,3.0,3.0,6.0,9.0,2.0,2.0,1.0,,2.0,2.0,,,1.0,0.1094,0.1162,2.0,1.0,,,,4.0,3.0,,,,,,,,
12530879,away,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,D,5,5,False,41.0,33.0,9.0,4.0,0.0,25.0,30.0,11.0,3.0,,,,,,90.0,56.0,6.5,9.0,0.0046278,0,,8.0,1.0,2.0,3.0,4.0,,,,,6.0,2.0,,1.0,1.0,,,2.0,1.0,,,,1.0,,,,,,,,,
12530879,away,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,35.0,26.0,7.0,1.0,0.0,13.0,15.0,23.0,3.0,,,,,,90.0,58.0,6.7,11.0,0.412454,0,,15.0,1.0,,3.0,2.0,,,,,3.0,4.0,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,2.0,3.0,2.0,,,,True,
12530879,away,Konyaspor,Emmanuel Boateng,emmanuel-boateng,E. Boateng,M,,175,174,M,943485,EUR,866505600,M,26,26,False,18.0,12.0,3.0,1.0,0.0,9.0,12.0,6.0,5.0,,,,,,75.0,30.0,6.5,6.0,0.00104117,1,,3.0,1.0,,7.0,4.0,,,,,1.0,3.0,,2.0,3.0,0.0164,,3.0,,,,1.0,2.0,1.0,,,,,,,,
12530879,away,Konyaspor,Riechedly Bazoer,riechedly-bazoer,R. Bazoer,D,20,184,356,M,227196,EUR,845078400,M,20,20,False,37.0,28.0,10.0,3.0,0.0,16.0,19.0,19.0,1.0,,,,,,65.0,44.0,6.2,12.0,0.00996731,0,,12.0,,,2.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,
12530879,away,Konyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,M,18,18,False,23.0,17.0,2.0,,0.0,5.0,7.0,20.0,4.0,,,,,,75.0,35.0,7.4,10.0,0.0447665,1,,12.0,,,,4.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,0.6198,0.9899,,,,,,2.0,,1.0,4.0,,,,,,
12530879,away,Konyaspor,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,9,9,False,34.0,27.0,6.0,2.0,0.0,13.0,15.0,19.0,4.0,,,,,,90.0,43.0,6.6,11.0,0.0231922,0,,14.0,,2.0,1.0,4.0,1.0,1.0,,,2.0,,4.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,
12530879,away,Konyaspor,Pedrinho,pedrinho,Pedrinho,M,8,173,205,M,1015939,EUR,850953600,M,8,8,False,23.0,14.0,4.0,2.0,1.0,4.0,6.0,19.0,4.0,,,,,,90.0,45.0,7.3,14.0,0.0979301,3,,11.0,1.0,,6.0,6.0,2.0,1.0,,,,2.0,3.0,4.0,1.0,0.1559,,4.0,,,,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,,,1.0
12530879,away,Konyaspor,Blaž Kramer,blaz-kramer,B. Kramer,F,99,191,607,M,804405,EUR,833587200,F,99,99,False,16.0,10.0,3.0,2.0,0.0,4.0,5.0,11.0,2.0,,,,,,90.0,30.0,7.1,9.0,0.0158428,3,,6.0,4.0,3.0,7.0,6.0,1.0,1.0,,,1.0,1.0,3.0,2.0,3.0,0.5461,,,,,,2.0,,,1.0,,,,,1.0,,
12530879,away,Konyaspor,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194,134,M,310068,EUR,743472000,M,16,16,True,15.0,11.0,2.0,,0.0,7.0,7.0,8.0,,,,,,,25.0,18.0,6.5,4.0,0.0162273,0,,4.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
12530879,away,Konyaspor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,284767,EUR,741225600,F,22,22,True,5.0,4.0,1.0,,0.0,2.0,3.0,2.0,,,,,,,15.0,11.0,6.9,1.0,0.0350324,0,,2.0,1.0,2.0,1.0,5.0,1.0,1.0,,,1.0,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,
12530879,away,Konyaspor,Hamidou Keyta,hamidou-keyta,H. Keyta,F,7,186,642,M,829610,EUR,787622400,F,28,28,True,5.0,2.0,,,0.0,2.0,4.0,1.0,2.0,,,,,,15.0,9.0,6.1,6.0,2.7e-05,0,,,1.0,,5.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,
12530879,away,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Deniz Ertas,,,,,,,,,,,,
12530879,away,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530879,away,Konyaspor,Filip Damjanović,filip-damjanovic,F. Damjanović,D,33,183,46,M,851666,EUR,899337600,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530879,away,Konyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530879,away,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Ogulcan Ülgün,,,,,,,,,,,,
12530879,away,Konyaspor,Melih İbrahimoğlu,melih-ibrahimoglu,M. Ibrahimoglu,M,77,175,134,M,998462,EUR,963792000,M,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530879,away,Konyaspor,Melih Bostan,melih-bostan,M. Bostan,F,91,173,184,M,1133195,EUR,1081382400,F,91,91,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
