match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_clearanceOffLine,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,captain,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_hitWoodwork,stat_errorLeadToAShot
11451077,home,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,236746,EUR,724636800,G,1,1,False,32.0,21.0,23.0,12.0,9.0,10.0,12.0,22.0,2.0,2.0,1.0,10.0,1.0,2.0,2.0,4.0,1.0,90.0,45.0,7.9,11.0,0.00894438,1.0,0,0.1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451077,home,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,184,M,155998,EUR,766368000,D,2,2,False,21.0,16.0,5.0,2.0,8.0,9.0,8.0,14.0,3.0,8.0,4.0,10.0,1.0,,,,,90.0,53.0,6.8,10.0,0.0245888,,1,,2.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1682,,,,,,,,,,,,,,,,,,
11451077,home,Kasımpaşa,Kenneth Omeruo,kenneth-omeruo,K. Omeruo,D,,185.0,571,M,158293,EUR,750816000,D,4,4,False,23.0,14.0,8.0,3.0,12.0,17.0,2.0,6.0,1.0,3.0,6.0,4.0,,,,,,90.0,38.0,7.7,9.0,0.00034598,,0,,,,,,,,,,2.0,2.0,2.0,,,,,1.0,2.0,,,,,,,,,,,,,,
11451077,home,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181.0,71,M,111811,EUR,725846400,D,5,5,False,22.0,18.0,1.0,,14.0,15.0,4.0,7.0,2.0,5.0,2.0,4.0,3.0,,,,,90.0,32.0,7.0,4.0,0.00061889,,1,,,3.0,4.0,,,,,,,,,1.0,0.0319,,,,3.0,1.0,0.0246,,,,,,,,,,,,
11451077,home,Kasımpaşa,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,3,183.0,18,M,893007,EUR,873936000,D,3,3,False,25.0,20.0,5.0,2.0,9.0,12.0,11.0,16.0,,2.0,,2.0,,,,,,69.0,40.0,7.0,9.0,0.101661,,0,,3.0,2.0,3.0,,,,,,3.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,
11451077,home,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600,M,6,6,False,24.0,15.0,5.0,2.0,8.0,11.0,7.0,14.0,3.0,8.0,,4.0,2.0,,,,,90.0,35.0,6.9,10.0,0.00470019,,2,,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,0.0588,,,,,,,,1.0,,,,,,,,,,
11451077,home,Kasımpaşa,Iron Gomis,iron-gomis,I. Gomis,M,17,182.0,129,M,979593,EUR,942019200,M,97,97,False,20.0,13.0,1.0,,4.0,7.0,10.0,16.0,,3.0,1.0,3.0,1.0,,,,,89.0,39.0,8.1,12.0,0.213733,3.0,2,,3.0,,4.0,,1.0,,,,2.0,2.0,1.0,3.0,0.2778,,,,,2.0,0.3488,,,2.0,1.0,1.0,2.0,,,,,,
11451077,home,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1215,M,254979,EUR,761529600,M,10,10,False,37.0,28.0,1.0,,9.0,11.0,20.0,30.0,,3.0,,9.0,1.0,,,,,69.0,56.0,7.0,18.0,0.111969,2.0,1,,4.0,1.0,8.0,,2.0,1.0,,,,1.0,1.0,3.0,0.0239,,,,,1.0,0.0274,3.0,,,1.0,,2.0,True,,,,,
11451077,home,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188.0,161,M,128196,EUR,732844800,M,35,35,False,41.0,36.0,4.0,2.0,18.0,18.0,19.0,27.0,,2.0,1.0,7.0,,,,,,89.0,58.0,7.9,11.0,0.2021,2.0,5,,4.0,,3.0,1.0,2.0,2.0,,1.0,,,,2.0,0.4559,,,,,3.0,0.3257,,1.0,,1.0,,3.0,,1.0,,,,
11451077,home,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,380,M,822228,EUR,694137600,M,7,7,False,24.0,15.0,4.0,1.0,3.0,6.0,12.0,18.0,,2.0,1.0,3.0,1.0,,,,,83.0,39.0,7.4,16.0,0.0312759,3.0,2,,,,3.0,,3.0,1.0,,,1.0,,,,0.0985,,,,,2.0,0.2922,1.0,,,,,4.0,,1.0,1.0,,,
11451077,home,Kasımpaşa,Julien Ngoy,julien-ngoy,J. Ngoy,F,7,185.0,145,M,848680,EUR,878428800,F,9,9,False,20.0,10.0,1.0,,1.0,1.0,10.0,20.0,3.0,10.0,,2.0,1.0,,,,,90.0,37.0,8.5,15.0,0.229268,4.0,3,,1.0,1.0,3.0,,5.0,5.0,,,,1.0,1.0,1.0,0.6504,,,,,2.0,1.0691,1.0,1.0,,1.0,1.0,3.0,,1.0,,,,
11451077,home,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185.0,1802,M,1392102,EUR,1145491200,D,58,58,True,6.0,5.0,3.0,2.0,3.0,4.0,2.0,3.0,,1.0,,1.0,,,,,,21.0,14.0,6.5,4.0,0.00201257,,0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11451077,home,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182.0,1246,M,919225,EUR,773107200,M,12,12,True,7.0,6.0,,,,,6.0,8.0,1.0,1.0,1.0,,,,,,,21.0,11.0,6.7,2.0,0.203634,2.0,1,,1.0,,1.0,1.0,,,,,,,,,0.0416,,,,,,,,1.0,,,,,,,,,,
11451077,home,Kasımpaşa,Dries Saddiki,dries-saddiki,D. Saddiki,M,17,179.0,158,M,795133,EUR,839548800,M,17,17,True,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,,1.0,,2.0,,,,,,12.0,6.0,6.9,,0.00024035,,1,,,1.0,1.0,,,,,,,1.0,,,0.0978,,,,,,,,1.0,,,,,,,,,,
11451077,home,Kasımpaşa,Erdem Çetinkaya,erdem-cetinkaya,E. Çetinkaya,M,17,177.0,22,M,993902,EUR,985824000,F,11,11,True,1.0,1.0,,,,,1.0,2.0,,3.0,,1.0,,,,,,1.0,5.0,,1.0,0.00460009,,0,,1.0,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
11451077,home,Kasımpaşa,Selim Dilli,selim-dilli,S. Dilli,M,20,177.0,4,M,999296,EUR,896140800,M,20,20,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,,,1.0,2.0,,1.0,0.00020525,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451077,home,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190.0,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451077,home,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451077,home,Kasımpaşa,Hasan Yesilyurt,hasan-yesilyurt,H. Yesilyurt,M,28,,6,M,1092013,EUR,966556800,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Hasan Yesilyurt,,,,,,,,,,,,,,,,,
11451077,home,Kasımpaşa,Sarp Yavrucu,yavrucu-sarp,S. Yavrucu,F,19,180.0,26,M,1173148,EUR,1111017600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451077,home,Kasımpaşa,Sinan Alkas,alkas-sinan,S. Alkas,F,,195.0,35,M,1548530,EUR,1162857600,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451077,away,İstanbulspor,David Jensen,david-jensen,D. Jensen,G,,195.0,47,M,47860,EUR,701481600,G,1,1,False,28.0,25.0,9.0,6.0,20.0,20.0,5.0,8.0,,,,11.0,,2.0,6.0,8.0,,90.0,47.0,8.3,4.0,0.0056526,,0,-0.9122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451077,away,İstanbulspor,Demeaco Duhaney,duhaney-demeaco,D. Duhaney,D,21,180.0,24,M,851095,EUR,908236800,D,21,21,False,22.0,18.0,4.0,1.0,5.0,7.0,13.0,16.0,,1.0,,4.0,,,,,,73.0,35.0,6.4,9.0,0.375035,2.0,0,,1.0,1.0,4.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,
11451077,away,İstanbulspor,Okan Erdoğan,okan-erdogan,O. Erdoğan,D,3,185.0,54,M,881213,EUR,907027200,D,23,23,False,56.0,48.0,6.0,3.0,29.0,32.0,19.0,24.0,,3.0,4.0,11.0,,,,,,90.0,74.0,6.3,9.0,0.0134702,,0,,,2.0,7.0,4.0,,,,,4.0,3.0,1.0,,,,,,3.0,,,1.0,,,,,,,,,1.0,,
11451077,away,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,21,188.0,48,M,840639,EUR,896572800,D,4,4,False,69.0,60.0,9.0,5.0,44.0,48.0,16.0,22.0,1.0,4.0,6.0,8.0,1.0,,,,,90.0,83.0,6.6,12.0,0.0140634,,0,,1.0,,3.0,1.0,,,,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,2.0,,,,,,
11451077,away,İstanbulspor,Racine Coly,racine-coly,R. Coly,D,,185.0,81,M,553454,EUR,818380800,D,13,13,False,30.0,23.0,3.0,1.0,10.0,13.0,13.0,19.0,1.0,3.0,1.0,4.0,1.0,,,,,62.0,54.0,6.4,12.0,0.0979166,2.0,0,,2.0,1.0,4.0,1.0,1.0,,,,2.0,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,
11451077,away,İstanbulspor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,24,179.0,36,M,816571,EUR,886982400,M,24,24,False,73.0,59.0,11.0,4.0,32.0,34.0,28.0,40.0,,5.0,1.0,9.0,4.0,,,,,90.0,87.0,7.0,15.0,0.313629,2.0,3,,1.0,1.0,3.0,2.0,,,1.0,2.0,1.0,1.0,1.0,,0.4366,,,,,1.0,,,,,1.0,,,,,,,,
11451077,away,İstanbulspor,Florian Loshaj,florian-loshaj,F. Loshaj,M,10,174.0,152,M,831407,EUR,839894400,M,34,34,False,47.0,36.0,7.0,2.0,19.0,22.0,17.0,28.0,,5.0,,4.0,3.0,,,,,77.0,63.0,6.8,15.0,0.00981534,,5,,3.0,,3.0,1.0,1.0,1.0,,3.0,,1.0,1.0,2.0,0.269,,,,,1.0,0.0236,,1.0,,,,1.0,,,,,1.0,1.0
11451077,away,İstanbulspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176.0,333,M,1016033,EUR,851040000,M,18,18,False,20.0,16.0,1.0,1.0,6.0,8.0,11.0,13.0,2.0,4.0,,3.0,,,,,,62.0,30.0,6.9,7.0,0.26663,1.0,0,,1.0,1.0,3.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,
11451077,away,İstanbulspor,Eduart Rroca,eduart-rroca,E. Rroca,M,8,182.0,79,M,938181,EUR,743817600,M,10,10,False,44.0,36.0,,,10.0,10.0,26.0,37.0,2.0,4.0,,5.0,1.0,,,,,90.0,64.0,7.1,15.0,0.131513,2.0,5,,3.0,,4.0,2.0,,,,1.0,1.0,1.0,1.0,,0.2598,,,,,1.0,0.0577,2.0,3.0,,,,1.0,True,,,,,
11451077,away,İstanbulspor,Jackson,jackson,Jackson,M,,178.0,61,M,911351,EUR,924912000,M,99,99,False,37.0,33.0,2.0,1.0,9.0,9.0,26.0,31.0,1.0,2.0,,3.0,1.0,,,,,90.0,57.0,6.8,13.0,0.150302,3.0,2,,3.0,3.0,6.0,1.0,1.0,,,1.0,1.0,,,,0.06,,,,,1.0,0.0812,1.0,,,2.0,,5.0,,,,,,
11451077,away,İstanbulspor,Djakaridja Junior Traoré,djakaridja-traore,D. J. Traoré,F,,193.0,31,M,1415021,EUR,902016000,F,88,88,False,15.0,10.0,2.0,1.0,5.0,7.0,5.0,8.0,2.0,3.0,1.0,,,,,,,62.0,22.0,6.7,7.0,0.0273574,1.0,1,,,2.0,7.0,,1.0,1.0,,,,,,4.0,0.0319,,,,,1.0,0.1543,1.0,,,,,1.0,,,1.0,,,
11451077,away,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,66,180.0,31,M,190815,EUR,794620800,D,66,66,True,18.0,13.0,1.0,1.0,7.0,7.0,7.0,14.0,,,2.0,1.0,,,,,,28.0,30.0,6.5,7.0,0.0344989,1.0,0,,3.0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
11451077,away,İstanbulspor,Mendy Mamadou,mendy-mamadou,M. Mamadou,M,66,185.0,525,M,929718,EUR,907459200,F,12,12,True,7.0,5.0,,,3.0,3.0,3.0,6.0,,1.0,1.0,2.0,,,,,,28.0,16.0,6.6,5.0,0.0162612,1.0,1,,2.0,1.0,3.0,,1.0,1.0,,1.0,,,,,0.0488,,,,,,,2.0,,,1.0,,,,,,,,
11451077,away,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,9,180.0,80,M,903714,EUR,970444800,F,19,19,True,11.0,9.0,,,1.0,1.0,8.0,11.0,,,,,,,,,,28.0,17.0,7.4,5.0,0.0651266,1.0,2,,1.0,2.0,4.0,,,,,1.0,,,,1.0,0.9478,,,,,1.0,0.795,1.0,,,,,1.0,,1.0,,,,
11451077,away,İstanbulspor,David Sambissa,david-sambissa,D. Sambissa,M,7,177.0,220,M,280459,EUR,821318400,F,7,7,True,10.0,7.0,2.0,1.0,2.0,2.0,5.0,9.0,,1.0,,3.0,1.0,,,,,17.0,16.0,7.1,5.0,0.484853,1.0,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,
11451077,away,İstanbulspor,Giannelli Imbula,giannelli-imbula,G. Imbula,M,,183.0,106,M,96702,EUR,716256000,M,16,16,True,17.0,17.0,,,7.0,7.0,10.0,10.0,,,,2.0,,,,,,13.0,17.0,6.6,,0.0191469,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451077,away,İstanbulspor,Alp Arda,alp-arda,A. Arda,G,59,192.0,35,M,999485,EUR,802483200,G,59,59,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451077,away,İstanbulspor,Özcan Şahan,sahan-ozcan,Ö. Şahan,D,20,176.0,17,M,1170353,EUR,915753600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Özcan Sahan,,,,,,,,,,,,,,,,,
11451077,away,İstanbulspor,Modestas Vorobjovas,modestas-vorobjovas,M. Vorobjovas,M,6,177.0,70,M,319751,EUR,820281600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451077,away,İstanbulspor,Vefa Temel,temel-vefa,V. Temel,M,8,176.0,41,M,1067329,EUR,1036281600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451077,away,İstanbulspor,Kubilay Koylu,koylu-kubilay,K. Koylu,F,,177.0,5,M,1084572,EUR,925776000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Kubilay Koylu,,,,,,,,,,,,,,,,,
