match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,confirmed,isHome,id,incidentClass,player_id,player_name,injury,length,description,reason,playerName,rescinded
14053720,FT,4.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14053720,,,,,90,9.0,,1,,,varDecision,False,False,93244.0,penaltyAwarded,966555.0,Troy Parrott,,,,,,
14053720,,,,,90,3.0,,1,,,substitution,,True,125283504.0,regular,,,False,,,,,
14053720,,,,,90,,,1,,,substitution,,False,125283480.0,regular,,,False,,,,,
14053720,,,,,90,0.0,,1,,,injuryTime,,,,,,,,5.0,,,,
14053720,,,,,89,,,2,,,substitution,,True,125283475.0,regular,,,False,,,,,
14053720,,,,,89,,,2,,,substitution,,True,125283474.0,regular,,,False,,,,,
14053720,,4.0,3.0,,86,,,5,,,goal,,True,332990681.0,regular,1132766.0,Philip Brittijn,,,,,,
14053720,,,,,72,,,19,,,substitution,,True,125283383.0,regular,,,False,,,,,
14053720,,,,,72,,,19,,,substitution,,True,125283372.0,regular,,,False,,,,,
14053720,,3.0,3.0,,71,,,20,,,goal,,False,332988170.0,regular,893559.0,Mees de Wit,,,,,,
14053720,,,,,70,,,21,,,substitution,,False,125283333.0,regular,,,False,,,,,
14053720,,,,,70,,,21,,,substitution,,False,125283332.0,regular,,,False,,,,,
14053720,,,,,69,,,22,,,substitution,,False,125283331.0,regular,,,False,,,,,
14053720,,3.0,2.0,,54,,,37,,,goal,,True,332984670.0,regular,855847.0,Kaj Sierhuis,,,,,,
14053720,,,,,51,,,40,,,inGamePenalty,,False,118594175.0,missed,980671.0,Sven Mijnans,,,Goalkeeper save,goalkeeperSave,,
14053720,HT,2.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14053720,,,,,45,1.0,,1,,,card,,True,124463577.0,yellow,989586.0,Shawn Adewoye,,,,Foul,Shawn Adewoye,False
14053720,,,,,45,0.0,,1,,,injuryTime,,,,,,,,3.0,,,,
14053720,,2.0,2.0,,42,,,4,,,goal,,True,332979845.0,regular,855847.0,Kaj Sierhuis,,,,,,
14053720,,,,,40,,,6,,,card,,True,124463512.0,yellow,1132766.0,Philip Brittijn,,,,Foul,Philip Brittijn,False
14053720,,,,,37,,,9,,,card,,True,124463435.0,yellow,855847.0,Kaj Sierhuis,,,,Foul,Kaj Sierhuis,False
14053720,,1.0,2.0,,21,,,25,,,goal,,False,332976283.0,regular,980671.0,Sven Mijnans,,,,,,
14053720,,1.0,1.0,,19,,,27,,,goal,,False,332976001.0,regular,966555.0,Troy Parrott,,,,,,
14053720,,1.0,0.0,,9,,,37,,,goal,,True,332974374.0,regular,875673.0,Justin Lonwijk,,,,,,
