match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_errorLeadToAShot,stat_penaltyConceded,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_wasFouled,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_aerialLost,player_sofascoreId,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss,stat_hitWoodwork
14053720,home,Fortuna Sittard,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192.0,151,M,146871,EUR,757296000,G,31,31,False,31.0,11.0,30.0,10.0,0.0,2.0,3.0,9.0,28.0,1.0,1.0,1.0,11.0,2.0,4.0,1.0,1.0,5.0,1.0,90.0,39.0,6.8,20.0,0.00474823,3.3640624251045,1.0,1.05,1.05,0.8877,0,0.6818,0.12,-0.03,-0.39,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053720,home,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184.0,113,M,78730,EUR,631670400,D,12,12,False,22.0,16.0,7.0,2.0,1.0,4.0,7.0,12.0,15.0,6.0,2.0,1.0,7.0,,,,,,,89.0,40.0,6.1,12.0,0.0544725,68.927362970009,7.0,53.55,19.74,,1,,0.27,0.07,-0.58,,True,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0054,19.749484651504,1.0,2.0,-0.03,,,,,,,,,,,,,,,,,,,,,
14053720,home,Fortuna Sittard,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185.0,91,M,961686,EUR,1012608000,D,6,6,False,28.0,21.0,6.0,3.0,0.0,12.0,13.0,9.0,15.0,4.0,,3.0,1.0,,,,,,,90.0,40.0,6.4,9.0,0.00527448,111.99145206477,7.0,1.365,16.38,,1,,-0.06,0.13,-0.54,,,,,6.0,2.0,,,,3.0,1.0,,2.0,0.0142,,,,-0.02,,,3.0,1.0,1.0,2.0,1.0,1.0,0.1098,,,,,,,,,,,,
14053720,home,Fortuna Sittard,Iván Márquez,ivan-marquez,I. Márquez,D,44,191.0,78,M,862479,EUR,771120000,D,44,44,False,18.0,15.0,4.0,3.0,0.0,10.0,12.0,5.0,6.0,2.0,,6.0,2.0,,,,,,,90.0,31.0,6.5,3.0,0.00279735,11.408683802716,3.0,-1.995,2.625,,0,,0.06,0.0,-0.32,,,,,7.0,,,,,3.0,1.0,,2.0,,,,,,,,3.0,,,1.0,,,,1.0,1.0,,,,,,,,,,
14053720,home,Fortuna Sittard,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183.0,156,M,989586,EUR,962236800,D,4,4,False,22.0,15.0,3.0,,0.0,9.0,11.0,6.0,11.0,4.0,1.0,3.0,2.0,,,,,,,90.0,37.0,6.6,9.0,0.005043,38.543429534931,6.0,10.08,7.35,,1,,0.09,0.05,-0.28,,,,,11.0,,1.0,,,6.0,3.0,1.0,2.0,0.0425,,,,0.02,,,4.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,
14053720,home,Fortuna Sittard,Philip Brittijn,philip-brittijn,P. Brittijn,M,23,182.0,101,M,1132766,EUR,1081468800,M,23,23,False,19.0,15.0,3.0,1.0,0.0,9.0,11.0,6.0,8.0,1.0,,1.0,7.0,,,,,,,90.0,32.0,8.2,6.0,0.0136598,46.936215130577,6.0,16.065,9.975,,1,,0.04,0.01,0.33,,,,,6.0,,,,,3.0,2.0,1.0,1.0,0.6368,,,2.0,0.51,Philip Brittijn,,,1.0,,1.0,,,0.9876,,3.0,,1.0,1.0,,,,,,,
14053720,home,Fortuna Sittard,Ryan Fosso,ryan-fosso,R. Fosso,M,80,183.0,188,M,1142147,EUR,1024272000,M,80,80,False,25.0,23.0,,,1.0,13.0,14.0,10.0,11.0,,,1.0,5.0,,,,,,,90.0,38.0,8.1,4.0,0.0353367,12.959264831546,2.0,-3.99,0.0,,0,,0.67,0.01,-0.03,,,,,7.0,,,,,6.0,5.0,2.0,,,,,1.0,,Ryan,Fosso,,,,,,,,,1.0,,,,1.0,,,,,,
14053720,home,Fortuna Sittard,Mohamed Ihattaren,mohamed-ihattaren,M. Ihattaren,M,52,182.0,2918,M,929633,EUR,1013472000,M,52,52,False,28.0,20.0,2.0,1.0,2.0,9.0,11.0,11.0,17.0,5.0,,1.0,3.0,,,,,,,89.0,52.0,7.8,12.0,0.445611,119.79556053718,11.0,57.54,43.89,,4,,0.54,0.18,-0.13,,,6.0,4.0,8.0,,7.0,5.0,,1.0,1.0,,2.0,0.0853,71.358970731238,3.0,7.0,-0.23,,,1.0,1.0,,,,,0.0888,,1.0,3.0,,,2.0,1.0,,,,,
14053720,home,Fortuna Sittard,Justin Lonwijk,justin-lonwijk,J. Lonwijk,M,17,189.0,264,M,875673,EUR,945734400,M,17,17,False,9.0,4.0,,,0.0,2.0,2.0,2.0,7.0,4.0,2.0,2.0,3.0,,,,,,,72.0,24.0,7.6,8.0,0.00651892,26.477067169104,2.0,26.25,16.485,,1,,-0.1,0.07,-0.05,,,1.0,,2.0,,,,,1.0,,,1.0,0.1016,,,,0.53,,,,1.0,,1.0,,,0.2942,,1.0,,1.0,,,1.0,,,,,
14053720,home,Fortuna Sittard,Kristoffer Peterson,kristoffer-peterson,K. Peterson,M,7,180.0,133,M,366942,EUR,785980800,M,7,7,False,15.0,11.0,2.0,1.0,0.0,4.0,5.0,7.0,10.0,5.0,1.0,,2.0,,,,,,,72.0,25.0,6.7,8.0,0.0351518,90.045954451343,7.0,84.315,22.47,,1,,0.01,0.24,-0.16,,,2.0,,7.0,,3.0,1.0,,1.0,1.0,,1.0,0.0266,47.492233325644,2.0,,-0.22,,,4.0,,,,,,,,1.0,1.0,,,,1.0,,,,,
