match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,captain,stat_outfielderBlock,stat_fouls,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_dispossessed,stat_totalOffside,player_sofascoreId,stat_hitWoodwork,stat_goodHighClaim,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded
14549632,home,Grêmio,Tiago Volpi,tiago-volpi,T. Volpi,G,18,189.0,1690,M,243509,EUR,661564800,G,1,1,False,15.0,14.0,3.0,2.0,0.0,14.0,14.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,90.0,22.0,7.6,1.0,0.7884,0.8347,5.626e-05,1,0.3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14549632,home,Grêmio,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176.0,2464,M,82576,EUR,597801600,D,14,14,False,62.0,50.0,8.0,5.0,0.0,16.0,19.0,43.0,,,2.0,6.0,,,,,,90.0,98.0,7.5,28.0,0.0223,,0.193953,1,,34.0,7.0,1.0,4.0,7.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
14549632,home,Grêmio,Gustavo Martins,gustavo-martins,G. Martins,D,53,191.0,1207,M,1105796,EUR,1029024000,D,53,53,False,51.0,44.0,3.0,1.0,0.0,22.0,24.0,27.0,,,1.0,3.0,,,,,,90.0,53.0,6.6,7.0,,,0.0120388,0,,22.0,,,4.0,3.0,,,,,,,,,,Gustavo Martins,,4.0,3.0,,,,,,,,,,,,,,,
14549632,home,Grêmio,Walter Kannemann,walter-kannemann,W. Kannemann,D,4,183.0,2119,M,249647,EUR,668908800,D,4,4,False,36.0,32.0,4.0,3.0,0.0,17.0,19.0,17.0,1.0,,8.0,4.0,,,,,,90.0,55.0,7.4,7.0,0.097,0.3125,0.00549605,1,,15.0,,,2.0,4.0,,,,,1.0,,2.0,2.0,,,,1.0,1.0,True,2.0,1.0,,,,,,,,,,,,
14549632,home,Grêmio,Marlon,marlon,Marlon,D,23,178.0,1921,M,870787,EUR,864086400,D,23,23,False,49.0,39.0,4.0,1.0,0.0,14.0,16.0,33.0,,,3.0,5.0,,,,,,90.0,80.0,8.0,14.0,0.1429,,0.309999,5,,25.0,7.0,3.0,4.0,5.0,,1.0,2.0,2.0,4.0,3.0,,,2.0,,,,,,,4.0,1.0,2.0,3.0,,,,,,,,,
14549632,home,Grêmio,Erick Noriega,erick-noriega,E. Noriega,D,19,185.0,3770,M,1020375,EUR,1003708800,M,19,19,False,24.0,22.0,1.0,1.0,0.0,10.0,10.0,14.0,,,,2.0,,,,,,45.0,27.0,6.8,2.0,,,0.00613199,0,,12.0,,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
14549632,home,Grêmio,Dodi,dodi,Dodi,M,17,169.0,1040,M,870804,EUR,829699200,M,17,17,False,20.0,18.0,,,0.0,9.0,9.0,11.0,1.0,,3.0,1.0,,,,,,90.0,29.0,6.8,2.0,0.4341,0.5579,0.0551607,1,,9.0,,,2.0,6.0,1.0,1.0,,,2.0,1.0,,1.0,,,,,2.0,,,1.0,1.0,,,1.0,,,,,,,,
14549632,home,Grêmio,Cristian Pavón,cristian-pavon,C. Pavón,M,7,169.0,2406,M,358956,EUR,822182400,M,7,7,False,16.0,14.0,,,0.0,6.0,8.0,8.0,,,1.0,2.0,,,,,,45.0,25.0,6.7,4.0,0.0076,,0.0125161,1,,8.0,1.0,,3.0,2.0,2.0,1.0,,,2.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,
14549632,home,Grêmio,Edenilson,edenilson,Edenilson,M,8,175.0,1388,M,221636,EUR,629942400,M,8,8,False,18.0,16.0,,,0.0,7.0,8.0,10.0,1.0,,,2.0,,,,,,67.0,26.0,6.7,4.0,0.118,0.6917,0.0100992,1,,9.0,1.0,,1.0,3.0,,1.0,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,
14549632,home,Grêmio,Willian,willian,Willian,F,88,175.0,9655,M,31417,EUR,587088000,M,88,88,False,52.0,47.0,3.0,3.0,0.0,16.0,17.0,35.0,,,,4.0,,,,,,70.0,69.0,7.1,13.0,0.0225,,0.119129,1,,31.0,6.0,2.0,4.0,5.0,2.0,3.0,,,,,2.0,3.0,2.0,,,,,,,,2.0,,1.0,,1.0,,willianborges88,,,,,
