match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_outfielderBlock,stat_aerialLost,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_wasFouled,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
12450241,home,AS Monaco,Mika Biereth,mika-biereth,M. Biereth,F,14,187.0,5335,M,1083007,EUR,1044662400,F,14,14,False,10.0,7.0,,,0.0,1.0,1.0,6.0,9.0,1.0,3.0,,2.0,,,,,79.0,25.0,8.9,7.0,0.0519076,7,,Mika Biereth,,,,3.0,1.0,1.0,,,,,,2.0,,,1.0,,,4.0,3.0,2.9182,2.5435,,,2.0,,2.0,,3.0,,,
12450241,home,AS Monaco,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178.0,21668,M,1394353,EUR,1108512000,M,7,7,True,15.0,14.0,1.0,1.0,0.0,4.0,4.0,11.0,12.0,,,,2.0,,,,,16.0,20.0,6.8,3.0,0.0906854,1,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,1.0,1.0,,0.0447,,,,,benseghir44,,,,,,
12450241,home,AS Monaco,Krépin Diatta,krepin-diatta,K. Diatta,M,27,173.0,13115,M,873534,EUR,919900800,M,27,27,True,11.0,11.0,,,0.0,3.0,3.0,8.0,10.0,,,,,,,,,16.0,16.0,6.6,2.0,0.0236415,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,krepindiatta,,,,,,
12450241,home,AS Monaco,George Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185.0,2495,M,1462434,EUR,1155686400,F,21,21,True,5.0,5.0,1.0,1.0,0.0,,,5.0,5.0,,,,,,,,,16.0,6.0,6.6,,0.0164498,0,,George,Ilenikhena,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12450241,home,AS Monaco,Lucas Michal,lucas-michal,L. Michal,F,19,167.0,619,M,1154647,EUR,1119398400,F,41,41,True,4.0,3.0,1.0,,0.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,,,,,,11.0,8.0,6.7,2.0,0.00152752,1,,Lucas Michal,,,,5.0,,,,,,1.0,1.0,,,,2.0,2.0,1.0,1.0,,0.0246,,,,,,,,,,,
12450241,home,AS Monaco,Lamine Camara,camara-lamine,L. Camara,M,15,174.0,20442,M,1389846,EUR,1072915200,M,15,15,True,9.0,8.0,,,0.0,4.0,5.0,4.0,4.0,,,,1.0,,,,,2.0,9.0,,1.0,0.0140573,0,,Lamine Camara,,,,,,,,,,,,,,,,,,,,,,,,,lamine_camara_5,,,,,,
12450241,home,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191.0,698,M,868964,EUR,891475200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450241,home,AS Monaco,Kassoum Ouattara,ouattara-kassoum,K. Ouattara,D,20,176.0,696,M,1397558,EUR,1097712000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450241,home,AS Monaco,Mohammed Salisu,mohammed-salisu,M. Salisu,D,22,188.0,5721,M,946158,EUR,924307200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,salisu_sarki,,,,,,
12450241,home,AS Monaco,Wilfried Singo,wilfried-singo,W. Singo,D,90,190.0,12125,M,978285,EUR,977702400,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,stephane_singo,,,,,,
12450241,away,Stade de Reims,Yehvann Diouf,yehvann-diouf,Y. Diouf,G,80,188.0,2968,M,845183,EUR,942710400,G,94,94,False,32.0,18.0,20.0,7.0,0.0,14.0,18.0,4.0,14.0,,1.0,2.0,12.0,1.0,5.0,6.0,,90.0,49.0,7.8,14.0,0.00048759,0,0.8704,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12450241,away,Stade de Reims,Hiroki Sekine,hiroki-sekine,H. Sekine,D,3,187.0,678,M,1500627,EUR,1029024000,D,3,3,False,34.0,32.0,1.0,1.0,0.0,16.0,17.0,16.0,19.0,1.0,2.0,3.0,3.0,,,,,90.0,59.0,6.4,10.0,0.0168784,0,,Hiroki Sekine,,2.0,,1.0,,1.0,1.0,,,,,3.0,,,1.0,,,,,,,,,1.0,,,,,,,
12450241,away,Stade de Reims,Joseph Okumu,joseph-okumu,J. Okumu,D,2,193.0,662,M,985933,EUR,864604800,D,2,2,False,48.0,39.0,8.0,5.0,0.0,27.0,33.0,12.0,15.0,2.0,10.0,7.0,12.0,,,,,90.0,68.0,7.0,11.0,0.0100882,0,,,,,,2.0,,3.0,3.0,,1.0,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,
12450241,away,Stade de Reims,Mory Gbane,gbane-mory,M. Gbane,M,24,188.0,509,M,1003400,EUR,977702400,D,24,24,False,37.0,31.0,3.0,1.0,0.0,26.0,30.0,5.0,7.0,2.0,5.0,10.0,1.0,,,,,90.0,57.0,6.3,7.0,0.00588503,0,,,,,,5.0,1.0,,,,1.0,3.0,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,1.0
12450241,away,Stade de Reims,Malcolm Jeng,jeng-malcolm,M. Jeng,D,31,190.0,306,M,1484975,EUR,1110326400,D,31,31,False,21.0,18.0,2.0,,0.0,13.0,14.0,5.0,7.0,1.0,1.0,1.0,2.0,,,,,45.0,26.0,6.4,3.0,0.0034857,0,,,,,,1.0,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,
12450241,away,Stade de Reims,Sergio Akieme,sergio-akieme,S. Akieme,D,18,175.0,293,M,827942,EUR,882230400,D,18,18,False,40.0,35.0,4.0,,0.0,21.0,22.0,15.0,21.0,,2.0,5.0,5.0,,,,,90.0,64.0,6.5,14.0,0.155654,2,,,,3.0,1.0,7.0,2.0,3.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,2.0,1.0,1.0,0.0481,0.038,,,,,,,,,,
12450241,away,Stade de Reims,John Patrick,john-joe-patrick-finn,J. Patrick,M,30,192.0,315,M,1100831,EUR,1064361600,M,30,30,False,38.0,29.0,3.0,2.0,0.0,13.0,17.0,17.0,23.0,1.0,6.0,,3.0,,,,,90.0,55.0,6.5,15.0,0.0193081,0,,,,2.0,1.0,10.0,,,,,2.0,4.0,2.0,4.0,,,7.0,2.0,1.0,,,,,,,1.0,,,,,,,
12450241,away,Stade de Reims,Valentin Atangana Edoa,atangana-edoa-valentin,V. A. Edoa,M,6,173.0,1036,M,1154611,EUR,1124928000,M,6,6,False,42.0,35.0,2.0,1.0,0.0,18.0,22.0,17.0,20.0,,1.0,1.0,6.0,,,,,90.0,60.0,6.3,16.0,0.0252688,1,,Valentin Atangana Edoa,,,,7.0,1.0,1.0,,,1.0,1.0,,3.0,1.0,,,1.0,4.0,,1.0,0.089,0.2157,,,,,,,,,,
12450241,away,Stade de Reims,Teddy Teuma,teddy-teuma,T. Teuma,M,80,176.0,885,M,829643,EUR,749347200,M,10,10,False,73.0,63.0,7.0,7.0,0.0,25.0,27.0,38.0,51.0,1.0,3.0,1.0,6.0,,,,,90.0,91.0,7.2,18.0,0.0475621,0,,,,5.0,,2.0,,1.0,1.0,,3.0,1.0,,3.0,1.0,1.0,2.0,,,,,,,True,,,,,2.0,,,,1.0
12450241,away,Stade de Reims,Junya Ito,junya-ito,J. Ito,M,10,176.0,4867,M,783278,EUR,731635200,F,7,7,False,36.0,28.0,2.0,,0.0,12.0,12.0,16.0,30.0,2.0,4.0,,1.0,,,,,73.0,50.0,6.6,16.0,0.0272739,2,,,,6.0,,1.0,,,,,,1.0,,2.0,1.0,,1.0,,,1.0,,0.2015,,,1.0,1.0,ItouJky,1.0,,,,,
12450241,away,Stade de Reims,Keito Nakamura,keito-nakamura,K. Nakamura,M,17,180.0,3846,M,905352,EUR,964742400,F,17,17,False,26.0,23.0,2.0,2.0,0.0,8.0,9.0,15.0,18.0,,1.0,,1.0,,,,,90.0,40.0,7.2,9.0,0.0285387,3,,,,1.0,,1.0,,1.0,1.0,,,,,4.0,1.0,,,,1.0,1.0,2.0,0.2122,0.1809,,,,,,,,,,
12450241,away,Stade de Reims,Oumar Diakité,oumar-diakite,O. Diakité,F,10,181.0,8439,M,1188191,EUR,1071878400,F,22,22,True,11.0,10.0,1.0,,0.0,3.0,3.0,7.0,8.0,,3.0,,1.0,,,,,45.0,21.0,6.9,5.0,0.00906561,1,,,,,,5.0,,3.0,2.0,,,,,2.0,1.0,,3.0,,1.0,,1.0,0.0813,0.0229,,,1.0,cheick_diakite,,,,,,
12450241,away,Stade de Reims,Mamadou Diakhon,diakhon-mamadou,M. Diakhon,F,67,180.0,1701,M,1495876,EUR,1127347200,F,67,67,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,1.0,,,,,,,17.0,7.0,6.4,2.0,0.00288945,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12450241,away,Stade de Reims,Alexandre Olliero,olliero-alexandre,A. Olliero,G,20,193.0,64,M,814358,EUR,824342400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450241,away,Stade de Reims,Abdoul Kone,abdoul-kone,A. Koné,D,92,191.0,290,M,1859949,EUR,1114128000,D,92,92,True,,,,,,,,,,,,,,,,,,,,,,,0,,Abdoul Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450241,away,Stade de Reims,Aurélio Buta,aurelio-buta,A. Buta,D,17,169.0,489,M,357752,EUR,855532800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450241,away,Stade de Reims,Mohamed Ali Diadié,mohamed-ali-diadie,M. A. Diadié,D,93,181.0,43,M,1893086,EUR,1098403200,M,64,64,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450241,away,Stade de Reims,Amadou Koné,kone-amadou,A. Kone,M,72,178.0,751,M,1586875,EUR,1116028800,M,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450241,away,Stade de Reims,Zabi,zabi,Zabi,M,86,191.0,1094,M,2041113,EUR,1159056000,M,86,86,True,,,,,,,,,,,,,,,,,,,,,,,0,,Zabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450241,away,Stade de Reims,Hafiz Umar Ibrahim,hafiz-umar-ibrahim,H. U. Ibrahim,F,85,,224,M,1984921,EUR,1135036800,F,85,85,True,,,,,,,,,,,,,,,,,,,,,,,0,,Hafiz,Umar Ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
