match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_outfielderBlock,player_firstName,player_lastName,stat_totalOffside,stat_keyPass,captain,stat_goals,stat_accurateCross,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_blockedScoringAttempt
12437717,home,Rayo Vallecano,Augusto Batalla,augusto-batalla,A. Batalla,G,13,186,1488,M,358910,EUR,830822400,G,13,13,False,43.0,21.0,25.0,3.0,0.0,19.0,23.0,2.0,20.0,1.0,9.0,1.0,1.0,5.0,1.0,90.0,55.0,6.6,23.0,0.00076662,0,-0.3327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437717,home,Rayo Vallecano,Andrei Rațiu,andrei-ratiu,A. Rațiu,D,2,183,8158,M,965031,EUR,898300800,D,2,2,False,34.0,25.0,3.0,1.0,0.0,8.0,11.0,17.0,26.0,,5.0,,,,,90.0,70.0,6.4,23.0,0.0152929,0,,Sonic,3.0,2.0,5.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
12437717,home,Rayo Vallecano,Florian Lejeune,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,24,24,False,52.0,39.0,13.0,5.0,0.0,24.0,25.0,15.0,28.0,7.0,4.0,,,,,90.0,69.0,6.8,16.0,0.00681844,2,,,1.0,,2.0,4.0,1.0,,,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,0.0768,0.1708,,,,,,,,,,,,,,
12437717,home,Rayo Vallecano,Abdul Mumin,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,False,50.0,47.0,6.0,4.0,0.0,39.0,41.0,8.0,9.0,6.0,7.0,,,,,90.0,61.0,6.7,4.0,0.00291923,0,,,,,1.0,2.0,,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
12437717,home,Rayo Vallecano,Josep Chavarría,josep-chavarria,J. Chavarría,D,3,174,630,M,1010421,EUR,892166400,D,3,3,False,45.0,38.0,1.0,,0.0,19.0,22.0,19.0,23.0,4.0,8.0,,,,,90.0,73.0,6.6,11.0,0.0138053,0,,,,1.0,4.0,4.0,1.0,1.0,,2.0,3.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12437717,home,Rayo Vallecano,Isi Palazón,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,False,34.0,28.0,2.0,1.0,0.0,12.0,13.0,16.0,21.0,,8.0,,,,,74.0,44.0,6.7,8.0,0.01264,1,,,,1.0,7.0,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,,1.0,3.0,0.0177,0.0107,2.0,,,,1.0,,,,,,,,,
12437717,home,Rayo Vallecano,Pathé Ismaël Ciss,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,6,6,False,27.0,21.0,3.0,2.0,0.0,9.0,10.0,12.0,17.0,,3.0,,,,,74.0,37.0,6.7,8.0,0.00822042,0,,,,1.0,6.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,,,2.0,,,,,2.0,,,,,,,,
12437717,home,Rayo Vallecano,Óscar Valentín,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,False,29.0,23.0,7.0,4.0,0.0,9.0,11.0,14.0,18.0,,5.0,,,,,82.0,39.0,6.5,8.0,0.0402004,0,,,,1.0,10.0,3.0,1.0,,,1.0,3.0,2.0,1.0,,,,,4.0,,,5.0,,,,,2.0,True,,,,,,,
12437717,home,Rayo Vallecano,Álvaro García,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,False,25.0,18.0,3.0,,0.0,9.0,10.0,9.0,18.0,,2.0,,,,,90.0,44.0,6.5,14.0,0.00517191,1,,,3.0,1.0,5.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,,,,1.0,,0.0362,0.0805,1.0,,,,2.0,,,,,,,,,
12437717,home,Rayo Vallecano,Randy Nteka,randy-nteka,R. Nteka,F,11,190,949,M,932764,EUR,881366400,F,11,11,False,13.0,6.0,,,0.0,,1.0,6.0,12.0,,,,,,,65.0,19.0,7.1,9.0,0.00709822,2,,,,3.0,8.0,3.0,2.0,,,,,,,,3.0,1.0,1.0,2.0,0.1076,0.0898,1.0,,,,3.0,,,1.0,,,,,,
12437717,home,Rayo Vallecano,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173,477,M,346516,EUR,705196800,F,21,21,False,14.0,13.0,,,0.0,4.0,4.0,10.0,14.0,1.0,4.0,,,,,64.0,30.0,6.9,8.0,0.0811526,1,,,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,3.0,,,1.0,,,0.0127,,,,,,,1.0,,,1.0,,,,,
12437717,home,Rayo Vallecano,Jorge de Frutos,jorge-de-frutos,J. de Frutos,M,19,173,1878,M,900003,EUR,849312000,F,19,19,True,7.0,5.0,,,0.0,,,5.0,9.0,,,,,,,26.0,18.0,6.8,6.0,0.057858,0,,,2.0,,,3.0,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,
12437717,home,Rayo Vallecano,Sergio Camello,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,14,14,True,4.0,2.0,,,0.0,,1.0,2.0,3.0,,1.0,,,,,25.0,10.0,6.4,6.0,0.0020946,0,,,,,3.0,1.0,2.0,,,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,
12437717,home,Rayo Vallecano,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,15,15,True,11.0,8.0,4.0,1.0,0.0,6.0,7.0,2.0,4.0,1.0,1.0,,,,,16.0,14.0,6.5,3.0,0.00031623,0,,,,,1.0,2.0,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12437717,home,Rayo Vallecano,Óscar Trejo,oscar-trejo,Ó. Trejo,M,8,177,550,M,21949,EUR,578016000,M,8,8,True,7.0,4.0,,,0.0,3.0,4.0,1.0,3.0,1.0,1.0,,,,,16.0,13.0,6.2,7.0,0.00072246,0,,,,,2.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12437717,home,Rayo Vallecano,Pedro Díaz,pedro-diaz,P. Díaz,M,4,180,572,M,900669,EUR,897004800,M,4,4,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,8.0,8.0,6.3,2.0,0.00152518,0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437717,home,Rayo Vallecano,Dani Cárdenas,dani-cardenas,D. Cárdenas,G,1,185,197,M,965832,EUR,859507200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437717,home,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437717,home,Rayo Vallecano,Aridane Hernández,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437717,home,Rayo Vallecano,Alfonso Espino,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437717,home,Rayo Vallecano,Pelayo Fernández,pelayo-fernandez,P. Fernández,D,27,193,208,M,1139724,EUR,1051574400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437717,home,Rayo Vallecano,James Rodríguez,james-rodriguez,J. Rodríguez,M,10,180,62182,M,107414,EUR,679276800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,James10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
