match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_errorLeadToAShot,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_wonContest,stat_keyPass,player_firstName,player_lastName,stat_bigChanceCreated,captain,stat_penaltyConceded,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAGoal,stat_clearanceOffLine,stat_penaltyWon,stat_blockedScoringAttempt
12763988,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12217,M,oblakjan,69768,EUR,726364800,G,13,13,False,16.0,15.0,6.0,5.0,0.0,14.0,14.0,1.0,2.0,1.0,5.0,1.0,90.0,18.0,6.1,1.0,0.00027703,0,-0.7814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763988,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13483,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,False,37.0,34.0,,,0.0,17.0,17.0,17.0,20.0,,4.0,,77.0,59.0,6.0,10.0,0.0110658,0,,2.0,7.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763988,home,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9822,M,axelwitsel28,35612,EUR,600566400,D,20,20,False,69.0,63.0,6.0,3.0,0.0,46.0,48.0,17.0,21.0,2.0,3.0,,90.0,76.0,6.2,7.0,0.00327826,0,,1.0,3.0,,,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12763988,home,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5896,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,False,73.0,64.0,7.0,4.0,0.0,52.0,57.0,12.0,16.0,10.0,2.0,,90.0,91.0,6.6,9.0,0.00582901,1,,3.0,5.0,2.0,,,,,5.0,7.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0453,0.5744,,,,,,,,,,,,,,,,,,,,
12763988,home,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172,2451,M,,825133,EUR,785203200,D,21,21,False,38.0,29.0,3.0,,0.0,16.0,22.0,14.0,17.0,2.0,3.0,,77.0,63.0,6.9,14.0,0.0440401,0,,1.0,3.0,,1.0,3.0,4.0,1.0,,6.0,4.0,2.0,1.0,,,1.0,,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,
12763988,home,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54296,M,RodridePaul,249399,EUR,769737600,M,5,5,False,67.0,54.0,7.0,2.0,0.0,29.0,30.0,25.0,38.0,,5.0,,90.0,88.0,7.3,20.0,0.160542,0,,1.0,4.0,,3.0,2.0,3.0,,1.0,11.0,,6.0,2.0,,,4.0,,,,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,
12763988,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5864,M,Koke6,84539,EUR,694828800,M,6,6,False,80.0,70.0,5.0,4.0,0.0,31.0,34.0,39.0,46.0,1.0,7.0,,90.0,86.0,6.2,12.0,0.0589115,0,,,5.0,3.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,1.0,,,,,,,,,,,
12763988,home,Atlético Madrid,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16542,M,conorgallagher92,904970,EUR,949795200,M,4,4,False,36.0,34.0,2.0,1.0,0.0,21.0,22.0,13.0,14.0,,,,77.0,46.0,6.3,4.0,0.00954381,0,,2.0,5.0,1.0,1.0,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763988,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,99570,M,AGriez,85859,EUR,669513600,F,7,7,False,50.0,45.0,3.0,3.0,0.0,12.0,12.0,36.0,45.0,,2.0,,90.0,66.0,7.7,10.0,0.514152,2,,3.0,3.0,,,1.0,1.0,,,3.0,,1.0,1.0,,,1.0,,0.5748,,7.0,3.0,1.0,4.0,,,2.0,,,1.0,2.0,,,,,,,,,
12763988,home,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17362,M,asorloth,309078,EUR,818121600,F,9,9,False,19.0,12.0,,,0.0,5.0,10.0,7.0,9.0,1.0,5.0,,65.0,29.0,5.5,11.0,0.00850683,3,,2.0,5.0,,2.0,,2.0,1.0,2.0,3.0,,,1.0,1.0,,,,1.0818,0.2225,,,,,,,,,,3.0,2.0,1.0,,,,,,,,
12763988,home,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,225448,M,LaAraña,944656,EUR,949276800,F,19,19,False,27.0,19.0,2.0,1.0,0.0,6.0,8.0,14.0,20.0,,2.0,,90.0,37.0,7.7,12.0,0.325511,2,,,3.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,,1.0,,0.379,0.5428,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,
12763988,home,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16971,M,angelcorrea32,316152,EUR,794707200,F,10,10,True,8.0,5.0,,,0.0,2.0,4.0,3.0,6.0,,3.0,,25.0,14.0,6.4,7.0,0.00591548,1,,,2.0,,1.0,1.0,,,,,,,,,,,,0.0756,,2.0,,,,,,,,,,1.0,,,,,,,,,
12763988,home,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11933,M,ReinildoMandava,831424,EUR,759110400,D,23,23,True,10.0,8.0,,,0.0,4.0,5.0,4.0,7.0,,2.0,,13.0,19.0,6.4,5.0,0.00127501,0,,,2.0,,,1.0,,1.0,,2.0,1.0,1.0,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,
12763988,home,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178,22210,M,osamuellino,874705,EUR,945907200,M,12,12,True,13.0,12.0,,,0.0,3.0,3.0,9.0,11.0,,1.0,,13.0,20.0,7.2,2.0,0.0375853,1,,,,,,1.0,,,,3.0,,1.0,1.0,1.0,,1.0,,0.0257,0.4266,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
12763988,home,Atlético Madrid,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178,16161,M,giulisimeone,1099352,EUR,1040169600,F,22,22,True,11.0,8.0,1.0,,0.0,4.0,6.0,4.0,7.0,1.0,,,13.0,20.0,7.0,5.0,0.0105829,1,,,1.0,1.0,,2.0,,,1.0,3.0,,,,1.0,,,,0.1667,,2.0,,2.0,,,,,,,,,,,,,,,,,
12763988,home,Atlético Madrid,Juan Musso,juan-musso,J. Musso,G,1,191,5827,M,juanmusso,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763988,home,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191,354,M,,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763988,home,Atlético Madrid,Ilias Kostis,ilias-kostis,I. Kostis,D,26,191,724,M,,1145621,EUR,1046304000,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763988,home,Atlético Madrid,Thomas Lemar,thomas-lemar,T. Lemar,M,11,170,4600,M,,191182,EUR,816134400,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763988,home,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4774,M,,989113,EUR,954633600,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763988,home,Atlético Madrid,Aitor Gismera,aitor-gismera,A. Gismera,M,30,182,104,M,,1142586,EUR,1077321600,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763988,away,Lille,Lucas Chevalier,chevalier-lucas,L. Chevalier,G,30,188,21392,M,,996953,EUR,1005004800,G,30,30,False,30.0,16.0,23.0,9.0,0.0,11.0,15.0,5.0,15.0,1.0,8.0,,90.0,39.0,7.5,14.0,0.00761852,0,0.7663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,,,,
12763988,away,Lille,Ousmane Touré,ousmane-toure,O. Touré,D,36,187,309,M,,1513466,EUR,1108684800,D,36,36,False,21.0,16.0,1.0,1.0,0.0,9.0,12.0,7.0,9.0,1.0,,,45.0,25.0,6.0,5.0,0.00149232,0,,,2.0,,,,,2.0,,2.0,,2.0,,,,2.0,,,,,,,,Ousmane,Touré,,,,,,,,,,,1.0,,,
12763988,away,Lille,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10286,M,aissamandi23,122810,EUR,688089600,D,2,2,False,27.0,26.0,4.0,3.0,0.0,17.0,17.0,9.0,10.0,1.0,4.0,,90.0,31.0,6.8,1.0,0.00284938,0,,1.0,2.0,,,,,1.0,,2.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12763988,away,Lille,Alexsandro Ribeiro,alexsandro-ribeiro,A. Ribeiro,D,4,192,4607,M,,1049775,EUR,934156800,D,4,4,False,38.0,27.0,5.0,,0.0,21.0,26.0,6.0,13.0,1.0,7.0,,90.0,48.0,7.2,14.0,0.00100762,1,,2.0,2.0,,,,1.0,,2.0,4.0,1.0,2.0,,,1.0,1.0,,0.0214,,1.0,,,,Alexsandro Ribeiro,,,,,,1.0,,,,,,,1.0,,
12763988,away,Lille,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190,2758,M,,128587,EUR,684633600,M,12,12,False,40.0,30.0,4.0,2.0,1.0,11.0,16.0,19.0,24.0,3.0,3.0,,90.0,62.0,7.0,12.0,0.0148039,0,,,4.0,2.0,,1.0,,2.0,3.0,6.0,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12763988,away,Lille,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188,7502,M,,1391541,EUR,1099440000,M,17,17,False,39.0,31.0,1.0,1.0,0.0,15.0,18.0,16.0,21.0,,5.0,,87.0,46.0,6.7,11.0,0.00960297,0,,,1.0,,,2.0,2.0,,1.0,3.0,1.0,1.0,,,,,,,,,,1.0,,Ngal'ayel Mukau,,,,,,,,,,,,,,,
12763988,away,Lille,Benjamin André,benjamin-andre,B. André,M,21,180,767,M,,51665,EUR,649641600,M,21,21,False,41.0,34.0,3.0,1.0,0.0,20.0,22.0,14.0,19.0,4.0,5.0,,90.0,55.0,7.4,9.0,0.0388518,0,,2.0,4.0,2.0,,,1.0,,4.0,8.0,1.0,2.0,2.0,,,2.0,,,,,,,,,,,True,,,,,,,,,,,1.0,
