match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_expectedGoalsOnTarget,stat_challengeLost,stat_interceptionWon,stat_dispossessed,stat_unsuccessfulTouch,stat_bigChanceMissed,captain,stat_totalOffside,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_goalAssist,stat_punches,stat_clearanceOffLine
11407476,home,Cagliari,Simone Scuffet,simone-scuffet,S. Scuffet,G,22,193,684,M,284349,EUR,833500800,G,22,22,False,19.0,19.0,5.0,5.0,18.0,18.0,1.0,1.0,7.0,1.0,1.0,3.0,90.0,27.0,7.1,0.00010078,0,0.1551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407476,home,Cagliari,Gabriele Zappa,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,False,48.0,38.0,9.0,5.0,19.0,22.0,21.0,29.0,5.0,,,,90.0,72.0,6.8,0.0423586,3,,3.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,13.0,0.0465,1.0,,,,,,,,,,,,,,,,,,,,,
11407476,home,Cagliari,Edoardo Goldaniga,edoardo-goldaniga,E. Goldaniga,D,5,193,345,M,295133,EUR,752198400,D,3,3,False,66.0,54.0,9.0,4.0,36.0,38.0,21.0,31.0,1.0,,,,90.0,80.0,6.9,0.0690468,1,,3.0,3.0,1.0,3.0,4.0,5.0,,,,,1.0,,13.0,0.0682,,,,1.0,2.0,1.0,1.0,3.0,0.1369,,,,,,,,,,,,,
11407476,home,Cagliari,Alberto Dossena,dossena-alberto,A. Dossena,D,4,195,511,M,870211,EUR,908236800,D,4,4,False,58.0,51.0,5.0,3.0,40.0,42.0,11.0,16.0,2.0,,,,90.0,65.0,6.8,0.00709115,0,,,,3.0,4.0,5.0,5.0,,,,,1.0,1.0,7.0,,,,,,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,
11407476,home,Cagliari,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,D,27,27,False,40.0,31.0,6.0,2.0,15.0,21.0,16.0,28.0,5.0,,,,89.0,77.0,6.6,0.0151663,0,,9.0,,,1.0,2.0,4.0,3.0,2.0,,,1.0,,22.0,,,,,,3.0,,,,,,,1.0,2.0,,,,,,,,,
11407476,home,Cagliari,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,968,M,965009,EUR,1033171200,M,19,19,False,9.0,5.0,3.0,3.0,,1.0,5.0,10.0,5.0,,,,74.0,30.0,7.0,0.0132078,2,,2.0,,2.0,4.0,8.0,11.0,3.0,1.0,2.0,,2.0,1.0,11.0,0.0393,,,,,,,4.0,3.0,,,1.0,1.0,2.0,,,,,,,,,
11407476,home,Cagliari,Matteo Prati,matteo-prati,M. Prati,M,4,182,705,M,1111640,EUR,1072569600,M,16,16,False,22.0,18.0,1.0,,8.0,8.0,11.0,17.0,3.0,,,,89.0,34.0,6.9,0.0360609,3,,3.0,1.0,,,1.0,4.0,1.0,1.0,1.0,,3.0,1.0,6.0,0.4216,,,,2.0,1.0,,,,0.0686,1.0,,,,1.0,,,,,,,,
11407476,home,Cagliari,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180,1979,M,105905,EUR,1053561600,M,25,25,False,17.0,16.0,2.0,1.0,10.0,11.0,6.0,6.0,6.0,,,,59.0,28.0,6.6,0.00333104,0,,,,1.0,3.0,4.0,6.0,1.0,,,,2.0,,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,
11407476,home,Cagliari,Nahitan Nández,nahitan-nandez,N. Nandez,M,8,175,1922,M,589620,EUR,820108800,M,8,8,False,21.0,16.0,,,7.0,9.0,9.0,17.0,4.0,,,,59.0,31.0,6.5,0.0463967,0,,5.0,,1.0,,3.0,1.0,,,,,1.0,,11.0,,,,,,1.0,,,1.0,,1.0,,,1.0,,True,1.0,,,,,,
11407476,home,Cagliari,Nicolas Viola,nicolas-viola,N. Viola,F,10,180,280,M,21608,EUR,624153600,F,10,10,False,50.0,38.0,8.0,3.0,15.0,17.0,32.0,51.0,7.0,,,,90.0,84.0,8.1,0.607471,0,,18.0,9.0,1.0,,6.0,5.0,2.0,1.0,,,1.0,1.0,28.0,,6.0,,,,,,3.0,2.0,,1.0,1.0,2.0,3.0,,,,1.0,,,,,
11407476,home,Cagliari,Gianluca Lapadula,gianluca-lapadula,G. Lapadula,F,10,178,4596,M,147368,EUR,634348800,F,9,9,False,10.0,5.0,,,2.0,2.0,3.0,9.0,2.0,,,,90.0,19.0,8.0,0.0107125,4,,1.0,,,1.0,2.0,4.0,,,2.0,,1.0,1.0,6.0,0.26,2.0,,,2.0,,,2.0,2.0,0.3013,,,,,,,1.0,,gianlucalapadula,1.0,,,
11407476,home,Cagliari,Zito Luvumbo,zito-luvumbo,Z. Luvumbo,F,15,171,5304,M,1000150,EUR,1015632000,F,77,77,True,6.0,6.0,,,2.0,2.0,8.0,12.0,,,,,31.0,23.0,7.2,0.230236,1,,8.0,4.0,,,1.0,3.0,2.0,1.0,1.0,,,,8.0,0.0191,2.0,,,,,,2.0,,,,,,3.0,,,,,LuvumboZito,,1.0,,
11407476,home,Cagliari,Leonardo Pavoletti,leonardo-pavoletti,L. Pavoletti,F,30,188,554,M,132704,EUR,596505600,F,30,30,True,2.0,1.0,,,,,1.0,3.0,,,,,31.0,6.0,7.4,0.0341545,3,,1.0,,2.0,1.0,3.0,1.0,,,1.0,1.0,,,2.0,0.1869,1.0,,,1.0,,,,1.0,0.5497,,,,,,,,,,1.0,,,
11407476,home,Cagliari,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,791355,EUR,804384000,F,61,61,True,6.0,5.0,,,1.0,1.0,4.0,7.0,1.0,,,,16.0,11.0,6.9,0.0979706,0,,2.0,,,1.0,1.0,1.0,,,,,,,5.0,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,
