match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_goals,stat_hitWoodwork,stat_goalAssist,stat_goodHighClaim,stat_bigChanceMissed,stat_outfielderBlock,stat_bigChanceCreated
10389814,home,Angers,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194,3568,M,yahia.fofana_,877977,EUR,966816000,G,30,30,False,16.0,9.0,8.0,1.0,9.0,10.0,6.0,1.0,9.0,2.0,2.0,1.0,1.0,90.0,30.0,6.7,7.0,0.0,0.0,9.43e-05,0,-0.5454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389814,home,Angers,Sada Thioub,thioub-sada,S. Thioub,M,,179,120,,,787542,EUR,801964800,D,92,92,False,43.0,38.0,5.0,3.0,9.0,10.0,41.0,,3.0,,,,,82.0,63.0,6.8,14.0,0.0211,0.0,0.269944,1,,,,33.0,8.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10389814,home,Angers,Yan Valery,yan-valery,Y. Valery,D,22,186,2305,M,,826202,EUR,919641600,D,94,94,False,52.0,40.0,8.0,3.0,24.0,29.0,26.0,2.0,5.0,,,,,90.0,78.0,7.2,17.0,0.1051,0.0,0.0488615,2,,,,18.0,3.0,2.0,4.0,,2.0,1.0,1.0,,,1.0,3.0,1.0,8.0,1.0,2.0,1.0,5.0,3.0,,,,,,,,,,,
10389814,home,Angers,Cédric Hountondji,cedric-hountondji,C. Hountondji,D,4,195,551,M,,342911,EUR,758937600,D,22,22,False,42.0,36.0,3.0,1.0,26.0,28.0,14.0,1.0,2.0,,,,,64.0,47.0,6.5,6.0,0.0833,0.0,0.00297923,1,,,,10.0,,,3.0,,,,2.0,,,,1.0,4.0,5.0,2.0,,1.0,,,1.0,,,,,,,,,,
10389814,home,Angers,Abdoulaye Bamba,abdoulaye-bamba,A. Bamba,D,25,182,172,M,,121180,EUR,641001600,D,25,25,False,53.0,49.0,2.0,1.0,27.0,28.0,27.0,2.0,6.0,,,,,90.0,64.0,6.9,6.0,0.0,0.0,0.0095727,0,,,,22.0,2.0,,1.0,,1.0,,1.0,,,,1.0,1.0,4.0,,1.0,,1.0,,1.0,,,,,,,,,,
10389814,home,Angers,Halid Šabanović,halid-sabanovic,H. Šabanović,D,,182,68,M,,928334,EUR,935280000,D,4,4,False,26.0,23.0,1.0,1.0,9.0,9.0,18.0,3.0,2.0,,,,,82.0,38.0,6.7,6.0,0.0529,0.0,0.0202702,2,,,,14.0,1.0,,1.0,,,,1.0,2.0,,,1.0,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,
10389814,home,Angers,Himad Abdelli,himad-abdelli,H. Abdelli,M,8,185,7344,M,,945830,EUR,942796800,M,10,10,False,72.0,60.0,6.0,3.0,20.0,21.0,55.0,,6.0,,,,,90.0,89.0,8.2,15.0,0.2216,0.3355,0.135761,3,,,,41.0,4.0,1.0,2.0,,2.0,,,,,4.0,1.0,,6.0,1.0,2.0,2.0,2.0,1.0,2.0,,True,1.0,1.0,,,,,,
10389814,home,Angers,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1300,M,,859021,EUR,947635200,M,2,2,False,60.0,51.0,6.0,5.0,20.0,21.0,40.0,,6.0,,,,,90.0,72.0,6.4,16.0,0.0528,0.1769,0.125455,1,,,,31.0,1.0,,11.0,3.0,2.0,,,1.0,6.0,1.0,1.0,1.0,3.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,
10389814,home,Angers,Adrien Hunou,adrien-hunou,A. Hunou,M,23,176,98,M,,283083,EUR,758937600,M,23,23,False,23.0,18.0,1.0,1.0,5.0,6.0,18.0,,1.0,,,,,45.0,26.0,6.3,6.0,0.0,0.0,0.0194461,0,,,,13.0,1.0,,3.0,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,
10389814,home,Angers,Ibrahima Niane,ibrahima-niane,I. Niane,F,,187,431,M,,880775,EUR,921110400,F,7,7,False,13.0,10.0,,,2.0,2.0,11.0,,3.0,,,,,67.0,28.0,6.5,9.0,0.2059,0.0,0.0151416,3,,,,8.0,,,5.0,1.0,1.0,3.0,,4.0,,,2.0,3.0,6.0,1.0,,,,,3.0,,,,,,,,,,
10389814,home,Angers,Abdallah Sima,abdallah-sima,A.Sima,F,19,188,2455,M,,1029018,EUR,992736000,F,19,19,False,16.0,10.0,,,1.0,2.0,17.0,,3.0,,,,,90.0,39.0,6.5,19.0,0.0539,0.0,0.0147648,1,,,,10.0,3.0,1.0,15.0,1.0,10.0,,,4.0,2.0,1.0,5.0,1.0,6.0,1.0,4.0,1.0,1.0,1.0,,,,,,1.0,,,,,
10389814,home,Angers,Pierrick Capelle,pierrick-capelle,P. Capelle,M,15,181,58,M,,209768,EUR,545443200,M,15,15,True,22.0,20.0,2.0,1.0,4.0,4.0,20.0,,1.0,,,,,45.0,34.0,7.1,7.0,0.2732,0.1559,0.0980798,2,,,,17.0,2.0,1.0,5.0,1.0,2.0,1.0,,3.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,,,,,,,1.0,,,1.0,,,,
10389814,home,Angers,Miha Blažič,miha-blazic,M. Blažič,D,16,185,178,M,,96552,EUR,736819200,D,5,5,True,17.0,16.0,1.0,1.0,11.0,12.0,5.0,2.0,3.0,,,,,26.0,22.0,6.7,2.0,0.1125,0.2752,0.00244505,1,,,,5.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,
10389814,home,Angers,Loïs Diony,lois-diony,L. Diony,F,9,183,240,M,,294641,EUR,724809600,F,9,9,True,9.0,7.0,,,3.0,3.0,6.0,,1.0,,,,,23.0,11.0,6.5,3.0,0.0,0.0,0.00805626,0,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
10389814,home,Angers,Lilian Raolisoa,lilian-raolisoa,L. Raolisoa,D,27,178,247,M,,1462778,EUR,961113600,D,37,37,True,5.0,4.0,1.0,,1.0,1.0,4.0,1.0,2.0,,,,,8.0,13.0,7.4,3.0,0.0809,0.74,0.00314232,1,,Lilian Raolisoa,,3.0,,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,
10389814,home,Angers,Farid El Melali,farid-el-melali,F. El Melali,M,28,173,1171,M,,930584,EUR,862790400,M,28,28,True,4.0,3.0,1.0,1.0,1.0,2.0,2.0,,,,,,,8.0,4.0,6.5,1.0,0.0,0.0,0.00259765,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389814,home,Angers,Paul Bernardoni,paul-bernardoni,P. Bernardoni,G,40,190,166,M,,361314,EUR,861321600,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389814,home,Angers,Yacine Gaya,gaya-yacine,Y. Gaya,D,15,184,451,M,,1146166,EUR,1100476800,D,70,70,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Yacine Gaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
