match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,captain,stat_totalCross,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_aerialLost,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_goals,stat_goalAssist,player_sofascoreId,stat_hitWoodwork
11388406,home,Go Ahead Eagles,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,623,M,803034,EUR,891388800,G,1,1,False,41.0,26.0,25.0,10.0,19.0,23.0,7.0,18.0,6.0,1.0,1.0,1.0,90.0,45.0,5.5,16.0,0.0114639,0,-1.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388406,home,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,4.0,2.0,1.0,,,,2.0,4.0,,,,,24.0,5.0,6.5,2.0,0.0017358,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388406,home,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,False,41.0,34.0,5.0,2.0,24.0,25.0,10.0,16.0,1.0,,,,90.0,45.0,6.2,7.0,0.0156253,0,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388406,home,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,4,4,False,62.0,50.0,8.0,2.0,40.0,46.0,10.0,16.0,2.0,,,,90.0,73.0,6.3,13.0,0.00398237,1,,,,1.0,4.0,,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1277,,,,,,,,,,,,,,,,,,
11388406,home,Go Ahead Eagles,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,13.0,11.0,1.0,,6.0,7.0,5.0,8.0,2.0,,,,90.0,40.0,6.2,9.0,0.00409093,3,,,,4.0,3.0,1.0,,,,,1.0,2.0,1.0,,2.0,1.0,,1.0,2.0,0.1353,True,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
11388406,home,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,False,54.0,42.0,8.0,6.0,11.0,12.0,31.0,43.0,6.0,,,,90.0,62.0,7.1,15.0,0.0572296,0,,,,5.0,2.0,,,,1.0,1.0,2.0,,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,4.0,,,,,,,,,,
11388406,home,Go Ahead Eagles,Xander Blomme,xander-blomme,X. Blomme,M,16,172,76,M,997161,EUR,1024617600,M,20,20,False,31.0,23.0,4.0,1.0,9.0,14.0,14.0,17.0,2.0,,,,76.0,46.0,6.6,9.0,0.021544,2,,,,3.0,8.0,,,,3.0,,1.0,4.0,,,,1.0,2.0,,1.0,0.0709,,,1.0,2.0,,1.0,,,,,,,,,,,,
11388406,home,Go Ahead Eagles,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,17,175,591,M,878599,EUR,921801600,M,23,23,False,24.0,21.0,,,2.0,2.0,20.0,25.0,4.0,,,,90.0,44.0,6.7,11.0,0.172852,3,,,,7.0,3.0,3.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,0.3284,,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.2879,,,,,,,
11388406,home,Go Ahead Eagles,Willum Thor Willumsson,willum-thor-willumsson,W. T. Willumsson,M,19,193,297,M,978823,EUR,909100800,M,18,18,False,3.0,3.0,,,3.0,3.0,,,1.0,,,,14.0,6.0,6.6,1.0,0.00011248,0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11388406,home,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,7,173,868,M,1029724,EUR,1069027200,M,29,29,False,22.0,19.0,1.0,,8.0,8.0,12.0,21.0,5.0,,,,76.0,39.0,6.7,13.0,0.013593,0,,,,3.0,3.0,1.0,,1.0,,,,,1.0,,,1.0,,1.0,3.0,,,7.0,,,,1.0,,,1.0,,,,,,,,,
11388406,home,Go Ahead Eagles,Thibo Baeten,thibo-baeten,T. Baeten,F,23,183,162,M,964766,EUR,1023148800,F,32,32,False,12.0,6.0,,,3.0,5.0,3.0,7.0,1.0,,,,45.0,14.0,6.7,8.0,0.29366,0,,,,7.0,2.0,,,,,,3.0,2.0,1.0,,,,,2.0,,,,,,,,3.0,1.0,1.0,,,,,,,,,,
11388406,home,Go Ahead Eagles,Søren Tengstedt,soren-tengstedt,S. Tengstedt,M,10,187,88,M,987647,EUR,962323200,F,7,7,True,20.0,17.0,,,4.0,5.0,14.0,16.0,2.0,,,,76.0,33.0,6.8,7.0,0.0535329,2,,,,3.0,4.0,2.0,1.0,,3.0,2.0,,,,,1.0,1.0,,2.0,,0.0315,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,
11388406,home,Go Ahead Eagles,Luca Everink,luca-everink,L. Everink,D,36,179,80,M,1014260,EUR,981676800,D,24,24,True,22.0,20.0,,,8.0,9.0,12.0,13.0,10.0,,,,66.0,37.0,6.7,4.0,0.0370906,0,,,,3.0,6.0,,,1.0,3.0,2.0,,,,,,,1.0,1.0,3.0,,,,1.0,,,2.0,,,,,,,,,,,,
11388406,home,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185,433,M,841420,EUR,821577600,F,16,16,True,18.0,14.0,,,4.0,5.0,10.0,13.0,1.0,,,,45.0,25.0,6.4,6.0,0.155706,3,,,,4.0,,,,,,,1.0,,,2.0,,,,1.0,,0.543,,,,1.0,,3.0,,2.0,,2.0,0.4178,,,,,,,
11388406,home,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,F,11,11,True,8.0,7.0,1.0,1.0,5.0,5.0,3.0,5.0,4.0,,,,14.0,15.0,7.4,2.0,0.148785,1,,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,0.0214,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,
11388406,home,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,True,14.0,12.0,2.0,1.0,1.0,1.0,11.0,13.0,,,,,14.0,20.0,7.0,3.0,0.0155573,1,,,,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,0.0376,,,1.0,,,1.0,,,,1.0,0.2246,,,,,,,
11388406,home,Go Ahead Eagles,Erwin Mulder,erwin-mulder,E. Mulder,G,,193,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388406,home,Go Ahead Eagles,Nando Verdoni,nando-verdoni,N. Verdoni,G,33,189,34,M,1130708,EUR,1096243200,G,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388406,home,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177,6697,M,1046722,EUR,957052800,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388406,home,Go Ahead Eagles,Jamal Amofa,jamal-amofa,J. Amofa,D,6,185,110,M,1049653,EUR,911952000,D,25,25,True,,,,,,,,,,,,,,,,,,0,,Jamal Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388406,home,Go Ahead Eagles,Pim Saathof,pim-saathof,P. Saathof,D,28,186,47,M,1171238,EUR,1072569600,D,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388406,home,Go Ahead Eagles,Finn Stokkers,finn-stokkers,F. Stokkers,F,27,187,69,M,360006,EUR,829785600,F,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
