match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_keyPass,captain,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_aerialLost,stat_blockedScoringAttempt,stat_fouls,stat_wonContest,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_accurateCross,stat_hitWoodwork
11401874,home,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,False,34.0,30.0,11.0,7.0,25.0,25.0,5.0,9.0,6.0,2.0,2.0,3.0,90.0,42.0,7.0,4.0,0.0,0.0,0.00154327,0,-0.0474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401874,home,Feyenoord,Lutsharel Geertruida,,,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,4,4,False,71.0,61.0,10.0,5.0,37.0,38.0,24.0,34.0,7.0,,,,90.0,87.0,7.6,15.0,0.0,0.0,0.153803,0,,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,
11401874,home,Feyenoord,Gernot Trauner,,,gernot-trauner,G. Trauner,D,18,183,610,M,121588,EUR,701481600,D,18,18,False,92.0,88.0,3.0,3.0,64.0,65.0,24.0,27.0,6.0,,,,90.0,97.0,7.1,5.0,0.0,0.0,0.0116615,0,,,,3.0,,5.0,,,,2.0,,True,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11401874,home,Feyenoord,Dávid Hancko,,,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,99.0,94.0,6.0,2.0,74.0,75.0,20.0,24.0,7.0,,,,90.0,118.0,7.2,9.0,0.3684,0.0,0.0135541,4,,,,2.0,2.0,5.0,,,2.0,1.0,,,2.0,,,1.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,
11401874,home,Feyenoord,Quilindschy Hartman,,,quilindschy-hartman,Q. Hartman,D,3,183,1253,M,1392044,EUR,1005696000,D,5,5,False,72.0,62.0,3.0,1.0,33.0,36.0,29.0,38.0,3.0,,,,84.0,91.0,7.6,14.0,0.144,0.0,0.337851,3,,1.0,2.0,,2.0,2.0,,1.0,,3.0,2.0,,2.0,1.0,1.0,,,,1.0,,,1.0,2.0,1.0,,,,,,,
11401874,home,Feyenoord,Mats Wieffer,,,mats-wieffer,M. Wieffer,M,27,188,2174,M,959628,EUR,942710400,M,20,20,False,66.0,56.0,3.0,2.0,23.0,26.0,33.0,40.0,7.0,,,,90.0,83.0,7.3,14.0,0.0,0.0,0.108865,0,,,,,2.0,3.0,1.0,,2.0,1.0,4.0,,2.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,
11401874,home,Feyenoord,Quinten Timber,,,quinten-timber,Q. Timber,M,27,177,8611,M,959805,EUR,992736000,M,8,8,False,36.0,30.0,1.0,1.0,9.0,10.0,21.0,28.0,3.0,,,,84.0,48.0,7.2,11.0,0.0653,0.0,0.349039,1,,,2.0,,5.0,4.0,2.0,1.0,,,2.0,,,,1.0,,1.0,,,,3.0,,1.0,3.0,1.0,,,,,,
11401874,home,Feyenoord,Yankuba Minteh,,,minteh-yankuba,Y. Minteh,M,11,180,7047,M,1400106,EUR,1090454400,M,19,19,False,30.0,21.0,2.0,,2.0,2.0,19.0,30.0,4.0,,,,83.0,45.0,7.7,13.0,0.9489,1.0246,0.0478891,3,,,2.0,,6.0,7.0,6.0,,,,,,2.0,1.0,1.0,,,1.0,1.0,,,3.0,,2.0,5.0,minteh01,2.0,1.0,1.0,,
11401874,home,Feyenoord,Calvin Stengs,,,calvin-stengs,C. Stengs,M,23,187,1733,M,857480,EUR,913939200,M,10,10,False,35.0,29.0,,,6.0,7.0,25.0,32.0,6.0,,,,78.0,55.0,8.8,14.0,0.6909,1.0576,0.858297,4,,1.0,4.0,,5.0,4.0,2.0,1.0,,,5.0,,2.0,1.0,1.0,,2.0,,1.0,,2.0,,1.0,1.0,,,2.0,1.0,1.0,2.0,
11401874,home,Feyenoord,Igor Paixão,,,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,M,14,14,False,24.0,22.0,1.0,,5.0,5.0,23.0,28.0,2.0,,,,90.0,46.0,8.0,8.0,0.165,0.0243,0.433956,3,,,9.0,1.0,5.0,4.0,2.0,2.0,2.0,,4.0,,,,2.0,1.0,,,1.0,,2.0,2.0,1.0,1.0,1.0,,1.0,,,6.0,
11401874,home,Feyenoord,Santiago Giménez,,,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,False,9.0,6.0,,,2.0,2.0,4.0,8.0,1.0,,,,78.0,32.0,7.3,14.0,0.8715,0.4979,0.0170789,7,,,1.0,2.0,6.0,3.0,2.0,1.0,,,2.0,,,,5.0,,1.0,2.0,3.0,,1.0,2.0,1.0,1.0,,sant.gimenez,3.0,1.0,1.0,,1.0
11401874,home,Feyenoord,Ondrej Lingr,,,lingr-ondrej,O. Lingr,M,9,175,293,M,794968,EUR,907718400,M,32,32,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,12.0,7.0,6.5,1.0,0.174,0.0348,0.00014438,2,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,
11401874,home,Feyenoord,Ayase Ueda,,,ueda-ayase,A. Ueda,F,9,182,7469,M,985823,EUR,904262400,F,9,9,True,3.0,2.0,,,,,2.0,3.0,,,,,12.0,5.0,6.4,2.0,0.0183,0.0,0.00160632,1,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,bee18,,,,,
11401874,home,Feyenoord,Marcos López,,,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,True,7.0,7.0,1.0,1.0,6.0,6.0,1.0,1.0,2.0,,,,10.0,8.0,6.4,,0.0278,0.0,0.00020465,1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11401874,home,Feyenoord,Thomas Van den Belt,,,thomas-van-den-belt,T. V. d. Belt,M,20,181,290,M,945233,EUR,992822400,M,16,16,True,8.0,8.0,,,5.0,5.0,3.0,3.0,,,,,10.0,10.0,6.5,,0.0,0.0,0.00065769,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11401874,home,Feyenoord,Javairô Dilrosun,,,javairo-dilrosun,J. Dilrosun,F,24,175,728,M,803028,EUR,898473600,F,11,11,True,7.0,6.0,,,2.0,2.0,4.0,5.0,2.0,,,,11.0,10.0,6.7,3.0,0.0,0.0,0.00187981,0,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,
11401874,home,Feyenoord,Mikki van Sas,,,mikki-van-sas,M. v. Sas,G,1,193,195,M,1132094,EUR,1078012800,G,39,39,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401874,home,Feyenoord,Kostas Lamprou,,,kostas-lamprou,K. Lamprou,G,31,176,186,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401874,home,Feyenoord,Thomas Beelen,,,thomas-beelen,T. Beelen,D,3,190,421,M,1127916,EUR,992217600,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401874,home,Feyenoord,Bart Nieuwkoop,,,bart-nieuwkoop,B. Nieuwkoop,D,2,180,338,M,797279,EUR,826156800,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401874,home,Feyenoord,Ramiz Zerrouki,,,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,6,6,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,rramizz_,,,,,
11401874,home,Feyenoord,Alireza Jahanbakhsh,,,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,F,7,7,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,alirezajb,,,,,
11401874,home,Feyenoord,Leo Sauer,Leo Sauer,,sauer-leo,L. Sauer,M,16,184,1911,M,1150938,EUR,1134691200,F,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401874,away,Go Ahead Eagles,Jeffrey de Lange,,,jeffrey-de-lange,J. de Lange,G,12,188,623,M,803034,EUR,891388800,G,1,1,False,42.0,34.0,14.0,6.0,34.0,37.0,,5.0,8.0,,5.0,6.0,90.0,54.0,7.4,8.0,0.0,0.0,0.0001843,0,-0.3608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401874,away,Go Ahead Eagles,Mats Deijl,,,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,27.0,17.0,10.0,3.0,9.0,13.0,8.0,15.0,5.0,,,,90.0,43.0,6.5,12.0,0.0108,0.0231,0.0486958,1,,1.0,1.0,3.0,5.0,4.0,,,4.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,2.0,,,1.0,,,,
11401874,away,Go Ahead Eagles,Jamal Amofa,Jamal Amofa,,jamal-amofa,J. Amofa,D,6,185,110,M,1049653,EUR,911952000,D,25,25,False,34.0,26.0,5.0,,21.0,25.0,5.0,9.0,3.0,,,,78.0,51.0,6.4,11.0,0.0,0.0,0.00364887,0,,,,2.0,2.0,5.0,1.0,,5.0,1.0,,,2.0,2.0,2.0,,,,,2.0,1.0,,,1.0,,,,,,,
11401874,away,Go Ahead Eagles,Gerrit Nauber,,,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,False,57.0,49.0,8.0,2.0,40.0,41.0,9.0,16.0,6.0,,,,90.0,74.0,6.7,9.0,0.0,0.0,0.00441148,0,,,,,2.0,3.0,,,6.0,2.0,,,1.0,,,1.0,,,,3.0,2.0,,,1.0,,,,,,,
11401874,away,Go Ahead Eagles,Bas Kuipers,,,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,22.0,15.0,5.0,3.0,7.0,8.0,9.0,19.0,2.0,,,,90.0,41.0,6.4,16.0,0.0,0.0,0.0408364,0,,,5.0,2.0,4.0,4.0,,,3.0,,1.0,True,2.0,1.0,,1.0,2.0,,,,,1.0,,,,,,,,1.0,
11401874,away,Go Ahead Eagles,Evert Linthorst,,,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,False,17.0,14.0,1.0,,8.0,8.0,6.0,9.0,2.0,,,,60.0,26.0,6.5,4.0,0.0292,0.0,0.0121568,1,,,,1.0,2.0,2.0,,,3.0,2.0,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,
11401874,away,Go Ahead Eagles,Philippe Rommens,,,philippe-rommens,P. Rommens,M,88,175,233,M,606190,EUR,872035200,M,10,10,False,59.0,48.0,7.0,5.0,29.0,33.0,19.0,28.0,10.0,,,,90.0,72.0,6.6,14.0,0.0,0.0,0.026606,0,,,2.0,,4.0,,,,3.0,1.0,,,,,,2.0,,,,,,,,2.0,,,,,,,
11401874,away,Go Ahead Eagles,Bobby Adekanye,,,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,M,11,11,False,15.0,11.0,1.0,1.0,6.0,6.0,5.0,9.0,2.0,,,,90.0,31.0,6.6,9.0,0.0759,0.0,0.0042243,1,,,,,4.0,6.0,2.0,,,,,,2.0,,1.0,,2.0,,1.0,1.0,3.0,,,1.0,1.0,,,,1.0,,
11401874,away,Go Ahead Eagles,Willum Thor Willumsson,,,willum-thor-willumsson,W. T. Willumsson,M,19,193,297,M,978823,EUR,909100800,M,18,18,False,21.0,18.0,,,4.0,5.0,14.0,17.0,2.0,,,,90.0,35.0,6.6,8.0,0.0,0.0,0.0242743,0,,,1.0,,3.0,4.0,1.0,,1.0,,,,2.0,2.0,3.0,,,,,,2.0,,,2.0,,,,,,,
11401874,away,Go Ahead Eagles,Oliver Edvardsen,,,oliver-valaker-edvardsen,O. Edvardsen,M,17,175,591,M,878599,EUR,921801600,M,23,23,False,16.0,13.0,,,7.0,9.0,6.0,7.0,5.0,,,,78.0,32.0,6.5,8.0,0.0,0.0,0.0194564,0,,,,,4.0,4.0,1.0,,3.0,1.0,,,4.0,2.0,4.0,2.0,,,,,,1.0,,,,,,,,,
11401874,away,Go Ahead Eagles,Victor Kaj Edvardsen,,,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185,433,M,841420,EUR,821577600,F,16,16,False,6.0,4.0,1.0,,3.0,3.0,1.0,3.0,,,,,77.0,14.0,6.6,4.0,0.11,0.1962,0.0185944,2,,,,,6.0,1.0,,,,1.0,,,,,2.0,,,,1.0,,1.0,5.0,,1.0,,,1.0,,1.0,,
11401874,away,Go Ahead Eagles,Enric Llansana,,,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,True,17.0,15.0,1.0,,6.0,7.0,9.0,10.0,5.0,,,,30.0,26.0,6.7,3.0,0.0271,0.0,0.00685761,1,,,,,1.0,1.0,,,2.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,
11401874,away,Go Ahead Eagles,Pim Saathof,,,pim-saathof,P. Saathof,D,28,186,47,M,1171238,EUR,1072569600,D,28,28,True,14.0,8.0,6.0,2.0,7.0,12.0,1.0,2.0,2.0,,,,12.0,16.0,6.7,6.0,0.0,0.0,0.00401388,0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,
11401874,away,Go Ahead Eagles,Sylla Sow,,,sylla-sow,S. Sow,F,88,182,143,M,845995,EUR,839462400,F,9,9,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,,,,13.0,9.0,7.4,1.0,0.1949,0.7333,0.0129927,1,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,
11401874,away,Go Ahead Eagles,Rashaan Fernandes,,,rashaan-fernandes,R. Fernandes,M,7,170,40,M,803024,EUR,901670400,F,7,7,True,5.0,4.0,,,1.0,2.0,3.0,4.0,,,,,12.0,7.0,6.6,3.0,0.0,0.0,0.009684,0,,,1.0,,2.0,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,
11401874,away,Go Ahead Eagles,Nando Verdoni,,,nando-verdoni,N. Verdoni,G,33,189,34,M,1130708,EUR,1096243200,G,33,33,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401874,away,Go Ahead Eagles,Erwin Mulder,,,erwin-mulder,E. Mulder,G,,193,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401874,away,Go Ahead Eagles,Luca Everink,,,luca-everink,L. Everink,D,36,179,80,M,1014260,EUR,981676800,D,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401874,away,Go Ahead Eagles,Dean James,,,dean-james,D. James,D,5,177,6697,M,1046722,EUR,957052800,D,15,15,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401874,away,Go Ahead Eagles,Xander Blomme,,,xander-blomme,X. Blomme,M,16,172,76,M,997161,EUR,1024617600,M,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401874,away,Go Ahead Eagles,Thibo Baeten,,,thibo-baeten,T. Baeten,F,23,183,162,M,964766,EUR,1023148800,F,32,32,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401874,away,Go Ahead Eagles,Dario Serra,,,serra-dario,D. Serra,F,21,180,33,M,1431589,EUR,1042934400,F,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
