match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_fouls,stat_outfielderBlock,stat_totalTackle,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_wonTackle,player_sofascoreId,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,captain,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12441663,home,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,24.0,22.0,10.0,8.0,0.0,19.0,19.0,3.0,5.0,1.0,8.0,1.0,2.0,2.0,90.0,31.0,7.3,2.0,0.00078965,0,0.2705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441663,home,PSV Eindhoven,Richard Ledezma,,,richard-ledezma,R. Ledezma,D,37,175,944,M,985176,EUR,968198400,D,37,37,False,72.0,68.0,2.0,1.0,0.0,21.0,22.0,47.0,54.0,3.0,4.0,2.0,,,90.0,93.0,7.8,10.0,0.0824844,1,,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0332,0.1657,2.0,,,,,,,,,,,,,,,,,,,,
12441663,home,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,6,6,False,37.0,33.0,3.0,2.0,0.0,19.0,20.0,14.0,17.0,7.0,6.0,,,,64.0,50.0,7.2,4.0,0.0660148,0,,,1.0,7.0,2.0,,11.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12441663,home,PSV Eindhoven,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,92.0,81.0,10.0,5.0,0.0,36.0,40.0,45.0,53.0,6.0,6.0,1.0,,,90.0,109.0,7.8,13.0,0.0879048,1,,1.0,2.0,1.0,2.0,1.0,4.0,,1.0,0.0261,0.4549,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,
12441663,home,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,D,17,17,False,78.0,72.0,1.0,1.0,1.0,22.0,23.0,51.0,58.0,3.0,6.0,,,,90.0,97.0,8.4,12.0,0.771021,2,,3.0,,,3.0,1.0,1.0,,1.0,0.1104,0.0199,5.0,,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12441663,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,False,37.0,30.0,1.0,,1.0,9.0,10.0,22.0,29.0,4.0,4.0,,,,86.0,62.0,9.2,13.0,0.636995,8,,2.0,1.0,,3.0,3.0,2.0,,3.0,1.6991,1.7151,1.0,,,,1.0,1.0,4.0,4.0,,,,ismaelsaibari,1.0,1.0,5.0,2.0,,,,,
12441663,home,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,54.0,47.0,4.0,4.0,0.0,13.0,17.0,34.0,41.0,2.0,3.0,,,,63.0,59.0,7.1,12.0,0.368624,0,,4.0,1.0,2.0,3.0,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,
12441663,home,PSV Eindhoven,Malik Tillman,,,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,M,7,7,False,34.0,29.0,1.0,1.0,0.0,7.0,8.0,24.0,29.0,1.0,7.0,,,,63.0,47.0,7.9,10.0,0.482464,2,,3.0,,,5.0,1.0,,,1.0,0.5168,0.9289,2.0,3.0,,1.0,2.0,,2.0,,1.0,1.0,1.0,MalikTillman8,,,,1.0,1.0,,,,
12441663,home,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,11,11,False,56.0,49.0,1.0,,0.0,10.0,10.0,41.0,52.0,5.0,6.0,,,,90.0,87.0,9.1,16.0,0.666603,5,,6.0,,,2.0,3.0,,2.0,3.0,0.1996,0.906,4.0,,1.0,4.0,2.0,,2.0,1.0,1.0,,3.0,johanbakayoko,1.0,,2.0,1.0,1.0,,,,
12441663,home,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,28.0,24.0,2.0,2.0,0.0,3.0,4.0,21.0,24.0,5.0,,,,,90.0,42.0,7.4,10.0,0.295104,4,,,,3.0,2.0,2.0,,,4.0,1.2715,0.8514,4.0,,,2.0,,,1.0,,2.0,2.0,2.0,luukdejong9,1.0,2.0,,,,True,,,
