match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_shotOffTarget,stat_interceptionWon,stat_keyPass,stat_dispossessed,stat_wasFouled,stat_challengeLost,stat_blockedScoringAttempt,player_sofascoreId,stat_totalContest,stat_wonContest,stat_totalOffside,stat_goals,stat_goalAssist,stat_errorLeadToAShot,stat_crossNotClaimed,stat_goodHighClaim,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_penaltyWon
11067456,home,Cuiabá,Walter,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,1,1,False,True,15.0,12.0,4.0,1.0,11.0,11.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,1.0,90.0,24.0,6.6,3.0,0.00013247,0,0.3486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067456,home,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188,291,M,953736,EUR,923443200,D,2,2,False,,35.0,28.0,1.0,1.0,13.0,14.0,15.0,23.0,1.0,3.0,,,,,90.0,53.0,6.3,11.0,0.0156206,0,,,,2.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11067456,home,Cuiabá,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,4,4,False,,66.0,62.0,4.0,4.0,37.0,37.0,25.0,29.0,1.0,4.0,,,,,90.0,72.0,7.1,4.0,0.0187361,1,,,,,3.0,1.0,3.0,3.0,2.0,2.0,,,,1.0,1.0,0.0169,0.0448,,,,,,,,,,,,,,,,,,,,,
11067456,home,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186,199,M,373740,EUR,763257600,D,33,33,False,,99.0,93.0,14.0,11.0,48.0,49.0,46.0,51.0,4.0,4.0,,,,,90.0,110.0,7.2,7.0,0.0699362,1,,,,1.0,1.0,3.0,3.0,3.0,,,,,2.0,,,0.0154,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11067456,home,Cuiabá,Rikelme,rikelme,Rikelme,D,16,184,260,M,1102383,EUR,1058313600,D,20,20,False,,32.0,25.0,2.0,,11.0,13.0,14.0,20.0,4.0,6.0,,,,,81.0,47.0,6.6,10.0,0.027363,0,,,,1.0,1.0,1.0,3.0,5.0,2.0,,1.0,,1.0,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
11067456,home,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,False,,23.0,18.0,3.0,2.0,6.0,6.0,12.0,23.0,,5.0,,,,,74.0,43.0,6.7,16.0,0.0258683,2,,,,6.0,,1.0,6.0,5.0,4.0,4.0,2.0,,3.0,,,0.1568,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,
11067456,home,Cuiabá,Raniele,raniele,Raniele,M,14,184,6186,M,866392,EUR,851990400,M,14,14,False,,55.0,45.0,9.0,4.0,20.0,22.0,25.0,33.0,5.0,10.0,,,,,90.0,78.0,7.6,10.0,0.0169763,2,,,,,3.0,9.0,7.0,17.0,4.0,1.0,,,4.0,,1.0,0.093,,,1.0,1.0,1.0,,6.0,2.0,1.0,R14niele,1.0,1.0,,,,,,,,,,
11067456,home,Cuiabá,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,8,188,116,M,840077,EUR,825120000,M,31,31,False,,18.0,18.0,,,4.0,4.0,14.0,15.0,,2.0,,,,,57.0,25.0,6.7,2.0,0.00658965,2,,,,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,0.0641,,,2.0,,,,,,,,,,,,,,,,,,,
11067456,home,Cuiabá,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190,839,M,994190,EUR,938390400,F,22,22,False,,12.0,10.0,1.0,,1.0,2.0,9.0,12.0,,1.0,,,,,45.0,20.0,6.9,5.0,0.024268,1,,,,2.0,1.0,1.0,3.0,5.0,1.0,,1.0,,1.0,1.0,,0.062,0.1672,,,,,,,1.0,,,3.0,3.0,,,,,,,,,,
11067456,home,Cuiabá,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,16,16,False,,16.0,11.0,2.0,1.0,2.0,2.0,9.0,14.0,,4.0,,,,,90.0,28.0,6.8,11.0,0.0476997,1,,,,,2.0,2.0,4.0,5.0,1.0,1.0,4.0,,1.0,1.0,,0.4118,0.1051,,,,1.0,2.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,
11067456,home,Cuiabá,Clayson,clayson,Clayson,M,29,166,372,M,811308,EUR,795571200,F,29,29,False,,16.0,12.0,2.0,,2.0,2.0,11.0,24.0,,2.0,,,,,57.0,36.0,7.1,20.0,0.248916,1,,,,10.0,,,6.0,1.0,,,2.0,,,1.0,,0.1237,0.1729,1.0,,,2.0,2.0,1.0,2.0,,,2.0,,1.0,1.0,,,,,,,,
11067456,home,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183,1815,M,979861,EUR,934588800,F,9,9,True,,13.0,8.0,,,1.0,1.0,8.0,13.0,,1.0,,,,,45.0,21.0,7.2,7.0,0.131107,2,,,,1.0,2.0,2.0,3.0,3.0,,,1.0,,,1.0,,0.2597,0.0586,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,
11067456,home,Cuiabá,Wellington Silva,wellington-silva,Wellington Silva,M,37,170,241,M,121264,EUR,726278400,M,11,11,True,,10.0,10.0,1.0,1.0,2.0,2.0,9.0,11.0,,,,,,,33.0,22.0,6.7,7.0,0.311348,0,,,,3.0,,,2.0,2.0,1.0,,2.0,,,,,,,1.0,,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,
11067456,home,Cuiabá,Denilson,denilson,Denilson,M,8,180,370,M,1175760,EUR,985305600,M,27,27,True,,23.0,22.0,4.0,3.0,5.0,5.0,19.0,29.0,,2.0,,,,,33.0,41.0,7.3,10.0,0.171585,2,,Denilson,,11.0,1.0,,1.0,4.0,,,,,,,,0.0463,,2.0,1.0,,3.0,,3.0,,1.0,,1.0,1.0,,,,,,,,,,
